,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
22,"['3038', '2471', '12528', '10667']","['5098181715.jpg', '503541249.jpg', '4803645371.jpg', '5628360310.jpg']","['people', 'urban', 'nature', 'people']","['[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
23,"['3221', '118', '8516', '2161']","['4818947103.jpg', '5949188051.jpg', '157427381.jpg', '5305387616.jpg']","['animals', 'urban', 'animals', 'urban']","['[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[3, 2, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
24,"['2311', '3109', '5197', '12416']","['8454130937.jpg', '3156240086.jpg', '23729022.jpg', '2238360213.jpg']","['animals', 'urban', 'animals', 'nature']","['[4, 5, 5, 5, 4, 4, 5, 5, 5, 5]', '[5, 5, 4, 4, 5, 5, 5, 4, 5, 4]', '[5, 4, 2, 4, 4, 4]', '[3, 2, 3, 4, 3]']","['4', '4', '3', '2']","""4"""
25,"['8354', '11162', '4126', '12381']","['8189239135.jpg', '4362739811.jpg', '2846457605.jpg', '260136080.jpg']","['people', 'nature', 'animals', 'nature']","['[3, 4, 5, 3, 4]', '[4, 4, 4, 4, 3]', '[4, 5, 4, 4, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
26,"['10425', '257', '8215', '8663']","['7003239090.jpg', '6731190303.jpg', '8274498131.jpg', '2847117244.jpg']","['animals', 'urban', 'nature', 'nature']","['[3, 4, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 4, 4]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
27,"['10933', '11733', '1147', '7255']","['2943385606.jpg', '3309239162.jpg', '2726768247.jpg', '4176163264.jpg']","['animals', 'people', 'animals', 'nature']","['[2, 4, 2, 1, 2]', '[2, 2, 3, 2, 2]', '[2, 2, 3, 2, 2, 3]', '[1, 3, 2, 1, 3]']","['1', '1', '1', '1']","""1"""
28,"['6057', '13230', '12201', '9674']","['2232295423.jpg', '6847649875.jpg', '4323158381.jpg', '3237779866.jpg']","['urban', 'people', 'urban', 'urban']","['[5, 5, 4, 4, 5, 5]', '[5, 5, 5, 5, 5]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 4, 4, 3, 3]']","['4', '4', '2', '2']","""4"""
29,"['1957', '8450', '8295', '13355']","['8540585017.jpg', '4879893021.jpg', '3712775787.jpg', '6123531040.jpg']","['people', 'animals', 'people', 'people']","['[4, 3, 3, 4, 4]', '[4, 3, 5, 4, 3, 4]', '[3, 4, 4, 5, 4]', '[4, 4, 3, 4, 4]']","['3', '3', '3', '3']","""3"""
30,"['4405', '10690', '9201', '1363']","['5169200654.jpg', '2930357780.jpg', '3096213775.jpg', '3145291898.jpg']","['nature', 'people', 'people', 'people']","['[3, 3, 3, 2, 3]', '[5, 4, 2, 2, 4, 3, 5, 3, 2, 2]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
31,"['4022', '1650', '11209', '11069']","['2058997376.jpg', '5242859788.jpg', '3475579719.jpg', '89655244.jpg']","['animals', 'people', 'people', 'people']","['[1, 2, 3, 2, 2]', '[2, 2, 2, 3, 3]', '[1, 2, 2, 2, 2]', '[2, 2, 3, 2, 2]']","['1', '1', '1', '1']","""1"""
32,"['567', '1117', '11117', '7528']","['3582497430.jpg', '558060241.jpg', '4150002461.jpg', '6058523232.jpg']","['nature', 'urban', 'animals', 'nature']","['[4, 5, 5, 5, 5, 4, 5, 5, 5, 4]', '[4, 5, 5, 5, 4]', '[5, 4, 5, 5, 3]', '[3, 3, 3, 4, 2]']","['4', '4', '3', '2']","""4"""
33,"['6663', '2121', '11596', '5933']","['5812845820.jpg', '3462847705.jpg', '2950246695.jpg', '5242973725.jpg']","['urban', 'nature', 'people', 'people']","['[4, 5, 4, 4, 4]', '[3, 3, 3, 4, 3, 3, 4, 4, 5, 3]', '[4, 4, 4, 4, 4, 4, 4, 4, 2, 4]', '[4, 3, 2, 3, 3]']","['3', '3', '3', '2']","""3"""
34,"['4273', '30', '4220', '11192']","['2967418907.jpg', '3694710426.jpg', '3045147454.jpg', '4600546375.jpg']","['nature', 'people', 'nature', 'animals']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 2]', '[3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
35,"['8336', '7032', '13362', '5308']","['2818189924.jpg', '375764114.jpg', '4290835988.jpg', '8490448020.jpg']","['people', 'nature', 'urban', 'nature']","['[2, 3, 2, 2, 2, 2, 3, 2, 3, 3]', '[2, 2, 2, 3, 3]', '[2, 2, 2, 3, 2]', '[2, 3, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
36,"['11164', '5727', '9053', '2248']","['2219774958.jpg', '4525420972.jpg', '3318091429.jpg', '6052199645.jpg']","['nature', 'people', 'people', 'nature']","['[4, 5, 5, 5, 5]', '[4, 5, 5, 5, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['4', '4', '2', '2']","""4"""
37,"['3990', '5817', '8530', '1361']","['3574750586.jpg', '5693478412.jpg', '3801075247.jpg', '8472808206.jpg']","['animals', 'animals', 'urban', 'nature']","['[4, 4, 4, 3, 4, 3, 4, 3, 4, 5, 3, 4, 3, 3, 3]', '[4, 5, 4, 3, 4]', '[3, 2, 2, 3, 3]', '[2, 2, 3, 2, 3]']","['3', '3', '2', '1']","""3"""
38,"['9813', '6918', '11962', '5792']","['2550299573.jpg', '402513352.jpg', '252466817.jpg', '2938856829.jpg']","['urban', 'nature', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
39,"['2707', '1366', '2284', '8727']","['3174108277.jpg', '2611954333.jpg', '2131350275.jpg', '4694628572.jpg']","['animals', 'people', 'nature', 'urban']","['[2, 2, 2, 3, 3]', '[2, 2, 2, 2, 2]', '[2, 2, 3, 2, 2]', '[2, 2, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
40,"['13547', '11642', '10561', '5701']","['8193035361.jpg', '5940131115.jpg', '3713534256.jpg', '8357679032.jpg']","['animals', 'people', 'urban', 'animals']","['[5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5]', '[5, 4, 5, 4, 5]', '[3, 3, 3, 3, 3, 3]', '[4, 5, 5, 4, 4]']","['4', '4', '2', '3']","""4"""
41,"['9343', '5829', '8094', '12304']","['2987523618.jpg', '3382878874.jpg', '8168759097.jpg', '5582240065.jpg']","['animals', 'nature', 'nature', 'animals']","['[4, 4, 5, 3, 5, 4]', '[4, 4, 5, 4, 3]', '[4, 3, 3, 4, 4]', '[4, 3, 3, 3, 4, 4]']","['3', '3', '3', '3']","""3"""
42,"['1233', '2706', '4258', '2879']","['7370441812.jpg', '293305129.jpg', '5091061711.jpg', '4122906260.jpg']","['urban', 'nature', 'people', 'nature']","['[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
43,"['1569', '2700', '12396', '2174']","['26254753.jpg', '5884943723.jpg', '34054971.jpg', '6295422299.jpg']","['nature', 'people', 'nature', 'nature']","['[2, 3, 2, 3, 2]', '[2, 3, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[1, 3, 1, 3, 1, 3]']","['1', '1', '1', '1']","""1"""
44,"['8330', '8269', '3505', '5942']","['8488235598.jpg', '7985415710.jpg', '3089372412.jpg', '3733608561.jpg']","['animals', 'animals', 'urban', 'animals']","['[4, 5, 5, 5, 5, 5, 4, 4, 5, 5]', '[5, 4, 5, 4, 5]', '[3, 4, 3, 3, 3, 3]', '[4, 4, 4, 4, 4]']","['4', '4', '2', '3']","""4"""
45,"['9618', '4894', '8310', '6800']","['3735618651.jpg', '3356838591.jpg', '6311352164.jpg', '2249817939.jpg']","['animals', 'people', 'people', 'nature']","['[4, 4, 4, 4, 3, 4, 4, 3, 3, 4]', '[3, 4, 4, 4, 4]', '[3, 3, 3, 3, 4]', '[5, 5, 4, 4, 4, 5, 5, 3, 4, 5]']","['3', '3', '2', '3']","""3"""
46,"['5224', '5970', '11658', '763']","['4909795829.jpg', '3018353745.jpg', '83016059.jpg', '4897085971.jpg']","['nature', 'animals', 'urban', 'urban']","['[4, 3, 4, 2, 4]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
47,"['460', '164', '9081', '10024']","['5960443038.jpg', '5481480425.jpg', '2235491787.jpg', '3296910183.jpg']","['people', 'people', 'urban', 'people']","['[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 3]', '[2, 3, 2, 2, 3, 2]', '[1, 2, 2, 4, 2]']","['1', '1', '1', '1']","""1"""
48,"['5803', '252', '10085', '3980']","['8350489209.jpg', '8430862389.jpg', '7460515734.jpg', '8170008412.jpg']","['animals', 'animals', 'people', 'people']","['[5, 5, 5, 5, 5, 5, 4, 5, 4, 5]', '[4, 5, 5, 5, 5]', '[3, 4, 4, 3, 4]', '[4, 3, 5, 2, 5]']","['4', '4', '3', '3']","""4"""
49,"['13476', '2087', '3895', '6112']","['971170381.jpg', '5950309372.jpg', '3170589499.jpg', '8482061050.jpg']","['urban', 'people', 'urban', 'people']","['[4, 4, 4, 4, 4]', '[4, 4, 4, 3, 4]', '[4, 4, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 5, 4, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
50,"['8479', '13079', '9791', '5034']","['4227216149.jpg', '3152731484.jpg', '2373186216.jpg', '7629259924.jpg']","['people', 'urban', 'animals', 'urban']","['[2, 4, 5, 2, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 2, 2, 2]', '[3, 3, 4, 3, 4]']","['2', '2', '1', '2']","""2"""
51,"['5570', '5605', '6153', '773']","['6534696709.jpg', '4330253286.jpg', '3384837129.jpg', '11060554.jpg']","['animals', 'urban', 'people', 'urban']","['[2, 2, 3, 3, 2]', '[2, 2, 2, 2, 2, 2]', '[2, 2, 2, 1, 2]', '[2, 1, 2, 1, 2, 2]']","['1', '1', '1', '1']","""1"""
52,"['4899', '11628', '10802', '12850']","['4103691513.jpg', '5890431924.jpg', '4682096463.jpg', '2917190943.jpg']","['urban', 'urban', 'animals', 'nature']","['[4, 5, 5, 4, 5]', '[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]', '[4, 5, 4, 4, 4, 4]', '[3, 3, 2, 3, 3]']","['4', '4', '3', '2']","""4"""
53,"['1093', '12189', '3071', '4042']","['753060250.jpg', '305502110.jpg', '3415800913.jpg', '487631709.jpg']","['people', 'animals', 'nature', 'nature']","['[3, 4, 5, 4, 3]', '[3, 5, 4, 4, 3]', '[3, 4, 3, 3, 2]', '[3, 4, 3, 5, 5]']","['3', '3', '2', '3']","""3"""
54,"['13206', '11481', '1264', '5994']","['5831806844.jpg', '4333630651.jpg', '2166743845.jpg', '5469875572.jpg']","['people', 'urban', 'people', 'urban']","['[3, 4, 3, 3, 4]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
55,"['3940', '7172', '201', '10214']","['182782455.jpg', '3231782486.jpg', '7250975178.jpg', '6300381822.jpg']","['people', 'urban', 'people', 'people']","['[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2]', '[2, 2, 2, 1, 3]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
56,"['2225', '7610', '2544', '1474']","['4390388291.jpg', '4266971579.jpg', '5539492907.jpg', '8070292605.jpg']","['urban', 'animals', 'people', 'nature']","['[5, 4, 5, 4, 5]', '[5, 4, 4, 5, 5]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 4]']","['4', '4', '2', '2']","""4"""
57,"['10356', '10228', '3256', '7250']","['4561095598.jpg', '5457771392.jpg', '6016499183.jpg', '6482736979.jpg']","['animals', 'people', 'people', 'people']","['[4, 4, 4, 3, 4, 5, 4, 3, 4, 4, 3]', '[4, 4, 3, 3, 4]', '[4, 4, 4, 3, 4]', '[4, 4, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
58,"['6454', '1197', '11074', '408']","['2940761457.jpg', '8109668382.jpg', '6259951173.jpg', '4717467249.jpg']","['nature', 'urban', 'nature', 'urban']","['[3, 3, 3, 4, 3]', '[4, 3, 3, 3, 4]', '[3, 5, 3, 2, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
59,"['3784', '4855', '12296', '7585']","['6139667795.jpg', '8545784489.jpg', '7172683565.jpg', '5687764965.jpg']","['urban', 'people', 'people', 'urban']","['[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2]', '[3, 3, 2, 2, 2]', '[2, 2, 2, 3, 2]', '[2, 3, 2, 3, 3, 2]']","['1', '1', '1', '1']","""1"""
60,"['2622', '11898', '6458', '13334']","['7638499848.jpg', '7105868525.jpg', '14951264.jpg', '7058741151.jpg']","['animals', 'urban', 'animals', 'animals']","['[4, 5, 5, 5, 5]', '[5, 4, 5, 5, 4]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 4]']","['4', '4', '2', '3']","""4"""
61,"['9838', '3942', '2387', '1204']","['7366624642.jpg', '5609355276.jpg', '4938678611.jpg', '6230403908.jpg']","['animals', 'people', 'nature', 'animals']","['[5, 4, 4, 5, 4, 5]', '[3, 4, 3, 4, 4]', '[3, 4, 3, 3, 3]', '[3, 4, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
62,"['9940', '9140', '7581', '11830']","['188984504.jpg', '6836252606.jpg', '8185687825.jpg', '5774826898.jpg']","['animals', 'animals', 'urban', 'animals']","['[3, 3, 3, 2, 2, 3, 3, 3, 2, 3]', '[3, 3, 3, 3, 3, 3, 3]', '[4, 3, 3, 3, 2]', '[3, 3, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
63,"['303', '7425', '8026', '5865']","['2250263137.jpg', '3821506492.jpg', '5113836904.jpg', '4191297781.jpg']","['people', 'nature', 'people', 'nature']","['[2, 2, 2, 2, 2]', '[3, 2, 3, 2, 2]', '[2, 3, 3, 2, 2]', '[3, 1, 3, 3, 2]']","['1', '1', '1', '1']","""1"""
64,"['858', '8156', '9366', '6348']","['3249489359.jpg', '6782184358.jpg', '3186012706.jpg', '2641089283.jpg']","['urban', 'urban', 'animals', 'urban']","['[5, 5, 4, 4, 5, 5, 5, 5, 5, 5]', '[5, 5, 5, 4, 5]', '[4, 4, 4, 4, 4]', '[4, 3, 3, 4, 3]']","['4', '4', '3', '2']","""4"""
65,"['7660', '11346', '2668', '49']","['6501084061.jpg', '4319947708.jpg', '3995272564.jpg', '3724341720.jpg']","['animals', 'animals', 'urban', 'animals']","['[3, 3, 4, 5, 5, 4]', '[5, 4, 4, 5, 4, 3]', '[3, 5, 4, 5, 3]', '[2, 2, 3, 2, 2]']","['3', '3', '3', '1']","""3"""
66,"['7700', '637', '5090', '13456']","['4339412933.jpg', '4591118981.jpg', '4517878540.jpg', '6231360198.jpg']","['people', 'animals', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 5, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 5, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
67,"['6974', '9808', '5183', '11457']","['5745704251.jpg', '4788441955.jpg', '4865711146.jpg', '2793631238.jpg']","['nature', 'urban', 'people', 'people']","['[3, 2, 2, 2, 2]', '[2, 2, 2, 3, 2]', '[2, 3, 3, 2, 2]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
68,"['591', '13239', '13214', '12295']","['8097001481.jpg', '3326595811.jpg', '2838008752.jpg', '3743586066.jpg']","['animals', 'nature', 'animals', 'people']","['[5, 5, 5, 5, 5, 5, 2]', '[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5]', '[4, 4, 4, 4, 4]', '[3, 4, 3, 3, 4]']","['4', '4', '3', '2']","""4"""
69,"['12880', '9188', '7417', '8136']","['159010760.jpg', '7113238763.jpg', '801453235.jpg', '6011050419.jpg']","['urban', 'people', 'urban', 'urban']","['[4, 3, 4, 3, 4]', '[3, 3, 3, 5, 4]', '[3, 3, 3, 3, 3, 3]', '[5, 4, 3, 5, 5]']","['3', '3', '2', '3']","""3"""
70,"['1779', '840', '12919', '8704']","['1351784503.jpg', '7191172286.jpg', '2337701949.jpg', '4630917458.jpg']","['nature', 'animals', 'nature', 'nature']","['[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
71,"['3504', '9272', '12898', '1211']","['7994717132.jpg', '7257385882.jpg', '3120128855.jpg', '5662061088.jpg']","['nature', 'people', 'people', 'animals']","['[3, 2, 2, 2, 2]', '[2, 2, 2, 3, 2]', '[2, 3, 3, 2, 1]', '[2, 2, 3, 2, 2, 2, 2, 3, 2, 3]']","['1', '1', '1', '1']","""1"""
72,"['273', '7802', '12962', '11136']","['6821789513.jpg', '5780862339.jpg', '5924625732.jpg', '5343859250.jpg']","['animals', 'people', 'nature', 'nature']","['[5, 5, 5, 5, 5]', '[5, 4, 5, 5, 4]', '[3, 2, 3, 4, 4, 4, 2, 2, 3, 4]', '[3, 4, 3, 2, 3]']","['4', '4', '2', '2']","""4"""
73,"['8596', '7459', '10525', '650']","['6257000173.jpg', '6612880691.jpg', '6942258806.jpg', '7455163346.jpg']","['animals', 'animals', 'animals', 'urban']","['[3, 3, 4, 4, 3, 4]', '[4, 3, 4, 4, 5]', '[5, 4, 4, 4, 3]', '[4, 3, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
74,"['6421', '10503', '11465', '1155']","['3728114240.jpg', '4550995805.jpg', '8126428239.jpg', '8303081342.jpg']","['nature', 'nature', 'urban', 'animals']","['[3, 3, 3, 4, 4]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 4, 3]', '[3, 4, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
75,"['9554', '4139', '1166', '10095']","['6500299697.jpg', '6816484645.jpg', '8409434392.jpg', '3418047745.jpg']","['urban', 'urban', 'nature', 'animals']","['[2, 2, 3, 3, 3, 2, 3, 3, 2, 2]', '[3, 3, 3, 2, 2, 2]', '[2, 1, 2, 2, 2]', '[4, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
76,"['6839', '9906', '864', '107']","['6932196859.jpg', '7576611724.jpg', '6511578747.jpg', '2316515687.jpg']","['urban', 'animals', 'people', 'nature']","['[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]', '[5, 4, 5, 4, 5]', '[4, 4, 3, 4, 5]', '[4, 4, 3, 4, 4]']","['4', '4', '3', '3']","""4"""
77,"['7315', '3464', '10784', '5813']","['2242476434.jpg', '3970315112.jpg', '5659750873.jpg', '7111872623.jpg']","['animals', 'animals', 'nature', 'people']","['[5, 3, 4, 5, 5]', '[4, 4, 5, 4, 5]', '[2, 4, 3, 4, 3]', '[3, 4, 3, 3, 4]']","['3', '3', '2', '2']","""3"""
78,"['11856', '13420', '8813', '6141']","['7266233126.jpg', '1241506309.jpg', '5680430298.jpg', '3413808207.jpg']","['people', 'animals', 'urban', 'nature']","['[2, 3, 2, 4, 2]', '[3, 2, 2, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
