,img_name,subject,age,age_group,age_group_bag
17,"['062A15.JPG', '068A14.JPG', '006A61.JPG']","['062', '068', '006']","['15', '14', '61']","['12-16', '12-16', '41+']","""41+"""
18,"['025A28.JPG', '079A04.JPG', '040A12.JPG']","['025', '079', '040']","['28', '4', '12']","['25-40', '04-11', '12-16']","""25-40"""
19,"['015A04.JPG', '035A14.JPG', '015A09.JPG']","['015', '035', '015']","['4', '14', '9']","['04-11', '12-16', '04-11']","""12-16"""
20,"['048A46.JPG', '054A16.JPG', '045A43.JPG']","['048', '054', '045']","['46', '16', '43']","['41+', '12-16', '41+']","""41+"""
21,"['032A28.JPG', '014A14.JPG', '034A44.JPG']","['032', '014', '034']","['28', '14', '44']","['25-40', '12-16', '41+']","""41+"""
22,"['026A18.JPG', '005A35.JPG', '015A05.JPG']","['026', '005', '015']","['18', '35', '5']","['17-24', '25-40', '04-11']","""25-40"""
23,"['002A05.JPG', '073A11.JPG', '027A30.JPG']","['002', '073', '027']","['5', '11', '30']","['04-11', '04-11', '25-40']","""25-40"""
24,"['079A09.JPG', '047A23.JPG', '006A46.JPG']","['079', '047', '006']","['9', '23', '46']","['04-11', '17-24', '41+']","""41+"""
25,"['042A12.JPG', '032A06.JPG', '017A38.JPG']","['042', '032', '017']","['12', '6', '38']","['12-16', '04-11', '25-40']","""25-40"""
26,"['039A50.JPG', '033A35.JPG', '074A04.JPG']","['039', '033', '074']","['50', '35', '4']","['41+', '25-40', '04-11']","""41+"""
27,"['049A12.JPG', '011A42.JPG', '039A10.JPG']","['049', '011', '039']","['12', '42', '10']","['12-16', '41+', '04-11']","""41+"""
28,"['052A16.JPG', '002A12.JPG', '059A16.JPG']","['052', '002', '059']","['16', '12', '16']","['12-16', '12-16', '12-16']","""12-16"""
29,"['042A18.JPG', '072A41.JPG', '022A30.JPG']","['042', '072', '022']","['18', '41', '30']","['17-24', '41+', '25-40']","""41+"""
30,"['034A02.JPG', '070A08.JPG', '052A18.JPG']","['034', '070', '052']","['2', '8', '18']","['00-03', '04-11', '17-24']","""17-24"""
31,"['082A16.JPG', '027A11.JPG', '040A07.JPG']","['082', '027', '040']","['16', '11', '7']","['12-16', '04-11', '04-11']","""12-16"""
32,"['046A06.JPG', '010A09.JPG', '034A15.JPG']","['046', '010', '034']","['6', '9', '15']","['04-11', '04-11', '12-16']","""12-16"""
33,"['002A16.JPG', '022A11.JPG', '054A13.JPG']","['002', '022', '054']","['16', '11', '13']","['12-16', '04-11', '12-16']","""12-16"""
34,"['028A34.JPG', '010A16.JPG', '019A18.JPG']","['028', '010', '019']","['34', '16', '18']","['25-40', '12-16', '17-24']","""25-40"""
35,"['023A05.JPG', '067A21.JPG', '038A04.JPG']","['023', '067', '038']","['5', '21', '4']","['04-11', '17-24', '04-11']","""17-24"""
36,"['071A45.JPG', '075A10.JPG', '036A11.JPG']","['071', '075', '036']","['45', '10', '11']","['41+', '04-11', '04-11']","""41+"""
37,"['030A26.JPG', '016A16.JPG', '012A14.JPG']","['030', '016', '012']","['26', '16', '14']","['25-40', '12-16', '12-16']","""25-40"""
38,"['040A06.JPG', '013A41.JPG', '028A16.JPG']","['040', '013', '028']","['6', '41', '16']","['04-11', '41+', '12-16']","""41+"""
39,"['037A13.JPG', '073A00.JPG', '017A17.JPG']","['037', '073', '017']","['13', '0', '17']","['12-16', '00-03', '17-24']","""17-24"""
40,"['046A14.JPG', '067A14.JPG', '051A24.JPG']","['046', '067', '051']","['14', '14', '24']","['12-16', '12-16', '17-24']","""17-24"""
41,"['022A28.JPG', '051A08.JPG', '022A18.JPG']","['022', '051', '022']","['28', '8', '18']","['25-40', '04-11', '17-24']","""25-40"""
42,"['036A08.JPG', '069A10.JPG', '013A44.JPG']","['036', '069', '013']","['8', '10', '44']","['04-11', '04-11', '41+']","""41+"""
43,"['073A02.JPG', '030A18.JPG', '072A45.JPG']","['073', '030', '072']","['2', '18', '45']","['00-03', '17-24', '41+']","""41+"""
44,"['036A19.JPG', '074A11.JPG', '058A04.JPG']","['036', '074', '058']","['19', '11', '4']","['17-24', '04-11', '04-11']","""17-24"""
45,"['017A15.JPG', '012A07.JPG', '022A00.JPG']","['017', '012', '022']","['15', '7', '0']","['12-16', '04-11', '00-03']","""12-16"""
46,"['005A40.JPG', '037A02.JPG', '027A18.JPG']","['005', '037', '027']","['40', '2', '18']","['25-40', '00-03', '17-24']","""25-40"""
47,"['005A31.JPG', '035A00.JPG', '044A18.JPG']","['005', '035', '044']","['31', '0', '18']","['25-40', '00-03', '17-24']","""25-40"""
48,"['065A13.JPG', '037A11.JPG', '018A18.JPG']","['065', '037', '018']","['13', '11', '18']","['12-16', '04-11', '17-24']","""17-24"""
49,"['011A02.JPG', '080A03.JPG', '065A02b.JPG']","['011', '080', '065']","['2', '3', '2']","['00-03', '00-03', '00-03']","""00-03"""
50,"['011A20.JPG', '032A20.JPG', '013A16.JPG']","['011', '032', '013']","['20', '20', '16']","['17-24', '17-24', '12-16']","""17-24"""
51,"['031A07.JPG', '026A00.JPG', '072A13.JPG']","['031', '026', '072']","['7', '0', '13']","['04-11', '00-03', '12-16']","""12-16"""
52,"['031A11.JPG', '027A16.JPG', '021A03.JPG']","['031', '027', '021']","['11', '16', '3']","['04-11', '12-16', '00-03']","""12-16"""
53,"['020A26.JPG', '063A04.JPG', '062A35.JPG']","['020', '063', '062']","['26', '4', '35']","['25-40', '04-11', '25-40']","""25-40"""
54,"['060A08.JPG', '036A13.JPG', '038A17.JPG']","['060', '036', '038']","['8', '13', '17']","['04-11', '12-16', '17-24']","""17-24"""
55,"['070A05.JPG', '043A27.JPG', '008A33.JPG']","['070', '043', '008']","['5', '27', '33']","['04-11', '25-40', '25-40']","""25-40"""
56,"['040A19.JPG', '076A08.JPG', '035A23b.JPG']","['040', '076', '035']","['19', '8', '23']","['17-24', '04-11', '17-24']","""17-24"""
57,"['076A00.JPG', '065A03b.JPG', '061A29.JPG']","['076', '065', '061']","['0', '3', '29']","['00-03', '00-03', '25-40']","""25-40"""
58,"['030A07.JPG', '023A09.JPG', '077A02.JPG']","['030', '023', '077']","['7', '9', '2']","['04-11', '04-11', '00-03']","""04-11"""
59,"['004A37.JPG', '019A07.JPG', '029A05.JPG']","['004', '019', '029']","['37', '7', '5']","['25-40', '04-11', '04-11']","""25-40"""
60,"['038A01.JPG', '075A00.JPG', '033A02.JPG']","['038', '075', '033']","['1', '0', '2']","['00-03', '00-03', '00-03']","""00-03"""
61,"['072A11.JPG', '071A35.JPG', '017A22.JPG']","['072', '071', '017']","['11', '35', '22']","['04-11', '25-40', '17-24']","""25-40"""
62,"['018A16.JPG', '031A09.JPG', '043A05.JPG']","['018', '031', '043']","['16', '9', '5']","['12-16', '04-11', '04-11']","""12-16"""
63,"['038A21.JPG', '038A13.JPG', '012A24.JPG']","['038', '038', '012']","['21', '13', '24']","['17-24', '12-16', '17-24']","""17-24"""
64,"['075A07.JPG', '049A16.JPG', '050A14.JPG']","['075', '049', '050']","['7', '16', '14']","['04-11', '12-16', '12-16']","""12-16"""
65,"['048A16.JPG', '031A04.JPG', '073A14.JPG']","['048', '031', '073']","['16', '4', '14']","['12-16', '04-11', '12-16']","""12-16"""
66,"['038A34.JPG', '014A18.JPG', '082A00.JPG']","['038', '014', '082']","['34', '18', '0']","['25-40', '17-24', '00-03']","""25-40"""
67,"['076A11.JPG', '001A33.JPG', '074A00.JPG']","['076', '001', '074']","['11', '33', '0']","['04-11', '25-40', '00-03']","""25-40"""
68,"['001A08.JPG', '079A03.JPG', '037A04.JPG']","['001', '079', '037']","['8', '3', '4']","['04-11', '00-03', '04-11']","""04-11"""
69,"['002A31.JPG', '072A02.JPG', '001A29.JPG']","['002', '072', '001']","['31', '2', '29']","['25-40', '00-03', '25-40']","""25-40"""
70,"['023A07.JPG', '059A02b.JPG', '079A00.JPG']","['023', '059', '079']","['7', '2', '0']","['04-11', '00-03', '00-03']","""04-11"""
71,"['082A22.JPG', '071A42.JPG', '048A54.JPG']","['082', '071', '048']","['22', '42', '54']","['17-24', '41+', '41+']","""41+"""
72,"['010A01.JPG', '060A12.JPG', '074A08.JPG']","['010', '060', '074']","['1', '12', '8']","['00-03', '12-16', '04-11']","""12-16"""
73,"['021A18.JPG', '054A04.JPG', '036A15.JPG']","['021', '054', '036']","['18', '4', '15']","['17-24', '04-11', '12-16']","""17-24"""
74,"['082A18.JPG', '066A06a.JPG', '064A15.JPG']","['082', '066', '064']","['18', '6', '15']","['17-24', '04-11', '12-16']","""17-24"""
75,"['077A14.JPG', '013A30.JPG', '076A01.JPG']","['077', '013', '076']","['14', '30', '1']","['12-16', '25-40', '00-03']","""25-40"""
76,"['006A42.JPG', '082A20.JPG', '061A26.JPG']","['006', '082', '061']","['42', '20', '26']","['41+', '17-24', '25-40']","""41+"""
77,"['021A16.JPG', '029A23.JPG', '076A03.JPG']","['021', '029', '076']","['16', '23', '3']","['12-16', '17-24', '00-03']","""17-24"""
78,"['055A08.JPG', '046A18.JPG', '017A26.JPG']","['055', '046', '017']","['8', '18', '26']","['04-11', '17-24', '25-40']","""25-40"""
79,"['066A02b.JPG', '022A14.JPG', '073A08.JPG']","['066', '022', '073']","['2', '14', '8']","['00-03', '12-16', '04-11']","""12-16"""
80,"['040A09.JPG', '016A01.JPG', '030A00.JPG']","['040', '016', '030']","['9', '1', '0']","['04-11', '00-03', '00-03']","""04-11"""
81,"['022A20.JPG', '006A69.JPG', '039A05.JPG']","['022', '006', '039']","['20', '69', '5']","['17-24', '41+', '04-11']","""41+"""
82,"['050A03.JPG', '047A11.JPG', '059A04.JPG']","['050', '047', '059']","['3', '11', '4']","['00-03', '04-11', '04-11']","""04-11"""
83,"['038A14.JPG', '029A29.JPG', '068A10a.JPG']","['038', '029', '068']","['14', '29', '10']","['12-16', '25-40', '04-11']","""25-40"""
84,"['064A19.JPG', '040A14.JPG', '070A02.JPG']","['064', '040', '070']","['19', '14', '2']","['17-24', '12-16', '00-03']","""17-24"""
85,"['017A05.JPG', '003A60.JPG', '009A22a.JPG']","['017', '003', '009']","['5', '60', '22']","['04-11', '41+', '17-24']","""41+"""
86,"['070A07.JPG', '025A34.JPG', '020A36.JPG']","['070', '025', '020']","['7', '34', '36']","['04-11', '25-40', '25-40']","""25-40"""
87,"['076A16.JPG', '047A12.JPG', '038A08.JPG']","['076', '047', '038']","['16', '12', '8']","['12-16', '12-16', '04-11']","""12-16"""
88,"['068A12.JPG', '072A21.JPG', '045A25.JPG']","['068', '072', '045']","['12', '21', '25']","['12-16', '17-24', '25-40']","""25-40"""
89,"['011A13.JPG', '016A03.JPG', '043A17.JPG']","['011', '016', '043']","['13', '3', '17']","['12-16', '00-03', '17-24']","""17-24"""
90,"['054A19.JPG', '081A03.JPG', '035A21.JPG']","['054', '081', '035']","['19', '3', '21']","['17-24', '00-03', '17-24']","""17-24"""
91,"['002A15.JPG', '008A03.JPG', '003A25.JPG']","['002', '008', '003']","['15', '3', '25']","['12-16', '00-03', '25-40']","""25-40"""
92,"['008A31.JPG', '073A04.JPG', '050A10.JPG']","['008', '073', '050']","['31', '4', '10']","['25-40', '04-11', '04-11']","""25-40"""
93,"['066A07.JPG', '073A15.JPG', '002A21.JPG']","['066', '073', '002']","['7', '15', '21']","['04-11', '12-16', '17-24']","""17-24"""
94,"['003A18.JPG', '063A22.JPG', '016A18.JPG']","['003', '063', '016']","['18', '22', '18']","['17-24', '17-24', '17-24']","""17-24"""
95,"['016A19.JPG', '061A25.JPG', '025A15.JPG']","['016', '061', '025']","['19', '25', '15']","['17-24', '25-40', '12-16']","""25-40"""
96,"['010A06.JPG', '069A07.JPG', '023A21.JPG']","['010', '069', '023']","['6', '7', '21']","['04-11', '04-11', '17-24']","""17-24"""
97,"['005A30.JPG', '021A23.JPG', '033A10.JPG']","['005', '021', '033']","['30', '23', '10']","['25-40', '17-24', '04-11']","""25-40"""
98,"['015A07.JPG', '035A16.JPG', '002A03.JPG']","['015', '035', '002']","['7', '16', '3']","['04-11', '12-16', '00-03']","""12-16"""
99,"['055A04.JPG', '020A20.JPG', '017A36.JPG']","['055', '020', '017']","['4', '20', '36']","['04-11', '17-24', '25-40']","""25-40"""
100,"['001A16.JPG', '035A08.JPG', '031A06.JPG']","['001', '035', '031']","['16', '8', '6']","['12-16', '04-11', '04-11']","""12-16"""
101,"['016A04.JPG', '005A61.JPG', '073A13.JPG']","['016', '005', '073']","['4', '61', '13']","['04-11', '41+', '12-16']","""41+"""
102,"['033A25.JPG', '029A16.JPG', '040A00.JPG']","['033', '029', '040']","['25', '16', '0']","['25-40', '12-16', '00-03']","""25-40"""
103,"['061A30.JPG', '035A23a.JPG', '081A06.JPG']","['061', '035', '081']","['30', '23', '6']","['25-40', '17-24', '04-11']","""25-40"""
104,"['065A11.JPG', '030A04.JPG', '022A07.JPG']","['065', '030', '022']","['11', '4', '7']","['04-11', '04-11', '04-11']","""04-11"""
105,"['058A06.JPG', '045A19.JPG', '050A00.JPG']","['058', '045', '050']","['6', '19', '0']","['04-11', '17-24', '00-03']","""17-24"""
106,"['052A19.JPG', '069A05.JPG', '038A03.JPG']","['052', '069', '038']","['19', '5', '3']","['17-24', '04-11', '00-03']","""17-24"""
107,"['038A23.JPG', '052A14.JPG', '045A12.JPG']","['038', '052', '045']","['23', '14', '12']","['17-24', '12-16', '12-16']","""17-24"""
108,"['059A12.JPG', '024A07.JPG', '075A03.JPG']","['059', '024', '075']","['12', '7', '3']","['12-16', '04-11', '00-03']","""12-16"""
109,"['058A03.JPG', '011A15.JPG', '007A45.JPG']","['058', '011', '007']","['3', '15', '45']","['00-03', '12-16', '41+']","""41+"""
110,"['034A11.JPG', '068A13.JPG', '052A07.JPG']","['034', '068', '052']","['11', '13', '7']","['04-11', '12-16', '04-11']","""12-16"""
111,"['039A45.JPG', '008A12.JPG', '049A10.JPG']","['039', '008', '049']","['45', '12', '10']","['41+', '12-16', '04-11']","""41+"""
112,"['017A19.JPG', '016A07.JPG', '037A09.JPG']","['017', '016', '037']","['19', '7', '9']","['17-24', '04-11', '04-11']","""17-24"""
113,"['009A13.JPG', '016A17.JPG', '007A39.JPG']","['009', '016', '007']","['13', '17', '39']","['12-16', '17-24', '25-40']","""25-40"""
114,"['056A01.JPG', '047A45.JPG', '042A06.JPG']","['056', '047', '042']","['1', '45', '6']","['00-03', '41+', '04-11']","""41+"""
115,"['030A17.JPG', '067A28.JPG', '024A19.JPG']","['030', '067', '024']","['17', '28', '19']","['17-24', '25-40', '17-24']","""25-40"""
116,"['046A02.JPG', '001A43a.JPG', '049A15.JPG']","['046', '001', '049']","['2', '43', '15']","['00-03', '41+', '12-16']","""41+"""
117,"['080A00.JPG', '070A00.JPG', '070A09.JPG']","['080', '070', '070']","['0', '0', '9']","['00-03', '00-03', '04-11']","""04-11"""
118,"['076A06.JPG', '044A15.JPG', '061A15.JPG']","['076', '044', '061']","['6', '15', '15']","['04-11', '12-16', '12-16']","""12-16"""
119,"['060A19.JPG', '065A12.JPG', '069A03.JPG']","['060', '065', '069']","['19', '12', '3']","['17-24', '12-16', '00-03']","""17-24"""
120,"['047A18.JPG', '081A02.JPG', '063A25.JPG']","['047', '081', '063']","['18', '2', '25']","['17-24', '00-03', '25-40']","""25-40"""
121,"['071A43.JPG', '080A09.JPG', '017A12.JPG']","['071', '080', '017']","['43', '9', '12']","['41+', '04-11', '12-16']","""41+"""
122,"['028A35.JPG', '081A01.JPG', '024A30.JPG']","['028', '081', '024']","['35', '1', '30']","['25-40', '00-03', '25-40']","""25-40"""
123,"['035A05.JPG', '039A17.JPG', '008A30.JPG']","['035', '039', '008']","['5', '17', '30']","['04-11', '17-24', '25-40']","""25-40"""
124,"['029A22.JPG', '012A21.JPG', '061A06.JPG']","['029', '012', '061']","['22', '21', '6']","['17-24', '17-24', '04-11']","""17-24"""
125,"['045A48.JPG', '068A00.JPG', '029A11.JPG']","['045', '068', '029']","['48', '0', '11']","['41+', '00-03', '04-11']","""41+"""
126,"['053A15.JPG', '012A34.JPG', '036A18.JPG']","['053', '012', '036']","['15', '34', '18']","['12-16', '25-40', '17-24']","""25-40"""
127,"['060A05.JPG', '012A27.JPG', '036A01.JPG']","['060', '012', '036']","['5', '27', '1']","['04-11', '25-40', '00-03']","""25-40"""
128,"['042A05.JPG', '033A44.JPG', '019A03.JPG']","['042', '033', '019']","['5', '44', '3']","['04-11', '41+', '00-03']","""41+"""
129,"['074A09.JPG', '032A35.JPG', '063A02.JPG']","['074', '032', '063']","['9', '35', '2']","['04-11', '25-40', '00-03']","""25-40"""
130,"['049A07.JPG', '046A20.JPG', '024A00.JPG']","['049', '046', '024']","['7', '20', '0']","['04-11', '17-24', '00-03']","""17-24"""
131,"['001A18.JPG', '057A07.JPG', '030A16.JPG']","['001', '057', '030']","['18', '7', '16']","['17-24', '04-11', '12-16']","""17-24"""
132,"['026A15.JPG', '052A17.JPG', '054A12.JPG']","['026', '052', '054']","['15', '17', '12']","['12-16', '17-24', '12-16']","""17-24"""
133,"['032A08.JPG', '061A19.JPG', '075A02.JPG']","['032', '061', '075']","['8', '19', '2']","['04-11', '17-24', '00-03']","""17-24"""
134,"['041A00.JPG', '074A03.JPG', '013A25.JPG']","['041', '074', '013']","['0', '3', '25']","['00-03', '00-03', '25-40']","""25-40"""
135,"['078A06.JPG', '077A10.JPG', '042A04.JPG']","['078', '077', '042']","['6', '10', '4']","['04-11', '04-11', '04-11']","""04-11"""
136,"['025A12.JPG', '035A18.JPG', '048A00.JPG']","['025', '035', '048']","['12', '18', '0']","['12-16', '17-24', '00-03']","""17-24"""
137,"['028A37.JPG', '049A05.JPG', '073A03.JPG']","['028', '049', '073']","['37', '5', '3']","['25-40', '04-11', '00-03']","""25-40"""
138,"['012A18.JPG', '016A08.JPG', '031A15.JPG']","['012', '016', '031']","['18', '8', '15']","['17-24', '04-11', '12-16']","""17-24"""
139,"['040A21.JPG', '034A21.JPG', '066A08.JPG']","['040', '034', '066']","['21', '21', '8']","['17-24', '17-24', '04-11']","""17-24"""
140,"['080A13.JPG', '022A25.JPG', '067A33.JPG']","['080', '022', '067']","['13', '25', '33']","['12-16', '25-40', '25-40']","""25-40"""
141,"['015A01.JPG', '046A04.JPG', '010A15.JPG']","['015', '046', '010']","['1', '4', '15']","['00-03', '04-11', '12-16']","""12-16"""
142,"['008A29.JPG', '005A48.JPG', '065A02a.JPG']","['008', '005', '065']","['29', '48', '2']","['25-40', '41+', '00-03']","""41+"""
143,"['082A31.JPG', '064A01.JPG', '020A02.JPG']","['082', '064', '020']","['31', '1', '2']","['25-40', '00-03', '00-03']","""25-40"""
144,"['080A01.JPG', '054A10.JPG', '011A11.JPG']","['080', '054', '011']","['1', '10', '11']","['00-03', '04-11', '04-11']","""04-11"""
145,"['074A12.JPG', '073A07.JPG', '066A02a.JPG']","['074', '073', '066']","['12', '7', '2']","['12-16', '04-11', '00-03']","""12-16"""
146,"['004A30.JPG', '039A35.JPG', '065A07a.JPG']","['004', '039', '065']","['30', '35', '7']","['25-40', '25-40', '04-11']","""25-40"""
147,"['077A12.JPG', '073A05.JPG', '024A18.JPG']","['077', '073', '024']","['12', '5', '18']","['12-16', '04-11', '17-24']","""17-24"""
148,"['011A27.JPG', '051A05.JPG', '061A18.JPG']","['011', '051', '061']","['27', '5', '18']","['25-40', '04-11', '17-24']","""25-40"""
149,"['012A25.JPG', '029A20.JPG', '009A00.JPG']","['012', '029', '009']","['25', '20', '0']","['25-40', '17-24', '00-03']","""25-40"""
150,"['061A17.JPG', '018A06.JPG', '060A06.JPG']","['061', '018', '060']","['17', '6', '6']","['17-24', '04-11', '04-11']","""17-24"""
151,"['062A53.JPG', '022A27.JPG', '004A19.JPG']","['062', '022', '004']","['53', '27', '19']","['41+', '25-40', '17-24']","""41+"""
152,"['040A16.JPG', '081A05.JPG', '051A16.JPG']","['040', '081', '051']","['16', '5', '16']","['12-16', '04-11', '12-16']","""12-16"""
153,"['057A05.JPG', '035A12.JPG', '068A11.JPG']","['057', '035', '068']","['5', '12', '11']","['04-11', '12-16', '04-11']","""12-16"""
154,"['049A17.JPG', '065A10.JPG', '055A05.JPG']","['049', '065', '055']","['17', '10', '5']","['17-24', '04-11', '04-11']","""17-24"""
155,"['055A23.JPG', '034A18.JPG', '053A02.JPG']","['055', '034', '053']","['23', '18', '2']","['17-24', '17-24', '00-03']","""17-24"""
156,"['012A23.JPG', '056A06.JPG', '044A07.JPG']","['012', '056', '044']","['23', '6', '7']","['17-24', '04-11', '04-11']","""17-24"""
157,"['009A11.JPG', '014A40.JPG', '054A09.JPG']","['009', '014', '054']","['11', '40', '9']","['04-11', '25-40', '04-11']","""25-40"""
158,"['053A11.JPG', '057A00.JPG', '035A09.JPG']","['053', '057', '035']","['11', '0', '9']","['04-11', '00-03', '04-11']","""04-11"""
159,"['072A14.JPG', '069A11.JPG', '029A10.JPG']","['072', '069', '029']","['14', '11', '10']","['12-16', '04-11', '04-11']","""12-16"""
160,"['078A02.JPG', '049A08.JPG', '077A08.JPG']","['078', '049', '077']","['2', '8', '8']","['00-03', '04-11', '04-11']","""04-11"""
161,"['080A06.JPG', '064A10.JPG', '001A40.JPG']","['080', '064', '001']","['6', '10', '40']","['04-11', '04-11', '25-40']","""25-40"""
162,"['026A04.JPG', '056A02.JPG', '077A03.JPG']","['026', '056', '077']","['4', '2', '3']","['04-11', '00-03', '00-03']","""04-11"""
163,"['023A25.JPG', '065A08.JPG', '002A04.JPG']","['023', '065', '002']","['25', '8', '4']","['25-40', '04-11', '04-11']","""25-40"""
164,"['038A00.JPG', '028A28.JPG', '032A24.JPG']","['038', '028', '032']","['0', '28', '24']","['00-03', '25-40', '17-24']","""25-40"""
165,"['019A12.JPG', '038A10.JPG', '015A19.JPG']","['019', '038', '015']","['12', '10', '19']","['12-16', '04-11', '17-24']","""17-24"""
166,"['026A13.JPG', '071A44.JPG', '003A47.JPG']","['026', '071', '003']","['13', '44', '47']","['12-16', '41+', '41+']","""41+"""
167,"['037A08.JPG', '080A02.JPG', '004A21.JPG']","['037', '080', '004']","['8', '2', '21']","['04-11', '00-03', '17-24']","""17-24"""
168,"['036A17.JPG', '006A24.JPG', '044A25.JPG']","['036', '006', '044']","['17', '24', '25']","['17-24', '17-24', '25-40']","""25-40"""
169,"['018A11.JPG', '074A13.JPG', '066A00.JPG']","['018', '074', '066']","['11', '13', '0']","['04-11', '12-16', '00-03']","""12-16"""
170,"['016A10.JPG', '023A29.JPG', '043A13.JPG']","['016', '023', '043']","['10', '29', '13']","['04-11', '25-40', '12-16']","""25-40"""
171,"['020A30.JPG', '035A01.JPG', '041A20.JPG']","['020', '035', '041']","['30', '1', '20']","['25-40', '00-03', '17-24']","""25-40"""
172,"['079A01.JPG', '078A00.JPG', '052A20.JPG']","['079', '078', '052']","['1', '0', '20']","['00-03', '00-03', '17-24']","""17-24"""
173,"['009A14.JPG', '062A16.JPG', '020A04.JPG']","['009', '062', '020']","['14', '16', '4']","['12-16', '12-16', '04-11']","""12-16"""
174,"['002A29.JPG', '058A17.JPG', '031A14.JPG']","['002', '058', '031']","['29', '17', '14']","['25-40', '17-24', '12-16']","""25-40"""
175,"['071A22.JPG', '060A17.JPG', '048A33.JPG']","['071', '060', '048']","['22', '17', '33']","['17-24', '17-24', '25-40']","""25-40"""
176,"['011A17.JPG', '018A28.JPG', '028A26.JPG']","['011', '018', '028']","['17', '28', '26']","['17-24', '25-40', '25-40']","""25-40"""
177,"['053A06.JPG', '078A13.JPG', '012A26.JPG']","['053', '078', '012']","['6', '13', '26']","['04-11', '12-16', '25-40']","""25-40"""
178,"['034A16.JPG', '021A30.JPG', '001A43b.JPG']","['034', '021', '001']","['16', '30', '43']","['12-16', '25-40', '41+']","""41+"""
179,"['039A02.JPG', '017A07.JPG', '008A06.JPG']","['039', '017', '008']","['2', '7', '6']","['00-03', '04-11', '04-11']","""04-11"""
180,"['017A32.JPG', '043A10.JPG', '019A30.JPG']","['017', '043', '019']","['32', '10', '30']","['25-40', '04-11', '25-40']","""25-40"""
181,"['040A02.JPG', '080A12.JPG', '009A01.JPG']","['040', '080', '009']","['2', '12', '1']","['00-03', '12-16', '00-03']","""12-16"""
182,"['065A06a.JPG', '027A02.JPG', '058A01.JPG']","['065', '027', '058']","['6', '2', '1']","['04-11', '00-03', '00-03']","""04-11"""
183,"['031A19.JPG', '068A03.JPG', '041A04.JPG']","['031', '068', '041']","['19', '3', '4']","['17-24', '00-03', '04-11']","""17-24"""
184,"['053A00.JPG', '060A11.JPG', '060A02.JPG']","['053', '060', '060']","['0', '11', '2']","['00-03', '04-11', '00-03']","""04-11"""
185,"['040A10.JPG', '023A16.JPG', '078A09.JPG']","['040', '023', '078']","['10', '16', '9']","['04-11', '12-16', '04-11']","""12-16"""
186,"['075A11.JPG', '003A35.JPG', '078A15.JPG']","['075', '003', '078']","['11', '35', '15']","['04-11', '25-40', '12-16']","""25-40"""
187,"['006A55.JPG', '046A01.JPG', '027A20.JPG']","['006', '046', '027']","['55', '1', '20']","['41+', '00-03', '17-24']","""41+"""
188,"['008A17.JPG', '003A58.JPG', '066A11.JPG']","['008', '003', '066']","['17', '58', '11']","['17-24', '41+', '04-11']","""41+"""
