,img_name,subject,age,age_group,age_group_bag
125,"['033A02.JPG', '056A02.JPG', '081A01.JPG', '069A00.JPG']","['033', '056', '081', '069']","['2', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
141,"['080A06.JPG', '064A04.JPG', '017A07.JPG', '037A04.JPG']","['080', '064', '017', '037']","['6', '4', '7', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
140,"['039A15.JPG', '056A15.JPG', '078A14.JPG', '036A11.JPG']","['039', '056', '078', '036']","['15', '15', '14', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
100,"['010A05.JPG', '060A07.JPG', '035A08.JPG', '032A10.JPG']","['010', '060', '035', '032']","['5', '7', '8', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
47,"['060A02.JPG', '011A02.JPG', '073A00.JPG', '079A03.JPG']","['060', '011', '073', '079']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
48,"['001A43a.JPG', '004A53.JPG', '026A00.JPG', '036A01.JPG']","['001', '004', '026', '036']","['43', '53', '0', '1']","['41+', '41+', '00-03', '00-03']","""41+"""
52,"['043A05.JPG', '073A05.JPG', '038A00.JPG', '050A00.JPG']","['043', '073', '038', '050']","['5', '5', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
137,"['043A10.JPG', '001A05.JPG', '030A04.JPG', '040A06.JPG']","['043', '001', '030', '040']","['10', '5', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
156,"['036A13.JPG', '017A15.JPG', '061A15.JPG', '079A12.JPG']","['036', '017', '061', '079']","['13', '15', '15', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
24,"['003A60.JPG', '039A50.JPG', '047A09.JPG', '038A34.JPG']","['003', '039', '047', '038']","['60', '50', '9', '34']","['41+', '41+', '04-11', '25-40']","""41+"""
123,"['068A12.JPG', '011A15.JPG', '052A10.JPG', '076A01.JPG']","['068', '011', '052', '076']","['12', '15', '10', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
53,"['077A02.JPG', '053A03.JPG', '021A03.JPG', '080A02.JPG']","['077', '053', '021', '080']","['2', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
88,"['056A10.JPG', '049A06.JPG', '077A03.JPG', '064A10.JPG']","['056', '049', '077', '064']","['10', '6', '3', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
79,"['004A37.JPG', '062A35.JPG', '012A07.JPG', '015A15.JPG']","['004', '062', '012', '015']","['37', '35', '7', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
3,"['028A16.JPG', '038A13.JPG', '058A02.JPG', '079A13.JPG']","['028', '038', '058', '079']","['16', '13', '2', '13']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
54,"['006A61.JPG', '006A51.JPG', '006A55.JPG', '035A00.JPG']","['006', '006', '006', '035']","['61', '51', '55', '0']","['41+', '41+', '41+', '00-03']","""41+"""
109,"['012A36.JPG', '045A25.JPG', '006A28.JPG', '075A11.JPG']","['012', '045', '006', '075']","['36', '25', '28', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
179,"['011A17.JPG', '003A18.JPG', '026A18.JPG', '076A13.JPG']","['011', '003', '026', '076']","['17', '18', '18', '13']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
134,"['067A39.JPG', '002A36.JPG', '051A16.JPG', '040A14.JPG']","['067', '002', '051', '040']","['39', '36', '16', '14']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
72,"['062A53.JPG', '011A42.JPG', '081A02.JPG', '061A17.JPG']","['062', '011', '081', '061']","['53', '42', '2', '17']","['41+', '41+', '00-03', '17-24']","""41+"""
4,"['075A07.JPG', '070A07.JPG', '030A00.JPG', '073A04.JPG']","['075', '070', '030', '073']","['7', '7', '0', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
22,"['038A04.JPG', '037A09.JPG', '027A02.JPG', '057A07.JPG']","['038', '037', '027', '057']","['4', '9', '2', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
44,"['019A23.JPG', '026A19.JPG', '077A10.JPG', '019A00.JPG']","['019', '026', '077', '019']","['23', '19', '10', '0']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
54,"['006A61.JPG', '006A51.JPG', '006A55.JPG', '035A00.JPG']","['006', '006', '006', '035']","['61', '51', '55', '0']","['41+', '41+', '41+', '00-03']","""41+"""
154,"['018A34.JPG', '007A39.JPG', '071A35.JPG', '074A06.JPG']","['018', '007', '071', '074']","['34', '39', '35', '6']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
55,"['006A40.JPG', '008A31.JPG', '074A12.JPG', '017A05.JPG']","['006', '008', '074', '017']","['40', '31', '12', '5']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
16,"['054A06.JPG', '020A08.JPG', '075A02.JPG', '002A03.JPG']","['054', '020', '075', '002']","['6', '8', '2', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
175,"['002A23.JPG', '037A18.JPG', '061A18.JPG', '014A22.JPG']","['002', '037', '061', '014']","['23', '18', '18', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
93,"['040A16.JPG', '062A15.JPG', '055A08.JPG', '034A11.JPG']","['040', '062', '055', '034']","['16', '15', '8', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
21,"['059A12.JPG', '055A14.JPG', '037A06.JPG', '010A01.JPG']","['059', '055', '037', '010']","['12', '14', '6', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
133,"['079A08.JPG', '072A11.JPG', '076A09.JPG', '015A10.JPG']","['079', '072', '076', '015']","['8', '11', '9', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
33,"['035A16.JPG', '053A13.JPG', '040A07.JPG', '073A15.JPG']","['035', '053', '040', '073']","['16', '13', '7', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
123,"['068A12.JPG', '011A15.JPG', '052A10.JPG', '076A01.JPG']","['068', '011', '052', '076']","['12', '15', '10', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
26,"['032A18.JPG', '054A18.JPG', '066A02b.JPG', '027A11.JPG']","['032', '054', '066', '027']","['18', '18', '2', '11']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
150,"['048A30.JPG', '028A37.JPG', '023A05.JPG', '021A23.JPG']","['048', '028', '023', '021']","['30', '37', '5', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
140,"['039A15.JPG', '056A15.JPG', '078A14.JPG', '036A11.JPG']","['039', '056', '078', '036']","['15', '15', '14', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
80,"['027A18.JPG', '036A18.JPG', '040A21.JPG', '015A04.JPG']","['027', '036', '040', '015']","['18', '18', '21', '4']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
19,"['034A30.JPG', '032A40.JPG', '079A05.JPG', '031A03.JPG']","['034', '032', '079', '031']","['30', '40', '5', '3']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
144,"['016A16.JPG', '012A14.JPG', '070A05.JPG', '080A10.JPG']","['016', '012', '070', '080']","['16', '14', '5', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
193,"['017A36.JPG', '020A26.JPG', '035A18.JPG', '061A26.JPG']","['017', '020', '035', '061']","['36', '26', '18', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
132,"['029A16.JPG', '034A13.JPG', '031A06.JPG', '049A16.JPG']","['029', '034', '031', '049']","['16', '13', '6', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
6,"['003A47.JPG', '048A50.JPG', '017A32.JPG', '053A04.JPG']","['003', '048', '017', '053']","['47', '50', '32', '4']","['41+', '41+', '25-40', '04-11']","""41+"""
25,"['029A33.JPG', '004A30.JPG', '057A23.JPG', '025A34.JPG']","['029', '004', '057', '025']","['33', '30', '23', '34']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
104,"['060A20.JPG', '008A17.JPG', '038A23.JPG', '017A19.JPG']","['060', '008', '038', '017']","['20', '17', '23', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
147,"['036A17.JPG', '026A17.JPG', '073A16.JPG', '080A12.JPG']","['036', '026', '073', '080']","['17', '17', '16', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
53,"['077A02.JPG', '053A03.JPG', '021A03.JPG', '080A02.JPG']","['077', '053', '021', '080']","['2', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
56,"['034A18.JPG', '024A19.JPG', '082A20.JPG', '080A03.JPG']","['034', '024', '082', '080']","['18', '19', '20', '3']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
193,"['017A36.JPG', '020A26.JPG', '035A18.JPG', '061A26.JPG']","['017', '020', '035', '061']","['36', '26', '18', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
134,"['067A39.JPG', '002A36.JPG', '051A16.JPG', '040A14.JPG']","['067', '002', '051', '040']","['39', '36', '16', '14']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
99,"['045A12.JPG', '041A13.JPG', '054A13.JPG', '046A02.JPG']","['045', '041', '054', '046']","['12', '13', '13', '2']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
169,"['079A09.JPG', '009A11.JPG', '074A05.JPG', '075A05.JPG']","['079', '009', '074', '075']","['9', '11', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
182,"['033A35.JPG', '033A25.JPG', '031A11.JPG', '040A19.JPG']","['033', '033', '031', '040']","['35', '25', '11', '19']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
174,"['023A29.JPG', '033A39.JPG', '041A20.JPG', '014A30.JPG']","['023', '033', '041', '014']","['29', '39', '20', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
183,"['055A22.JPG', '007A22.JPG', '047A23.JPG', '019A05.JPG']","['055', '007', '047', '019']","['22', '22', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
67,"['008A30.JPG', '002A38.JPG', '038A05.JPG', '006A31.JPG']","['008', '002', '038', '006']","['30', '38', '5', '31']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
78,"['006A42.JPG', '005A48.JPG', '024A30.JPG', '069A05.JPG']","['006', '005', '024', '069']","['42', '48', '30', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
33,"['035A16.JPG', '053A13.JPG', '040A07.JPG', '073A15.JPG']","['035', '053', '040', '073']","['16', '13', '7', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
12,"['027A41.JPG', '048A54.JPG', '046A06.JPG', '003A25.JPG']","['027', '048', '046', '003']","['41', '54', '6', '25']","['41+', '41+', '04-11', '25-40']","""41+"""
6,"['003A47.JPG', '048A50.JPG', '017A32.JPG', '053A04.JPG']","['003', '048', '017', '053']","['47', '50', '32', '4']","['41+', '41+', '25-40', '04-11']","""41+"""
183,"['055A22.JPG', '007A22.JPG', '047A23.JPG', '019A05.JPG']","['055', '007', '047', '019']","['22', '22', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
158,"['020A36.JPG', '020A30.JPG', '067A21.JPG', '049A12.JPG']","['020', '020', '067', '049']","['36', '30', '21', '12']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
165,"['065A11.JPG', '073A11.JPG', '042A04.JPG', '056A04.JPG']","['065', '073', '042', '056']","['11', '11', '4', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
138,"['028A34.JPG', '019A30.JPG', '012A27.JPG', '012A26.JPG']","['028', '019', '012', '012']","['34', '30', '27', '26']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
96,"['048A49.JPG', '045A43.JPG', '082A25.JPG', '021A16.JPG']","['048', '045', '082', '021']","['49', '43', '25', '16']","['41+', '41+', '25-40', '12-16']","""41+"""
7,"['027A25.JPG', '044A25.JPG', '026A13.JPG', '078A09.JPG']","['027', '044', '026', '078']","['25', '25', '13', '9']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
80,"['027A18.JPG', '036A18.JPG', '040A21.JPG', '015A04.JPG']","['027', '036', '040', '015']","['18', '18', '21', '4']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
77,"['074A03.JPG', '071A00.JPG', '082A03.JPG', '070A00.JPG']","['074', '071', '082', '070']","['3', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
22,"['038A04.JPG', '037A09.JPG', '027A02.JPG', '057A07.JPG']","['038', '037', '027', '057']","['4', '9', '2', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
91,"['021A30.JPG', '001A29.JPG', '004A26.JPG', '079A04.JPG']","['021', '001', '004', '079']","['30', '29', '26', '4']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
43,"['005A40.JPG', '007A38.JPG', '034A39.JPG', '025A39.JPG']","['005', '007', '034', '025']","['40', '38', '39', '39']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
11,"['043A03.JPG', '019A03.JPG', '063A02.JPG', '064A01.JPG']","['043', '019', '063', '064']","['3', '3', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
29,"['059A02a.JPG', '066A02a.JPG', '076A00.JPG', '073A03.JPG']","['059', '066', '076', '073']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
4,"['075A07.JPG', '070A07.JPG', '030A00.JPG', '073A04.JPG']","['075', '070', '030', '073']","['7', '7', '0', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
17,"['050A03.JPG', '007A01.JPG', '054A02.JPG', '078A01.JPG']","['050', '007', '054', '078']","['3', '1', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
136,"['078A12.JPG', '002A12.JPG', '014A16.JPG', '020A13.JPG']","['078', '002', '014', '020']","['12', '12', '16', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
8,"['025A22.JPG', '005A24.JPG', '054A09.JPG', '054A16.JPG']","['025', '005', '054', '054']","['22', '24', '9', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
108,"['071A42.JPG', '013A41.JPG', '076A03.JPG', '023A21.JPG']","['071', '013', '076', '023']","['42', '41', '3', '21']","['41+', '41+', '00-03', '17-24']","""41+"""
12,"['027A41.JPG', '048A54.JPG', '046A06.JPG', '003A25.JPG']","['027', '048', '046', '003']","['41', '54', '6', '25']","['41+', '41+', '04-11', '25-40']","""41+"""
37,"['019A27.JPG', '029A29.JPG', '047A15.JPG', '017A26.JPG']","['019', '029', '047', '017']","['27', '29', '15', '26']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
171,"['030A18.JPG', '052A20.JPG', '069A09.JPG', '029A23.JPG']","['030', '052', '069', '029']","['18', '20', '9', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
58,"['061A04.JPG', '052A04.JPG', '073A08.JPG', '065A03a.JPG']","['061', '052', '073', '065']","['4', '4', '8', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
84,"['003A61.JPG', '062A47.JPG', '068A14.JPG', '024A18.JPG']","['003', '062', '068', '024']","['61', '47', '14', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
53,"['077A02.JPG', '053A03.JPG', '021A03.JPG', '080A02.JPG']","['077', '053', '021', '080']","['2', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
30,"['071A45.JPG', '047A45.JPG', '070A12.JPG', '058A17.JPG']","['071', '047', '070', '058']","['45', '45', '12', '17']","['41+', '41+', '12-16', '17-24']","""41+"""
147,"['036A17.JPG', '026A17.JPG', '073A16.JPG', '080A12.JPG']","['036', '026', '073', '080']","['17', '17', '16', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
144,"['016A16.JPG', '012A14.JPG', '070A05.JPG', '080A10.JPG']","['016', '012', '070', '080']","['16', '14', '5', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
47,"['060A02.JPG', '011A02.JPG', '073A00.JPG', '079A03.JPG']","['060', '011', '073', '079']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
161,"['030A07.JPG', '060A11.JPG', '078A04.JPG', '056A06.JPG']","['030', '060', '078', '056']","['7', '11', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
53,"['077A02.JPG', '053A03.JPG', '021A03.JPG', '080A02.JPG']","['077', '053', '021', '080']","['2', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
84,"['003A61.JPG', '062A47.JPG', '068A14.JPG', '024A18.JPG']","['003', '062', '068', '024']","['61', '47', '14', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
97,"['024A25.JPG', '004A40.JPG', '071A24.JPG', '025A23.JPG']","['024', '004', '071', '025']","['25', '40', '24', '23']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
59,"['081A03.JPG', '015A00.JPG', '024A00.JPG', '074A00.JPG']","['081', '015', '024', '074']","['3', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
68,"['067A17.JPG', '057A17.JPG', '080A00.JPG', '016A08.JPG']","['067', '057', '080', '016']","['17', '17', '0', '8']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
73,"['002A31.JPG', '032A28.JPG', '028A26.JPG', '040A09.JPG']","['002', '032', '028', '040']","['31', '28', '26', '9']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
48,"['001A43a.JPG', '004A53.JPG', '026A00.JPG', '036A01.JPG']","['001', '004', '026', '036']","['43', '53', '0', '1']","['41+', '41+', '00-03', '00-03']","""41+"""
23,"['082A00.JPG', '053A00.JPG', '066A00.JPG', '069A02.JPG']","['082', '053', '066', '069']","['0', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
35,"['079A01.JPG', '035A01.JPG', '056A01.JPG', '045A03.JPG']","['079', '035', '056', '045']","['1', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
196,"['082A18.JPG', '050A22.JPG', '015A19.JPG', '055A23.JPG']","['082', '050', '015', '055']","['18', '22', '19', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
69,"['074A15.JPG', '073A13.JPG', '058A05.JPG', '042A12.JPG']","['074', '073', '058', '042']","['15', '13', '5', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
128,"['067A14.JPG', '031A15.JPG', '030A10.JPG', '053A06.JPG']","['067', '031', '030', '053']","['14', '15', '10', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
24,"['003A60.JPG', '039A50.JPG', '047A09.JPG', '038A34.JPG']","['003', '039', '047', '038']","['60', '50', '9', '34']","['41+', '41+', '04-11', '25-40']","""41+"""
157,"['068A10a.JPG', '063A04.JPG', '038A10.JPG', '079A06.JPG']","['068', '063', '038', '079']","['10', '4', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
93,"['040A16.JPG', '062A15.JPG', '055A08.JPG', '034A11.JPG']","['040', '062', '055', '034']","['16', '15', '8', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
142,"['061A25.JPG', '048A33.JPG', '055A05.JPG', '076A06.JPG']","['061', '048', '055', '076']","['25', '33', '5', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
83,"['057A00.JPG', '046A00.JPG', '054A00.JPG', '068A00.JPG']","['057', '046', '054', '068']","['0', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
69,"['074A15.JPG', '073A13.JPG', '058A05.JPG', '042A12.JPG']","['074', '073', '058', '042']","['15', '13', '5', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
69,"['074A15.JPG', '073A13.JPG', '058A05.JPG', '042A12.JPG']","['074', '073', '058', '042']","['15', '13', '5', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
23,"['082A00.JPG', '053A00.JPG', '066A00.JPG', '069A02.JPG']","['082', '053', '066', '069']","['0', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
117,"['010A12.JPG', '017A12.JPG', '081A05.JPG', '071A10.JPG']","['010', '017', '081', '071']","['12', '12', '5', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
156,"['036A13.JPG', '017A15.JPG', '061A15.JPG', '079A12.JPG']","['036', '017', '061', '079']","['13', '15', '15', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
49,"['008A35.JPG', '030A26.JPG', '012A18.JPG', '027A20.JPG']","['008', '030', '012', '027']","['35', '26', '18', '20']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
190,"['032A20.JPG', '001A22.JPG', '031A19.JPG', '033A21.JPG']","['032', '001', '031', '033']","['20', '22', '19', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
126,"['007A37.JPG', '022A28.JPG', '039A17.JPG', '082A23.JPG']","['007', '022', '039', '082']","['37', '28', '17', '23']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
83,"['057A00.JPG', '046A00.JPG', '054A00.JPG', '068A00.JPG']","['057', '046', '054', '068']","['0', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
57,"['037A13.JPG', '008A13.JPG', '024A07.JPG', '008A16.JPG']","['037', '008', '024', '008']","['13', '13', '7', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
23,"['082A00.JPG', '053A00.JPG', '066A00.JPG', '069A02.JPG']","['082', '053', '066', '069']","['0', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['072A21.JPG', '048A18.JPG', '008A06.JPG', '002A16.JPG']","['072', '048', '008', '002']","['21', '18', '6', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
4,"['075A07.JPG', '070A07.JPG', '030A00.JPG', '073A04.JPG']","['075', '070', '030', '073']","['7', '7', '0', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
137,"['043A10.JPG', '001A05.JPG', '030A04.JPG', '040A06.JPG']","['043', '001', '030', '040']","['10', '5', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
127,"['082A22.JPG', '022A23.JPG', '027A16.JPG', '061A19.JPG']","['082', '022', '027', '061']","['22', '23', '16', '19']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
153,"['010A07b.JPG', '047A06.JPG', '079A11.JPG', '041A06.JPG']","['010', '047', '079', '041']","['7', '6', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
183,"['055A22.JPG', '007A22.JPG', '047A23.JPG', '019A05.JPG']","['055', '007', '047', '019']","['22', '22', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
109,"['012A36.JPG', '045A25.JPG', '006A28.JPG', '075A11.JPG']","['012', '045', '006', '075']","['36', '25', '28', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
107,"['059A02b.JPG', '063A00.JPG', '058A01.JPG', '068A03.JPG']","['059', '063', '058', '068']","['2', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
108,"['071A42.JPG', '013A41.JPG', '076A03.JPG', '023A21.JPG']","['071', '013', '076', '023']","['42', '41', '3', '21']","['41+', '41+', '00-03', '17-24']","""41+"""
