,img_name,subject,age,age_group,age_group_bag
147,"['020A20.JPG', '012A21.JPG', '073A01.JPG', '014A14.JPG']","['020', '012', '073', '014']","['20', '21', '1', '14']","['17-24', '17-24', '00-03', '12-16']","""17-24"""
65,"['078A01.JPG', '054A02.JPG', '009A00.JPG', '036A01.JPG']","['078', '054', '009', '036']","['1', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
2,"['054A19.JPG', '036A18.JPG', '045A12.JPG', '055A05.JPG']","['054', '036', '045', '055']","['19', '18', '12', '5']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
69,"['078A13.JPG', '044A15.JPG', '041A00.JPG', '066A00.JPG']","['078', '044', '041', '066']","['13', '15', '0', '0']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
53,"['015A01.JPG', '076A01.JPG', '015A00.JPG', '077A02.JPG']","['015', '076', '015', '077']","['1', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
135,"['023A18.JPG', '082A23.JPG', '029A16.JPG', '074A09.JPG']","['023', '082', '029', '074']","['18', '23', '16', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
176,"['049A12.JPG', '078A14.JPG', '068A03.JPG', '066A08.JPG']","['049', '078', '068', '066']","['12', '14', '3', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
181,"['055A06.JPG', '016A05.JPG', '043A05.JPG', '077A08.JPG']","['055', '016', '043', '077']","['6', '5', '5', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
88,"['027A11.JPG', '016A04.JPG', '053A04.JPG', '053A02.JPG']","['027', '016', '053', '053']","['11', '4', '4', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
17,"['057A00.JPG', '020A02.JPG', '002A03.JPG', '058A02.JPG']","['057', '020', '002', '058']","['0', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['029A29.JPG', '063A33.JPG', '031A09.JPG', '069A11.JPG']","['029', '063', '031', '069']","['29', '33', '9', '11']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
197,"['008A30.JPG', '002A36.JPG', '004A30.JPG', '026A19.JPG']","['008', '002', '004', '026']","['30', '36', '30', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
63,"['011A13.JPG', '051A16.JPG', '073A15.JPG', '038A08.JPG']","['011', '051', '073', '038']","['13', '16', '15', '8']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
2,"['054A19.JPG', '036A18.JPG', '045A12.JPG', '055A05.JPG']","['054', '036', '045', '055']","['19', '18', '12', '5']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
72,"['072A45.JPG', '003A61.JPG', '069A10.JPG', '071A00.JPG']","['072', '003', '069', '071']","['45', '61', '10', '0']","['41+', '41+', '04-11', '00-03']","""41+"""
8,"['025A19.JPG', '045A18.JPG', '017A19.JPG', '070A01.JPG']","['025', '045', '017', '070']","['19', '18', '19', '1']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
103,"['020A30.JPG', '007A38.JPG', '040A05.JPG', '042A00.JPG']","['020', '007', '040', '042']","['30', '38', '5', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
78,"['071A44.JPG', '048A46.JPG', '002A38.JPG', '055A23.JPG']","['071', '048', '002', '055']","['44', '46', '38', '23']","['41+', '41+', '25-40', '17-24']","""41+"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
89,"['051A00.JPG', '011A02.JPG', '082A00.JPG', '053A01.JPG']","['051', '011', '082', '053']","['0', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
91,"['029A33.JPG', '045A40.JPG', '076A16.JPG', '006A28.JPG']","['029', '045', '076', '006']","['33', '40', '16', '28']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
35,"['066A02a.JPG', '079A03.JPG', '027A02.JPG', '046A01.JPG']","['066', '079', '027', '046']","['2', '3', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
10,"['070A09.JPG', '074A04.JPG', '015A04.JPG', '081A01.JPG']","['070', '074', '015', '081']","['9', '4', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
70,"['067A04.JPG', '051A05.JPG', '079A11.JPG', '010A06.JPG']","['067', '051', '079', '010']","['4', '5', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
50,"['029A20.JPG', '017A17.JPG', '060A04.JPG', '008A16.JPG']","['029', '017', '060', '008']","['20', '17', '4', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
41,"['009A01.JPG', '036A00.JPG', '025A00.JPG', '056A01.JPG']","['009', '036', '025', '056']","['1', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
141,"['034A11.JPG', '065A10.JPG', '074A06.JPG', '073A08.JPG']","['034', '065', '074', '073']","['11', '10', '6', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
110,"['033A18.JPG', '071A22.JPG', '055A08.JPG', '030A23.JPG']","['033', '071', '055', '030']","['18', '22', '8', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
126,"['025A28.JPG', '003A38.JPG', '054A12.JPG', '034A16.JPG']","['025', '003', '054', '034']","['28', '38', '12', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
6,"['039A45.JPG', '006A61.JPG', '005A48.JPG', '079A08.JPG']","['039', '006', '005', '079']","['45', '61', '48', '8']","['41+', '41+', '41+', '04-11']","""41+"""
184,"['044A13.JPG', '019A12.JPG', '032A10.JPG', '064A15.JPG']","['044', '019', '032', '064']","['13', '12', '10', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
193,"['008A35.JPG', '017A38.JPG', '060A19.JPG', '017A36.JPG']","['008', '017', '060', '017']","['35', '38', '19', '36']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
174,"['030A26.JPG', '032A33.JPG', '050A22.JPG', '054A13.JPG']","['030', '032', '050', '054']","['26', '33', '22', '13']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
96,"['039A50.JPG', '071A45.JPG', '073A11.JPG', '076A07.JPG']","['039', '071', '073', '076']","['50', '45', '11', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
184,"['044A13.JPG', '019A12.JPG', '032A10.JPG', '064A15.JPG']","['044', '019', '032', '064']","['13', '12', '10', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
104,"['040A21.JPG', '034A18.JPG', '060A10.JPG', '023A05.JPG']","['040', '034', '060', '023']","['21', '18', '10', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
77,"['069A02.JPG', '052A02.JPG', '030A00.JPG', '081A00.JPG']","['069', '052', '030', '081']","['2', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
34,"['057A05.JPG', '072A11.JPG', '060A11.JPG', '076A03.JPG']","['057', '072', '060', '076']","['5', '11', '11', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
58,"['065A04.JPG', '036A08.JPG', '073A05.JPG', '033A10.JPG']","['065', '036', '073', '033']","['4', '8', '5', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
192,"['014A22.JPG', '036A17.JPG', '037A19.JPG', '020A24.JPG']","['014', '036', '037', '020']","['22', '17', '19', '24']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
23,"['016A01.JPG', '008A03.JPG', '053A00.JPG', '007A01.JPG']","['016', '008', '053', '007']","['1', '3', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
113,"['063A02.JPG', '058A00.JPG', '075A03.JPG', '075A00.JPG']","['063', '058', '075', '075']","['2', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
27,"['039A15.JPG', '076A13.JPG', '001A16.JPG', '022A00.JPG']","['039', '076', '001', '022']","['15', '13', '16', '0']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
73,"['008A29.JPG', '012A25.JPG', '068A13.JPG', '005A31.JPG']","['008', '012', '068', '005']","['29', '25', '13', '31']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
10,"['070A09.JPG', '074A04.JPG', '015A04.JPG', '081A01.JPG']","['070', '074', '015', '081']","['9', '4', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
60,"['062A47.JPG', '062A53.JPG', '069A03.JPG', '068A14.JPG']","['062', '062', '069', '068']","['47', '53', '3', '14']","['41+', '41+', '00-03', '12-16']","""41+"""
24,"['006A55.JPG', '045A43.JPG', '030A07.JPG', '061A15.JPG']","['006', '045', '030', '061']","['55', '43', '7', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
48,"['006A46.JPG', '005A61.JPG', '078A09.JPG', '036A13.JPG']","['006', '005', '078', '036']","['46', '61', '9', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
190,"['053A15.JPG', '027A13.JPG', '079A09.JPG', '079A13.JPG']","['053', '027', '079', '079']","['15', '13', '9', '13']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
47,"['059A02a.JPG', '081A02.JPG', '026A00.JPG', '060A02.JPG']","['059', '081', '026', '060']","['2', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
15,"['078A15.JPG', '080A13.JPG', '060A05.JPG', '002A04.JPG']","['078', '080', '060', '002']","['15', '13', '5', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
120,"['034A44.JPG', '045A48.JPG', '008A31.JPG', '018A22.JPG']","['034', '045', '008', '018']","['44', '48', '31', '22']","['41+', '41+', '25-40', '17-24']","""41+"""
77,"['069A02.JPG', '052A02.JPG', '030A00.JPG', '081A00.JPG']","['069', '052', '030', '081']","['2', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['056A02.JPG', '066A02b.JPG', '066A03.JPG', '050A00.JPG']","['056', '066', '066', '050']","['2', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
76,"['066A11.JPG', '015A05.JPG', '026A07.JPG', '011A05.JPG']","['066', '015', '026', '011']","['11', '5', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
99,"['079A12.JPG', '025A12.JPG', '056A12.JPG', '046A14.JPG']","['079', '025', '056', '046']","['12', '12', '12', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
78,"['071A44.JPG', '048A46.JPG', '002A38.JPG', '055A23.JPG']","['071', '048', '002', '055']","['44', '46', '38', '23']","['41+', '41+', '25-40', '17-24']","""41+"""
57,"['074A12.JPG', '042A12.JPG', '051A02.JPG', '054A11.JPG']","['074', '042', '051', '054']","['12', '12', '2', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
5,"['038A03.JPG', '075A01.JPG', '021A03.JPG', '029A01.JPG']","['038', '075', '021', '029']","['3', '1', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
126,"['025A28.JPG', '003A38.JPG', '054A12.JPG', '034A16.JPG']","['025', '003', '054', '034']","['28', '38', '12', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
147,"['020A20.JPG', '012A21.JPG', '073A01.JPG', '014A14.JPG']","['020', '012', '073', '014']","['20', '21', '1', '14']","['17-24', '17-24', '00-03', '12-16']","""17-24"""
61,"['001A40.JPG', '018A28.JPG', '071A35.JPG', '037A04.JPG']","['001', '018', '071', '037']","['40', '28', '35', '4']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
4,"['076A08.JPG', '068A09.JPG', '081A06.JPG', '046A04.JPG']","['076', '068', '081', '046']","['8', '9', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
167,"['061A19.JPG', '061A17.JPG', '045A19.JPG', '024A19.JPG']","['061', '061', '045', '024']","['19', '17', '19', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
49,"['039A35.JPG', '022A30.JPG', '073A14.JPG', '082A16.JPG']","['039', '022', '073', '082']","['35', '30', '14', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
90,"['071A42.JPG', '013A44.JPG', '076A11.JPG', '038A00.JPG']","['071', '013', '076', '038']","['42', '44', '11', '0']","['41+', '41+', '04-11', '00-03']","""41+"""
0,"['005A49.JPG', '048A54.JPG', '029A05.JPG', '021A30.JPG']","['005', '048', '029', '021']","['49', '54', '5', '30']","['41+', '41+', '04-11', '25-40']","""41+"""
100,"['020A08.JPG', '019A07.JPG', '074A05.JPG', '049A07.JPG']","['020', '019', '074', '049']","['8', '7', '5', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
60,"['062A47.JPG', '062A53.JPG', '069A03.JPG', '068A14.JPG']","['062', '062', '069', '068']","['47', '53', '3', '14']","['41+', '41+', '00-03', '12-16']","""41+"""
48,"['006A46.JPG', '005A61.JPG', '078A09.JPG', '036A13.JPG']","['006', '005', '078', '036']","['46', '61', '9', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
71,"['050A03.JPG', '033A02.JPG', '076A00.JPG', '070A00.JPG']","['050', '033', '076', '070']","['3', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['081A11.JPG', '076A04.JPG', '060A07.JPG', '054A00.JPG']","['081', '076', '060', '054']","['11', '4', '7', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
167,"['061A19.JPG', '061A17.JPG', '045A19.JPG', '024A19.JPG']","['061', '061', '045', '024']","['19', '17', '19', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
141,"['034A11.JPG', '065A10.JPG', '074A06.JPG', '073A08.JPG']","['034', '065', '074', '073']","['11', '10', '6', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
46,"['071A10.JPG', '061A06.JPG', '016A10.JPG', '037A11.JPG']","['071', '061', '016', '037']","['10', '6', '10', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
83,"['073A02.JPG', '074A01.JPG', '053A03.JPG', '058A01.JPG']","['073', '074', '053', '058']","['2', '1', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
69,"['078A13.JPG', '044A15.JPG', '041A00.JPG', '066A00.JPG']","['078', '044', '041', '066']","['13', '15', '0', '0']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
38,"['061A18.JPG', '063A22.JPG', '022A11.JPG', '047A20.JPG']","['061', '063', '022', '047']","['18', '22', '11', '20']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
167,"['061A19.JPG', '061A17.JPG', '045A19.JPG', '024A19.JPG']","['061', '061', '045', '024']","['19', '17', '19', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
171,"['071A23.JPG', '021A18.JPG', '027A16.JPG', '036A15.JPG']","['071', '021', '027', '036']","['23', '18', '16', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
48,"['006A46.JPG', '005A61.JPG', '078A09.JPG', '036A13.JPG']","['006', '005', '078', '036']","['46', '61', '9', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
137,"['043A10.JPG', '010A09.JPG', '065A06b.JPG', '058A10.JPG']","['043', '010', '065', '058']","['10', '9', '6', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
107,"['074A03.JPG', '016A03.JPG', '073A03.JPG', '075A02.JPG']","['074', '016', '073', '075']","['3', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
196,"['021A20.JPG', '016A18.JPG', '008A21.JPG', '012A23.JPG']","['021', '016', '008', '012']","['20', '18', '21', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
19,"['020A26.JPG', '045A25.JPG', '055A14.JPG', '072A25.JPG']","['020', '045', '055', '072']","['26', '25', '14', '25']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
1,"['003A35.JPG', '019A27.JPG', '046A02.JPG', '038A01.JPG']","['003', '019', '046', '038']","['35', '27', '2', '1']","['25-40', '25-40', '00-03', '00-03']","""25-40"""
51,"['059A16.JPG', '035A12.JPG', '058A04.JPG', '074A11.JPG']","['059', '035', '058', '074']","['16', '12', '4', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
184,"['044A13.JPG', '019A12.JPG', '032A10.JPG', '064A15.JPG']","['044', '019', '032', '064']","['13', '12', '10', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
78,"['071A44.JPG', '048A46.JPG', '002A38.JPG', '055A23.JPG']","['071', '048', '002', '055']","['44', '46', '38', '23']","['41+', '41+', '25-40', '17-24']","""41+"""
83,"['073A02.JPG', '074A01.JPG', '053A03.JPG', '058A01.JPG']","['073', '074', '053', '058']","['2', '1', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
110,"['033A18.JPG', '071A22.JPG', '055A08.JPG', '030A23.JPG']","['033', '071', '055', '030']","['18', '22', '8', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
37,"['006A31.JPG', '021A35.JPG', '074A14.JPG', '035A23b.JPG']","['006', '021', '074', '035']","['31', '35', '14', '23']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
8,"['025A19.JPG', '045A18.JPG', '017A19.JPG', '070A01.JPG']","['025', '045', '017', '070']","['19', '18', '19', '1']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
39,"['049A16.JPG', '070A12.JPG', '058A05.JPG', '065A03a.JPG']","['049', '070', '058', '065']","['16', '12', '5', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
51,"['059A16.JPG', '035A12.JPG', '058A04.JPG', '074A11.JPG']","['059', '035', '058', '074']","['16', '12', '4', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
67,"['005A40.JPG', '067A33.JPG', '018A06.JPG', '012A24.JPG']","['005', '067', '018', '012']","['40', '33', '6', '24']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
47,"['059A02a.JPG', '081A02.JPG', '026A00.JPG', '060A02.JPG']","['059', '081', '026', '060']","['2', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
40,"['077A04.JPG', '029A11.JPG', '045A03.JPG', '079A01.JPG']","['077', '029', '045', '079']","['4', '11', '3', '1']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
79,"['017A26.JPG', '028A28.JPG', '052A19.JPG', '058A03.JPG']","['017', '028', '052', '058']","['26', '28', '19', '3']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
41,"['009A01.JPG', '036A00.JPG', '025A00.JPG', '056A01.JPG']","['009', '036', '025', '056']","['1', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
7,"['061A26.JPG', '061A29.JPG', '035A00.JPG', '025A39.JPG']","['061', '061', '035', '025']","['26', '29', '0', '39']","['25-40', '25-40', '00-03', '25-40']","""25-40"""
173,"['069A09.JPG', '042A04.JPG', '047A11.JPG', '011A11.JPG']","['069', '042', '047', '011']","['9', '4', '11', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
123,"['019A15.JPG', '026A13.JPG', '080A14.JPG', '077A07.JPG']","['019', '026', '080', '077']","['15', '13', '14', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
106,"['035A09.JPG', '053A06.JPG', '015A10.JPG', '031A06.JPG']","['035', '053', '015', '031']","['9', '6', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
179,"['042A20.JPG', '054A18.JPG', '065A08.JPG', '004A21.JPG']","['042', '054', '065', '004']","['20', '18', '8', '21']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
140,"['043A13.JPG', '025A15.JPG', '052A14.JPG', '029A10.JPG']","['043', '025', '052', '029']","['13', '15', '14', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
0,"['005A49.JPG', '048A54.JPG', '029A05.JPG', '021A30.JPG']","['005', '048', '029', '021']","['49', '54', '5', '30']","['41+', '41+', '04-11', '25-40']","""41+"""
176,"['049A12.JPG', '078A14.JPG', '068A03.JPG', '066A08.JPG']","['049', '078', '068', '066']","['12', '14', '3', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
6,"['039A45.JPG', '006A61.JPG', '005A48.JPG', '079A08.JPG']","['039', '006', '005', '079']","['45', '61', '48', '8']","['41+', '41+', '41+', '04-11']","""41+"""
96,"['039A50.JPG', '071A45.JPG', '073A11.JPG', '076A07.JPG']","['039', '071', '073', '076']","['50', '45', '11', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
89,"['051A00.JPG', '011A02.JPG', '082A00.JPG', '053A01.JPG']","['051', '011', '082', '053']","['0', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
42,"['028A41.JPG', '003A47.JPG', '017A32.JPG', '038A05.JPG']","['028', '003', '017', '038']","['41', '47', '32', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
77,"['069A02.JPG', '052A02.JPG', '030A00.JPG', '081A00.JPG']","['069', '052', '030', '081']","['2', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
96,"['039A50.JPG', '071A45.JPG', '073A11.JPG', '076A07.JPG']","['039', '071', '073', '076']","['50', '45', '11', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
188,"['048A33.JPG', '082A31.JPG', '038A34.JPG', '061A25.JPG']","['048', '082', '038', '061']","['33', '31', '34', '25']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
161,"['052A04.JPG', '031A11.JPG', '056A10.JPG', '015A09.JPG']","['052', '031', '056', '015']","['4', '11', '10', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['063A02.JPG', '058A00.JPG', '075A03.JPG', '075A00.JPG']","['063', '058', '075', '075']","['2', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
97,"['033A35.JPG', '012A30.JPG', '056A06.JPG', '047A18.JPG']","['033', '012', '056', '047']","['35', '30', '6', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
53,"['015A01.JPG', '076A01.JPG', '015A00.JPG', '077A02.JPG']","['015', '076', '015', '077']","['1', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
123,"['019A15.JPG', '026A13.JPG', '080A14.JPG', '077A07.JPG']","['019', '026', '080', '077']","['15', '13', '14', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
21,"['062A16.JPG', '035A16.JPG', '072A02.JPG', '054A06.JPG']","['062', '035', '072', '054']","['16', '16', '2', '6']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
159,"['029A22.JPG', '026A18.JPG', '047A12.JPG', '074A13.JPG']","['029', '026', '047', '074']","['22', '18', '12', '13']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
62,"['028A18.JPG', '013A18.JPG', '049A06.JPG', '032A20.JPG']","['028', '013', '049', '032']","['18', '18', '6', '20']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
