,file,path,age,gender,age_bag
2027,"['266573-0.jpg', '51509-0.jpg', '259188-2.jpg', '275321-0.jpg']","['18/111/266573-0.jpg', '18/112/51509-0.jpg', '18/112/259188-2.jpg', '18/111/275321-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'male']","""18"""
3179,"['88392-0.jpg', '33735-19.jpg', '218518-1.jpg', '230268-0.jpg']","['23/111/88392-0.jpg', '23/112/33735-19.jpg', '18/112/218518-1.jpg', '20/111/230268-0.jpg']","['23', '23', '18', '20']","['male', 'female', 'female', 'male']","""23"""
14522,"['33793-0.jpg', '203973-0.jpg', '200720-1.jpg', '111718-0.jpg']","['24/112/33793-0.jpg', '24/112/203973-0.jpg', '24/112/200720-1.jpg', '20/111/111718-0.jpg']","['24', '24', '24', '20']","['female', 'female', 'female', 'male']","""24"""
22247,"['179396-0.jpg', '181137-0.jpg', '43421-1.jpg', '106124-3.jpg']","['22/111/179396-0.jpg', '22/111/181137-0.jpg', '21/112/43421-1.jpg', '22/112/106124-3.jpg']","['22', '22', '21', '22']","['male', 'male', 'female', 'female']","""22"""
4832,"['261743-0.jpg', '37632-0.jpg', '272843-7.jpg', '214572-0.jpg']","['21/112/261743-0.jpg', '21/112/37632-0.jpg', '21/112/272843-7.jpg', '20/111/214572-0.jpg']","['21', '21', '21', '20']","['female', 'female', 'female', 'male']","""21"""
10183,"['139379-0.jpg', '148426-0.jpg', '86908-0.jpg', '21783-0.jpg']","['26/111/139379-0.jpg', '26/111/148426-0.jpg', '22/111/86908-0.jpg', '24/112/21783-0.jpg']","['26', '26', '22', '24']","['male', 'male', 'male', 'female']","""26"""
9472,"['196319-0.jpg', '204449-1.jpg', '237544-1.jpg', '40583-0.jpg']","['22/111/196319-0.jpg', '22/111/204449-1.jpg', '21/112/237544-1.jpg', '19/111/40583-0.jpg']","['22', '22', '21', '19']","['male', 'male', 'female', 'male']","""22"""
8649,"['149051-0.jpg', '71755-0.jpg', '12771-0.jpg', '221942-1.jpg']","['26/111/149051-0.jpg', '26/112/71755-0.jpg', '25/111/12771-0.jpg', '20/111/221942-1.jpg']","['26', '26', '25', '20']","['male', 'female', 'male', 'male']","""26"""
17647,"['112365-0.jpg', '109970-0.jpg', '255139-0.jpg', '289604-0.jpg']","['19/112/112365-0.jpg', '19/111/109970-0.jpg', '19/111/255139-0.jpg', '19/111/289604-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'male', 'male']","""19"""
18522,"['31200-8.jpg', '210215-0.jpg', '34173-0.jpg', '272209-0.jpg']","['20/111/31200-8.jpg', '20/111/210215-0.jpg', '20/111/34173-0.jpg', '20/112/272209-0.jpg']","['20', '20', '20', '20']","['male', 'male', 'male', 'female']","""20"""
13351,"['101002-0.jpg', '32045-0.jpg', '261583-0.jpg', '110440-0.jpg']","['19/112/101002-0.jpg', '19/111/32045-0.jpg', '19/111/261583-0.jpg', '19/112/110440-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'male', 'female']","""19"""
17181,"['313331-0.jpg', '320038-0.jpg', '203744-0.jpg', '156878-0.jpg']","['29/111/313331-0.jpg', '29/111/320038-0.jpg', '24/112/203744-0.jpg', '24/112/156878-0.jpg']","['29', '29', '24', '24']","['male', 'male', 'female', 'female']","""29"""
13542,"['197141-0.jpg', '241660-0.jpg', '261801-0.jpg', '30226-5.jpg']","['20/112/197141-0.jpg', '20/111/241660-0.jpg', '20/111/261801-0.jpg', '20/111/30226-5.jpg']","['20', '20', '20', '20']","['female', 'male', 'male', 'male']","""20"""
8630,"['272935-0.jpg', '109689-0.jpg', '246120-0.jpg', '287472-1.jpg']","['19/111/272935-0.jpg', '19/112/109689-0.jpg', '19/111/246120-0.jpg', '19/111/287472-1.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'male']","""19"""
8929,"['260048-1.jpg', '288522-0.jpg', '40095-11.jpg', '35960-0.jpg']","['19/112/260048-1.jpg', '19/112/288522-0.jpg', '19/112/40095-11.jpg', '19/112/35960-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'female', 'female']","""19"""
17312,"['445588-1.jpg', '5092-0.jpg', '19882-0.jpg', '218702-0.jpg']","['30/111/445588-1.jpg', '30/111/5092-0.jpg', '24/112/19882-0.jpg', '22/112/218702-0.jpg']","['30', '30', '24', '22']","['male', 'male', 'female', 'female']","""30"""
17207,"['178725-0.jpg', '166873-0.jpg', '176307-0.jpg', '18755-8.jpg']","['27/111/178725-0.jpg', '27/111/166873-0.jpg', '23/112/176307-0.jpg', '26/112/18755-8.jpg']","['27', '27', '23', '26']","['male', 'male', 'female', 'female']","""27"""
15685,"['174186-0.jpg', '162888-0.jpg', '187747-0.jpg', '200451-1.jpg']","['25/112/174186-0.jpg', '25/112/162888-0.jpg', '21/112/187747-0.jpg', '20/111/200451-1.jpg']","['25', '25', '21', '20']","['female', 'female', 'female', 'male']","""25"""
5290,"['290822-0.jpg', '53435-0.jpg', '222047-1.jpg', '249793-0.jpg']","['18/111/290822-0.jpg', '18/112/53435-0.jpg', '18/111/222047-1.jpg', '18/112/249793-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'female']","""18"""
7054,"['83573-0.jpg', '197721-0.jpg', '33802-3.jpg', '281996-1.jpg']","['22/112/83573-0.jpg', '22/111/197721-0.jpg', '22/111/33802-3.jpg', '18/112/281996-1.jpg']","['22', '22', '22', '18']","['female', 'male', 'male', 'female']","""22"""
14710,"['151652-0.jpg', '152173-0.jpg', '28349-0.jpg', '196087-0.jpg']","['28/111/151652-0.jpg', '28/111/152173-0.jpg', '22/111/28349-0.jpg', '25/112/196087-0.jpg']","['28', '28', '22', '25']","['male', 'male', 'male', 'female']","""28"""
1181,"['104331-0.jpg', '238881-3.jpg', '238235-0.jpg', '281180-0.jpg']","['19/112/104331-0.jpg', '19/111/238881-3.jpg', '19/112/238235-0.jpg', '18/112/281180-0.jpg']","['19', '19', '19', '18']","['female', 'male', 'female', 'female']","""19"""
4301,"['236727-0.jpg', '252314-3.jpg', '49157-0.jpg', '223360-0.jpg']","['19/112/236727-0.jpg', '19/111/252314-3.jpg', '18/112/49157-0.jpg', '18/111/223360-0.jpg']","['19', '19', '18', '18']","['female', 'male', 'female', 'male']","""19"""
12450,"['212835-0.jpg', '38651-5.jpg', '36958-0.jpg', '196533-0.jpg']","['20/112/212835-0.jpg', '20/111/38651-5.jpg', '20/111/36958-0.jpg', '20/111/196533-0.jpg']","['20', '20', '20', '20']","['female', 'male', 'male', 'male']","""20"""
15714,"['30691-0.jpg', '116300-0.jpg', '277949-1.jpg', '271107-0.jpg']","['20/111/30691-0.jpg', '20/111/116300-0.jpg', '19/111/277949-1.jpg', '20/111/271107-0.jpg']","['20', '20', '19', '20']","['male', 'male', 'male', 'male']","""20"""
20183,"['142020-0.jpg', '135366-0.jpg', '31057-2.jpg', '211675-0.jpg']","['27/112/142020-0.jpg', '27/111/135366-0.jpg', '20/111/31057-2.jpg', '22/112/211675-0.jpg']","['27', '27', '20', '22']","['female', 'male', 'male', 'female']","""27"""
21725,"['240497-0.jpg', '190901-0.jpg', '37107-1.jpg', '18015-0.jpg']","['22/112/240497-0.jpg', '22/112/190901-0.jpg', '22/111/37107-1.jpg', '22/111/18015-0.jpg']","['22', '22', '22', '22']","['female', 'female', 'male', 'male']","""22"""
17749,"['163683-7.jpg', '13941-0.jpg', '24782-0.jpg', '218275-0.jpg']","['25/111/163683-7.jpg', '25/111/13941-0.jpg', '24/111/24782-0.jpg', '25/112/218275-0.jpg']","['25', '25', '24', '25']","['male', 'male', 'male', 'female']","""25"""
933,"['242515-0.jpg', '196837-0.jpg', '292271-1.jpg', '276166-0.jpg']","['20/112/242515-0.jpg', '20/111/196837-0.jpg', '20/112/292271-1.jpg', '18/111/276166-0.jpg']","['20', '20', '20', '18']","['female', 'male', 'female', 'male']","""20"""
6533,"['171115-0.jpg', '175385-0.jpg', '98622-0.jpg', '29060-0.jpg']","['23/112/171115-0.jpg', '23/111/175385-0.jpg', '21/111/98622-0.jpg', '22/112/29060-0.jpg']","['23', '23', '21', '22']","['female', 'male', 'male', 'female']","""23"""
19426,"['12816-0.jpg', '165954-0.jpg', '231237-0.jpg', '154091-0.jpg']","['25/111/12816-0.jpg', '25/111/165954-0.jpg', '21/111/231237-0.jpg', '24/111/154091-0.jpg']","['25', '25', '21', '24']","['male', 'male', 'male', 'male']","""25"""
7459,"['36802-0.jpg', '252481-0.jpg', '205631-0.jpg', '99447-0.jpg']","['20/112/36802-0.jpg', '20/112/252481-0.jpg', '20/111/205631-0.jpg', '20/111/99447-0.jpg']","['20', '20', '20', '20']","['female', 'female', 'male', 'male']","""20"""
1544,"['248564-0.jpg', '31436-0.jpg', '228486-0.jpg', '40601-0.jpg']","['20/111/248564-0.jpg', '20/111/31436-0.jpg', '20/111/228486-0.jpg', '18/111/40601-0.jpg']","['20', '20', '20', '18']","['male', 'male', 'male', 'male']","""20"""
19010,"['214524-0.jpg', '215930-0.jpg', '223-0.jpg', '235429-0.jpg']","['23/111/214524-0.jpg', '23/111/215930-0.jpg', '22/111/223-0.jpg', '22/111/235429-0.jpg']","['23', '23', '22', '22']","['male', 'male', 'male', 'male']","""23"""
2962,"['234579-0.jpg', '266791-1.jpg', '44718-0.jpg', '231929-0.jpg']","['19/112/234579-0.jpg', '19/112/266791-1.jpg', '19/111/44718-0.jpg', '18/112/231929-0.jpg']","['19', '19', '19', '18']","['female', 'female', 'male', 'female']","""19"""
11871,"['28471-0.jpg', '101949-0.jpg', '206415-0.jpg', '248913-0.jpg']","['23/111/28471-0.jpg', '23/112/101949-0.jpg', '20/111/206415-0.jpg', '20/112/248913-0.jpg']","['23', '23', '20', '20']","['male', 'female', 'male', 'female']","""23"""
23788,"['171432-0.jpg', '37308-0.jpg', '17827-0.jpg', '77526-0.jpg']","['24/111/171432-0.jpg', '24/111/37308-0.jpg', '24/112/17827-0.jpg', '24/111/77526-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'female', 'male']","""24"""
5119,"['100698-0.jpg', '284549-0.jpg', '29736-0.jpg', '31033-0.jpg']","['20/111/100698-0.jpg', '20/111/284549-0.jpg', '20/111/29736-0.jpg', '20/111/31033-0.jpg']","['20', '20', '20', '20']","['male', 'male', 'male', 'male']","""20"""
23996,"['72479-0.jpg', '11406-0.jpg', '34338-0.jpg', '197343-4.jpg']","['24/112/72479-0.jpg', '24/111/11406-0.jpg', '24/112/34338-0.jpg', '24/111/197343-4.jpg']","['24', '24', '24', '24']","['female', 'male', 'female', 'male']","""24"""
17330,"['20541-0.jpg', '194949-1.jpg', '84056-0.jpg', '219061-0.jpg']","['24/111/20541-0.jpg', '24/111/194949-1.jpg', '23/111/84056-0.jpg', '23/111/219061-0.jpg']","['24', '24', '23', '23']","['male', 'male', 'male', 'male']","""24"""
17837,"['276716-0.jpg', '47056-0.jpg', '104339-0.jpg', '216179-1.jpg']","['21/112/276716-0.jpg', '21/112/47056-0.jpg', '21/111/104339-0.jpg', '21/111/216179-1.jpg']","['21', '21', '21', '21']","['female', 'female', 'male', 'male']","""21"""
11356,"['233143-0.jpg', '189166-1.jpg', '84449-0.jpg', '225729-0.jpg']","['22/112/233143-0.jpg', '22/111/189166-1.jpg', '22/111/84449-0.jpg', '22/111/225729-0.jpg']","['22', '22', '22', '22']","['female', 'male', 'male', 'male']","""22"""
3988,"['254030-0.jpg', '28932-0.jpg', '109766-10.jpg', '49417-2.jpg']","['20/112/254030-0.jpg', '20/112/28932-0.jpg', '18/112/109766-10.jpg', '19/112/49417-2.jpg']","['20', '20', '18', '19']","['female', 'female', 'female', 'female']","""20"""
13830,"['223072-0.jpg', '94693-0.jpg', '236612-0.jpg', '217886-1.jpg']","['20/111/223072-0.jpg', '20/111/94693-0.jpg', '19/111/236612-0.jpg', '20/111/217886-1.jpg']","['20', '20', '19', '20']","['male', 'male', 'male', 'male']","""20"""
10795,"['278161-0.jpg', '243517-1.jpg', '248184-0.jpg', '274145-0.jpg']","['19/112/278161-0.jpg', '19/111/243517-1.jpg', '19/112/248184-0.jpg', '19/111/274145-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'female', 'male']","""19"""
10132,"['162817-0.jpg', '172112-0.jpg', '114770-0.jpg', '175136-0.jpg']","['25/111/162817-0.jpg', '25/111/172112-0.jpg', '20/112/114770-0.jpg', '22/112/175136-0.jpg']","['25', '25', '20', '22']","['male', 'male', 'female', 'female']","""25"""
12715,"['280627-0.jpg', '227115-0.jpg', '44649-0.jpg', '258027-0.jpg']","['19/112/280627-0.jpg', '19/111/227115-0.jpg', '19/112/44649-0.jpg', '19/111/258027-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'female', 'male']","""19"""
4849,"['314442-0.jpg', '313478-1.jpg', '26539-0.jpg', '293530-0.jpg']","['30/111/314442-0.jpg', '30/111/313478-1.jpg', '23/111/26539-0.jpg', '18/111/293530-0.jpg']","['30', '30', '23', '18']","['male', 'male', 'male', 'male']","""30"""
12273,"['135861-0.jpg', '11323-2.jpg', '241031-1.jpg', '224410-0.jpg']","['29/111/135861-0.jpg', '29/112/11323-2.jpg', '19/111/241031-1.jpg', '21/111/224410-0.jpg']","['29', '29', '19', '21']","['male', 'female', 'male', 'male']","""29"""
14179,"['249761-0.jpg', '227158-0.jpg', '233975-2.jpg', '248622-0.jpg']","['19/112/249761-0.jpg', '19/111/227158-0.jpg', '19/112/233975-2.jpg', '19/111/248622-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'female', 'male']","""19"""
3410,"['173736-3.jpg', '213997-0.jpg', '189684-0.jpg', '75245-0.jpg']","['26/112/173736-3.jpg', '26/112/213997-0.jpg', '23/112/189684-0.jpg', '25/111/75245-0.jpg']","['26', '26', '23', '25']","['female', 'female', 'female', 'male']","""26"""
16230,"['99778-3.jpg', '451-2.jpg', '255718-0.jpg', '234718-0.jpg']","['20/111/99778-3.jpg', '20/112/451-2.jpg', '19/112/255718-0.jpg', '20/111/234718-0.jpg']","['20', '20', '19', '20']","['male', 'female', 'female', 'male']","""20"""
20416,"['18166-0.jpg', '186139-0.jpg', '183943-0.jpg', '262409-0.jpg']","['25/111/18166-0.jpg', '25/112/186139-0.jpg', '23/111/183943-0.jpg', '20/112/262409-0.jpg']","['25', '25', '23', '20']","['male', 'female', 'male', 'female']","""25"""
466,"['238525-0.jpg', '220364-0.jpg', '63582-0.jpg', '45507-0.jpg']","['19/112/238525-0.jpg', '19/111/220364-0.jpg', '19/112/63582-0.jpg', '19/111/45507-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'female', 'male']","""19"""
14278,"['148065-0.jpg', '321599-0.jpg', '151020-0.jpg', '182745-0.jpg']","['28/112/148065-0.jpg', '28/111/321599-0.jpg', '26/111/151020-0.jpg', '24/112/182745-0.jpg']","['28', '28', '26', '24']","['female', 'male', 'male', 'female']","""28"""
22952,"['74461-0.jpg', '151397-0.jpg', '75433-0.jpg', '213259-0.jpg']","['25/111/74461-0.jpg', '25/111/151397-0.jpg', '25/111/75433-0.jpg', '24/111/213259-0.jpg']","['25', '25', '25', '24']","['male', 'male', 'male', 'male']","""25"""
3892,"['165427-0.jpg', '169624-0.jpg', '198461-0.jpg', '157826-0.jpg']","['25/111/165427-0.jpg', '25/111/169624-0.jpg', '24/111/198461-0.jpg', '25/111/157826-0.jpg']","['25', '25', '24', '25']","['male', 'male', 'male', 'male']","""25"""
18449,"['204600-0.jpg', '199119-0.jpg', '33918-0.jpg', '224430-0.jpg']","['21/111/204600-0.jpg', '21/112/199119-0.jpg', '20/111/33918-0.jpg', '20/111/224430-0.jpg']","['21', '21', '20', '20']","['male', 'female', 'male', 'male']","""21"""
1169,"['295165-0.jpg', '111747-0.jpg', '295985-0.jpg', '279103-0.jpg']","['18/112/295165-0.jpg', '18/112/111747-0.jpg', '18/112/295985-0.jpg', '18/112/279103-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'female']","""18"""
11586,"['207707-0.jpg', '44322-0.jpg', '274827-0.jpg', '238289-0.jpg']","['20/111/207707-0.jpg', '20/112/44322-0.jpg', '20/112/274827-0.jpg', '20/112/238289-0.jpg']","['20', '20', '20', '20']","['male', 'female', 'female', 'female']","""20"""
6580,"['7291-0.jpg', '316679-0.jpg', '217340-0.jpg', '40322-0.jpg']","['28/111/7291-0.jpg', '28/111/316679-0.jpg', '22/111/217340-0.jpg', '19/111/40322-0.jpg']","['28', '28', '22', '19']","['male', 'male', 'male', 'male']","""28"""
1860,"['315652-0.jpg', '134493-0.jpg', '185004-0.jpg', '79988-1.jpg']","['29/111/315652-0.jpg', '29/111/134493-0.jpg', '23/111/185004-0.jpg', '22/111/79988-1.jpg']","['29', '29', '23', '22']","['male', 'male', 'male', 'male']","""29"""
8595,"['151166-0.jpg', '136870-0.jpg', '275426-0.jpg', '192485-0.jpg']","['28/111/151166-0.jpg', '28/111/136870-0.jpg', '20/111/275426-0.jpg', '24/112/192485-0.jpg']","['28', '28', '20', '24']","['male', 'male', 'male', 'female']","""28"""
22059,"['237136-0.jpg', '103601-0.jpg', '257287-0.jpg', '88808-0.jpg']","['21/111/237136-0.jpg', '21/111/103601-0.jpg', '21/112/257287-0.jpg', '21/112/88808-0.jpg']","['21', '21', '21', '21']","['male', 'male', 'female', 'female']","""21"""
950,"['152430-0.jpg', '134934-0.jpg', '75827-0.jpg', '152641-0.jpg']","['29/111/152430-0.jpg', '29/111/134934-0.jpg', '25/112/75827-0.jpg', '25/112/152641-0.jpg']","['29', '29', '25', '25']","['male', 'male', 'female', 'female']","""29"""
5570,"['178773-0.jpg', '187842-0.jpg', '21853-0.jpg', '215495-0.jpg']","['24/111/178773-0.jpg', '24/112/187842-0.jpg', '23/111/21853-0.jpg', '22/112/215495-0.jpg']","['24', '24', '23', '22']","['male', 'female', 'male', 'female']","""24"""
6505,"['12987-0.jpg', '218187-0.jpg', '101901-0.jpg', '22498-0.jpg']","['25/111/12987-0.jpg', '25/112/218187-0.jpg', '22/112/101901-0.jpg', '23/111/22498-0.jpg']","['25', '25', '22', '23']","['male', 'female', 'female', 'male']","""25"""
3847,"['699-0.jpg', '291556-1.jpg', '288837-0.jpg', '293244-0.jpg']","['18/111/699-0.jpg', '18/112/291556-1.jpg', '18/111/288837-0.jpg', '18/111/293244-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'male']","""18"""
