,file,path,age,gender,age_bag
21825,"['168640-0.jpg', '176496-0.jpg', '25194-0.jpg', '232028-0.jpg']","['24/112/168640-0.jpg', '24/112/176496-0.jpg', '23/112/25194-0.jpg', '22/111/232028-0.jpg']","['24', '24', '23', '22']","['female', 'female', 'female', 'male']","""24"""
13295,"['148821-1.jpg', '159816-1.jpg', '216775-0.jpg', '92652-0.jpg']","['27/111/148821-1.jpg', '27/111/159816-1.jpg', '24/112/216775-0.jpg', '22/112/92652-0.jpg']","['27', '27', '24', '22']","['male', 'male', 'female', 'female']","""27"""
12714,"['267428-0.jpg', '36170-0.jpg', '286229-0.jpg', '238134-0.jpg']","['20/112/267428-0.jpg', '20/112/36170-0.jpg', '19/111/286229-0.jpg', '20/111/238134-0.jpg']","['20', '20', '19', '20']","['female', 'female', 'male', 'male']","""20"""
18843,"['132737-0.jpg', '10667-0.jpg', '92659-0.jpg', '7636-0.jpg']","['30/112/132737-0.jpg', '30/111/10667-0.jpg', '23/111/92659-0.jpg', '26/112/7636-0.jpg']","['30', '30', '23', '26']","['female', 'male', 'male', 'female']","""30"""
15640,"['181310-9.jpg', '230387-6.jpg', '33916-0.jpg', '241136-0.jpg']","['22/112/181310-9.jpg', '22/112/230387-6.jpg', '21/111/33916-0.jpg', '20/112/241136-0.jpg']","['22', '22', '21', '20']","['female', 'female', 'male', 'female']","""22"""
18502,"['136145-0.jpg', '7528-1.jpg', '199294-0.jpg', '239080-0.jpg']","['28/111/136145-0.jpg', '28/112/7528-1.jpg', '23/112/199294-0.jpg', '20/111/239080-0.jpg']","['28', '28', '23', '20']","['male', 'female', 'female', 'male']","""28"""
10645,"['285130-0.jpg', '254176-0.jpg', '226341-0.jpg', '47324-1.jpg']","['19/112/285130-0.jpg', '19/112/254176-0.jpg', '19/112/226341-0.jpg', '19/112/47324-1.jpg']","['19', '19', '19', '19']","['female', 'female', 'female', 'female']","""19"""
4460,"['131891-0.jpg', '450245-0.jpg', '225968-0.jpg', '111723-1.jpg']","['29/111/131891-0.jpg', '29/111/450245-0.jpg', '20/111/225968-0.jpg', '19/111/111723-1.jpg']","['29', '29', '20', '19']","['male', 'male', 'male', 'male']","""29"""
6486,"['281927-0.jpg', '51752-4.jpg', '109690-0.jpg', '272538-0.jpg']","['18/111/281927-0.jpg', '18/112/51752-4.jpg', '18/112/109690-0.jpg', '18/112/272538-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'female']","""18"""
9507,"['141768-0.jpg', '143148-0.jpg', '192598-0.jpg', '144054-0.jpg']","['26/111/141768-0.jpg', '26/111/143148-0.jpg', '23/112/192598-0.jpg', '25/112/144054-0.jpg']","['26', '26', '23', '25']","['male', 'male', 'female', 'female']","""26"""
14347,"['25610-0.jpg', '97660-0.jpg', '112438-0.jpg', '245932-0.jpg']","['19/112/25610-0.jpg', '19/111/97660-0.jpg', '19/111/112438-0.jpg', '19/111/245932-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'male', 'male']","""19"""
2559,"['247357-0.jpg', '283225-0.jpg', '273850-1.jpg', '115959-0.jpg']","['19/111/247357-0.jpg', '19/111/283225-0.jpg', '19/111/273850-1.jpg', '18/111/115959-0.jpg']","['19', '19', '19', '18']","['male', 'male', 'male', 'male']","""19"""
2335,"['210244-0.jpg', '236744-0.jpg', '188175-0.jpg', '264881-0.jpg']","['22/111/210244-0.jpg', '22/111/236744-0.jpg', '22/111/188175-0.jpg', '20/112/264881-0.jpg']","['22', '22', '22', '20']","['male', 'male', 'male', 'female']","""22"""
18534,"['257604-0.jpg', '202965-0.jpg', '223823-0.jpg', '208389-0.jpg']","['20/111/257604-0.jpg', '20/111/202965-0.jpg', '20/111/223823-0.jpg', '20/111/208389-0.jpg']","['20', '20', '20', '20']","['male', 'male', 'male', 'male']","""20"""
11315,"['153492-0.jpg', '142420-0.jpg', '249580-0.jpg', '204454-0.jpg']","['27/112/153492-0.jpg', '27/111/142420-0.jpg', '22/112/249580-0.jpg', '25/112/204454-0.jpg']","['27', '27', '22', '25']","['female', 'male', 'female', 'female']","""27"""
11293,"['73120-0.jpg', '145596-0.jpg', '160669-0.jpg', '33989-0.jpg']","['25/111/73120-0.jpg', '25/112/145596-0.jpg', '25/111/160669-0.jpg', '23/111/33989-0.jpg']","['25', '25', '25', '23']","['male', 'female', 'male', 'male']","""25"""
5621,"['176960-0.jpg', '149148-1.jpg', '27896-1.jpg', '147824-0.jpg']","['25/111/176960-0.jpg', '25/111/149148-1.jpg', '21/112/27896-1.jpg', '25/112/147824-0.jpg']","['25', '25', '21', '25']","['male', 'male', 'female', 'female']","""25"""
3889,"['18139-0.jpg', '137844-0.jpg', '101032-0.jpg', '216536-2.jpg']","['28/112/18139-0.jpg', '28/111/137844-0.jpg', '20/112/101032-0.jpg', '21/112/216536-2.jpg']","['28', '28', '20', '21']","['female', 'male', 'female', 'female']","""28"""
2580,"['192531-0.jpg', '170512-0.jpg', '214511-0.jpg', '21346-0.jpg']","['24/111/192531-0.jpg', '24/112/170512-0.jpg', '22/112/214511-0.jpg', '21/111/21346-0.jpg']","['24', '24', '22', '21']","['male', 'female', 'female', 'male']","""24"""
2039,"['252443-0.jpg', '295324-0.jpg', '51738-0.jpg', '246878-0.jpg']","['19/111/252443-0.jpg', '19/112/295324-0.jpg', '19/112/51738-0.jpg', '19/112/246878-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'female', 'female']","""19"""
17686,"['312454-0.jpg', '144222-0.jpg', '170576-0.jpg', '183812-0.jpg']","['28/111/312454-0.jpg', '28/112/144222-0.jpg', '24/111/170576-0.jpg', '26/111/183812-0.jpg']","['28', '28', '24', '26']","['male', 'female', 'male', 'male']","""28"""
4113,"['77076-1.jpg', '159964-1.jpg', '16580-0.jpg', '19850-0.jpg']","['25/112/77076-1.jpg', '25/111/159964-1.jpg', '24/111/16580-0.jpg', '24/111/19850-0.jpg']","['25', '25', '24', '24']","['female', 'male', 'male', 'male']","""25"""
15805,"['150319-0.jpg', '92002-0.jpg', '279015-0.jpg', '231147-0.jpg']","['25/112/150319-0.jpg', '25/111/92002-0.jpg', '19/111/279015-0.jpg', '22/111/231147-0.jpg']","['25', '25', '19', '22']","['female', 'male', 'male', 'male']","""25"""
8471,"['177848-0.jpg', '37981-0.jpg', '37202-0.jpg', '204120-0.jpg']","['22/112/177848-0.jpg', '22/112/37981-0.jpg', '21/111/37202-0.jpg', '20/111/204120-0.jpg']","['22', '22', '21', '20']","['female', 'female', 'male', 'male']","""22"""
8297,"['172791-0.jpg', '164995-0.jpg', '36320-0.jpg', '141850-0.jpg']","['27/112/172791-0.jpg', '27/112/164995-0.jpg', '20/111/36320-0.jpg', '26/111/141850-0.jpg']","['27', '27', '20', '26']","['female', 'female', 'male', 'male']","""27"""
21849,"['76315-0.jpg', '22167-0.jpg', '155348-0.jpg', '141564-0.jpg']","['27/112/76315-0.jpg', '27/111/22167-0.jpg', '24/111/155348-0.jpg', '27/111/141564-0.jpg']","['27', '27', '24', '27']","['female', 'male', 'male', 'male']","""27"""
8826,"['53840-0.jpg', '54426-0.jpg', '106928-0.jpg', '240535-1.jpg']","['18/111/53840-0.jpg', '18/112/54426-0.jpg', '18/111/106928-0.jpg', '18/111/240535-1.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'male']","""18"""
16844,"['436246-0.jpg', '132927-0.jpg', '161478-0.jpg', '206646-0.jpg']","['30/111/436246-0.jpg', '30/112/132927-0.jpg', '24/111/161478-0.jpg', '22/111/206646-0.jpg']","['30', '30', '24', '22']","['male', 'female', 'male', 'male']","""30"""
11654,"['85921-0.jpg', '158214-0.jpg', '191445-0.jpg', '92067-0.jpg']","['24/112/85921-0.jpg', '24/111/158214-0.jpg', '24/111/191445-0.jpg', '24/112/92067-0.jpg']","['24', '24', '24', '24']","['female', 'male', 'male', 'female']","""24"""
10916,"['436510-0.jpg', '442925-0.jpg', '245237-0.jpg', '174681-0.jpg']","['30/111/436510-0.jpg', '30/111/442925-0.jpg', '20/111/245237-0.jpg', '23/112/174681-0.jpg']","['30', '30', '20', '23']","['male', 'male', 'male', 'female']","""30"""
21553,"['90030-1.jpg', '200004-0.jpg', '82779-0.jpg', '92138-1.jpg']","['24/111/90030-1.jpg', '24/111/200004-0.jpg', '24/112/82779-0.jpg', '22/111/92138-1.jpg']","['24', '24', '24', '22']","['male', 'male', 'female', 'male']","""24"""
22404,"['445586-0.jpg', '7365-0.jpg', '150314-0.jpg', '95078-0.jpg']","['30/111/445586-0.jpg', '30/111/7365-0.jpg', '25/112/150314-0.jpg', '24/111/95078-0.jpg']","['30', '30', '25', '24']","['male', 'male', 'female', 'male']","""30"""
4282,"['76890-4.jpg', '147337-0.jpg', '191199-0.jpg', '148829-0.jpg']","['25/111/76890-4.jpg', '25/111/147337-0.jpg', '24/112/191199-0.jpg', '25/111/148829-0.jpg']","['25', '25', '24', '25']","['male', 'male', 'female', 'male']","""25"""
5571,"['78842-0.jpg', '171209-0.jpg', '114589-0.jpg', '89411-0.jpg']","['23/111/78842-0.jpg', '23/111/171209-0.jpg', '20/112/114589-0.jpg', '21/112/89411-0.jpg']","['23', '23', '20', '21']","['male', 'male', 'female', 'female']","""23"""
24046,"['202594-0.jpg', '156018-0.jpg', '164761-0.jpg', '167629-0.jpg']","['25/111/202594-0.jpg', '25/112/156018-0.jpg', '25/112/164761-0.jpg', '24/111/167629-0.jpg']","['25', '25', '25', '24']","['male', 'female', 'female', 'male']","""25"""
9357,"['220753-0.jpg', '210358-0.jpg', '40730-0.jpg', '111806-0.jpg']","['20/111/220753-0.jpg', '20/112/210358-0.jpg', '20/112/40730-0.jpg', '20/112/111806-0.jpg']","['20', '20', '20', '20']","['male', 'female', 'female', 'female']","""20"""
22466,"['25548-0.jpg', '174320-0.jpg', '198700-0.jpg', '212373-0.jpg']","['23/112/25548-0.jpg', '23/111/174320-0.jpg', '22/112/198700-0.jpg', '22/112/212373-0.jpg']","['23', '23', '22', '22']","['female', 'male', 'female', 'female']","""23"""
16624,"['21923-0.jpg', '83756-0.jpg', '238763-0.jpg', '278817-0.jpg']","['22/111/21923-0.jpg', '22/111/83756-0.jpg', '22/111/238763-0.jpg', '19/112/278817-0.jpg']","['22', '22', '22', '19']","['male', 'male', 'male', 'female']","""22"""
9629,"['91861-3.jpg', '222949-6.jpg', '43460-1.jpg', '215400-0.jpg']","['21/112/91861-3.jpg', '21/112/222949-6.jpg', '19/112/43460-1.jpg', '21/112/215400-0.jpg']","['21', '21', '19', '21']","['female', 'female', 'female', 'female']","""21"""
134,"['140669-0.jpg', '7639-0.jpg', '224484-0.jpg', '76239-0.jpg']","['26/111/140669-0.jpg', '26/112/7639-0.jpg', '22/111/224484-0.jpg', '25/111/76239-0.jpg']","['26', '26', '22', '25']","['male', 'female', 'male', 'male']","""26"""
19059,"['218142-0.jpg', '183552-0.jpg', '46933-0.jpg', '84561-0.jpg']","['23/112/218142-0.jpg', '23/111/183552-0.jpg', '21/111/46933-0.jpg', '22/111/84561-0.jpg']","['23', '23', '21', '22']","['female', 'male', 'male', 'male']","""23"""
1516,"['29582-0.jpg', '87136-0.jpg', '254271-0.jpg', '296464-0.jpg']","['22/112/29582-0.jpg', '22/112/87136-0.jpg', '20/111/254271-0.jpg', '18/111/296464-0.jpg']","['22', '22', '20', '18']","['female', 'female', 'male', 'male']","""22"""
14771,"['136494-0.jpg', '140039-3.jpg', '266182-0.jpg', '158280-0.jpg']","['27/112/136494-0.jpg', '27/111/140039-3.jpg', '20/112/266182-0.jpg', '24/111/158280-0.jpg']","['27', '27', '20', '24']","['female', 'male', 'female', 'male']","""27"""
14017,"['149636-0.jpg', '33415-0.jpg', '263658-5.jpg', '55450-1.jpg']","['25/111/149636-0.jpg', '25/111/33415-0.jpg', '19/111/263658-5.jpg', '20/112/55450-1.jpg']","['25', '25', '19', '20']","['male', 'male', 'male', 'female']","""25"""
14654,"['205783-0.jpg', '172428-0.jpg', '202665-0.jpg', '73595-0.jpg']","['24/112/205783-0.jpg', '24/112/172428-0.jpg', '23/111/202665-0.jpg', '24/112/73595-0.jpg']","['24', '24', '23', '24']","['female', 'female', 'male', 'female']","""24"""
8661,"['152648-0.jpg', '70019-0.jpg', '184203-0.jpg', '195088-0.jpg']","['27/111/152648-0.jpg', '27/111/70019-0.jpg', '24/111/184203-0.jpg', '25/111/195088-0.jpg']","['27', '27', '24', '25']","['male', 'male', 'male', 'male']","""27"""
7908,"['88172-2.jpg', '10420-0.jpg', '44840-1.jpg', '145832-1.jpg']","['26/112/88172-2.jpg', '26/111/10420-0.jpg', '21/111/44840-1.jpg', '25/111/145832-1.jpg']","['26', '26', '21', '25']","['female', 'male', 'male', 'male']","""26"""
14011,"['59826-0.jpg', '225237-0.jpg', '114799-0.jpg', '230188-0.jpg']","['19/112/59826-0.jpg', '19/111/225237-0.jpg', '19/112/114799-0.jpg', '19/111/230188-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'female', 'male']","""19"""
14948,"['437881-0.jpg', '311325-0.jpg', '168253-0.jpg', '200620-0.jpg']","['30/111/437881-0.jpg', '30/111/311325-0.jpg', '26/112/168253-0.jpg', '21/111/200620-0.jpg']","['30', '30', '26', '21']","['male', 'male', 'female', 'male']","""30"""
7443,"['190076-0.jpg', '171450-0.jpg', '102163-0.jpg', '93754-0.jpg']","['23/111/190076-0.jpg', '23/111/171450-0.jpg', '21/111/102163-0.jpg', '21/111/93754-0.jpg']","['23', '23', '21', '21']","['male', 'male', 'male', 'male']","""23"""
19911,"['316964-0.jpg', '137677-0.jpg', '76907-0.jpg', '136280-0.jpg']","['29/111/316964-0.jpg', '29/112/137677-0.jpg', '24/111/76907-0.jpg', '27/111/136280-0.jpg']","['29', '29', '24', '27']","['male', 'female', 'male', 'male']","""29"""
4305,"['132778-0.jpg', '144367-1.jpg', '198026-0.jpg', '251106-1.jpg']","['28/111/132778-0.jpg', '28/112/144367-1.jpg', '24/111/198026-0.jpg', '20/111/251106-1.jpg']","['28', '28', '24', '20']","['male', 'female', 'male', 'male']","""28"""
21031,"['256539-0.jpg', '203592-0.jpg', '205237-0.jpg', '252686-0.jpg']","['20/112/256539-0.jpg', '20/112/203592-0.jpg', '20/112/205237-0.jpg', '20/111/252686-0.jpg']","['20', '20', '20', '20']","['female', 'female', 'female', 'male']","""20"""
12540,"['72433-0.jpg', '19376-0.jpg', '178457-0.jpg', '172674-0.jpg']","['26/111/72433-0.jpg', '26/112/19376-0.jpg', '24/112/178457-0.jpg', '24/112/172674-0.jpg']","['26', '26', '24', '24']","['male', 'female', 'female', 'female']","""26"""
10933,"['156487-0.jpg', '74570-0.jpg', '43052-0.jpg', '35177-0.jpg']","['25/112/156487-0.jpg', '25/111/74570-0.jpg', '22/112/43052-0.jpg', '20/112/35177-0.jpg']","['25', '25', '22', '20']","['female', 'male', 'female', 'female']","""25"""
19879,"['150606-1.jpg', '316397-0.jpg', '194624-0.jpg', '78052-0.jpg']","['28/111/150606-1.jpg', '28/111/316397-0.jpg', '22/111/194624-0.jpg', '27/112/78052-0.jpg']","['28', '28', '22', '27']","['male', 'male', 'male', 'female']","""28"""
22145,"['11810-3.jpg', '71835-0.jpg', '160767-1.jpg', '22495-0.jpg']","['28/112/11810-3.jpg', '28/112/71835-0.jpg', '27/111/160767-1.jpg', '25/111/22495-0.jpg']","['28', '28', '27', '25']","['female', 'female', 'male', 'male']","""28"""
20369,"['241541-0.jpg', '103911-0.jpg', '30295-10.jpg', '26878-0.jpg']","['22/112/241541-0.jpg', '22/112/103911-0.jpg', '22/112/30295-10.jpg', '22/111/26878-0.jpg']","['22', '22', '22', '22']","['female', 'female', 'female', 'male']","""22"""
8154,"['71561-0.jpg', '138672-0.jpg', '195955-0.jpg', '258395-0.jpg']","['27/111/71561-0.jpg', '27/111/138672-0.jpg', '21/111/195955-0.jpg', '19/112/258395-0.jpg']","['27', '27', '21', '19']","['male', 'male', 'male', 'female']","""27"""
20355,"['211760-0.jpg', '189973-0.jpg', '176196-0.jpg', '17088-0.jpg']","['25/112/211760-0.jpg', '25/111/189973-0.jpg', '24/111/176196-0.jpg', '25/111/17088-0.jpg']","['25', '25', '24', '25']","['female', 'male', 'male', 'male']","""25"""
20437,"['37372-4.jpg', '26586-0.jpg', '218073-1.jpg', '269561-0.jpg']","['20/112/37372-4.jpg', '20/111/26586-0.jpg', '20/112/218073-1.jpg', '20/112/269561-0.jpg']","['20', '20', '20', '20']","['female', 'male', 'female', 'female']","""20"""
4075,"['176769-0.jpg', '157567-0.jpg', '219073-0.jpg', '21207-0.jpg']","['24/112/176769-0.jpg', '24/111/157567-0.jpg', '21/111/219073-0.jpg', '24/112/21207-0.jpg']","['24', '24', '21', '24']","['female', 'male', 'male', 'female']","""24"""
15229,"['169564-0.jpg', '169598-0.jpg', '92249-0.jpg', '189251-1.jpg']","['25/112/169564-0.jpg', '25/111/169598-0.jpg', '20/111/92249-0.jpg', '25/111/189251-1.jpg']","['25', '25', '20', '25']","['female', 'male', 'male', 'male']","""25"""
14156,"['446900-0.jpg', '143260-0.jpg', '238738-1.jpg', '188096-0.jpg']","['30/111/446900-0.jpg', '30/111/143260-0.jpg', '19/111/238738-1.jpg', '24/111/188096-0.jpg']","['30', '30', '19', '24']","['male', 'male', 'male', 'male']","""30"""
20917,"['74480-0.jpg', '174747-0.jpg', '251185-0.jpg', '20931-0.jpg']","['24/111/74480-0.jpg', '24/112/174747-0.jpg', '20/112/251185-0.jpg', '22/112/20931-0.jpg']","['24', '24', '20', '22']","['male', 'female', 'female', 'female']","""24"""
4152,"['27581-1.jpg', '185803-0.jpg', '26687-0.jpg', '207966-0.jpg']","['25/111/27581-1.jpg', '25/111/185803-0.jpg', '24/112/26687-0.jpg', '20/111/207966-0.jpg']","['25', '25', '24', '20']","['male', 'male', 'female', 'male']","""25"""
1756,"['314776-1.jpg', '310060-0.jpg', '25926-0.jpg', '238184-0.jpg']","['29/111/314776-1.jpg', '29/111/310060-0.jpg', '22/111/25926-0.jpg', '20/111/238184-0.jpg']","['29', '29', '22', '20']","['male', 'male', 'male', 'male']","""29"""
4448,"['139695-0.jpg', '166123-0.jpg', '228711-0.jpg', '236639-0.jpg']","['28/111/139695-0.jpg', '28/111/166123-0.jpg', '20/112/228711-0.jpg', '20/112/236639-0.jpg']","['28', '28', '20', '20']","['male', 'male', 'female', 'female']","""28"""
22576,"['162975-0.jpg', '139022-0.jpg', '185422-2.jpg', '34487-0.jpg']","['26/111/162975-0.jpg', '26/112/139022-0.jpg', '25/112/185422-2.jpg', '24/112/34487-0.jpg']","['26', '26', '25', '24']","['male', 'female', 'female', 'female']","""26"""
24182,"['149455-0.jpg', '162353-0.jpg', '90883-0.jpg', '198269-0.jpg']","['25/111/149455-0.jpg', '25/112/162353-0.jpg', '25/111/90883-0.jpg', '25/112/198269-0.jpg']","['25', '25', '25', '25']","['male', 'female', 'male', 'female']","""25"""
3236,"['115340-1.jpg', '284554-2.jpg', '283704-0.jpg', '293327-0.jpg']","['18/112/115340-1.jpg', '18/112/284554-2.jpg', '18/112/283704-0.jpg', '18/112/293327-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'female']","""18"""
11731,"['273251-0.jpg', '29484-0.jpg', '278684-1.jpg', '279729-0.jpg']","['19/112/273251-0.jpg', '19/112/29484-0.jpg', '19/111/278684-1.jpg', '19/112/279729-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'female']","""19"""
5007,"['140914-0.jpg', '87143-0.jpg', '186754-0.jpg', '193865-0.jpg']","['28/111/140914-0.jpg', '28/111/87143-0.jpg', '22/112/186754-0.jpg', '21/111/193865-0.jpg']","['28', '28', '22', '21']","['male', 'male', 'female', 'male']","""28"""
21215,"['191397-2.jpg', '87925-0.jpg', '242212-0.jpg', '89848-0.jpg']","['22/111/191397-2.jpg', '22/112/87925-0.jpg', '22/111/242212-0.jpg', '22/111/89848-0.jpg']","['22', '22', '22', '22']","['male', 'female', 'male', 'male']","""22"""
13445,"['195374-0.jpg', '103208-0.jpg', '32515-0.jpg', '229835-0.jpg']","['21/112/195374-0.jpg', '21/112/103208-0.jpg', '19/111/32515-0.jpg', '21/112/229835-0.jpg']","['21', '21', '19', '21']","['female', 'female', 'male', 'female']","""21"""
19603,"['5301-0.jpg', '311734-0.jpg', '205618-0.jpg', '224034-0.jpg']","['29/111/5301-0.jpg', '29/111/311734-0.jpg', '24/111/205618-0.jpg', '21/111/224034-0.jpg']","['29', '29', '24', '21']","['male', 'male', 'male', 'male']","""29"""
2871,"['228822-0.jpg', '98651-0.jpg', '251552-0.jpg', '54471-0.jpg']","['19/111/228822-0.jpg', '19/111/98651-0.jpg', '19/112/251552-0.jpg', '19/111/54471-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'male']","""19"""
16420,"['214743-0.jpg', '184908-0.jpg', '269057-0.jpg', '243453-0.jpg']","['22/112/214743-0.jpg', '22/111/184908-0.jpg', '19/111/269057-0.jpg', '22/112/243453-0.jpg']","['22', '22', '19', '22']","['female', 'male', 'male', 'female']","""22"""
3918,"['150795-0.jpg', '156356-0.jpg', '193602-0.jpg', '156270-0.jpg']","['25/111/150795-0.jpg', '25/111/156356-0.jpg', '25/112/193602-0.jpg', '24/111/156270-0.jpg']","['25', '25', '25', '24']","['male', 'male', 'female', 'male']","""25"""
4922,"['219907-0.jpg', '180687-0.jpg', '258869-0.jpg', '237625-0.jpg']","['22/112/219907-0.jpg', '22/111/180687-0.jpg', '18/111/258869-0.jpg', '22/112/237625-0.jpg']","['22', '22', '18', '22']","['female', 'male', 'male', 'female']","""22"""
12808,"['30754-4.jpg', '229046-0.jpg', '202414-0.jpg', '224893-0.jpg']","['22/112/30754-4.jpg', '22/112/229046-0.jpg', '22/112/202414-0.jpg', '21/112/224893-0.jpg']","['22', '22', '22', '21']","['female', 'female', 'female', 'female']","""22"""
1714,"['112305-0.jpg', '47017-0.jpg', '55980-0.jpg', '291833-0.jpg']","['19/111/112305-0.jpg', '19/112/47017-0.jpg', '19/111/55980-0.jpg', '19/112/291833-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'female']","""19"""
2237,"['451173-0.jpg', '449170-0.jpg', '157660-1.jpg', '37242-0.jpg']","['29/111/451173-0.jpg', '29/111/449170-0.jpg', '26/111/157660-1.jpg', '26/111/37242-0.jpg']","['29', '29', '26', '26']","['male', 'male', 'male', 'male']","""29"""
1607,"['219252-0.jpg', '88189-0.jpg', '97776-0.jpg', '265872-0.jpg']","['22/111/219252-0.jpg', '22/111/88189-0.jpg', '20/112/97776-0.jpg', '22/112/265872-0.jpg']","['22', '22', '20', '22']","['male', 'male', 'female', 'female']","""22"""
11542,"['312976-0.jpg', '147004-0.jpg', '184366-1.jpg', '31902-0.jpg']","['28/111/312976-0.jpg', '28/111/147004-0.jpg', '25/112/184366-1.jpg', '20/112/31902-0.jpg']","['28', '28', '25', '20']","['male', 'male', 'female', 'female']","""28"""
13993,"['86807-0.jpg', '74236-0.jpg', '267766-0.jpg', '26578-0.jpg']","['25/112/86807-0.jpg', '25/112/74236-0.jpg', '19/111/267766-0.jpg', '20/111/26578-0.jpg']","['25', '25', '19', '20']","['female', 'female', 'male', 'male']","""25"""
10983,"['207070-0.jpg', '79543-0.jpg', '238475-0.jpg', '92399-0.jpg']","['23/111/207070-0.jpg', '23/111/79543-0.jpg', '22/112/238475-0.jpg', '20/112/92399-0.jpg']","['23', '23', '22', '20']","['male', 'male', 'female', 'female']","""23"""
23143,"['244838-0.jpg', '201801-0.jpg', '198945-0.jpg', '88682-0.jpg']","['22/111/244838-0.jpg', '22/112/201801-0.jpg', '22/112/198945-0.jpg', '22/112/88682-0.jpg']","['22', '22', '22', '22']","['male', 'female', 'female', 'female']","""22"""
10164,"['266888-0.jpg', '227698-0.jpg', '274704-10.jpg', '52136-0.jpg']","['19/111/266888-0.jpg', '19/111/227698-0.jpg', '19/112/274704-10.jpg', '19/111/52136-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'male']","""19"""
3905,"['151285-2.jpg', '176702-0.jpg', '46370-0.jpg', '182262-0.jpg']","['25/111/151285-2.jpg', '25/111/176702-0.jpg', '20/111/46370-0.jpg', '23/112/182262-0.jpg']","['25', '25', '20', '23']","['male', 'male', 'male', 'female']","""25"""
1066,"['73144-0.jpg', '435700-2.jpg', '39884-0.jpg', '443634-0.jpg']","['30/111/73144-0.jpg', '30/112/435700-2.jpg', '20/112/39884-0.jpg', '29/111/443634-0.jpg']","['30', '30', '20', '29']","['male', 'female', 'female', 'male']","""30"""
9933,"['75185-0.jpg', '448475-0.jpg', '226679-0.jpg', '160656-0.jpg']","['29/111/75185-0.jpg', '29/112/448475-0.jpg', '22/111/226679-0.jpg', '24/111/160656-0.jpg']","['29', '29', '22', '24']","['male', 'female', 'male', 'male']","""29"""
