,file,path,age,gender,age_bag
19492,"['490-0.jpg', '96226-0.jpg', '200262-0.jpg', '199958-0.jpg']","['21/111/490-0.jpg', '21/112/96226-0.jpg', '21/111/200262-0.jpg', '21/111/199958-0.jpg']","['21', '21', '21', '21']","['male', 'female', 'male', 'male']","""21"""
2540,"['179367-0.jpg', '78162-0.jpg', '288242-0.jpg', '252010-8.jpg']","['25/111/179367-0.jpg', '25/111/78162-0.jpg', '18/111/288242-0.jpg', '21/112/252010-8.jpg']","['25', '25', '18', '21']","['male', 'male', 'male', 'female']","""25"""
2582,"['241324-0.jpg', '242059-0.jpg', '18792-0.jpg', '233975-1.jpg']","['22/112/241324-0.jpg', '22/111/242059-0.jpg', '22/112/18792-0.jpg', '19/112/233975-1.jpg']","['22', '22', '22', '19']","['female', 'male', 'female', 'female']","""22"""
14257,"['24436-0.jpg', '152452-6.jpg', '207720-0.jpg', '264990-0.jpg']","['24/111/24436-0.jpg', '24/111/152452-6.jpg', '21/112/207720-0.jpg', '19/111/264990-0.jpg']","['24', '24', '21', '19']","['male', 'male', 'female', 'male']","""24"""
23389,"['138401-0.jpg', '76514-0.jpg', '42942-0.jpg', '78221-0.jpg']","['26/112/138401-0.jpg', '26/111/76514-0.jpg', '24/112/42942-0.jpg', '24/112/78221-0.jpg']","['26', '26', '24', '24']","['female', 'male', 'female', 'female']","""26"""
22260,"['239895-1.jpg', '93715-0.jpg', '106354-0.jpg', '34317-0.jpg']","['21/111/239895-1.jpg', '21/111/93715-0.jpg', '21/112/106354-0.jpg', '21/112/34317-0.jpg']","['21', '21', '21', '21']","['male', 'male', 'female', 'female']","""21"""
12198,"['276231-0.jpg', '224860-0.jpg', '53221-0.jpg', '278368-0.jpg']","['19/112/276231-0.jpg', '19/112/224860-0.jpg', '19/111/53221-0.jpg', '19/112/278368-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'female']","""19"""
8896,"['169075-0.jpg', '10225-0.jpg', '167362-0.jpg', '47743-0.jpg']","['26/112/169075-0.jpg', '26/111/10225-0.jpg', '24/111/167362-0.jpg', '21/111/47743-0.jpg']","['26', '26', '24', '21']","['female', 'male', 'male', 'male']","""26"""
10505,"['444549-0.jpg', '134231-0.jpg', '31016-0.jpg', '92201-0.jpg']","['29/111/444549-0.jpg', '29/111/134231-0.jpg', '21/111/31016-0.jpg', '20/112/92201-0.jpg']","['29', '29', '21', '20']","['male', 'male', 'male', 'female']","""29"""
23918,"['71692-0.jpg', '19675-0.jpg', '160673-0.jpg', '167340-17.jpg']","['26/111/71692-0.jpg', '26/111/19675-0.jpg', '25/111/160673-0.jpg', '24/111/167340-17.jpg']","['26', '26', '25', '24']","['male', 'male', 'male', 'male']","""26"""
11217,"['146131-0.jpg', '133356-1.jpg', '30150-0.jpg', '157076-1.jpg']","['28/111/146131-0.jpg', '28/111/133356-1.jpg', '25/112/30150-0.jpg', '24/111/157076-1.jpg']","['28', '28', '25', '24']","['male', 'male', 'female', 'male']","""28"""
8590,"['192224-0.jpg', '282369-1.jpg', '110109-0.jpg', '40747-0.jpg']","['20/112/192224-0.jpg', '20/112/282369-1.jpg', '19/112/110109-0.jpg', '20/112/40747-0.jpg']","['20', '20', '19', '20']","['female', 'female', 'female', 'female']","""20"""
4649,"['38934-0.jpg', '25441-0.jpg', '100292-0.jpg', '226499-1.jpg']","['22/112/38934-0.jpg', '22/111/25441-0.jpg', '22/111/100292-0.jpg', '19/111/226499-1.jpg']","['22', '22', '22', '19']","['female', 'male', 'male', 'male']","""22"""
19557,"['250474-0.jpg', '181625-0.jpg', '100818-0.jpg', '39833-1.jpg']","['22/112/250474-0.jpg', '22/111/181625-0.jpg', '20/112/100818-0.jpg', '20/111/39833-1.jpg']","['22', '22', '20', '20']","['female', 'male', 'female', 'male']","""22"""
312,"['12080-0.jpg', '127051-0.jpg', '273375-0.jpg', '144245-0.jpg']","['30/112/12080-0.jpg', '30/111/127051-0.jpg', '21/112/273375-0.jpg', '26/112/144245-0.jpg']","['30', '30', '21', '26']","['female', 'male', 'female', 'female']","""30"""
22382,"['206692-4.jpg', '175683-0.jpg', '200656-1.jpg', '165626-0.jpg']","['24/111/206692-4.jpg', '24/111/175683-0.jpg', '23/112/200656-1.jpg', '24/111/165626-0.jpg']","['24', '24', '23', '24']","['male', 'male', 'female', 'male']","""24"""
5511,"['110407-0.jpg', '297513-0.jpg', '50240-0.jpg', '63773-0.jpg']","['18/112/110407-0.jpg', '18/112/297513-0.jpg', '18/112/50240-0.jpg', '18/111/63773-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'male']","""18"""
4168,"['46038-0.jpg', '31734-0.jpg', '204564-0.jpg', '29930-0.jpg']","['22/111/46038-0.jpg', '22/111/31734-0.jpg', '21/111/204564-0.jpg', '21/112/29930-0.jpg']","['22', '22', '21', '21']","['male', 'male', 'male', 'female']","""22"""
5597,"['29238-0.jpg', '101962-0.jpg', '23716-0.jpg', '232090-1.jpg']","['23/111/29238-0.jpg', '23/112/101962-0.jpg', '21/111/23716-0.jpg', '23/112/232090-1.jpg']","['23', '23', '21', '23']","['male', 'female', 'male', 'female']","""23"""
22316,"['173676-0.jpg', '313619-0.jpg', '203654-0.jpg', '225877-0.jpg']","['28/112/173676-0.jpg', '28/111/313619-0.jpg', '23/112/203654-0.jpg', '21/111/225877-0.jpg']","['28', '28', '23', '21']","['female', 'male', 'female', 'male']","""28"""
22816,"['72472-0.jpg', '12636-0.jpg', '181891-0.jpg', '154157-0.jpg']","['24/112/72472-0.jpg', '24/111/12636-0.jpg', '23/112/181891-0.jpg', '24/111/154157-0.jpg']","['24', '24', '23', '24']","['female', 'male', 'female', 'male']","""24"""
573,"['132804-3.jpg', '133091-0.jpg', '264597-0.jpg', '140474-0.jpg']","['29/111/132804-3.jpg', '29/111/133091-0.jpg', '18/112/264597-0.jpg', '27/111/140474-0.jpg']","['29', '29', '18', '27']","['male', 'male', 'female', 'male']","""29"""
21544,"['76860-0.jpg', '76800-0.jpg', '158276-0.jpg', '78917-0.jpg']","['25/111/76860-0.jpg', '25/111/76800-0.jpg', '24/111/158276-0.jpg', '24/111/78917-0.jpg']","['25', '25', '24', '24']","['male', 'male', 'male', 'male']","""25"""
19098,"['132800-0.jpg', '6525-0.jpg', '228914-2.jpg', '187050-0.jpg']","['30/111/132800-0.jpg', '30/112/6525-0.jpg', '22/111/228914-2.jpg', '21/111/187050-0.jpg']","['30', '30', '22', '21']","['male', 'female', 'male', 'male']","""30"""
22810,"['168287-0.jpg', '190643-0.jpg', '30080-0.jpg', '212482-0.jpg']","['24/111/168287-0.jpg', '24/112/190643-0.jpg', '24/112/30080-0.jpg', '24/111/212482-0.jpg']","['24', '24', '24', '24']","['male', 'female', 'female', 'male']","""24"""
10347,"['103679-0.jpg', '238532-0.jpg', '117104-1.jpg', '295198-0.jpg']","['18/111/103679-0.jpg', '18/112/238532-0.jpg', '18/112/117104-1.jpg', '18/112/295198-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'female']","""18"""
282,"['191265-0.jpg', '204520-0.jpg', '105480-0.jpg', '37455-0.jpg']","['21/111/191265-0.jpg', '21/111/204520-0.jpg', '19/111/105480-0.jpg', '21/112/37455-0.jpg']","['21', '21', '19', '21']","['male', 'male', 'male', 'female']","""21"""
19302,"['30237-0.jpg', '191797-0.jpg', '192732-0.jpg', '21902-1.jpg']","['24/111/30237-0.jpg', '24/112/191797-0.jpg', '23/111/192732-0.jpg', '22/111/21902-1.jpg']","['24', '24', '23', '22']","['male', 'female', 'male', 'male']","""24"""
270,"['100819-0.jpg', '266399-0.jpg', '230861-3.jpg', '224902-0.jpg']","['20/112/100819-0.jpg', '20/112/266399-0.jpg', '20/111/230861-3.jpg', '20/112/224902-0.jpg']","['20', '20', '20', '20']","['female', 'female', 'male', 'female']","""20"""
22793,"['226568-0.jpg', '35828-2.jpg', '88629-0.jpg', '101903-0.jpg']","['23/112/226568-0.jpg', '23/112/35828-2.jpg', '23/111/88629-0.jpg', '22/112/101903-0.jpg']","['23', '23', '23', '22']","['female', 'female', 'male', 'female']","""23"""
3989,"['102141-0.jpg', '270649-0.jpg', '58788-5.jpg', '272061-0.jpg']","['19/112/102141-0.jpg', '19/112/270649-0.jpg', '19/111/58788-5.jpg', '18/112/272061-0.jpg']","['19', '19', '19', '18']","['female', 'female', 'male', 'female']","""19"""
6751,"['203150-0.jpg', '154360-1.jpg', '103878-0.jpg', '213589-0.jpg']","['26/111/203150-0.jpg', '26/111/154360-1.jpg', '20/112/103878-0.jpg', '23/111/213589-0.jpg']","['26', '26', '20', '23']","['male', 'male', 'female', 'male']","""26"""
6601,"['234941-0.jpg', '106881-0.jpg', '263391-0.jpg', '95986-0.jpg']","['20/111/234941-0.jpg', '20/112/106881-0.jpg', '20/112/263391-0.jpg', '18/112/95986-0.jpg']","['20', '20', '20', '18']","['male', 'female', 'female', 'female']","""20"""
20622,"['73025-0.jpg', '99563-0.jpg', '89251-0.jpg', '167294-1.jpg']","['24/112/73025-0.jpg', '24/111/99563-0.jpg', '24/112/89251-0.jpg', '23/111/167294-1.jpg']","['24', '24', '24', '23']","['female', 'male', 'female', 'male']","""24"""
11286,"['252962-0.jpg', '249095-0.jpg', '246544-2.jpg', '264189-0.jpg']","['19/112/252962-0.jpg', '19/112/249095-0.jpg', '19/112/246544-2.jpg', '19/112/264189-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'female', 'female']","""19"""
23435,"['170923-0.jpg', '160995-0.jpg', '163202-0.jpg', '155007-0.jpg']","['25/111/170923-0.jpg', '25/111/160995-0.jpg', '24/111/163202-0.jpg', '25/111/155007-0.jpg']","['25', '25', '24', '25']","['male', 'male', 'male', 'male']","""25"""
12292,"['262846-0.jpg', '225482-0.jpg', '256283-0.jpg', '39851-0.jpg']","['21/111/262846-0.jpg', '21/112/225482-0.jpg', '21/112/256283-0.jpg', '21/112/39851-0.jpg']","['21', '21', '21', '21']","['male', 'female', 'female', 'female']","""21"""
992,"['138824-0.jpg', '142183-1.jpg', '166704-0.jpg', '150032-0.jpg']","['26/111/138824-0.jpg', '26/111/142183-1.jpg', '23/111/166704-0.jpg', '25/112/150032-0.jpg']","['26', '26', '23', '25']","['male', 'male', 'male', 'female']","""26"""
14272,"['218585-7.jpg', '215326-0.jpg', '81512-0.jpg', '260454-0.jpg']","['21/111/218585-7.jpg', '21/111/215326-0.jpg', '21/111/81512-0.jpg', '21/112/260454-0.jpg']","['21', '21', '21', '21']","['male', 'male', 'male', 'female']","""21"""
301,"['313922-0.jpg', '146185-7.jpg', '85463-0.jpg', '98649-2.jpg']","['28/111/313922-0.jpg', '28/112/146185-7.jpg', '24/111/85463-0.jpg', '20/111/98649-2.jpg']","['28', '28', '24', '20']","['male', 'female', 'male', 'male']","""28"""
14066,"['17904-1.jpg', '15552-0.jpg', '200306-0.jpg', '276275-1.jpg']","['23/111/17904-1.jpg', '23/112/15552-0.jpg', '22/111/200306-0.jpg', '19/112/276275-1.jpg']","['23', '23', '22', '19']","['male', 'female', 'male', 'female']","""23"""
23681,"['72170-0.jpg', '74354-0.jpg', '206309-1.jpg', '152550-0.jpg']","['24/111/72170-0.jpg', '24/111/74354-0.jpg', '24/111/206309-1.jpg', '24/111/152550-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'male', 'male']","""24"""
12676,"['191214-0.jpg', '192900-1.jpg', '218706-0.jpg', '38935-2.jpg']","['21/112/191214-0.jpg', '21/111/192900-1.jpg', '21/112/218706-0.jpg', '21/112/38935-2.jpg']","['21', '21', '21', '21']","['female', 'male', 'female', 'female']","""21"""
2023,"['201642-0.jpg', '233275-0.jpg', '198037-5.jpg', '204313-0.jpg']","['22/112/201642-0.jpg', '22/112/233275-0.jpg', '21/111/198037-5.jpg', '22/112/204313-0.jpg']","['22', '22', '21', '22']","['female', 'female', 'male', 'female']","""22"""
13931,"['202923-0.jpg', '154907-0.jpg', '212404-0.jpg', '213472-0.jpg']","['26/111/202923-0.jpg', '26/112/154907-0.jpg', '21/111/212404-0.jpg', '22/112/213472-0.jpg']","['26', '26', '21', '22']","['male', 'female', 'male', 'female']","""26"""
16056,"['83042-0.jpg', '39528-0.jpg', '53708-1.jpg', '221649-0.jpg']","['25/112/83042-0.jpg', '25/112/39528-0.jpg', '19/111/53708-1.jpg', '24/111/221649-0.jpg']","['25', '25', '19', '24']","['female', 'female', 'male', 'male']","""25"""
6176,"['312504-0.jpg', '137461-0.jpg', '203969-0.jpg', '180058-0.jpg']","['29/112/312504-0.jpg', '29/111/137461-0.jpg', '24/112/203969-0.jpg', '26/112/180058-0.jpg']","['29', '29', '24', '26']","['female', 'male', 'female', 'female']","""29"""
8391,"['171009-0.jpg', '42925-0.jpg', '191813-1.jpg', '30104-0.jpg']","['24/111/171009-0.jpg', '24/112/42925-0.jpg', '21/111/191813-1.jpg', '19/112/30104-0.jpg']","['24', '24', '21', '19']","['male', 'female', 'male', 'female']","""24"""
13110,"['282346-0.jpg', '51996-0.jpg', '53029-0.jpg', '269278-0.jpg']","['19/111/282346-0.jpg', '19/111/51996-0.jpg', '19/111/53029-0.jpg', '19/111/269278-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'male', 'male']","""19"""
12112,"['226891-0.jpg', '248326-0.jpg', '232110-0.jpg', '90487-0.jpg']","['21/112/226891-0.jpg', '21/111/248326-0.jpg', '21/112/232110-0.jpg', '20/111/90487-0.jpg']","['21', '21', '21', '20']","['female', 'male', 'female', 'male']","""21"""
9178,"['6573-0.jpg', '10085-0.jpg', '147962-2.jpg', '109304-0.jpg']","['30/111/6573-0.jpg', '30/111/10085-0.jpg', '26/111/147962-2.jpg', '20/112/109304-0.jpg']","['30', '30', '26', '20']","['male', 'male', 'male', 'female']","""30"""
5355,"['286496-0.jpg', '59535-0.jpg', '285432-0.jpg', '57314-2.jpg']","['18/112/286496-0.jpg', '18/111/59535-0.jpg', '18/112/285432-0.jpg', '18/111/57314-2.jpg']","['18', '18', '18', '18']","['female', 'male', 'female', 'male']","""18"""
17445,"['146829-0.jpg', '16076-0.jpg', '318133-0.jpg', '24177-0.jpg']","['28/111/146829-0.jpg', '28/111/16076-0.jpg', '28/111/318133-0.jpg', '22/111/24177-0.jpg']","['28', '28', '28', '22']","['male', 'male', 'male', 'male']","""28"""
12955,"['128036-1.jpg', '7740-0.jpg', '270550-0.jpg', '165048-3.jpg']","['30/111/128036-1.jpg', '30/111/7740-0.jpg', '20/112/270550-0.jpg', '24/111/165048-3.jpg']","['30', '30', '20', '24']","['male', 'male', 'female', 'male']","""30"""
1945,"['105371-0.jpg', '261131-0.jpg', '224674-0.jpg', '58664-0.jpg']","['22/112/105371-0.jpg', '22/112/261131-0.jpg', '22/112/224674-0.jpg', '18/111/58664-0.jpg']","['22', '22', '22', '18']","['female', 'female', 'female', 'male']","""22"""
15439,"['73737-0.jpg', '309637-0.jpg', '162314-0.jpg', '179839-0.jpg']","['30/111/73737-0.jpg', '30/112/309637-0.jpg', '28/112/162314-0.jpg', '24/111/179839-0.jpg']","['30', '30', '28', '24']","['male', 'female', 'female', 'male']","""30"""
19401,"['26779-0.jpg', '224360-0.jpg', '239332-0.jpg', '230238-0.jpg']","['24/112/26779-0.jpg', '24/111/224360-0.jpg', '21/111/239332-0.jpg', '21/112/230238-0.jpg']","['24', '24', '21', '21']","['female', 'male', 'male', 'female']","""24"""
14781,"['137164-0.jpg', '135700-0.jpg', '211128-0.jpg', '22712-0.jpg']","['28/112/137164-0.jpg', '28/111/135700-0.jpg', '24/111/211128-0.jpg', '25/112/22712-0.jpg']","['28', '28', '24', '25']","['female', 'male', 'male', 'female']","""28"""
5252,"['438033-0.jpg', '443628-0.jpg', '21633-2.jpg', '20138-0.jpg']","['30/112/438033-0.jpg', '30/112/443628-0.jpg', '25/112/21633-2.jpg', '24/111/20138-0.jpg']","['30', '30', '25', '24']","['female', 'female', 'female', 'male']","""30"""
19533,"['164764-1.jpg', '157209-0.jpg', '227387-0.jpg', '86781-0.jpg']","['24/112/164764-1.jpg', '24/111/157209-0.jpg', '22/112/227387-0.jpg', '22/111/86781-0.jpg']","['24', '24', '22', '22']","['female', 'male', 'female', 'male']","""24"""
12522,"['296150-0.jpg', '32241-1.jpg', '104323-1.jpg', '251728-0.jpg']","['19/112/296150-0.jpg', '19/111/32241-1.jpg', '19/111/104323-1.jpg', '19/112/251728-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'male', 'female']","""19"""
23449,"['19334-0.jpg', '141214-0.jpg', '22562-1.jpg', '174049-1.jpg']","['26/111/19334-0.jpg', '26/111/141214-0.jpg', '24/112/22562-1.jpg', '24/111/174049-1.jpg']","['26', '26', '24', '24']","['male', 'male', 'female', 'male']","""26"""
10961,"['257825-0.jpg', '267559-0.jpg', '217539-0.jpg', '38777-0.jpg']","['20/112/257825-0.jpg', '20/111/267559-0.jpg', '20/112/217539-0.jpg', '20/111/38777-0.jpg']","['20', '20', '20', '20']","['female', 'male', 'female', 'male']","""20"""
827,"['204941-0.jpg', '83589-0.jpg', '29306-0.jpg', '230865-1.jpg']","['22/112/204941-0.jpg', '22/111/83589-0.jpg', '21/111/29306-0.jpg', '20/111/230865-1.jpg']","['22', '22', '21', '20']","['female', 'male', 'male', 'male']","""22"""
2433,"['132260-0.jpg', '154936-0.jpg', '30987-0.jpg', '150121-0.jpg']","['28/111/132260-0.jpg', '28/112/154936-0.jpg', '22/112/30987-0.jpg', '25/112/150121-0.jpg']","['28', '28', '22', '25']","['male', 'female', 'female', 'female']","""28"""
12606,"['51037-6.jpg', '277656-0.jpg', '40838-0.jpg', '284927-15.jpg']","['19/111/51037-6.jpg', '19/111/277656-0.jpg', '19/111/40838-0.jpg', '19/111/284927-15.jpg']","['19', '19', '19', '19']","['male', 'male', 'male', 'male']","""19"""
2388,"['35227-0.jpg', '260723-0.jpg', '241527-0.jpg', '24182-0.jpg']","['21/112/35227-0.jpg', '21/112/260723-0.jpg', '21/111/241527-0.jpg', '20/111/24182-0.jpg']","['21', '21', '21', '20']","['female', 'female', 'male', 'male']","""21"""
16228,"['197784-0.jpg', '80719-0.jpg', '269033-0.jpg', '27724-0.jpg']","['21/111/197784-0.jpg', '21/111/80719-0.jpg', '19/111/269033-0.jpg', '21/111/27724-0.jpg']","['21', '21', '19', '21']","['male', 'male', 'male', 'male']","""21"""
14574,"['263486-0.jpg', '110040-0.jpg', '282408-0.jpg', '285074-0.jpg']","['19/111/263486-0.jpg', '19/112/110040-0.jpg', '19/112/282408-0.jpg', '19/111/285074-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'female', 'male']","""19"""
5285,"['26539-2.jpg', '236380-1.jpg', '258148-1.jpg', '207858-0.jpg']","['23/111/26539-2.jpg', '23/112/236380-1.jpg', '20/111/258148-1.jpg', '21/111/207858-0.jpg']","['23', '23', '20', '21']","['male', 'female', 'male', 'male']","""23"""
21006,"['74101-12.jpg', '222224-0.jpg', '24429-0.jpg', '156119-0.jpg']","['25/111/74101-12.jpg', '25/112/222224-0.jpg', '25/111/24429-0.jpg', '25/111/156119-0.jpg']","['25', '25', '25', '25']","['male', 'female', 'male', 'male']","""25"""
7716,"['15246-0.jpg', '170570-0.jpg', '42639-0.jpg', '215400-2.jpg']","['23/111/15246-0.jpg', '23/111/170570-0.jpg', '19/111/42639-0.jpg', '21/112/215400-2.jpg']","['23', '23', '19', '21']","['male', 'male', 'male', 'female']","""23"""
4159,"['263706-1.jpg', '47970-1.jpg', '293051-0.jpg', '283894-0.jpg']","['18/111/263706-1.jpg', '18/112/47970-1.jpg', '18/112/293051-0.jpg', '18/111/283894-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'male']","""18"""
20601,"['17802-0.jpg', '94721-0.jpg', '19924-9.jpg', '24673-0.jpg']","['23/111/17802-0.jpg', '23/111/94721-0.jpg', '23/111/19924-9.jpg', '22/111/24673-0.jpg']","['23', '23', '23', '22']","['male', 'male', 'male', 'male']","""23"""
1292,"['148672-2.jpg', '152272-0.jpg', '82931-0.jpg', '280595-0.jpg']","['25/111/148672-2.jpg', '25/111/152272-0.jpg', '22/111/82931-0.jpg', '19/112/280595-0.jpg']","['25', '25', '22', '19']","['male', 'male', 'male', 'female']","""25"""
9121,"['107220-0.jpg', '189476-0.jpg', '184847-1.jpg', '230514-0.jpg']","['22/111/107220-0.jpg', '22/112/189476-0.jpg', '22/111/184847-1.jpg', '20/111/230514-0.jpg']","['22', '22', '22', '20']","['male', 'female', 'male', 'male']","""22"""
16055,"['25316-1.jpg', '20299-0.jpg', '220491-0.jpg', '107117-0.jpg']","['26/111/25316-1.jpg', '26/112/20299-0.jpg', '22/112/220491-0.jpg', '22/112/107117-0.jpg']","['26', '26', '22', '22']","['male', 'female', 'female', 'female']","""26"""
13155,"['233642-0.jpg', '209906-1.jpg', '272243-0.jpg', '175932-0.jpg']","['22/112/233642-0.jpg', '22/111/209906-1.jpg', '20/111/272243-0.jpg', '22/111/175932-0.jpg']","['22', '22', '20', '22']","['female', 'male', 'male', 'male']","""22"""
11609,"['40090-0.jpg', '99752-0.jpg', '236219-0.jpg', '248377-0.jpg']","['20/112/40090-0.jpg', '20/112/99752-0.jpg', '20/111/236219-0.jpg', '20/111/248377-0.jpg']","['20', '20', '20', '20']","['female', 'female', 'male', 'male']","""20"""
2812,"['169434-0.jpg', '7810-2.jpg', '23470-0.jpg', '92793-4.jpg']","['26/111/169434-0.jpg', '26/111/7810-2.jpg', '23/112/23470-0.jpg', '21/112/92793-4.jpg']","['26', '26', '23', '21']","['male', 'male', 'female', 'female']","""26"""
3448,"['185337-0.jpg', '169661-0.jpg', '41294-1.jpg', '102285-0.jpg']","['27/111/185337-0.jpg', '27/112/169661-0.jpg', '21/111/41294-1.jpg', '23/112/102285-0.jpg']","['27', '27', '21', '23']","['male', 'female', 'male', 'female']","""27"""
5075,"['153355-0.jpg', '164063-0.jpg', '79287-0.jpg', '95175-0.jpg']","['25/112/153355-0.jpg', '25/111/164063-0.jpg', '22/111/79287-0.jpg', '22/111/95175-0.jpg']","['25', '25', '22', '22']","['female', 'male', 'male', 'male']","""25"""
8137,"['30472-0.jpg', '284430-0.jpg', '249209-0.jpg', '276780-0.jpg']","['18/111/30472-0.jpg', '18/112/284430-0.jpg', '18/111/249209-0.jpg', '18/111/276780-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'male']","""18"""
2417,"['280715-0.jpg', '114972-0.jpg', '58800-0.jpg', '285995-0.jpg']","['18/112/280715-0.jpg', '18/112/114972-0.jpg', '18/112/58800-0.jpg', '18/112/285995-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'female']","""18"""
883,"['116269-0.jpg', '62873-0.jpg', '283968-0.jpg', '229137-0.jpg']","['18/112/116269-0.jpg', '18/111/62873-0.jpg', '18/112/283968-0.jpg', '18/111/229137-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'female', 'male']","""18"""
15304,"['189589-0.jpg', '238438-0.jpg', '272373-0.jpg', '281969-0.jpg']","['21/111/189589-0.jpg', '21/111/238438-0.jpg', '20/111/272373-0.jpg', '19/111/281969-0.jpg']","['21', '21', '20', '19']","['male', 'male', 'male', 'male']","""21"""
3325,"['36525-2.jpg', '220836-0.jpg', '203867-0.jpg', '249679-0.jpg']","['20/112/36525-2.jpg', '20/111/220836-0.jpg', '20/112/203867-0.jpg', '20/111/249679-0.jpg']","['20', '20', '20', '20']","['female', 'male', 'female', 'male']","""20"""
23990,"['163558-1.jpg', '178417-0.jpg', '164594-0.jpg', '147656-0.jpg']","['26/111/163558-1.jpg', '26/111/178417-0.jpg', '24/112/164594-0.jpg', '25/111/147656-0.jpg']","['26', '26', '24', '25']","['male', 'male', 'female', 'male']","""26"""
23008,"['154276-0.jpg', '154409-0.jpg', '14876-0.jpg', '154671-0.jpg']","['24/112/154276-0.jpg', '24/111/154409-0.jpg', '24/111/14876-0.jpg', '24/111/154671-0.jpg']","['24', '24', '24', '24']","['female', 'male', 'male', 'male']","""24"""
1234,"['291726-0.jpg', '47221-0.jpg', '286431-0.jpg', '52988-0.jpg']","['18/112/291726-0.jpg', '18/111/47221-0.jpg', '18/112/286431-0.jpg', '18/112/52988-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'female', 'female']","""18"""
9595,"['450511-1.jpg', '450954-1.jpg', '36077-1.jpg', '219842-0.jpg']","['29/112/450511-1.jpg', '29/111/450954-1.jpg', '23/112/36077-1.jpg', '24/112/219842-0.jpg']","['29', '29', '23', '24']","['female', 'male', 'female', 'female']","""29"""
10365,"['91908-0.jpg', '11665-1.jpg', '78718-0.jpg', '74006-0.jpg']","['26/111/91908-0.jpg', '26/111/11665-1.jpg', '23/112/78718-0.jpg', '25/111/74006-0.jpg']","['26', '26', '23', '25']","['male', 'male', 'female', 'male']","""26"""
