,file,path,age,gender,age_bag
19384,"['21368-0.jpg', '20896-0.jpg', '29790-0.jpg', '109463-0.jpg']","['21/111/21368-0.jpg', '21/112/20896-0.jpg', '20/111/29790-0.jpg', '20/112/109463-0.jpg']","['21', '21', '20', '20']","['male', 'female', 'male', 'female']","""21"""
12219,"['25706-0.jpg', '103172-0.jpg', '243251-1.jpg', '247868-1.jpg']","['21/112/25706-0.jpg', '21/111/103172-0.jpg', '21/111/243251-1.jpg', '21/112/247868-1.jpg']","['21', '21', '21', '21']","['female', 'male', 'male', 'female']","""21"""
6775,"['15917-0.jpg', '316245-0.jpg', '212313-0.jpg', '161170-0.jpg']","['28/111/15917-0.jpg', '28/111/316245-0.jpg', '21/111/212313-0.jpg', '24/111/161170-0.jpg']","['28', '28', '21', '24']","['male', 'male', 'male', 'male']","""28"""
14370,"['445932-0.jpg', '4091-0.jpg', '17343-0.jpg', '140768-1.jpg']","['30/112/445932-0.jpg', '30/112/4091-0.jpg', '25/111/17343-0.jpg', '26/111/140768-1.jpg']","['30', '30', '25', '26']","['female', 'female', 'male', 'male']","""30"""
15907,"['444179-0.jpg', '183197-0.jpg', '166326-0.jpg', '161527-1.jpg']","['29/111/444179-0.jpg', '29/111/183197-0.jpg', '22/111/166326-0.jpg', '25/111/161527-1.jpg']","['29', '29', '22', '25']","['male', 'male', 'male', 'male']","""29"""
13342,"['167668-0.jpg', '8836-0.jpg', '74627-1.jpg', '73612-1.jpg']","['26/111/167668-0.jpg', '26/111/8836-0.jpg', '25/112/74627-1.jpg', '24/111/73612-1.jpg']","['26', '26', '25', '24']","['male', 'male', 'female', 'male']","""26"""
21420,"['177226-0.jpg', '22846-0.jpg', '211541-0.jpg', '225759-0.jpg']","['22/112/177226-0.jpg', '22/112/22846-0.jpg', '22/112/211541-0.jpg', '22/111/225759-0.jpg']","['22', '22', '22', '22']","['female', 'female', 'female', 'male']","""22"""
6155,"['92979-0.jpg', '172246-0.jpg', '192014-2.jpg', '107070-0.jpg']","['24/111/92979-0.jpg', '24/112/172246-0.jpg', '21/111/192014-2.jpg', '20/111/107070-0.jpg']","['24', '24', '21', '20']","['male', 'female', 'male', 'male']","""24"""
8640,"['216914-0.jpg', '202223-0.jpg', '184262-0.jpg', '209903-0.jpg']","['22/111/216914-0.jpg', '22/111/202223-0.jpg', '21/111/184262-0.jpg', '22/111/209903-0.jpg']","['22', '22', '21', '22']","['male', 'male', 'male', 'male']","""22"""
23938,"['182402-0.jpg', '75707-0.jpg', '78974-0.jpg', '197113-1.jpg']","['25/111/182402-0.jpg', '25/111/75707-0.jpg', '24/111/78974-0.jpg', '25/112/197113-1.jpg']","['25', '25', '24', '25']","['male', 'male', 'male', 'female']","""25"""
2190,"['218620-0.jpg', '156880-0.jpg', '243012-0.jpg', '213885-0.jpg']","['24/111/218620-0.jpg', '24/111/156880-0.jpg', '20/111/243012-0.jpg', '20/112/213885-0.jpg']","['24', '24', '20', '20']","['male', 'male', 'male', 'female']","""24"""
14870,"['89894-0.jpg', '198284-0.jpg', '104288-0.jpg', '197765-0.jpg']","['22/112/89894-0.jpg', '22/112/198284-0.jpg', '22/112/104288-0.jpg', '22/111/197765-0.jpg']","['22', '22', '22', '22']","['female', 'female', 'female', 'male']","""22"""
10323,"['137225-0.jpg', '132173-0.jpg', '214126-0.jpg', '57110-0.jpg']","['29/111/137225-0.jpg', '29/111/132173-0.jpg', '25/111/214126-0.jpg', '20/112/57110-0.jpg']","['29', '29', '25', '20']","['male', 'male', 'male', 'female']","""29"""
16461,"['152352-0.jpg', '71562-2.jpg', '156778-0.jpg', '51225-0.jpg']","['27/112/152352-0.jpg', '27/112/71562-2.jpg', '24/111/156778-0.jpg', '19/112/51225-0.jpg']","['27', '27', '24', '19']","['female', 'female', 'male', 'female']","""27"""
2802,"['96964-0.jpg', '184780-0.jpg', '180552-0.jpg', '218511-0.jpg']","['23/111/96964-0.jpg', '23/111/184780-0.jpg', '23/112/180552-0.jpg', '20/111/218511-0.jpg']","['23', '23', '23', '20']","['male', 'male', 'female', 'male']","""23"""
8932,"['450342-0.jpg', '139276-0.jpg', '14569-0.jpg', '4646-0.jpg']","['29/111/450342-0.jpg', '29/111/139276-0.jpg', '24/112/14569-0.jpg', '29/112/4646-0.jpg']","['29', '29', '24', '29']","['male', 'male', 'female', 'female']","""29"""
12329,"['255066-0.jpg', '268039-0.jpg', '111876-4.jpg', '260250-0.jpg']","['19/111/255066-0.jpg', '19/112/268039-0.jpg', '19/111/111876-4.jpg', '19/112/260250-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'female']","""19"""
12313,"['164477-0.jpg', '22225-0.jpg', '197955-0.jpg', '214772-0.jpg']","['23/111/164477-0.jpg', '23/112/22225-0.jpg', '21/112/197955-0.jpg', '20/112/214772-0.jpg']","['23', '23', '21', '20']","['male', 'female', 'female', 'female']","""23"""
9312,"['10038-8.jpg', '196589-0.jpg', '190788-0.jpg', '147059-0.jpg']","['26/111/10038-8.jpg', '26/111/196589-0.jpg', '22/111/190788-0.jpg', '26/111/147059-0.jpg']","['26', '26', '22', '26']","['male', 'male', 'male', 'male']","""26"""
10125,"['42188-1.jpg', '109983-0.jpg', '223174-0.jpg', '55176-0.jpg']","['19/111/42188-1.jpg', '19/112/109983-0.jpg', '19/111/223174-0.jpg', '19/111/55176-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'male']","""19"""
6929,"['311300-0.jpg', '76045-0.jpg', '116051-0.jpg', '281456-0.jpg']","['30/112/311300-0.jpg', '30/111/76045-0.jpg', '20/111/116051-0.jpg', '19/112/281456-0.jpg']","['30', '30', '20', '19']","['female', 'male', 'male', 'female']","""30"""
19906,"['143007-0.jpg', '7117-0.jpg', '35158-0.jpg', '38246-18.jpg']","['27/111/143007-0.jpg', '27/111/7117-0.jpg', '23/112/35158-0.jpg', '22/111/38246-18.jpg']","['27', '27', '23', '22']","['male', 'male', 'female', 'male']","""27"""
7162,"['286179-0.jpg', '286098-0.jpg', '57958-0.jpg', '110929-0.jpg']","['18/111/286179-0.jpg', '18/112/286098-0.jpg', '18/112/57958-0.jpg', '18/112/110929-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'female']","""18"""
8465,"['172171-0.jpg', '9098-0.jpg', '229445-0.jpg', '185022-1.jpg']","['28/112/172171-0.jpg', '28/112/9098-0.jpg', '21/111/229445-0.jpg', '27/112/185022-1.jpg']","['28', '28', '21', '27']","['female', 'female', 'male', 'female']","""28"""
8582,"['134556-0.jpg', '173065-0.jpg', '31421-0.jpg', '29704-17.jpg']","['28/111/134556-0.jpg', '28/112/173065-0.jpg', '21/111/31421-0.jpg', '24/111/29704-17.jpg']","['28', '28', '21', '24']","['male', 'female', 'male', 'male']","""28"""
16702,"['11871-0.jpg', '208934-0.jpg', '193780-0.jpg', '241305-0.jpg']","['26/111/11871-0.jpg', '26/112/208934-0.jpg', '21/111/193780-0.jpg', '21/111/241305-0.jpg']","['26', '26', '21', '21']","['male', 'female', 'male', 'male']","""26"""
6509,"['242140-0.jpg', '207957-0.jpg', '251556-0.jpg', '237248-1.jpg']","['21/111/242140-0.jpg', '21/111/207957-0.jpg', '19/112/251556-0.jpg', '21/112/237248-1.jpg']","['21', '21', '19', '21']","['male', 'male', 'female', 'female']","""21"""
20771,"['261587-5.jpg', '213822-0.jpg', '105679-0.jpg', '220987-0.jpg']","['20/111/261587-5.jpg', '20/112/213822-0.jpg', '20/111/105679-0.jpg', '20/112/220987-0.jpg']","['20', '20', '20', '20']","['male', 'female', 'male', 'female']","""20"""
3402,"['23759-0.jpg', '252116-0.jpg', '37113-1.jpg', '205253-0.jpg']","['21/111/23759-0.jpg', '21/111/252116-0.jpg', '20/111/37113-1.jpg', '21/111/205253-0.jpg']","['21', '21', '20', '21']","['male', 'male', 'male', 'male']","""21"""
21372,"['135152-0.jpg', '440733-0.jpg', '26106-1.jpg', '159936-0.jpg']","['30/112/135152-0.jpg', '30/112/440733-0.jpg', '22/111/26106-1.jpg', '27/111/159936-0.jpg']","['30', '30', '22', '27']","['female', 'female', 'male', 'male']","""30"""
18067,"['153381-0.jpg', '71029-0.jpg', '150566-0.jpg', '149752-0.jpg']","['29/112/153381-0.jpg', '29/111/71029-0.jpg', '25/112/150566-0.jpg', '26/111/149752-0.jpg']","['29', '29', '25', '26']","['female', 'male', 'female', 'male']","""29"""
16388,"['178484-0.jpg', '134334-0.jpg', '165072-0.jpg', '185053-0.jpg']","['28/112/178484-0.jpg', '28/112/134334-0.jpg', '23/112/165072-0.jpg', '27/111/185053-0.jpg']","['28', '28', '23', '27']","['female', 'female', 'female', 'male']","""28"""
8503,"['136184-0.jpg', '142156-0.jpg', '18888-0.jpg', '34227-7.jpg']","['29/111/136184-0.jpg', '29/111/142156-0.jpg', '24/112/18888-0.jpg', '19/111/34227-7.jpg']","['29', '29', '24', '19']","['male', 'male', 'female', 'male']","""29"""
13706,"['171902-0.jpg', '249742-0.jpg', '199772-1.jpg', '228662-0.jpg']","['22/112/171902-0.jpg', '22/112/249742-0.jpg', '22/112/199772-1.jpg', '19/111/228662-0.jpg']","['22', '22', '22', '19']","['female', 'female', 'female', 'male']","""22"""
722,"['223374-0.jpg', '104033-0.jpg', '22985-0.jpg', '111515-0.jpg']","['23/111/223374-0.jpg', '23/112/104033-0.jpg', '23/111/22985-0.jpg', '19/112/111515-0.jpg']","['23', '23', '23', '19']","['male', 'female', 'male', 'female']","""23"""
4225,"['437890-0.jpg', '445306-0.jpg', '274261-0.jpg', '144709-0.jpg']","['30/111/437890-0.jpg', '30/112/445306-0.jpg', '19/112/274261-0.jpg', '26/111/144709-0.jpg']","['30', '30', '19', '26']","['male', 'female', 'female', 'male']","""30"""
12665,"['32908-0.jpg', '263894-0.jpg', '268669-0.jpg', '280004-0.jpg']","['19/111/32908-0.jpg', '19/112/263894-0.jpg', '19/112/268669-0.jpg', '19/112/280004-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'female', 'female']","""19"""
23632,"['40146-0.jpg', '167112-0.jpg', '160875-0.jpg', '78671-0.jpg']","['24/111/40146-0.jpg', '24/111/167112-0.jpg', '24/111/160875-0.jpg', '24/111/78671-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'male', 'male']","""24"""
4217,"['190331-0.jpg', '147655-0.jpg', '266393-0.jpg', '226722-0.jpg']","['25/111/190331-0.jpg', '25/111/147655-0.jpg', '19/112/266393-0.jpg', '19/111/226722-0.jpg']","['25', '25', '19', '19']","['male', 'male', 'female', 'male']","""25"""
8222,"['186514-0.jpg', '98598-0.jpg', '162599-0.jpg', '43757-0.jpg']","['24/111/186514-0.jpg', '24/111/98598-0.jpg', '24/112/162599-0.jpg', '21/111/43757-0.jpg']","['24', '24', '24', '21']","['male', 'male', 'female', 'male']","""24"""
18958,"['142133-0.jpg', '141090-1.jpg', '133636-0.jpg', '159996-0.jpg']","['29/111/142133-0.jpg', '29/111/141090-1.jpg', '28/111/133636-0.jpg', '26/111/159996-0.jpg']","['29', '29', '28', '26']","['male', 'male', 'male', 'male']","""29"""
18801,"['196753-3.jpg', '28201-0.jpg', '108177-0.jpg', '89106-0.jpg']","['21/111/196753-3.jpg', '21/112/28201-0.jpg', '20/112/108177-0.jpg', '21/111/89106-0.jpg']","['21', '21', '20', '21']","['male', 'female', 'female', 'male']","""21"""
8131,"['179271-0.jpg', '154699-0.jpg', '279138-0.jpg', '30059-1.jpg']","['24/112/179271-0.jpg', '24/111/154699-0.jpg', '19/112/279138-0.jpg', '20/111/30059-1.jpg']","['24', '24', '19', '20']","['female', 'male', 'female', 'male']","""24"""
8877,"['249197-0.jpg', '279350-0.jpg', '111253-0.jpg', '214989-0.jpg']","['19/111/249197-0.jpg', '19/111/279350-0.jpg', '19/111/111253-0.jpg', '19/111/214989-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'male', 'male']","""19"""
22809,"['81799-0.jpg', '145215-0.jpg', '155909-0.jpg', '98610-0.jpg']","['27/111/81799-0.jpg', '27/111/145215-0.jpg', '25/112/155909-0.jpg', '25/112/98610-0.jpg']","['27', '27', '25', '25']","['male', 'male', 'female', 'female']","""27"""
4141,"['79544-0.jpg', '177905-0.jpg', '82889-0.jpg', '216401-0.jpg']","['23/111/79544-0.jpg', '23/111/177905-0.jpg', '23/112/82889-0.jpg', '21/111/216401-0.jpg']","['23', '23', '23', '21']","['male', 'male', 'female', 'male']","""23"""
23115,"['17782-0.jpg', '205939-1.jpg', '15933-0.jpg', '78669-0.jpg']","['27/111/17782-0.jpg', '27/112/205939-1.jpg', '23/112/15933-0.jpg', '24/112/78669-0.jpg']","['27', '27', '23', '24']","['male', 'female', 'female', 'female']","""27"""
8044,"['42053-0.jpg', '272942-0.jpg', '93145-0.jpg', '236546-0.jpg']","['20/112/42053-0.jpg', '20/112/272942-0.jpg', '20/111/93145-0.jpg', '19/111/236546-0.jpg']","['20', '20', '20', '19']","['female', 'female', 'male', 'male']","""20"""
23234,"['232618-0.jpg', '181731-0.jpg', '250825-1.jpg', '30988-0.jpg']","['22/111/232618-0.jpg', '22/111/181731-0.jpg', '22/111/250825-1.jpg', '22/112/30988-0.jpg']","['22', '22', '22', '22']","['male', 'male', 'male', 'female']","""22"""
13369,"['98389-5.jpg', '14405-0.jpg', '170770-0.jpg', '23717-0.jpg']","['23/112/98389-5.jpg', '23/111/14405-0.jpg', '23/111/170770-0.jpg', '21/111/23717-0.jpg']","['23', '23', '23', '21']","['female', 'male', 'male', 'male']","""23"""
14694,"['126309-0.jpg', '146425-0.jpg', '160941-0.jpg', '148291-0.jpg']","['30/111/126309-0.jpg', '30/111/146425-0.jpg', '24/112/160941-0.jpg', '25/111/148291-0.jpg']","['30', '30', '24', '25']","['male', 'male', 'female', 'male']","""30"""
20305,"['83978-0.jpg', '210830-0.jpg', '102268-0.jpg', '85188-0.jpg']","['24/111/83978-0.jpg', '24/111/210830-0.jpg', '21/112/102268-0.jpg', '22/112/85188-0.jpg']","['24', '24', '21', '22']","['male', 'male', 'female', 'female']","""24"""
3874,"['439387-0.jpg', '435700-3.jpg', '186902-0.jpg', '170522-0.jpg']","['30/112/439387-0.jpg', '30/111/435700-3.jpg', '23/111/186902-0.jpg', '23/111/170522-0.jpg']","['30', '30', '23', '23']","['female', 'male', 'male', 'male']","""30"""
20395,"['224640-0.jpg', '181128-0.jpg', '211763-0.jpg', '243695-0.jpg']","['22/111/224640-0.jpg', '22/111/181128-0.jpg', '22/111/211763-0.jpg', '21/111/243695-0.jpg']","['22', '22', '22', '21']","['male', 'male', 'male', 'male']","""22"""
15618,"['444011-0.jpg', '70808-0.jpg', '313125-1.jpg', '208978-0.jpg']","['30/111/444011-0.jpg', '30/112/70808-0.jpg', '28/111/313125-1.jpg', '24/111/208978-0.jpg']","['30', '30', '28', '24']","['male', 'female', 'male', 'male']","""30"""
4734,"['157011-0.jpg', '140841-0.jpg', '209548-0.jpg', '217183-0.jpg']","['28/111/157011-0.jpg', '28/111/140841-0.jpg', '24/112/209548-0.jpg', '22/112/217183-0.jpg']","['28', '28', '24', '22']","['male', 'male', 'female', 'female']","""28"""
12667,"['151162-0.jpg', '318378-0.jpg', '174331-0.jpg', '131824-0.jpg']","['29/111/151162-0.jpg', '29/112/318378-0.jpg', '24/111/174331-0.jpg', '29/111/131824-0.jpg']","['29', '29', '24', '29']","['male', 'female', 'male', 'male']","""29"""
14192,"['133055-0.jpg', '312519-0.jpg', '194875-0.jpg', '40108-0.jpg']","['28/111/133055-0.jpg', '28/111/312519-0.jpg', '22/112/194875-0.jpg', '20/112/40108-0.jpg']","['28', '28', '22', '20']","['male', 'male', 'female', 'female']","""28"""
8310,"['169299-0.jpg', '74611-0.jpg', '31253-7.jpg', '163956-1.jpg']","['27/111/169299-0.jpg', '27/112/74611-0.jpg', '22/111/31253-7.jpg', '24/111/163956-1.jpg']","['27', '27', '22', '24']","['male', 'female', 'male', 'male']","""27"""
12969,"['72644-6.jpg', '143718-0.jpg', '6909-0.jpg', '40188-0.jpg']","['27/112/72644-6.jpg', '27/112/143718-0.jpg', '27/111/6909-0.jpg', '20/111/40188-0.jpg']","['27', '27', '27', '20']","['female', 'female', 'male', 'male']","""27"""
11248,"['241913-0.jpg', '202624-0.jpg', '258338-0.jpg', '264410-1.jpg']","['20/111/241913-0.jpg', '20/111/202624-0.jpg', '19/111/258338-0.jpg', '19/112/264410-1.jpg']","['20', '20', '19', '19']","['male', 'male', 'male', 'female']","""20"""
8124,"['292754-0.jpg', '109426-0.jpg', '59257-0.jpg', '266039-0.jpg']","['18/112/292754-0.jpg', '18/112/109426-0.jpg', '18/111/59257-0.jpg', '18/112/266039-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'male', 'female']","""18"""
5862,"['291534-3.jpg', '286555-0.jpg', '286741-0.jpg', '263705-0.jpg']","['18/112/291534-3.jpg', '18/111/286555-0.jpg', '18/111/286741-0.jpg', '18/112/263705-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'female']","""18"""
4010,"['27727-1.jpg', '154950-0.jpg', '89956-0.jpg', '197246-0.jpg']","['24/111/27727-1.jpg', '24/111/154950-0.jpg', '22/111/89956-0.jpg', '21/111/197246-0.jpg']","['24', '24', '22', '21']","['male', 'male', 'male', 'male']","""24"""
17259,"['199923-0.jpg', '230855-1.jpg', '92274-0.jpg', '195310-4.jpg']","['21/111/199923-0.jpg', '21/111/230855-1.jpg', '21/111/92274-0.jpg', '21/112/195310-4.jpg']","['21', '21', '21', '21']","['male', 'male', 'male', 'female']","""21"""
23704,"['16507-0.jpg', '17011-0.jpg', '152874-0.jpg', '160279-0.jpg']","['24/112/16507-0.jpg', '24/111/17011-0.jpg', '24/112/152874-0.jpg', '24/112/160279-0.jpg']","['24', '24', '24', '24']","['female', 'male', 'female', 'female']","""24"""
9197,"['217807-0.jpg', '24401-0.jpg', '291670-0.jpg', '115219-0.jpg']","['24/111/217807-0.jpg', '24/112/24401-0.jpg', '19/112/291670-0.jpg', '19/112/115219-0.jpg']","['24', '24', '19', '19']","['male', 'female', 'female', 'female']","""24"""
12345,"['138047-0.jpg', '162371-0.jpg', '10598-0.jpg', '180945-0.jpg']","['27/111/138047-0.jpg', '27/112/162371-0.jpg', '27/111/10598-0.jpg', '24/112/180945-0.jpg']","['27', '27', '27', '24']","['male', 'female', 'male', 'female']","""27"""
17430,"['74871-0.jpg', '328938-0.jpg', '153526-0.jpg', '10485-0.jpg']","['30/111/74871-0.jpg', '30/112/328938-0.jpg', '24/111/153526-0.jpg', '29/112/10485-0.jpg']","['30', '30', '24', '29']","['male', 'female', 'male', 'female']","""30"""
5791,"['160676-0.jpg', '75670-0.jpg', '244492-0.jpg', '175569-0.jpg']","['24/111/160676-0.jpg', '24/111/75670-0.jpg', '22/111/244492-0.jpg', '22/112/175569-0.jpg']","['24', '24', '22', '22']","['male', 'male', 'male', 'female']","""24"""
21595,"['80209-0.jpg', '152050-0.jpg', '75098-0.jpg', '218779-0.jpg']","['24/112/80209-0.jpg', '24/112/152050-0.jpg', '24/111/75098-0.jpg', '22/111/218779-0.jpg']","['24', '24', '24', '22']","['female', 'female', 'male', 'male']","""24"""
10438,"['51088-0.jpg', '290091-0.jpg', '283649-0.jpg', '277960-0.jpg']","['18/112/51088-0.jpg', '18/112/290091-0.jpg', '18/112/283649-0.jpg', '18/111/277960-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'male']","""18"""
3208,"['209931-1.jpg', '36328-12.jpg', '267803-0.jpg', '274171-0.jpg']","['20/112/209931-1.jpg', '20/112/36328-12.jpg', '20/112/267803-0.jpg', '19/111/274171-0.jpg']","['20', '20', '20', '19']","['female', 'female', 'female', 'male']","""20"""
21063,"['161988-0.jpg', '146581-1.jpg', '220337-0.jpg', '169086-0.jpg']","['25/112/161988-0.jpg', '25/112/146581-1.jpg', '22/112/220337-0.jpg', '23/112/169086-0.jpg']","['25', '25', '22', '23']","['female', 'female', 'female', 'female']","""25"""
21479,"['202095-12.jpg', '221675-0.jpg', '176846-0.jpg', '811-3.jpg']","['23/111/202095-12.jpg', '23/111/221675-0.jpg', '23/111/176846-0.jpg', '22/112/811-3.jpg']","['23', '23', '23', '22']","['male', 'male', 'male', 'female']","""23"""
2226,"['8649-0.jpg', '156061-0.jpg', '157116-0.jpg', '28897-1.jpg']","['27/112/8649-0.jpg', '27/112/156061-0.jpg', '24/112/157116-0.jpg', '21/111/28897-1.jpg']","['27', '27', '24', '21']","['female', 'female', 'female', 'male']","""27"""
14159,"['185284-0.jpg', '15730-0.jpg', '216405-0.jpg', '207777-1.jpg']","['25/111/185284-0.jpg', '25/111/15730-0.jpg', '21/111/216405-0.jpg', '25/111/207777-1.jpg']","['25', '25', '21', '25']","['male', 'male', 'male', 'male']","""25"""
18774,"['200346-0.jpg', '146787-0.jpg', '178297-0.jpg', '209502-0.jpg']","['26/111/200346-0.jpg', '26/111/146787-0.jpg', '24/111/178297-0.jpg', '25/111/209502-0.jpg']","['26', '26', '24', '25']","['male', 'male', 'male', 'male']","""26"""
994,"['174563-0.jpg', '33125-0.jpg', '160157-0.jpg', '245947-0.jpg']","['24/112/174563-0.jpg', '24/111/33125-0.jpg', '23/112/160157-0.jpg', '19/111/245947-0.jpg']","['24', '24', '23', '19']","['female', 'male', 'female', 'male']","""24"""
19161,"['21861-6.jpg', '154096-0.jpg', '233542-0.jpg', '196748-2.jpg']","['24/111/21861-6.jpg', '24/111/154096-0.jpg', '21/111/233542-0.jpg', '22/111/196748-2.jpg']","['24', '24', '21', '22']","['male', 'male', 'male', 'male']","""24"""
10091,"['147941-1.jpg', '153211-0.jpg', '264107-0.jpg', '206549-0.jpg']","['27/111/147941-1.jpg', '27/112/153211-0.jpg', '20/111/264107-0.jpg', '21/111/206549-0.jpg']","['27', '27', '20', '21']","['male', 'female', 'male', 'male']","""27"""
7067,"['214437-2.jpg', '99583-0.jpg', '204831-2.jpg', '658-0.jpg']","['22/111/214437-2.jpg', '22/111/99583-0.jpg', '20/111/204831-2.jpg', '22/111/658-0.jpg']","['22', '22', '20', '22']","['male', 'male', 'male', 'male']","""22"""
3264,"['69235-0.jpg', '144455-0.jpg', '220808-0.jpg', '225818-0.jpg']","['29/111/69235-0.jpg', '29/111/144455-0.jpg', '25/111/220808-0.jpg', '21/112/225818-0.jpg']","['29', '29', '25', '21']","['male', 'male', 'male', 'female']","""29"""
13640,"['14845-0.jpg', '70235-0.jpg', '202919-0.jpg', '209843-0.jpg']","['28/112/14845-0.jpg', '28/112/70235-0.jpg', '20/111/202919-0.jpg', '22/111/209843-0.jpg']","['28', '28', '20', '22']","['female', 'female', 'male', 'male']","""28"""
19924,"['39662-0.jpg', '206762-0.jpg', '246463-2.jpg', '231653-0.jpg']","['20/111/39662-0.jpg', '20/111/206762-0.jpg', '20/111/246463-2.jpg', '20/112/231653-0.jpg']","['20', '20', '20', '20']","['male', 'male', 'male', 'female']","""20"""
9788,"['295885-0.jpg', '50116-0.jpg', '264679-0.jpg', '260175-0.jpg']","['18/112/295885-0.jpg', '18/111/50116-0.jpg', '18/111/264679-0.jpg', '18/112/260175-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'female']","""18"""
12199,"['131801-0.jpg', '14798-0.jpg', '197612-0.jpg', '206510-0.jpg']","['29/111/131801-0.jpg', '29/111/14798-0.jpg', '25/111/197612-0.jpg', '24/111/206510-0.jpg']","['29', '29', '25', '24']","['male', 'male', 'male', 'male']","""29"""
18092,"['12865-0.jpg', '4479-0.jpg', '19440-0.jpg', '141562-0.jpg']","['28/111/12865-0.jpg', '28/111/4479-0.jpg', '26/111/19440-0.jpg', '26/111/141562-0.jpg']","['28', '28', '26', '26']","['male', 'male', 'male', 'male']","""28"""
4756,"['263481-0.jpg', '108191-0.jpg', '271990-0.jpg', '241768-0.jpg']","['19/112/263481-0.jpg', '19/112/108191-0.jpg', '19/111/271990-0.jpg', '18/111/241768-0.jpg']","['19', '19', '19', '18']","['female', 'female', 'male', 'male']","""19"""
