,file,path,age,gender,age_bag
865,"['200641-0.jpg', '19936-0.jpg', '225452-0.jpg', '253945-0.jpg']","['23/111/200641-0.jpg', '23/112/19936-0.jpg', '21/112/225452-0.jpg', '22/112/253945-0.jpg']","['23', '23', '21', '22']","['male', 'female', 'female', 'female']","""23"""
5752,"['154187-0.jpg', '158728-0.jpg', '209735-0.jpg', '87711-0.jpg']","['24/111/154187-0.jpg', '24/111/158728-0.jpg', '20/112/209735-0.jpg', '22/111/87711-0.jpg']","['24', '24', '20', '22']","['male', 'male', 'female', 'male']","""24"""
17085,"['6532-1.jpg', '438135-0.jpg', '70539-0.jpg', '93618-0.jpg']","['30/111/6532-1.jpg', '30/111/438135-0.jpg', '29/111/70539-0.jpg', '23/112/93618-0.jpg']","['30', '30', '29', '23']","['male', 'male', 'male', 'female']","""30"""
528,"['43069-0.jpg', '199287-0.jpg', '50734-0.jpg', '32144-7.jpg']","['22/111/43069-0.jpg', '22/111/199287-0.jpg', '19/112/50734-0.jpg', '20/112/32144-7.jpg']","['22', '22', '19', '20']","['male', 'male', 'female', 'female']","""22"""
11157,"['71453-0.jpg', '140162-0.jpg', '236254-0.jpg', '218744-0.jpg']","['30/112/71453-0.jpg', '30/111/140162-0.jpg', '21/111/236254-0.jpg', '21/112/218744-0.jpg']","['30', '30', '21', '21']","['female', 'male', 'male', 'female']","""30"""
13089,"['138019-0.jpg', '126303-0.jpg', '82281-0.jpg', '274813-0.jpg']","['30/111/138019-0.jpg', '30/111/126303-0.jpg', '22/111/82281-0.jpg', '19/112/274813-0.jpg']","['30', '30', '22', '19']","['male', 'male', 'male', 'female']","""30"""
8188,"['246027-0.jpg', '269567-0.jpg', '247518-0.jpg', '243701-0.jpg']","['19/112/246027-0.jpg', '19/112/269567-0.jpg', '19/111/247518-0.jpg', '19/111/243701-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'male']","""19"""
17132,"['243269-4.jpg', '267524-0.jpg', '252314-1.jpg', '50200-0.jpg']","['19/111/243269-4.jpg', '19/112/267524-0.jpg', '19/111/252314-1.jpg', '19/112/50200-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'female']","""19"""
14789,"['102214-0.jpg', '196242-2.jpg', '220239-0.jpg', '188553-0.jpg']","['22/112/102214-0.jpg', '22/111/196242-2.jpg', '21/112/220239-0.jpg', '21/111/188553-0.jpg']","['22', '22', '21', '21']","['female', 'male', 'female', 'male']","""22"""
4696,"['7607-0.jpg', '7320-0.jpg', '257371-0.jpg', '174213-0.jpg']","['27/111/7607-0.jpg', '27/111/7320-0.jpg', '19/111/257371-0.jpg', '22/111/174213-0.jpg']","['27', '27', '19', '22']","['male', 'male', 'male', 'male']","""27"""
10853,"['89122-0.jpg', '217105-0.jpg', '201310-0.jpg', '113844-0.jpg']","['22/111/89122-0.jpg', '22/111/217105-0.jpg', '21/112/201310-0.jpg', '19/112/113844-0.jpg']","['22', '22', '21', '19']","['male', 'male', 'female', 'female']","""22"""
142,"['282057-2.jpg', '51314-2.jpg', '47139-0.jpg', '250449-0.jpg']","['18/112/282057-2.jpg', '18/111/51314-2.jpg', '18/112/47139-0.jpg', '18/111/250449-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'female', 'male']","""18"""
4518,"['27341-0.jpg', '197694-0.jpg', '175906-0.jpg', '268117-0.jpg']","['23/111/27341-0.jpg', '23/112/197694-0.jpg', '23/111/175906-0.jpg', '20/111/268117-0.jpg']","['23', '23', '23', '20']","['male', 'female', 'male', 'male']","""23"""
10224,"['204903-1.jpg', '98833-0.jpg', '46149-0.jpg', '27575-0.jpg']","['24/111/204903-1.jpg', '24/112/98833-0.jpg', '19/111/46149-0.jpg', '23/111/27575-0.jpg']","['24', '24', '19', '23']","['male', 'female', 'male', 'male']","""24"""
13271,"['321501-0.jpg', '169-0.jpg', '41747-1.jpg', '11511-2.jpg']","['28/112/321501-0.jpg', '28/111/169-0.jpg', '21/111/41747-1.jpg', '27/111/11511-2.jpg']","['28', '28', '21', '27']","['female', 'male', 'male', 'male']","""28"""
12372,"['72387-0.jpg', '143695-0.jpg', '206692-0.jpg', '152559-0.jpg']","['27/111/72387-0.jpg', '27/111/143695-0.jpg', '24/111/206692-0.jpg', '24/112/152559-0.jpg']","['27', '27', '24', '24']","['male', 'male', 'male', 'female']","""27"""
3275,"['279118-0.jpg', '260355-0.jpg', '59096-0.jpg', '295009-0.jpg']","['18/111/279118-0.jpg', '18/112/260355-0.jpg', '18/112/59096-0.jpg', '18/112/295009-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'female']","""18"""
20451,"['111717-0.jpg', '110715-0.jpg', '43699-0.jpg', '242215-1.jpg']","['20/111/111717-0.jpg', '20/112/110715-0.jpg', '20/111/43699-0.jpg', '20/111/242215-1.jpg']","['20', '20', '20', '20']","['male', 'female', 'male', 'male']","""20"""
4414,"['195055-1.jpg', '159957-0.jpg', '80064-0.jpg', '231826-0.jpg']","['23/111/195055-1.jpg', '23/111/159957-0.jpg', '22/111/80064-0.jpg', '19/111/231826-0.jpg']","['23', '23', '22', '19']","['male', 'male', 'male', 'male']","""23"""
15991,"['243564-0.jpg', '224743-2.jpg', '246820-4.jpg', '270718-0.jpg']","['20/112/243564-0.jpg', '20/112/224743-2.jpg', '19/112/246820-4.jpg', '19/112/270718-0.jpg']","['20', '20', '19', '19']","['female', 'female', 'female', 'female']","""20"""
19370,"['162437-0.jpg', '102024-0.jpg', '249705-0.jpg', '188576-0.jpg']","['23/111/162437-0.jpg', '23/112/102024-0.jpg', '21/112/249705-0.jpg', '23/111/188576-0.jpg']","['23', '23', '21', '23']","['male', 'female', 'female', 'male']","""23"""
8424,"['134653-0.jpg', '438435-0.jpg', '228353-0.jpg', '150606-1.jpg']","['30/111/134653-0.jpg', '30/111/438435-0.jpg', '22/111/228353-0.jpg', '28/111/150606-1.jpg']","['30', '30', '22', '28']","['male', 'male', 'male', 'male']","""30"""
4250,"['278330-1.jpg', '291071-0.jpg', '282909-0.jpg', '56261-0.jpg']","['18/112/278330-1.jpg', '18/111/291071-0.jpg', '18/111/282909-0.jpg', '18/112/56261-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'female']","""18"""
18177,"['438781-0.jpg', '310451-0.jpg', '17343-0.jpg', '152789-0.jpg']","['30/111/438781-0.jpg', '30/111/310451-0.jpg', '25/111/17343-0.jpg', '25/112/152789-0.jpg']","['30', '30', '25', '25']","['male', 'male', 'male', 'female']","""30"""
16086,"['95945-0.jpg', '247803-0.jpg', '28780-0.jpg', '214265-0.jpg']","['21/111/95945-0.jpg', '21/112/247803-0.jpg', '20/112/28780-0.jpg', '21/111/214265-0.jpg']","['21', '21', '20', '21']","['male', 'female', 'female', 'male']","""21"""
9553,"['271630-0.jpg', '215890-2.jpg', '40841-0.jpg', '49506-0.jpg']","['19/111/271630-0.jpg', '19/111/215890-2.jpg', '19/112/40841-0.jpg', '19/111/49506-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'male']","""19"""
15094,"['73183-0.jpg', '137921-0.jpg', '211998-0.jpg', '233501-0.jpg']","['29/111/73183-0.jpg', '29/112/137921-0.jpg', '21/111/211998-0.jpg', '21/111/233501-0.jpg']","['29', '29', '21', '21']","['male', 'female', 'male', 'male']","""29"""
21738,"['70616-0.jpg', '446153-0.jpg', '203399-0.jpg', '158113-0.jpg']","['30/111/70616-0.jpg', '30/112/446153-0.jpg', '22/111/203399-0.jpg', '24/111/158113-0.jpg']","['30', '30', '22', '24']","['male', 'female', 'male', 'male']","""30"""
9655,"['201034-0.jpg', '250858-0.jpg', '105533-0.jpg', '41524-0.jpg']","['21/112/201034-0.jpg', '21/112/250858-0.jpg', '21/111/105533-0.jpg', '21/111/41524-0.jpg']","['21', '21', '21', '21']","['female', 'female', 'male', 'male']","""21"""
2069,"['20053-0.jpg', '316770-0.jpg', '159596-0.jpg', '250689-0.jpg']","['28/112/20053-0.jpg', '28/112/316770-0.jpg', '26/111/159596-0.jpg', '22/111/250689-0.jpg']","['28', '28', '26', '22']","['female', 'female', 'male', 'male']","""28"""
12397,"['148164-0.jpg', '155383-0.jpg', '243012-0.jpg', '161337-0.jpg']","['26/111/148164-0.jpg', '26/111/155383-0.jpg', '20/111/243012-0.jpg', '24/111/161337-0.jpg']","['26', '26', '20', '24']","['male', 'male', 'male', 'male']","""26"""
21046,"['311918-1.jpg', '8202-1.jpg', '88582-1.jpg', '143989-0.jpg']","['30/111/311918-1.jpg', '30/111/8202-1.jpg', '21/111/88582-1.jpg', '29/111/143989-0.jpg']","['30', '30', '21', '29']","['male', 'male', 'male', 'male']","""30"""
14608,"['93183-0.jpg', '194610-0.jpg', '213869-0.jpg', '104263-0.jpg']","['23/112/93183-0.jpg', '23/111/194610-0.jpg', '21/111/213869-0.jpg', '20/111/104263-0.jpg']","['23', '23', '21', '20']","['female', 'male', 'male', 'male']","""23"""
1835,"['153109-0.jpg', '315481-0.jpg', '244639-6.jpg', '237613-0.jpg']","['28/111/153109-0.jpg', '28/111/315481-0.jpg', '20/112/244639-6.jpg', '20/111/237613-0.jpg']","['28', '28', '20', '20']","['male', 'male', 'female', 'male']","""28"""
7437,"['136135-0.jpg', '5225-0.jpg', '222188-1.jpg', '32172-0.jpg']","['29/111/136135-0.jpg', '29/111/5225-0.jpg', '22/112/222188-1.jpg', '20/112/32172-0.jpg']","['29', '29', '22', '20']","['male', 'male', 'female', 'female']","""29"""
15343,"['29566-0.jpg', '38843-0.jpg', '38651-3.jpg', '105355-0.jpg']","['20/111/29566-0.jpg', '20/112/38843-0.jpg', '20/111/38651-3.jpg', '20/111/105355-0.jpg']","['20', '20', '20', '20']","['male', 'female', 'male', 'male']","""20"""
19619,"['156576-0.jpg', '10658-0.jpg', '181339-0.jpg', '152352-0.jpg']","['27/111/156576-0.jpg', '27/111/10658-0.jpg', '25/111/181339-0.jpg', '27/112/152352-0.jpg']","['27', '27', '25', '27']","['male', 'male', 'male', 'female']","""27"""
3402,"['211109-0.jpg', '30189-0.jpg', '34259-2.jpg', '63582-0.jpg']","['21/111/211109-0.jpg', '21/112/30189-0.jpg', '20/111/34259-2.jpg', '19/112/63582-0.jpg']","['21', '21', '20', '19']","['male', 'female', 'male', 'female']","""21"""
9185,"['23695-1.jpg', '13080-1.jpg', '86140-0.jpg', '88079-0.jpg']","['23/111/23695-1.jpg', '23/112/13080-1.jpg', '22/111/86140-0.jpg', '21/111/88079-0.jpg']","['23', '23', '22', '21']","['male', 'female', 'male', 'male']","""23"""
3054,"['286781-0.jpg', '255819-0.jpg', '53998-0.jpg', '296612-0.jpg']","['18/111/286781-0.jpg', '18/111/255819-0.jpg', '18/111/53998-0.jpg', '18/112/296612-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'female']","""18"""
3784,"['443750-1.jpg', '6049-0.jpg', '176038-2.jpg', '53573-1.jpg']","['29/111/443750-1.jpg', '29/111/6049-0.jpg', '24/111/176038-2.jpg', '19/112/53573-1.jpg']","['29', '29', '24', '19']","['male', 'male', 'male', 'female']","""29"""
12483,"['11849-0.jpg', '162902-0.jpg', '45523-0.jpg', '265329-0.jpg']","['24/111/11849-0.jpg', '24/112/162902-0.jpg', '22/112/45523-0.jpg', '21/112/265329-0.jpg']","['24', '24', '22', '21']","['male', 'female', 'female', 'female']","""24"""
115,"['57992-0.jpg', '46943-0.jpg', '45698-0.jpg', '53803-1.jpg']","['19/112/57992-0.jpg', '19/112/46943-0.jpg', '19/111/45698-0.jpg', '18/112/53803-1.jpg']","['19', '19', '19', '18']","['female', 'female', 'male', 'female']","""19"""
3442,"['245869-0.jpg', '222437-0.jpg', '95674-0.jpg', '91246-0.jpg']","['20/112/245869-0.jpg', '20/112/222437-0.jpg', '20/112/95674-0.jpg', '20/112/91246-0.jpg']","['20', '20', '20', '20']","['female', 'female', 'female', 'female']","""20"""
3002,"['113294-1.jpg', '109426-0.jpg', '48716-1.jpg', '278148-0.jpg']","['18/112/113294-1.jpg', '18/112/109426-0.jpg', '18/111/48716-1.jpg', '18/111/278148-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'male', 'male']","""18"""
4197,"['109135-0.jpg', '219501-0.jpg', '109987-1.jpg', '222940-0.jpg']","['19/112/109135-0.jpg', '19/112/219501-0.jpg', '19/112/109987-1.jpg', '19/111/222940-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'female', 'male']","""19"""
22757,"['143940-0.jpg', '76344-0.jpg', '210836-0.jpg', '155675-0.jpg']","['26/111/143940-0.jpg', '26/112/76344-0.jpg', '22/112/210836-0.jpg', '24/111/155675-0.jpg']","['26', '26', '22', '24']","['male', 'female', 'female', 'male']","""26"""
15815,"['4502-0.jpg', '134701-2.jpg', '30210-0.jpg', '166385-0.jpg']","['28/111/4502-0.jpg', '28/111/134701-2.jpg', '20/112/30210-0.jpg', '25/112/166385-0.jpg']","['28', '28', '20', '25']","['male', 'male', 'female', 'female']","""28"""
14994,"['108286-0.jpg', '257389-0.jpg', '192448-0.jpg', '208710-1.jpg']","['21/112/108286-0.jpg', '21/112/257389-0.jpg', '20/112/192448-0.jpg', '21/112/208710-1.jpg']","['21', '21', '20', '21']","['female', 'female', 'female', 'female']","""21"""
19029,"['213743-0.jpg', '228052-1.jpg', '177040-0.jpg', '221592-0.jpg']","['23/111/213743-0.jpg', '23/111/228052-1.jpg', '23/111/177040-0.jpg', '21/112/221592-0.jpg']","['23', '23', '23', '21']","['male', 'male', 'male', 'female']","""23"""
11679,"['168151-0.jpg', '191354-0.jpg', '154129-0.jpg', '73488-0.jpg']","['24/111/168151-0.jpg', '24/111/191354-0.jpg', '24/111/154129-0.jpg', '24/111/73488-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'male', 'male']","""24"""
5214,"['133107-0.jpg', '325338-0.jpg', '215176-4.jpg', '13588-0.jpg']","['29/111/133107-0.jpg', '29/112/325338-0.jpg', '19/111/215176-4.jpg', '26/111/13588-0.jpg']","['29', '29', '19', '26']","['male', 'female', 'male', 'male']","""29"""
20494,"['28065-0.jpg', '99484-0.jpg', '205143-0.jpg', '37721-0.jpg']","['21/111/28065-0.jpg', '21/111/99484-0.jpg', '21/111/205143-0.jpg', '21/112/37721-0.jpg']","['21', '21', '21', '21']","['male', 'male', 'male', 'female']","""21"""
22708,"['7229-2.jpg', '70816-0.jpg', '25920-0.jpg', '161959-0.jpg']","['27/112/7229-2.jpg', '27/111/70816-0.jpg', '25/111/25920-0.jpg', '25/112/161959-0.jpg']","['27', '27', '25', '25']","['female', 'male', 'male', 'female']","""27"""
14828,"['258961-0.jpg', '38567-0.jpg', '249715-0.jpg', '282770-1.jpg']","['19/111/258961-0.jpg', '19/111/38567-0.jpg', '19/112/249715-0.jpg', '19/112/282770-1.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'female']","""19"""
10200,"['218962-0.jpg', '26370-0.jpg', '203555-0.jpg', '102673-1.jpg']","['22/111/218962-0.jpg', '22/112/26370-0.jpg', '22/111/203555-0.jpg', '21/112/102673-1.jpg']","['22', '22', '22', '21']","['male', 'female', 'male', 'female']","""22"""
1772,"['23401-0.jpg', '181035-1.jpg', '180610-1.jpg', '192649-1.jpg']","['26/111/23401-0.jpg', '26/111/181035-1.jpg', '23/111/180610-1.jpg', '24/111/192649-1.jpg']","['26', '26', '23', '24']","['male', 'male', 'male', 'male']","""26"""
23794,"['160736-3.jpg', '155159-0.jpg', '147553-0.jpg', '180533-0.jpg']","['26/111/160736-3.jpg', '26/111/155159-0.jpg', '25/111/147553-0.jpg', '25/112/180533-0.jpg']","['26', '26', '25', '25']","['male', 'male', 'male', 'female']","""26"""
524,"['153771-0.jpg', '150768-0.jpg', '104461-0.jpg', '45064-0.jpg']","['26/111/153771-0.jpg', '26/112/150768-0.jpg', '22/112/104461-0.jpg', '19/111/45064-0.jpg']","['26', '26', '22', '19']","['male', 'female', 'female', 'male']","""26"""
2194,"['259733-1.jpg', '254658-0.jpg', '39353-0.jpg', '101544-0.jpg']","['20/111/259733-1.jpg', '20/111/254658-0.jpg', '19/111/39353-0.jpg', '20/112/101544-0.jpg']","['20', '20', '19', '20']","['male', 'male', 'male', 'female']","""20"""
16840,"['99131-0.jpg', '18446-0.jpg', '213093-1.jpg', '35454-0.jpg']","['23/112/99131-0.jpg', '23/112/18446-0.jpg', '22/112/213093-1.jpg', '22/111/35454-0.jpg']","['23', '23', '22', '22']","['female', 'female', 'female', 'male']","""23"""
20150,"['153953-1.jpg', '179175-0.jpg', '163786-0.jpg', '218777-0.jpg']","['24/111/153953-1.jpg', '24/112/179175-0.jpg', '23/112/163786-0.jpg', '21/111/218777-0.jpg']","['24', '24', '23', '21']","['male', 'female', 'female', 'male']","""24"""
12208,"['93637-2.jpg', '212057-0.jpg', '235574-0.jpg', '217500-2.jpg']","['23/111/93637-2.jpg', '23/112/212057-0.jpg', '20/111/235574-0.jpg', '20/111/217500-2.jpg']","['23', '23', '20', '20']","['male', 'female', 'male', 'male']","""23"""
6233,"['81965-0.jpg', '92221-0.jpg', '28827-0.jpg', '162126-0.jpg']","['24/112/81965-0.jpg', '24/111/92221-0.jpg', '20/112/28827-0.jpg', '24/112/162126-0.jpg']","['24', '24', '20', '24']","['female', 'male', 'female', 'female']","""24"""
18127,"['275557-6.jpg', '270590-0.jpg', '266491-0.jpg', '47585-1.jpg']","['20/111/275557-6.jpg', '20/112/270590-0.jpg', '20/112/266491-0.jpg', '20/111/47585-1.jpg']","['20', '20', '20', '20']","['male', 'female', 'female', 'male']","""20"""
18087,"['210490-0.jpg', '163548-1.jpg', '88313-0.jpg', '11781-2.jpg']","['24/112/210490-0.jpg', '24/111/163548-1.jpg', '24/111/88313-0.jpg', '24/111/11781-2.jpg']","['24', '24', '24', '24']","['female', 'male', 'male', 'male']","""24"""
15958,"['321082-0.jpg', '312963-0.jpg', '18134-2.jpg', '82686-0.jpg']","['29/111/321082-0.jpg', '29/111/312963-0.jpg', '25/111/18134-2.jpg', '22/111/82686-0.jpg']","['29', '29', '25', '22']","['male', 'male', 'male', 'male']","""29"""
19515,"['103569-0.jpg', '28719-0.jpg', '275440-0.jpg', '48457-1.jpg']","['21/112/103569-0.jpg', '21/111/28719-0.jpg', '20/112/275440-0.jpg', '21/112/48457-1.jpg']","['21', '21', '20', '21']","['female', 'male', 'female', 'female']","""21"""
11757,"['70758-0.jpg', '130816-0.jpg', '221898-1.jpg', '30533-0.jpg']","['30/111/70758-0.jpg', '30/111/130816-0.jpg', '20/111/221898-1.jpg', '22/112/30533-0.jpg']","['30', '30', '20', '22']","['male', 'male', 'male', 'female']","""30"""
2495,"['111607-0.jpg', '285822-0.jpg', '54591-0.jpg', '234428-0.jpg']","['18/112/111607-0.jpg', '18/112/285822-0.jpg', '18/111/54591-0.jpg', '18/111/234428-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'male', 'male']","""18"""
23338,"['171976-0.jpg', '170278-1.jpg', '73906-0.jpg', '87245-0.jpg']","['24/111/171976-0.jpg', '24/111/170278-1.jpg', '24/111/73906-0.jpg', '24/111/87245-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'male', 'male']","""24"""
2885,"['293298-0.jpg', '286290-1.jpg', '42538-0.jpg', '295043-0.jpg']","['18/112/293298-0.jpg', '18/111/286290-1.jpg', '18/111/42538-0.jpg', '18/112/295043-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'female']","""18"""
9818,"['159366-0.jpg', '141452-1.jpg', '184702-0.jpg', '96001-0.jpg']","['27/112/159366-0.jpg', '27/112/141452-1.jpg', '27/112/184702-0.jpg', '21/112/96001-0.jpg']","['27', '27', '27', '21']","['female', 'female', 'female', 'female']","""27"""
4595,"['20856-0.jpg', '18935-9.jpg', '207720-0.jpg', '204329-4.jpg']","['24/111/20856-0.jpg', '24/111/18935-9.jpg', '21/112/207720-0.jpg', '19/111/204329-4.jpg']","['24', '24', '21', '19']","['male', 'male', 'female', 'male']","""24"""
7649,"['164282-0.jpg', '75480-0.jpg', '53840-0.jpg', '98558-0.jpg']","['25/111/164282-0.jpg', '25/111/75480-0.jpg', '18/111/53840-0.jpg', '22/112/98558-0.jpg']","['25', '25', '18', '22']","['male', 'male', 'male', 'female']","""25"""
4017,"['443414-0.jpg', '446310-0.jpg', '228635-0.jpg', '168068-0.jpg']","['30/112/443414-0.jpg', '30/112/446310-0.jpg', '21/112/228635-0.jpg', '25/112/168068-0.jpg']","['30', '30', '21', '25']","['female', 'female', 'female', 'female']","""30"""
14689,"['141322-0.jpg', '140868-0.jpg', '249052-0.jpg', '164780-0.jpg']","['26/111/141322-0.jpg', '26/111/140868-0.jpg', '19/111/249052-0.jpg', '25/112/164780-0.jpg']","['26', '26', '19', '25']","['male', 'male', 'male', 'female']","""26"""
20123,"['68372-0.jpg', '147386-0.jpg', '168550-0.jpg', '6921-0.jpg']","['29/111/68372-0.jpg', '29/111/147386-0.jpg', '27/112/168550-0.jpg', '27/111/6921-0.jpg']","['29', '29', '27', '27']","['male', 'male', 'female', 'male']","""29"""
23411,"['143146-0.jpg', '24485-0.jpg', '148596-0.jpg', '225800-0.jpg']","['26/112/143146-0.jpg', '26/112/24485-0.jpg', '25/111/148596-0.jpg', '25/112/225800-0.jpg']","['26', '26', '25', '25']","['female', 'female', 'male', 'female']","""26"""
7162,"['109162-0.jpg', '54035-0.jpg', '288204-0.jpg', '275632-1.jpg']","['18/111/109162-0.jpg', '18/112/54035-0.jpg', '18/112/288204-0.jpg', '18/111/275632-1.jpg']","['18', '18', '18', '18']","['male', 'female', 'female', 'male']","""18"""
12391,"['209104-0.jpg', '195577-0.jpg', '252633-5.jpg', '91132-0.jpg']","['20/111/209104-0.jpg', '20/111/195577-0.jpg', '19/112/252633-5.jpg', '19/111/91132-0.jpg']","['20', '20', '19', '19']","['male', 'male', 'female', 'male']","""20"""
13858,"['131102-0.jpg', '441990-0.jpg', '165711-0.jpg', '160758-0.jpg']","['29/111/131102-0.jpg', '29/112/441990-0.jpg', '26/111/165711-0.jpg', '25/112/160758-0.jpg']","['29', '29', '26', '25']","['male', 'female', 'male', 'female']","""29"""
1135,"['162739-0.jpg', '156589-0.jpg', '288810-0.jpg', '283185-0.jpg']","['26/112/162739-0.jpg', '26/111/156589-0.jpg', '18/111/288810-0.jpg', '20/112/283185-0.jpg']","['26', '26', '18', '20']","['female', 'male', 'male', 'female']","""26"""
11893,"['156108-0.jpg', '169122-0.jpg', '77027-0.jpg', '22675-0.jpg']","['26/112/156108-0.jpg', '26/111/169122-0.jpg', '25/112/77027-0.jpg', '24/111/22675-0.jpg']","['26', '26', '25', '24']","['female', 'male', 'female', 'male']","""26"""
17607,"['181344-0.jpg', '170174-0.jpg', '77700-0.jpg', '217410-0.jpg']","['24/111/181344-0.jpg', '24/112/170174-0.jpg', '24/111/77700-0.jpg', '24/112/217410-0.jpg']","['24', '24', '24', '24']","['male', 'female', 'male', 'female']","""24"""
21257,"['225639-0.jpg', '173167-0.jpg', '29984-0.jpg', '190734-0.jpg']","['22/112/225639-0.jpg', '22/112/173167-0.jpg', '21/112/29984-0.jpg', '21/111/190734-0.jpg']","['22', '22', '21', '21']","['female', 'female', 'female', 'male']","""22"""
7981,"['244664-0.jpg', '290903-0.jpg', '292369-0.jpg', '57001-0.jpg']","['18/111/244664-0.jpg', '18/111/290903-0.jpg', '18/111/292369-0.jpg', '18/111/57001-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'male']","""18"""
1195,"['44227-0.jpg', '117096-0.jpg', '285404-1.jpg', '254115-0.jpg']","['18/111/44227-0.jpg', '18/112/117096-0.jpg', '18/111/285404-1.jpg', '18/112/254115-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'female']","""18"""
12693,"['139928-0.jpg', '313441-0.jpg', '179419-0.jpg', '206591-0.jpg']","['30/111/139928-0.jpg', '30/111/313441-0.jpg', '24/111/179419-0.jpg', '20/112/206591-0.jpg']","['30', '30', '24', '20']","['male', 'male', 'male', 'female']","""30"""
