,file,path,age,gender,age_bag
22192,"['179390-0.jpg', '16425-0.jpg', '189142-0.jpg', '176301-1.jpg']","['23/111/179390-0.jpg', '23/111/16425-0.jpg', '22/111/189142-0.jpg', '23/112/176301-1.jpg']","['23', '23', '22', '23']","['male', 'male', 'male', 'female']","""23"""
17072,"['443034-0.jpg', '435317-0.jpg', '180680-0.jpg', '209292-0.jpg']","['30/112/443034-0.jpg', '30/111/435317-0.jpg', '25/112/180680-0.jpg', '20/112/209292-0.jpg']","['30', '30', '25', '20']","['female', 'male', 'female', 'female']","""30"""
15036,"['140455-0.jpg', '139431-0.jpg', '181705-0.jpg', '161907-1.jpg']","['26/112/140455-0.jpg', '26/111/139431-0.jpg', '26/111/181705-0.jpg', '24/112/161907-1.jpg']","['26', '26', '26', '24']","['female', 'male', 'male', 'female']","""26"""
5632,"['16972-0.jpg', '233-0.jpg', '45065-0.jpg', '224542-0.jpg']","['27/111/16972-0.jpg', '27/112/233-0.jpg', '19/111/45065-0.jpg', '19/112/224542-0.jpg']","['27', '27', '19', '19']","['male', 'female', 'male', 'female']","""27"""
13840,"['18364-1.jpg', '229739-0.jpg', '221524-0.jpg', '243014-0.jpg']","['22/111/18364-1.jpg', '22/111/229739-0.jpg', '22/111/221524-0.jpg', '20/111/243014-0.jpg']","['22', '22', '22', '20']","['male', 'male', 'male', 'male']","""22"""
10787,"['134806-0.jpg', '136207-0.jpg', '229496-2.jpg', '154043-0.jpg']","['27/111/134806-0.jpg', '27/112/136207-0.jpg', '20/112/229496-2.jpg', '27/112/154043-0.jpg']","['27', '27', '20', '27']","['male', 'female', 'female', 'female']","""27"""
19528,"['12538-0.jpg', '179450-0.jpg', '164387-0.jpg', '101550-0.jpg']","['25/111/12538-0.jpg', '25/112/179450-0.jpg', '25/111/164387-0.jpg', '21/112/101550-0.jpg']","['25', '25', '25', '21']","['male', 'female', 'male', 'female']","""25"""
9840,"['53537-0.jpg', '218665-1.jpg', '50578-0.jpg', '296613-0.jpg']","['18/112/53537-0.jpg', '18/111/218665-1.jpg', '18/112/50578-0.jpg', '18/112/296613-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'female', 'female']","""18"""
16503,"['86601-0.jpg', '173625-0.jpg', '219063-0.jpg', '206492-0.jpg']","['23/112/86601-0.jpg', '23/111/173625-0.jpg', '22/111/219063-0.jpg', '23/111/206492-0.jpg']","['23', '23', '22', '23']","['female', 'male', 'male', 'male']","""23"""
12019,"['50727-1.jpg', '43460-1.jpg', '46531-0.jpg', '53585-0.jpg']","['19/112/50727-1.jpg', '19/112/43460-1.jpg', '19/111/46531-0.jpg', '19/112/53585-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'female']","""19"""
9437,"['245547-0.jpg', '47881-0.jpg', '238338-1.jpg', '287036-0.jpg']","['18/111/245547-0.jpg', '18/111/47881-0.jpg', '18/111/238338-1.jpg', '18/112/287036-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'female']","""18"""
7848,"['102641-0.jpg', '190224-0.jpg', '21349-0.jpg', '38302-0.jpg']","['21/112/102641-0.jpg', '21/111/190224-0.jpg', '21/111/21349-0.jpg', '19/111/38302-0.jpg']","['21', '21', '21', '19']","['female', 'male', 'male', 'male']","""21"""
9457,"['206107-1.jpg', '214538-0.jpg', '33230-1.jpg', '169515-1.jpg']","['24/112/206107-1.jpg', '24/112/214538-0.jpg', '23/111/33230-1.jpg', '22/111/169515-1.jpg']","['24', '24', '23', '22']","['female', 'female', 'male', 'male']","""24"""
23177,"['233566-0.jpg', '220822-0.jpg', '194287-0.jpg', '97388-0.jpg']","['22/112/233566-0.jpg', '22/111/220822-0.jpg', '22/111/194287-0.jpg', '22/111/97388-0.jpg']","['22', '22', '22', '22']","['female', 'male', 'male', 'male']","""22"""
20029,"['143768-1.jpg', '129861-0.jpg', '152153-1.jpg', '174297-0.jpg']","['30/112/143768-1.jpg', '30/111/129861-0.jpg', '27/112/152153-1.jpg', '25/112/174297-0.jpg']","['30', '30', '27', '25']","['female', 'male', 'female', 'female']","""30"""
23203,"['75685-10.jpg', '140280-0.jpg', '92156-0.jpg', '170735-0.jpg']","['26/112/75685-10.jpg', '26/111/140280-0.jpg', '24/111/92156-0.jpg', '25/111/170735-0.jpg']","['26', '26', '24', '25']","['female', 'male', 'male', 'male']","""26"""
15859,"['291324-0.jpg', '214614-0.jpg', '111175-0.jpg', '280906-0.jpg']","['19/111/291324-0.jpg', '19/111/214614-0.jpg', '19/112/111175-0.jpg', '19/111/280906-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'male']","""19"""
14618,"['20137-0.jpg', '79545-0.jpg', '25747-0.jpg', '224892-0.jpg']","['24/111/20137-0.jpg', '24/111/79545-0.jpg', '23/112/25747-0.jpg', '21/112/224892-0.jpg']","['24', '24', '23', '21']","['male', 'male', 'female', 'female']","""24"""
24030,"['175822-1.jpg', '150539-0.jpg', '192549-0.jpg', '84279-0.jpg']","['25/111/175822-1.jpg', '25/111/150539-0.jpg', '24/111/192549-0.jpg', '25/111/84279-0.jpg']","['25', '25', '24', '25']","['male', 'male', 'male', 'male']","""25"""
22491,"['136611-0.jpg', '134949-0.jpg', '142328-0.jpg', '14262-0.jpg']","['27/111/136611-0.jpg', '27/111/134949-0.jpg', '26/111/142328-0.jpg', '27/111/14262-0.jpg']","['27', '27', '26', '27']","['male', 'male', 'male', 'male']","""27"""
21120,"['151911-0.jpg', '143601-0.jpg', '74421-0.jpg', '162751-0.jpg']","['26/112/151911-0.jpg', '26/111/143601-0.jpg', '24/111/74421-0.jpg', '24/112/162751-0.jpg']","['26', '26', '24', '24']","['female', 'male', 'male', 'female']","""26"""
3554,"['160510-0.jpg', '145958-2.jpg', '215859-0.jpg', '175085-0.jpg']","['25/112/160510-0.jpg', '25/112/145958-2.jpg', '23/111/215859-0.jpg', '24/111/175085-0.jpg']","['25', '25', '23', '24']","['female', 'female', 'male', 'male']","""25"""
23077,"['185946-0.jpg', '19413-1.jpg', '161463-0.jpg', '23670-0.jpg']","['26/112/185946-0.jpg', '26/111/19413-1.jpg', '25/111/161463-0.jpg', '24/111/23670-0.jpg']","['26', '26', '25', '24']","['female', 'male', 'male', 'male']","""26"""
17245,"['12764-0.jpg', '151365-0.jpg', '29369-0.jpg', '38317-0.jpg']","['25/111/12764-0.jpg', '25/111/151365-0.jpg', '24/112/29369-0.jpg', '20/111/38317-0.jpg']","['25', '25', '24', '20']","['male', 'male', 'female', 'male']","""25"""
4865,"['144690-0.jpg', '140057-0.jpg', '292637-0.jpg', '18098-1.jpg']","['27/111/144690-0.jpg', '27/111/140057-0.jpg', '19/111/292637-0.jpg', '23/111/18098-1.jpg']","['27', '27', '19', '23']","['male', 'male', 'male', 'male']","""27"""
11709,"['12371-0.jpg', '8075-1.jpg', '169898-1.jpg', '84027-2.jpg']","['29/112/12371-0.jpg', '29/111/8075-1.jpg', '24/111/169898-1.jpg', '25/112/84027-2.jpg']","['29', '29', '24', '25']","['female', 'male', 'male', 'female']","""29"""
6783,"['36356-6.jpg', '42735-1.jpg', '287430-0.jpg', '108660-0.jpg']","['20/111/36356-6.jpg', '20/111/42735-1.jpg', '18/112/287430-0.jpg', '20/112/108660-0.jpg']","['20', '20', '18', '20']","['male', 'male', 'female', 'female']","""20"""
11595,"['15405-0.jpg', '19066-0.jpg', '99588-0.jpg', '250323-1.jpg']","['23/112/15405-0.jpg', '23/111/19066-0.jpg', '21/111/99588-0.jpg', '20/111/250323-1.jpg']","['23', '23', '21', '20']","['female', 'male', 'male', 'male']","""23"""
7363,"['14299-0.jpg', '169144-3.jpg', '164299-0.jpg', '253759-0.jpg']","['25/111/14299-0.jpg', '25/111/169144-3.jpg', '24/111/164299-0.jpg', '21/112/253759-0.jpg']","['25', '25', '24', '21']","['male', 'male', 'male', 'female']","""25"""
1819,"['116893-0.jpg', '292348-1.jpg', '57225-0.jpg', '274314-0.jpg']","['18/112/116893-0.jpg', '18/112/292348-1.jpg', '18/111/57225-0.jpg', '18/112/274314-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'male', 'female']","""18"""
1325,"['265428-0.jpg', '282077-0.jpg', '54997-0.jpg', '264335-2.jpg']","['18/111/265428-0.jpg', '18/111/282077-0.jpg', '18/111/54997-0.jpg', '18/112/264335-2.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'female']","""18"""
9649,"['195419-0.jpg', '136570-1.jpg', '20162-2.jpg', '23202-0.jpg']","['27/112/195419-0.jpg', '27/111/136570-1.jpg', '25/111/20162-2.jpg', '24/111/23202-0.jpg']","['27', '27', '25', '24']","['female', 'male', 'male', 'male']","""27"""
22488,"['100519-0.jpg', '226216-0.jpg', '220590-0.jpg', '212238-0.jpg']","['22/112/100519-0.jpg', '22/111/226216-0.jpg', '22/111/220590-0.jpg', '22/112/212238-0.jpg']","['22', '22', '22', '22']","['female', 'male', 'male', 'female']","""22"""
13567,"['272359-0.jpg', '258268-1.jpg', '250217-0.jpg', '30405-1.jpg']","['19/111/272359-0.jpg', '19/112/258268-1.jpg', '19/111/250217-0.jpg', '19/112/30405-1.jpg']","['19', '19', '19', '19']","['male', 'female', 'male', 'female']","""19"""
11940,"['171394-0.jpg', '87905-0.jpg', '257963-0.jpg', '84816-0.jpg']","['26/111/171394-0.jpg', '26/111/87905-0.jpg', '21/112/257963-0.jpg', '24/111/84816-0.jpg']","['26', '26', '21', '24']","['male', 'male', 'female', 'male']","""26"""
21349,"['136731-0.jpg', '86001-0.jpg', '149034-0.jpg', '27178-0.jpg']","['27/111/136731-0.jpg', '27/111/86001-0.jpg', '25/111/149034-0.jpg', '23/111/27178-0.jpg']","['27', '27', '25', '23']","['male', 'male', 'male', 'male']","""27"""
13827,"['172844-0.jpg', '201163-0.jpg', '287880-0.jpg', '271400-0.jpg']","['23/111/172844-0.jpg', '23/112/201163-0.jpg', '19/111/287880-0.jpg', '20/112/271400-0.jpg']","['23', '23', '19', '20']","['male', 'female', 'male', 'female']","""23"""
8195,"['154762-0.jpg', '73522-1.jpg', '145457-0.jpg', '163313-1.jpg']","['25/112/154762-0.jpg', '25/111/73522-1.jpg', '25/111/145457-0.jpg', '23/111/163313-1.jpg']","['25', '25', '25', '23']","['female', 'male', 'male', 'male']","""25"""
12439,"['217366-0.jpg', '32197-0.jpg', '238279-0.jpg', '231384-0.jpg']","['19/112/217366-0.jpg', '19/112/32197-0.jpg', '19/111/238279-0.jpg', '19/112/231384-0.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'female']","""19"""
14769,"['317014-0.jpg', '9284-0.jpg', '96337-0.jpg', '142519-0.jpg']","['29/111/317014-0.jpg', '29/112/9284-0.jpg', '19/111/96337-0.jpg', '28/112/142519-0.jpg']","['29', '29', '19', '28']","['male', 'female', 'male', 'female']","""29"""
1520,"['116392-0.jpg', '106751-0.jpg', '47589-0.jpg', '294953-0.jpg']","['18/112/116392-0.jpg', '18/112/106751-0.jpg', '18/111/47589-0.jpg', '18/112/294953-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'male', 'female']","""18"""
12370,"['311727-0.jpg', '152147-0.jpg', '105950-0.jpg', '24386-0.jpg']","['28/111/311727-0.jpg', '28/112/152147-0.jpg', '20/112/105950-0.jpg', '24/112/24386-0.jpg']","['28', '28', '20', '24']","['male', 'female', 'female', 'female']","""28"""
12736,"['102943-1.jpg', '80088-1.jpg', '235581-0.jpg', '220170-0.jpg']","['22/112/102943-1.jpg', '22/111/80088-1.jpg', '22/112/235581-0.jpg', '21/112/220170-0.jpg']","['22', '22', '22', '21']","['female', 'male', 'female', 'female']","""22"""
2156,"['227622-0.jpg', '296490-1.jpg', '268854-0.jpg', '218687-10.jpg']","['19/112/227622-0.jpg', '19/112/296490-1.jpg', '19/111/268854-0.jpg', '19/111/218687-10.jpg']","['19', '19', '19', '19']","['female', 'female', 'male', 'male']","""19"""
6273,"['16691-0.jpg', '168452-0.jpg', '44372-0.jpg', '168847-0.jpg']","['23/111/16691-0.jpg', '23/111/168452-0.jpg', '22/112/44372-0.jpg', '23/111/168847-0.jpg']","['23', '23', '22', '23']","['male', 'male', 'female', 'male']","""23"""
1723,"['180633-0.jpg', '173913-0.jpg', '47887-0.jpg', '186850-0.jpg']","['23/111/180633-0.jpg', '23/111/173913-0.jpg', '18/111/47887-0.jpg', '23/111/186850-0.jpg']","['23', '23', '18', '23']","['male', 'male', 'male', 'male']","""23"""
17553,"['450391-0.jpg', '449068-0.jpg', '90918-0.jpg', '225908-0.jpg']","['29/112/450391-0.jpg', '29/111/449068-0.jpg', '23/112/90918-0.jpg', '21/112/225908-0.jpg']","['29', '29', '23', '21']","['female', 'male', 'female', 'female']","""29"""
8801,"['136449-1.jpg', '445807-0.jpg', '186835-0.jpg', '201381-0.jpg']","['30/112/136449-1.jpg', '30/111/445807-0.jpg', '24/111/186835-0.jpg', '22/111/201381-0.jpg']","['30', '30', '24', '22']","['female', 'male', 'male', 'male']","""30"""
14221,"['162808-0.jpg', '28215-0.jpg', '26875-2.jpg', '215256-0.jpg']","['25/111/162808-0.jpg', '25/111/28215-0.jpg', '22/111/26875-2.jpg', '23/112/215256-0.jpg']","['25', '25', '22', '23']","['male', 'male', 'male', 'female']","""25"""
21962,"['311543-0.jpg', '149117-0.jpg', '153782-0.jpg', '216196-0.jpg']","['28/112/311543-0.jpg', '28/111/149117-0.jpg', '24/111/153782-0.jpg', '22/111/216196-0.jpg']","['28', '28', '24', '22']","['female', 'male', 'male', 'male']","""28"""
2038,"['265196-0.jpg', '282341-1.jpg', '30347-0.jpg', '257910-0.jpg']","['20/111/265196-0.jpg', '20/111/282341-1.jpg', '20/111/30347-0.jpg', '18/111/257910-0.jpg']","['20', '20', '20', '18']","['male', 'male', 'male', 'male']","""20"""
574,"['11810-0.jpg', '313399-1.jpg', '31740-0.jpg', '27376-0.jpg']","['28/112/11810-0.jpg', '28/111/313399-1.jpg', '20/111/31740-0.jpg', '22/111/27376-0.jpg']","['28', '28', '20', '22']","['female', 'male', 'male', 'male']","""28"""
12632,"['126332-0.jpg', '10724-1.jpg', '166561-1.jpg', '20299-0.jpg']","['30/111/126332-0.jpg', '30/111/10724-1.jpg', '26/111/166561-1.jpg', '26/112/20299-0.jpg']","['30', '30', '26', '26']","['male', 'male', 'male', 'female']","""30"""
20294,"['4787-0.jpg', '159934-0.jpg', '21633-2.jpg', '162336-0.jpg']","['29/111/4787-0.jpg', '29/111/159934-0.jpg', '25/112/21633-2.jpg', '24/112/162336-0.jpg']","['29', '29', '25', '24']","['male', 'male', 'female', 'female']","""29"""
18197,"['31191-4.jpg', '28219-0.jpg', '227514-5.jpg', '209455-0.jpg']","['21/112/31191-4.jpg', '21/111/28219-0.jpg', '20/111/227514-5.jpg', '21/111/209455-0.jpg']","['21', '21', '20', '21']","['female', 'male', 'male', 'male']","""21"""
10428,"['146315-0.jpg', '69197-0.jpg', '35363-1.jpg', '194777-0.jpg']","['28/112/146315-0.jpg', '28/111/69197-0.jpg', '20/112/35363-1.jpg', '21/112/194777-0.jpg']","['28', '28', '20', '21']","['female', 'male', 'female', 'female']","""28"""
2290,"['316825-0.jpg', '143806-0.jpg', '184192-0.jpg', '23875-0.jpg']","['28/111/316825-0.jpg', '28/111/143806-0.jpg', '22/111/184192-0.jpg', '25/111/23875-0.jpg']","['28', '28', '22', '25']","['male', 'male', 'male', 'male']","""28"""
23269,"['183298-0.jpg', '172186-0.jpg', '175688-0.jpg', '166702-0.jpg']","['26/112/183298-0.jpg', '26/112/172186-0.jpg', '25/111/175688-0.jpg', '25/111/166702-0.jpg']","['26', '26', '25', '25']","['female', 'female', 'male', 'male']","""26"""
16543,"['290411-1.jpg', '244660-1.jpg', '30052-0.jpg', '276384-1.jpg']","['19/111/290411-1.jpg', '19/111/244660-1.jpg', '19/111/30052-0.jpg', '19/112/276384-1.jpg']","['19', '19', '19', '19']","['male', 'male', 'male', 'female']","""19"""
6913,"['238389-0.jpg', '28211-0.jpg', '108249-0.jpg', '254807-0.jpg']","['20/112/238389-0.jpg', '20/111/28211-0.jpg', '20/111/108249-0.jpg', '19/111/254807-0.jpg']","['20', '20', '20', '19']","['female', 'male', 'male', 'male']","""20"""
2668,"['154655-0.jpg', '22043-0.jpg', '30802-2.jpg', '276313-0.jpg']","['27/111/154655-0.jpg', '27/111/22043-0.jpg', '21/112/30802-2.jpg', '19/111/276313-0.jpg']","['27', '27', '21', '19']","['male', 'male', 'female', 'male']","""27"""
11392,"['185846-0.jpg', '166438-0.jpg', '227957-0.jpg', '46038-0.jpg']","['22/111/185846-0.jpg', '22/112/166438-0.jpg', '20/112/227957-0.jpg', '22/111/46038-0.jpg']","['22', '22', '20', '22']","['male', 'female', 'female', 'male']","""22"""
17295,"['16318-0.jpg', '36077-1.jpg', '240160-0.jpg', '260504-0.jpg']","['23/112/16318-0.jpg', '23/112/36077-1.jpg', '20/112/240160-0.jpg', '20/111/260504-0.jpg']","['23', '23', '20', '20']","['female', 'female', 'female', 'male']","""23"""
7976,"['174457-0.jpg', '86493-0.jpg', '244341-2.jpg', '15655-0.jpg']","['23/111/174457-0.jpg', '23/111/86493-0.jpg', '18/111/244341-2.jpg', '23/112/15655-0.jpg']","['23', '23', '18', '23']","['male', 'male', 'male', 'female']","""23"""
4568,"['84026-0.jpg', '145771-0.jpg', '203257-3.jpg', '281884-0.jpg']","['25/112/84026-0.jpg', '25/112/145771-0.jpg', '24/112/203257-3.jpg', '19/111/281884-0.jpg']","['25', '25', '24', '19']","['female', 'female', 'female', 'male']","""25"""
8268,"['71209-0.jpg', '155043-0.jpg', '138890-2.jpg', '130154-0.jpg']","['30/112/71209-0.jpg', '30/111/155043-0.jpg', '27/111/138890-2.jpg', '30/111/130154-0.jpg']","['30', '30', '27', '30']","['female', 'male', 'male', 'male']","""30"""
2180,"['193866-0.jpg', '187413-0.jpg', '99778-19.jpg', '31527-0.jpg']","['21/111/193866-0.jpg', '21/111/187413-0.jpg', '20/112/99778-19.jpg', '20/111/31527-0.jpg']","['21', '21', '20', '20']","['male', 'male', 'female', 'male']","""21"""
20331,"['186583-0.jpg', '187191-0.jpg', '155441-0.jpg', '159417-0.jpg']","['25/112/186583-0.jpg', '25/111/187191-0.jpg', '24/112/155441-0.jpg', '24/112/159417-0.jpg']","['25', '25', '24', '24']","['female', 'male', 'female', 'female']","""25"""
2578,"['154790-0.jpg', '22169-0.jpg', '93645-0.jpg', '164094-0.jpg']","['26/111/154790-0.jpg', '26/111/22169-0.jpg', '22/111/93645-0.jpg', '24/111/164094-0.jpg']","['26', '26', '22', '24']","['male', 'male', 'male', 'male']","""26"""
23506,"['210302-2.jpg', '159719-0.jpg', '157559-0.jpg', '196774-0.jpg']","['24/111/210302-2.jpg', '24/112/159719-0.jpg', '24/111/157559-0.jpg', '24/111/196774-0.jpg']","['24', '24', '24', '24']","['male', 'female', 'male', 'male']","""24"""
3497,"['6535-1.jpg', '147096-1.jpg', '146714-0.jpg', '269069-0.jpg']","['30/111/6535-1.jpg', '30/111/147096-1.jpg', '25/111/146714-0.jpg', '18/111/269069-0.jpg']","['30', '30', '25', '18']","['male', 'male', 'male', 'male']","""30"""
15557,"['25683-0.jpg', '216376-0.jpg', '114159-0.jpg', '268420-0.jpg']","['21/111/25683-0.jpg', '21/111/216376-0.jpg', '20/111/114159-0.jpg', '20/111/268420-0.jpg']","['21', '21', '20', '20']","['male', 'male', 'male', 'male']","""21"""
16814,"['30238-0.jpg', '80726-0.jpg', '218796-2.jpg', '181908-0.jpg']","['24/111/30238-0.jpg', '24/112/80726-0.jpg', '20/112/218796-2.jpg', '24/111/181908-0.jpg']","['24', '24', '20', '24']","['male', 'female', 'female', 'male']","""24"""
2404,"['52793-2.jpg', '110132-0.jpg', '285399-0.jpg', '52640-0.jpg']","['18/111/52793-2.jpg', '18/111/110132-0.jpg', '18/111/285399-0.jpg', '18/112/52640-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'female']","""18"""
5641,"['294999-0.jpg', '295124-0.jpg', '268914-0.jpg', '264919-0.jpg']","['18/112/294999-0.jpg', '18/112/295124-0.jpg', '18/112/268914-0.jpg', '18/111/264919-0.jpg']","['18', '18', '18', '18']","['female', 'female', 'female', 'male']","""18"""
