,img_name,subject,age,age_group,age_group_bag
61,"['011A40.JPG', '013A25.JPG', '069A04.JPG', '015A05.JPG']","['011', '013', '069', '015']","['40', '25', '4', '5']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
45,"['014A14.JPG', '060A12.JPG', '011A07.JPG', '079A12.JPG']","['014', '060', '011', '079']","['14', '12', '7', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
108,"['013A44.JPG', '006A67.JPG', '078A15.JPG', '034A18.JPG']","['013', '006', '078', '034']","['44', '67', '15', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
12,"['062A54.JPG', '011A42.JPG', '050A06.JPG', '017A42.JPG']","['062', '011', '050', '017']","['54', '42', '6', '42']","['41+', '41+', '04-11', '41+']","""41+"""
58,"['052A04.JPG', '080A08.JPG', '060A04.JPG', '058A01.JPG']","['052', '080', '060', '058']","['4', '8', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
151,"['025A18.JPG', '037A18.JPG', '067A17.JPG', '002A20.JPG']","['025', '037', '067', '002']","['18', '18', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
170,"['063A33.JPG', '002A31.JPG', '039A17.JPG', '024A18.JPG']","['063', '002', '039', '024']","['33', '31', '17', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
101,"['038A01.JPG', '065A03b.JPG', '054A00.JPG', '016A03.JPG']","['038', '065', '054', '016']","['1', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
72,"['045A43.JPG', '047A55.JPG', '035A23b.JPG', '076A02.JPG']","['045', '047', '035', '076']","['43', '55', '23', '2']","['41+', '41+', '17-24', '00-03']","""41+"""
120,"['004A40.JPG', '012A26.JPG', '016A07.JPG', '065A06a.JPG']","['004', '012', '016', '065']","['40', '26', '7', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
89,"['078A03.JPG', '029A01.JPG', '051A00.JPG', '007A01.JPG']","['078', '029', '051', '007']","['3', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
112,"['054A11.JPG', '080A07.JPG', '017A05.JPG', '077A01.JPG']","['054', '080', '017', '077']","['11', '7', '5', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
170,"['063A33.JPG', '002A31.JPG', '039A17.JPG', '024A18.JPG']","['063', '002', '039', '024']","['33', '31', '17', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
107,"['034A02.JPG', '036A00.JPG', '037A00.JPG', '064A01.JPG']","['034', '036', '037', '064']","['2', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
131,"['037A19.JPG', '057A18.JPG', '037A17.JPG', '072A21.JPG']","['037', '057', '037', '072']","['19', '18', '17', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
12,"['062A54.JPG', '011A42.JPG', '050A06.JPG', '017A42.JPG']","['062', '011', '050', '017']","['54', '42', '6', '42']","['41+', '41+', '04-11', '41+']","""41+"""
89,"['078A03.JPG', '029A01.JPG', '051A00.JPG', '007A01.JPG']","['078', '029', '051', '007']","['3', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
162,"['005A30.JPG', '001A28.JPG', '046A12.JPG', '033A10.JPG']","['005', '001', '046', '033']","['30', '28', '12', '10']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
84,"['004A62.JPG', '014A42.JPG', '071A40.JPG', '051A08.JPG']","['004', '014', '071', '051']","['62', '42', '40', '8']","['41+', '41+', '25-40', '04-11']","""41+"""
44,"['018A18.JPG', '021A23.JPG', '037A13.JPG', '077A04.JPG']","['018', '021', '037', '077']","['18', '23', '13', '4']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
46,"['061A04.JPG', '023A05.JPG', '066A11.JPG', '040A02.JPG']","['061', '023', '066', '040']","['4', '5', '11', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
42,"['062A45.JPG', '006A55.JPG', '059A16.JPG', '070A09.JPG']","['062', '006', '059', '070']","['45', '55', '16', '9']","['41+', '41+', '12-16', '04-11']","""41+"""
91,"['029A33.JPG', '006A40.JPG', '079A10.JPG', '042A06.JPG']","['029', '006', '079', '042']","['33', '40', '10', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
9,"['039A16.JPG', '052A16.JPG', '019A03.JPG', '051A05.JPG']","['039', '052', '019', '051']","['16', '16', '3', '5']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
54,"['003A51.JPG', '034A44.JPG', '020A22.JPG', '051A24.JPG']","['003', '034', '020', '051']","['51', '44', '22', '24']","['41+', '41+', '17-24', '17-24']","""41+"""
81,"['002A15.JPG', '002A12.JPG', '077A06.JPG', '049A05.JPG']","['002', '002', '077', '049']","['15', '12', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
51,"['001A14.JPG', '016A16.JPG', '070A14.JPG', '046A14.JPG']","['001', '016', '070', '046']","['14', '16', '14', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
115,"['067A28.JPG', '024A30.JPG', '019A18.JPG', '074A01.JPG']","['067', '024', '019', '074']","['28', '30', '18', '1']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
138,"['008A31.JPG', '033A35.JPG', '025A15.JPG', '015A07.JPG']","['008', '033', '025', '015']","['31', '35', '15', '7']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
10,"['049A07.JPG', '016A10.JPG', '043A10.JPG', '081A00.JPG']","['049', '016', '043', '081']","['7', '10', '10', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
54,"['003A51.JPG', '034A44.JPG', '020A22.JPG', '051A24.JPG']","['003', '034', '020', '051']","['51', '44', '22', '24']","['41+', '41+', '17-24', '17-24']","""41+"""
48,"['003A58.JPG', '003A61.JPG', '031A14.JPG', '022A26.JPG']","['003', '003', '031', '022']","['58', '61', '14', '26']","['41+', '41+', '12-16', '25-40']","""41+"""
124,"['044A01.JPG', '078A01.JPG', '070A01.JPG', '015A03.JPG']","['044', '078', '070', '015']","['1', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['056A02.JPG', '078A00.JPG', '044A03.JPG', '070A00.JPG']","['056', '078', '044', '070']","['2', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
3,"['076A13.JPG', '025A12.JPG', '013A00.JPG', '048A09.JPG']","['076', '025', '013', '048']","['13', '12', '0', '9']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
39,"['054A16.JPG', '080A12.JPG', '024A10.JPG', '066A07.JPG']","['054', '080', '024', '066']","['16', '12', '10', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
46,"['061A04.JPG', '023A05.JPG', '066A11.JPG', '040A02.JPG']","['061', '023', '066', '040']","['4', '5', '11', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
149,"['069A11.JPG', '078A10.JPG', '075A08.JPG', '021A05.JPG']","['069', '078', '075', '021']","['11', '10', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
154,"['012A25.JPG', '082A31.JPG', '052A14.JPG', '068A13.JPG']","['012', '082', '052', '068']","['25', '31', '14', '13']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
16,"['049A06.JPG', '074A08.JPG', '031A11.JPG', '034A11.JPG']","['049', '074', '031', '034']","['6', '8', '11', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
163,"['041A24.JPG', '061A17.JPG', '040A06.JPG', '055A23.JPG']","['041', '061', '040', '055']","['24', '17', '6', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
53,"['079A01.JPG', '065A02b.JPG', '038A03.JPG', '043A00.JPG']","['079', '065', '038', '043']","['1', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['007A45.JPG', '006A61.JPG', '070A08.JPG', '025A07.JPG']","['007', '006', '070', '025']","['45', '61', '8', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
194,"['019A30.JPG', '022A25.JPG', '082A25.JPG', '012A32.JPG']","['019', '022', '082', '012']","['30', '25', '25', '32']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
140,"['048A16.JPG', '061A15.JPG', '012A04.JPG', '036A05.JPG']","['048', '061', '012', '036']","['16', '15', '4', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
44,"['018A18.JPG', '021A23.JPG', '037A13.JPG', '077A04.JPG']","['018', '021', '037', '077']","['18', '23', '13', '4']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
155,"['060A20.JPG', '008A21.JPG', '009A22b.JPG', '015A19.JPG']","['060', '008', '009', '015']","['20', '21', '22', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
181,"['067A04.JPG', '077A09.JPG', '079A05.JPG', '023A07.JPG']","['067', '077', '079', '023']","['4', '9', '5', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
41,"['008A03.JPG', '033A02.JPG', '077A00.JPG', '031A02.JPG']","['008', '033', '077', '031']","['3', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
155,"['060A20.JPG', '008A21.JPG', '009A22b.JPG', '015A19.JPG']","['060', '008', '009', '015']","['20', '21', '22', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
182,"['028A26.JPG', '002A26.JPG', '002A18.JPG', '028A20.JPG']","['028', '002', '002', '028']","['26', '26', '18', '20']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
125,"['011A34.JPG', '047A33.JPG', '067A33.JPG', '072A27.JPG']","['011', '047', '067', '072']","['34', '33', '33', '27']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
12,"['062A54.JPG', '011A42.JPG', '050A06.JPG', '017A42.JPG']","['062', '011', '050', '017']","['54', '42', '6', '42']","['41+', '41+', '04-11', '41+']","""41+"""
59,"['056A02.JPG', '078A00.JPG', '044A03.JPG', '070A00.JPG']","['056', '078', '044', '070']","['2', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
139,"['025A22.JPG', '082A21.JPG', '057A12.JPG', '031A15.JPG']","['025', '082', '057', '031']","['22', '21', '12', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
142,"['048A27.JPG', '008A33.JPG', '060A10.JPG', '043A23.JPG']","['048', '008', '060', '043']","['27', '33', '10', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
3,"['076A13.JPG', '025A12.JPG', '013A00.JPG', '048A09.JPG']","['076', '025', '013', '048']","['13', '12', '0', '9']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
164,"['077A15.JPG', '029A16.JPG', '011A05.JPG', '076A16.JPG']","['077', '029', '011', '076']","['15', '16', '5', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
43,"['034A30.JPG', '033A30.JPG', '073A13.JPG', '071A24.JPG']","['034', '033', '073', '071']","['30', '30', '13', '24']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
33,"['053A12.JPG', '067A14.JPG', '072A02.JPG', '073A11.JPG']","['053', '067', '072', '073']","['12', '14', '2', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
21,"['079A13.JPG', '040A14.JPG', '032A13.JPG', '045A08.JPG']","['079', '040', '032', '045']","['13', '14', '13', '8']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
97,"['061A26.JPG', '012A36.JPG', '016A19.JPG', '044A13.JPG']","['061', '012', '016', '044']","['26', '36', '19', '13']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
17,"['023A00.JPG', '010A01.JPG', '015A01.JPG', '036A03.JPG']","['023', '010', '015', '036']","['0', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
63,"['077A14.JPG', '051A16.JPG', '049A08.JPG', '081A11.JPG']","['077', '051', '049', '081']","['14', '16', '8', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
76,"['069A07.JPG', '055A05.JPG', '016A01.JPG', '032A06.JPG']","['069', '055', '016', '032']","['7', '5', '1', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
92,"['032A24.JPG', '013A23.JPG', '074A05.JPG', '076A10.JPG']","['032', '013', '074', '076']","['24', '23', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
3,"['076A13.JPG', '025A12.JPG', '013A00.JPG', '048A09.JPG']","['076', '025', '013', '048']","['13', '12', '0', '9']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
60,"['006A46.JPG', '004A53.JPG', '042A01.JPG', '048A18.JPG']","['006', '004', '042', '048']","['46', '53', '1', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
83,"['057A00.JPG', '009A03.JPG', '069A00.JPG', '046A02.JPG']","['057', '009', '069', '046']","['0', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
149,"['069A11.JPG', '078A10.JPG', '075A08.JPG', '021A05.JPG']","['069', '078', '075', '021']","['11', '10', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
152,"['062A15.JPG', '010A15.JPG', '058A13.JPG', '031A12.JPG']","['062', '010', '058', '031']","['15', '15', '13', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
90,"['045A48.JPG', '071A44.JPG', '077A12.JPG', '022A14.JPG']","['045', '071', '077', '022']","['48', '44', '12', '14']","['41+', '41+', '12-16', '12-16']","""41+"""
79,"['013A34.JPG', '023A29.JPG', '078A08.JPG', '055A14.JPG']","['013', '023', '078', '055']","['34', '29', '8', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
124,"['044A01.JPG', '078A01.JPG', '070A01.JPG', '015A03.JPG']","['044', '078', '070', '015']","['1', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
76,"['069A07.JPG', '055A05.JPG', '016A01.JPG', '032A06.JPG']","['069', '055', '016', '032']","['7', '5', '1', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
138,"['008A31.JPG', '033A35.JPG', '025A15.JPG', '015A07.JPG']","['008', '033', '025', '015']","['31', '35', '15', '7']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
53,"['079A01.JPG', '065A02b.JPG', '038A03.JPG', '043A00.JPG']","['079', '065', '038', '043']","['1', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
160,"['035A16.JPG', '055A12.JPG', '040A16.JPG', '050A10.JPG']","['035', '055', '040', '050']","['16', '12', '16', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
36,"['033A44.JPG', '039A45.JPG', '082A03.JPG', '027A30.JPG']","['033', '039', '082', '027']","['44', '45', '3', '30']","['41+', '41+', '00-03', '25-40']","""41+"""
52,"['013A08.JPG', '040A09.JPG', '042A00.JPG', '017A07.JPG']","['013', '040', '042', '017']","['8', '9', '0', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
177,"['042A05.JPG', '002A05.JPG', '068A10b.JPG', '015A04.JPG']","['042', '002', '068', '015']","['5', '5', '10', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
91,"['029A33.JPG', '006A40.JPG', '079A10.JPG', '042A06.JPG']","['029', '006', '079', '042']","['33', '40', '10', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
144,"['020A13.JPG', '051A14.JPG', '032A15.JPG', '032A10.JPG']","['020', '051', '032', '032']","['13', '14', '15', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
80,"['023A21.JPG', '044A17.JPG', '072A13.JPG', '044A15.JPG']","['023', '044', '072', '044']","['21', '17', '13', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
96,"['028A41.JPG', '039A50.JPG', '029A31.JPG', '020A30.JPG']","['028', '039', '029', '020']","['41', '50', '31', '30']","['41+', '41+', '25-40', '25-40']","""41+"""
145,"['081A05.JPG', '048A10.JPG', '073A09.JPG', '036A11.JPG']","['081', '048', '073', '036']","['5', '10', '9', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
178,"['082A27.JPG', '067A26.JPG', '028A18.JPG', '081A07.JPG']","['082', '067', '028', '081']","['27', '26', '18', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
95,"['080A02.JPG', '058A03.JPG', '068A00.JPG', '059A02a.JPG']","['080', '058', '068', '059']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
32,"['029A20.JPG', '007A23.JPG', '041A06.JPG', '035A07.JPG']","['029', '007', '041', '035']","['20', '23', '6', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
7,"['028A35.JPG', '020A36.JPG', '034A15.JPG', '024A00.JPG']","['028', '020', '034', '024']","['35', '36', '15', '0']","['25-40', '25-40', '12-16', '00-03']","""25-40"""
149,"['069A11.JPG', '078A10.JPG', '075A08.JPG', '021A05.JPG']","['069', '078', '075', '021']","['11', '10', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
98,"['013A18.JPG', '047A23.JPG', '035A03.JPG', '028A14.JPG']","['013', '047', '035', '028']","['18', '23', '3', '14']","['17-24', '17-24', '00-03', '12-16']","""17-24"""
192,"['004A37.JPG', '071A35.JPG', '015A14.JPG', '003A25.JPG']","['004', '071', '015', '003']","['37', '35', '14', '25']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
90,"['045A48.JPG', '071A44.JPG', '077A12.JPG', '022A14.JPG']","['045', '071', '077', '022']","['48', '44', '12', '14']","['41+', '41+', '12-16', '12-16']","""41+"""
37,"['047A27.JPG', '045A28.JPG', '063A08.JPG', '010A12.JPG']","['047', '045', '063', '010']","['27', '28', '8', '12']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
94,"['079A06.JPG', '065A07a.JPG', '073A08.JPG', '001A08.JPG']","['079', '065', '073', '001']","['6', '7', '8', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
179,"['045A18.JPG', '017A22.JPG', '023A18.JPG', '015A15.JPG']","['045', '017', '023', '015']","['18', '22', '18', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
142,"['048A27.JPG', '008A33.JPG', '060A10.JPG', '043A23.JPG']","['048', '008', '060', '043']","['27', '33', '10', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
124,"['044A01.JPG', '078A01.JPG', '070A01.JPG', '015A03.JPG']","['044', '078', '070', '015']","['1', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
39,"['054A16.JPG', '080A12.JPG', '024A10.JPG', '066A07.JPG']","['054', '080', '024', '066']","['16', '12', '10', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
37,"['047A27.JPG', '045A28.JPG', '063A08.JPG', '010A12.JPG']","['047', '045', '063', '010']","['27', '28', '8', '12']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
