,img_name,subject,age,age_group,age_group_bag
61,"['061A26.JPG', '017A26.JPG', '074A04.JPG', '018A16.JPG']","['061', '017', '074', '018']","['26', '26', '4', '16']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
183,"['037A13.JPG', '059A16.JPG', '060A12.JPG', '044A13.JPG']","['037', '059', '060', '044']","['13', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
178,"['006A24.JPG', '008A18.JPG', '027A18.JPG', '045A17.JPG']","['006', '008', '027', '045']","['24', '18', '18', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
48,"['004A53.JPG', '004A51.JPG', '001A10.JPG', '047A15.JPG']","['004', '004', '001', '047']","['53', '51', '10', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
148,"['031A07.JPG', '081A06.JPG', '059A04.JPG', '073A09.JPG']","['031', '081', '059', '073']","['7', '6', '4', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
12,"['003A60.JPG', '005A49.JPG', '036A15.JPG', '040A10.JPG']","['003', '005', '036', '040']","['60', '49', '15', '10']","['41+', '41+', '12-16', '04-11']","""41+"""
25,"['067A26.JPG', '005A30.JPG', '012A36.JPG', '012A24.JPG']","['067', '005', '012', '012']","['26', '30', '36', '24']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
2,"['041A21.JPG', '024A19.JPG', '026A04.JPG', '032A15.JPG']","['041', '024', '026', '032']","['21', '19', '4', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
19,"['072A27.JPG', '005A31.JPG', '073A05.JPG', '071A22.JPG']","['072', '005', '073', '071']","['27', '31', '5', '22']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
44,"['021A23.JPG', '082A21.JPG', '021A20.JPG', '080A08.JPG']","['021', '082', '021', '080']","['23', '21', '20', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
75,"['049A15.JPG', '038A14.JPG', '058A10.JPG', '068A09.JPG']","['049', '038', '058', '068']","['15', '14', '10', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
10,"['069A06.JPG', '036A11.JPG', '043A03.JPG', '009A00.JPG']","['069', '036', '043', '009']","['6', '11', '3', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
175,"['023A16.JPG', '077A12.JPG', '041A02.JPG', '015A09.JPG']","['023', '077', '041', '015']","['16', '12', '2', '9']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
95,"['075A03.JPG', '057A00.JPG', '033A02.JPG', '070A02.JPG']","['075', '057', '033', '070']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
136,"['064A03.JPG', '035A03.JPG', '040A03b.JPG', '071A00.JPG']","['064', '035', '040', '071']","['3', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
17,"['069A00.JPG', '059A02b.JPG', '038A00.JPG', '078A00.JPG']","['069', '059', '038', '078']","['0', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
18,"['071A43.JPG', '006A55.JPG', '011A27.JPG', '048A27.JPG']","['071', '006', '011', '048']","['43', '55', '27', '27']","['41+', '41+', '25-40', '25-40']","""41+"""
54,"['048A54.JPG', '045A43.JPG', '052A13.JPG', '061A30.JPG']","['048', '045', '052', '061']","['54', '43', '13', '30']","['41+', '41+', '12-16', '25-40']","""41+"""
84,"['005A61.JPG', '007A45.JPG', '060A11.JPG', '018A33.JPG']","['005', '007', '060', '018']","['61', '45', '11', '33']","['41+', '41+', '04-11', '25-40']","""41+"""
151,"['052A14.JPG', '039A15.JPG', '076A07.JPG', '036A06.JPG']","['052', '039', '076', '036']","['14', '15', '7', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
165,"['012A32.JPG', '022A26.JPG', '040A06.JPG', '071A10.JPG']","['012', '022', '040', '071']","['32', '26', '6', '10']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
172,"['016A05.JPG', '079A09.JPG', '036A08.JPG', '031A06.JPG']","['016', '079', '036', '031']","['5', '9', '8', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
146,"['057A17.JPG', '008A17.JPG', '015A17.JPG', '069A07.JPG']","['057', '008', '015', '069']","['17', '17', '17', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
179,"['008A12.JPG', '034A15.JPG', '002A04.JPG', '072A07.JPG']","['008', '034', '002', '072']","['12', '15', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
144,"['076A04.JPG', '059A06.JPG', '030A05.JPG', '049A04.JPG']","['076', '059', '030', '049']","['4', '6', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
42,"['039A45.JPG', '001A43b.JPG', '031A03.JPG', '030A17.JPG']","['039', '001', '031', '030']","['45', '43', '3', '17']","['41+', '41+', '00-03', '17-24']","""41+"""
59,"['023A00.JPG', '046A00.JPG', '043A00.JPG', '076A00.JPG']","['023', '046', '043', '076']","['0', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
110,"['043A23.JPG', '012A18.JPG', '020A04.JPG', '076A01.JPG']","['043', '012', '020', '076']","['23', '18', '4', '1']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
198,"['018A28.JPG', '005A40.JPG', '048A17.JPG', '032A40.JPG']","['018', '005', '048', '032']","['28', '40', '17', '40']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
172,"['016A05.JPG', '079A09.JPG', '036A08.JPG', '031A06.JPG']","['016', '079', '036', '031']","['5', '9', '8', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
8,"['037A18.JPG', '040A19.JPG', '046A06.JPG', '063A00.JPG']","['037', '040', '046', '063']","['18', '19', '6', '0']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
189,"['048A33.JPG', '038A34.JPG', '004A26.JPG', '015A19.JPG']","['048', '038', '004', '015']","['33', '34', '26', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
114,"['006A67.JPG', '003A47.JPG', '080A13.JPG', '017A38.JPG']","['006', '003', '080', '017']","['67', '47', '13', '38']","['41+', '41+', '12-16', '25-40']","""41+"""
83,"['066A03.JPG', '051A00.JPG', '064A01.JPG', '054A00.JPG']","['066', '051', '064', '054']","['3', '0', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
168,"['078A09.JPG', '040A05.JPG', '079A05.JPG', '015A05.JPG']","['078', '040', '079', '015']","['9', '5', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
11,"['074A02.JPG', '081A02.JPG', '080A03.JPG', '022A00.JPG']","['074', '081', '080', '022']","['2', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
79,"['008A30.JPG', '021A35.JPG', '047A20.JPG', '038A03.JPG']","['008', '021', '047', '038']","['30', '35', '20', '3']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
152,"['065A11.JPG', '035A09.JPG', '081A10.JPG', '075A06.JPG']","['065', '035', '081', '075']","['11', '9', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
174,"['031A19.JPG', '049A17.JPG', '011A20.JPG', '030A23.JPG']","['031', '049', '011', '030']","['19', '17', '20', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
149,"['011A30.JPG', '032A33.JPG', '055A04.JPG', '002A07.JPG']","['011', '032', '055', '002']","['30', '33', '4', '7']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
62,"['005A24.JPG', '055A23.JPG', '022A16.JPG', '032A10.JPG']","['005', '055', '022', '032']","['24', '23', '16', '10']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
135,"['073A07.JPG', '060A05.JPG', '026A07.JPG', '021A11.JPG']","['073', '060', '026', '021']","['7', '5', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
40,"['039A07.JPG', '056A10.JPG', '037A06.JPG', '012A04.JPG']","['039', '056', '037', '012']","['7', '10', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['036A00.JPG', '040A02.JPG', '015A01.JPG', '016A01.JPG']","['036', '040', '015', '016']","['0', '2', '1', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
93,"['016A14.JPG', '011A15.JPG', '020A08.JPG', '064A10.JPG']","['016', '011', '020', '064']","['14', '15', '8', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
0,"['028A41.JPG', '045A48.JPG', '035A01.JPG', '003A38.JPG']","['028', '045', '035', '003']","['41', '48', '1', '38']","['41+', '41+', '00-03', '25-40']","""41+"""
198,"['018A28.JPG', '005A40.JPG', '048A17.JPG', '032A40.JPG']","['018', '005', '048', '032']","['28', '40', '17', '40']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
109,"['033A25.JPG', '029A33.JPG', '050A16.JPG', '050A14.JPG']","['033', '029', '050', '050']","['25', '33', '16', '14']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
108,"['006A61.JPG', '006A51.JPG', '005A35.JPG', '080A00.JPG']","['006', '006', '005', '080']","['61', '51', '35', '0']","['41+', '41+', '25-40', '00-03']","""41+"""
55,"['082A25.JPG', '017A32.JPG', '062A16.JPG', '040A07.JPG']","['082', '017', '062', '040']","['25', '32', '16', '7']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
192,"['038A23.JPG', '067A23.JPG', '045A08.JPG', '069A04.JPG']","['038', '067', '045', '069']","['23', '23', '8', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
104,"['057A23.JPG', '036A20.JPG', '079A00.JPG', '046A20.JPG']","['057', '036', '079', '046']","['23', '20', '0', '20']","['17-24', '17-24', '00-03', '17-24']","""17-24"""
144,"['076A04.JPG', '059A06.JPG', '030A05.JPG', '049A04.JPG']","['076', '059', '030', '049']","['4', '6', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
65,"['042A00.JPG', '054A02.JPG', '019A00.JPG', '066A02a.JPG']","['042', '054', '019', '066']","['0', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['042A24.JPG', '017A19.JPG', '053A15.JPG', '051A17.JPG']","['042', '017', '053', '051']","['24', '19', '15', '17']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
27,"['079A12.JPG', '065A13.JPG', '050A06.JPG', '021A03.JPG']","['079', '065', '050', '021']","['12', '13', '6', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
10,"['069A06.JPG', '036A11.JPG', '043A03.JPG', '009A00.JPG']","['069', '036', '043', '009']","['6', '11', '3', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
81,"['046A14.JPG', '025A12.JPG', '007A01.JPG', '011A02.JPG']","['046', '025', '007', '011']","['14', '12', '1', '2']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
30,"['003A58.JPG', '071A42.JPG', '027A36.JPG', '004A21.JPG']","['003', '071', '027', '004']","['58', '42', '36', '21']","['41+', '41+', '25-40', '17-24']","""41+"""
70,"['013A08.JPG', '037A09.JPG', '058A02.JPG', '080A05.JPG']","['013', '037', '058', '080']","['8', '9', '2', '5']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
22,"['066A10.JPG', '038A08.JPG', '001A08.JPG', '060A04.JPG']","['066', '038', '001', '060']","['10', '8', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
43,"['063A33.JPG', '034A25.JPG', '042A01.JPG', '065A06b.JPG']","['063', '034', '042', '065']","['33', '25', '1', '6']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
192,"['038A23.JPG', '067A23.JPG', '045A08.JPG', '069A04.JPG']","['038', '067', '045', '069']","['23', '23', '8', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
117,"['079A13.JPG', '078A13.JPG', '053A12.JPG', '010A15.JPG']","['079', '078', '053', '010']","['13', '13', '12', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
5,"['056A02.JPG', '058A01.JPG', '044A03.JPG', '075A01.JPG']","['056', '058', '044', '075']","['2', '1', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
6,"['003A61.JPG', '039A50.JPG', '020A24.JPG', '015A03.JPG']","['003', '039', '020', '015']","['61', '50', '24', '3']","['41+', '41+', '17-24', '00-03']","""41+"""
19,"['072A27.JPG', '005A31.JPG', '073A05.JPG', '071A22.JPG']","['072', '005', '073', '071']","['27', '31', '5', '22']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
65,"['042A00.JPG', '054A02.JPG', '019A00.JPG', '066A02a.JPG']","['042', '054', '019', '066']","['0', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
154,"['044A18.JPG', '007A22.JPG', '081A07.JPG', '049A07.JPG']","['044', '007', '081', '049']","['18', '22', '7', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
54,"['048A54.JPG', '045A43.JPG', '052A13.JPG', '061A30.JPG']","['048', '045', '052', '061']","['54', '43', '13', '30']","['41+', '41+', '12-16', '25-40']","""41+"""
72,"['006A42.JPG', '039A52.JPG', '053A00.JPG', '074A07.JPG']","['006', '039', '053', '074']","['42', '52', '0', '7']","['41+', '41+', '00-03', '04-11']","""41+"""
96,"['008A41.JPG', '013A41.JPG', '059A07.JPG', '014A12.JPG']","['008', '013', '059', '014']","['41', '41', '7', '12']","['41+', '41+', '04-11', '12-16']","""41+"""
50,"['013A18.JPG', '061A18.JPG', '033A10.JPG', '068A13.JPG']","['013', '061', '033', '068']","['18', '18', '10', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
19,"['072A27.JPG', '005A31.JPG', '073A05.JPG', '071A22.JPG']","['072', '005', '073', '071']","['27', '31', '5', '22']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
59,"['023A00.JPG', '046A00.JPG', '043A00.JPG', '076A00.JPG']","['023', '046', '043', '076']","['0', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
27,"['079A12.JPG', '065A13.JPG', '050A06.JPG', '021A03.JPG']","['079', '065', '050', '021']","['12', '13', '6', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
16,"['043A10.JPG', '031A04.JPG', '075A05.JPG', '065A02a.JPG']","['043', '031', '075', '065']","['10', '4', '5', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
13,"['030A26.JPG', '061A29.JPG', '078A08.JPG', '034A18.JPG']","['030', '061', '078', '034']","['26', '29', '8', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
41,"['023A03.JPG', '082A03.JPG', '010A01.JPG', '078A03.JPG']","['023', '082', '010', '078']","['3', '3', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
106,"['047A06.JPG', '060A08.JPG', '063A08.JPG', '058A06.JPG']","['047', '060', '063', '058']","['6', '8', '8', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
127,"['039A35.JPG', '028A37.JPG', '063A09.JPG', '032A13.JPG']","['039', '028', '063', '032']","['35', '37', '9', '13']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
108,"['006A61.JPG', '006A51.JPG', '005A35.JPG', '080A00.JPG']","['006', '006', '005', '080']","['61', '51', '35', '0']","['41+', '41+', '25-40', '00-03']","""41+"""
62,"['005A24.JPG', '055A23.JPG', '022A16.JPG', '032A10.JPG']","['005', '055', '022', '032']","['24', '23', '16', '10']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
64,"['010A06.JPG', '077A06.JPG', '055A08.JPG', '075A02.JPG']","['010', '077', '055', '075']","['6', '6', '8', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
151,"['052A14.JPG', '039A15.JPG', '076A07.JPG', '036A06.JPG']","['052', '039', '076', '036']","['14', '15', '7', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
127,"['039A35.JPG', '028A37.JPG', '063A09.JPG', '032A13.JPG']","['039', '028', '063', '032']","['35', '37', '9', '13']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
18,"['071A43.JPG', '006A55.JPG', '011A27.JPG', '048A27.JPG']","['071', '006', '011', '048']","['43', '55', '27', '27']","['41+', '41+', '25-40', '25-40']","""41+"""
50,"['013A18.JPG', '061A18.JPG', '033A10.JPG', '068A13.JPG']","['013', '061', '033', '068']","['18', '18', '10', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
185,"['067A28.JPG', '012A26.JPG', '030A18.JPG', '033A21.JPG']","['067', '012', '030', '033']","['28', '26', '18', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
70,"['013A08.JPG', '037A09.JPG', '058A02.JPG', '080A05.JPG']","['013', '037', '058', '080']","['8', '9', '2', '5']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
87,"['073A15.JPG', '055A14.JPG', '051A15.JPG', '079A08.JPG']","['073', '055', '051', '079']","['15', '14', '15', '8']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
47,"['063A02.JPG', '008A03.JPG', '069A03.JPG', '076A02.JPG']","['063', '008', '069', '076']","['2', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
96,"['008A41.JPG', '013A41.JPG', '059A07.JPG', '014A12.JPG']","['008', '013', '059', '014']","['41', '41', '7', '12']","['41+', '41+', '04-11', '12-16']","""41+"""
73,"['028A35.JPG', '013A34.JPG', '056A12.JPG', '048A00.JPG']","['028', '013', '056', '048']","['35', '34', '12', '0']","['25-40', '25-40', '12-16', '00-03']","""25-40"""
