,img_name,subject,age,age_group,age_group_bag
74,"['009A22b.JPG', '015A17.JPG', '047A15.JPG', '034A15.JPG']","['009', '015', '047', '034']","['22', '17', '15', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
23,"['053A00.JPG', '078A03.JPG', '011A02.JPG', '037A02.JPG']","['053', '078', '011', '037']","['0', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
16,"['065A09.JPG', '073A04.JPG', '059A06.JPG', '026A11.JPG']","['065', '073', '059', '026']","['9', '4', '6', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
81,"['027A16.JPG', '002A15.JPG', '019A05.JPG', '017A07.JPG']","['027', '002', '019', '017']","['16', '15', '5', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
48,"['003A49.JPG', '005A52.JPG', '045A19.JPG', '030A04.JPG']","['003', '005', '045', '030']","['49', '52', '19', '4']","['41+', '41+', '17-24', '04-11']","""41+"""
104,"['041A19.JPG', '037A17.JPG', '061A15.JPG', '025A15.JPG']","['041', '037', '061', '025']","['19', '17', '15', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
83,"['082A03.JPG', '048A00.JPG', '076A02.JPG', '080A01.JPG']","['082', '048', '076', '080']","['3', '0', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
132,"['011A30.JPG', '002A38.JPG', '073A14.JPG', '077A09.JPG']","['011', '002', '073', '077']","['30', '38', '14', '9']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
79,"['063A25.JPG', '061A30.JPG', '034A39.JPG', '039A19.JPG']","['063', '061', '034', '039']","['25', '30', '39', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
5,"['075A01.JPG', '065A03b.JPG', '040A00.JPG', '029A01.JPG']","['075', '065', '040', '029']","['1', '3', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
13,"['002A29.JPG', '034A30.JPG', '001A10.JPG', '008A29.JPG']","['002', '034', '001', '008']","['29', '30', '10', '29']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
4,"['077A08.JPG', '080A07.JPG', '065A10.JPG', '079A01.JPG']","['077', '080', '065', '079']","['8', '7', '10', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
9,"['020A13.JPG', '059A16.JPG', '076A13.JPG', '050A03.JPG']","['020', '059', '076', '050']","['13', '16', '13', '3']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
0,"['003A51.JPG', '004A48.JPG', '015A12.JPG', '068A04.JPG']","['003', '004', '015', '068']","['51', '48', '12', '4']","['41+', '41+', '12-16', '04-11']","""41+"""
15,"['073A12.JPG', '011A15.JPG', '043A00.JPG', '047A11.JPG']","['073', '011', '043', '047']","['12', '15', '0', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
131,"['009A03.JPG', '058A01.JPG', '068A00.JPG', '039A02.JPG']","['009', '058', '068', '039']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['015A03.JPG', '024A00.JPG', '052A02.JPG', '008A03.JPG']","['015', '024', '052', '008']","['3', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['003A51.JPG', '004A48.JPG', '015A12.JPG', '068A04.JPG']","['003', '004', '015', '068']","['51', '48', '12', '4']","['41+', '41+', '12-16', '04-11']","""41+"""
46,"['081A04.JPG', '068A09.JPG', '077A03.JPG', '077A07.JPG']","['081', '068', '077', '077']","['4', '9', '3', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
146,"['052A19.JPG', '076A17.JPG', '074A15.JPG', '041A09.JPG']","['052', '076', '074', '041']","['19', '17', '15', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
108,"['048A49.JPG', '006A51.JPG', '082A20.JPG', '054A12.JPG']","['048', '006', '082', '054']","['49', '51', '20', '12']","['41+', '41+', '17-24', '12-16']","""41+"""
94,"['065A07a.JPG', '039A07.JPG', '046A08.JPG', '072A11.JPG']","['065', '039', '046', '072']","['7', '7', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
136,"['074A03.JPG', '058A00.JPG', '046A00.JPG', '063A00.JPG']","['074', '058', '046', '063']","['3', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['029A33.JPG', '001A29.JPG', '051A12.JPG', '037A04.JPG']","['029', '001', '051', '037']","['33', '29', '12', '4']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
88,"['073A09.JPG', '079A11.JPG', '043A03.JPG', '030A07.JPG']","['073', '079', '043', '030']","['9', '11', '3', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
80,"['046A17.JPG', '041A21.JPG', '023A07.JPG', '072A17.JPG']","['046', '041', '023', '072']","['17', '21', '7', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
110,"['082A18.JPG', '029A20.JPG', '017A12.JPG', '016A16.JPG']","['082', '029', '017', '016']","['18', '20', '12', '16']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
5,"['075A01.JPG', '065A03b.JPG', '040A00.JPG', '029A01.JPG']","['075', '065', '040', '029']","['1', '3', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
188,"['075A05.JPG', '038A11.JPG', '053A11.JPG', '056A04.JPG']","['075', '038', '053', '056']","['5', '11', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
72,"['006A55.JPG', '005A48.JPG', '082A25.JPG', '046A10.JPG']","['006', '005', '082', '046']","['55', '48', '25', '10']","['41+', '41+', '25-40', '04-11']","""41+"""
194,"['029A23.JPG', '005A18.JPG', '065A04.JPG', '003A18.JPG']","['029', '005', '065', '003']","['23', '18', '4', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
15,"['073A12.JPG', '011A15.JPG', '043A00.JPG', '047A11.JPG']","['073', '011', '043', '047']","['12', '15', '0', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
108,"['048A49.JPG', '006A51.JPG', '082A20.JPG', '054A12.JPG']","['048', '006', '082', '054']","['49', '51', '20', '12']","['41+', '41+', '17-24', '12-16']","""41+"""
13,"['002A29.JPG', '034A30.JPG', '001A10.JPG', '008A29.JPG']","['002', '034', '001', '008']","['29', '30', '10', '29']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
18,"['039A45.JPG', '071A45.JPG', '051A17.JPG', '025A18.JPG']","['039', '071', '051', '025']","['45', '45', '17', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
109,"['001A33.JPG', '013A30.JPG', '047A12.JPG', '031A04.JPG']","['001', '013', '047', '031']","['33', '30', '12', '4']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
54,"['005A49.JPG', '004A62.JPG', '074A05.JPG', '043A10.JPG']","['005', '004', '074', '043']","['49', '62', '5', '10']","['41+', '41+', '04-11', '04-11']","""41+"""
102,"['071A42.JPG', '003A47.JPG', '016A18.JPG', '078A11.JPG']","['071', '003', '016', '078']","['42', '47', '18', '11']","['41+', '41+', '17-24', '04-11']","""41+"""
125,"['019A00.JPG', '073A02.JPG', '059A03.JPG', '079A00.JPG']","['019', '073', '059', '079']","['0', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
87,"['008A16.JPG', '038A14.JPG', '031A09.JPG', '073A16.JPG']","['008', '038', '031', '073']","['16', '14', '9', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
11,"['042A01.JPG', '007A01.JPG', '076A00.JPG', '041A02.JPG']","['042', '007', '076', '041']","['1', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
195,"['038A34.JPG', '039A35.JPG', '021A27.JPG', '069A13.JPG']","['038', '039', '021', '069']","['34', '35', '27', '13']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
177,"['008A35.JPG', '002A26.JPG', '045A32.JPG', '004A21.JPG']","['008', '002', '045', '004']","['35', '26', '32', '21']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
0,"['003A51.JPG', '004A48.JPG', '015A12.JPG', '068A04.JPG']","['003', '004', '015', '068']","['51', '48', '12', '4']","['41+', '41+', '12-16', '04-11']","""41+"""
121,"['014A36.JPG', '002A31.JPG', '047A06.JPG', '040A09.JPG']","['014', '002', '047', '040']","['36', '31', '6', '9']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
118,"['061A07.JPG', '043A04.JPG', '079A06.JPG', '064A04.JPG']","['061', '043', '079', '064']","['7', '4', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
147,"['011A13.JPG', '076A14.JPG', '080A06.JPG', '046A16.JPG']","['011', '076', '080', '046']","['13', '14', '6', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
15,"['073A12.JPG', '011A15.JPG', '043A00.JPG', '047A11.JPG']","['073', '011', '043', '047']","['12', '15', '0', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
92,"['052A17.JPG', '044A17.JPG', '069A04.JPG', '025A22.JPG']","['052', '044', '069', '025']","['17', '17', '4', '22']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
124,"['002A07.JPG', '042A08.JPG', '060A11.JPG', '024A10.JPG']","['002', '042', '060', '024']","['7', '8', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
34,"['036A11.JPG', '048A11.JPG', '073A05.JPG', '073A11.JPG']","['036', '048', '073', '073']","['11', '11', '5', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
149,"['028A37.JPG', '007A26.JPG', '029A13.JPG', '035A09.JPG']","['028', '007', '029', '035']","['37', '26', '13', '9']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
11,"['042A01.JPG', '007A01.JPG', '076A00.JPG', '041A02.JPG']","['042', '007', '076', '041']","['1', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
169,"['072A29.JPG', '032A28.JPG', '078A10.JPG', '007A18.JPG']","['072', '032', '078', '007']","['29', '28', '10', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
176,"['034A11.JPG', '063A08.JPG', '058A06.JPG', '075A07.JPG']","['034', '063', '058', '075']","['11', '8', '6', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
61,"['001A40.JPG', '045A28.JPG', '025A28.JPG', '014A12.JPG']","['001', '045', '025', '014']","['40', '28', '28', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
88,"['073A09.JPG', '079A11.JPG', '043A03.JPG', '030A07.JPG']","['073', '079', '043', '030']","['9', '11', '3', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
4,"['077A08.JPG', '080A07.JPG', '065A10.JPG', '079A01.JPG']","['077', '080', '065', '079']","['8', '7', '10', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
145,"['071A40.JPG', '017A36.JPG', '067A23.JPG', '048A30.JPG']","['071', '017', '067', '048']","['40', '36', '23', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
22,"['035A07.JPG', '001A05.JPG', '058A02.JPG', '049A06.JPG']","['035', '001', '058', '049']","['7', '5', '2', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
140,"['049A08.JPG', '038A08.JPG', '033A05.JPG', '015A05.JPG']","['049', '038', '033', '015']","['8', '8', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
89,"['027A02.JPG', '059A02b.JPG', '077A01.JPG', '053A03.JPG']","['027', '059', '077', '053']","['2', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
71,"['030A00.JPG', '038A00.JPG', '040A02.JPG', '072A02.JPG']","['030', '038', '040', '072']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
54,"['005A49.JPG', '004A62.JPG', '074A05.JPG', '043A10.JPG']","['005', '004', '074', '043']","['49', '62', '5', '10']","['41+', '41+', '04-11', '04-11']","""41+"""
47,"['016A03.JPG', '037A00.JPG', '075A00.JPG', '016A01.JPG']","['016', '037', '075', '016']","['3', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
171,"['055A14.JPG', '029A16.JPG', '008A08.JPG', '079A09.JPG']","['055', '029', '008', '079']","['14', '16', '8', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
95,"['057A00.JPG', '056A03.JPG', '065A02a.JPG', '026A02.JPG']","['057', '056', '065', '026']","['0', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
89,"['027A02.JPG', '059A02b.JPG', '077A01.JPG', '053A03.JPG']","['027', '059', '077', '053']","['2', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
95,"['057A00.JPG', '056A03.JPG', '065A02a.JPG', '026A02.JPG']","['057', '056', '065', '026']","['0', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
27,"['051A14.JPG', '040A16.JPG', '046A12.JPG', '070A01.JPG']","['051', '040', '046', '070']","['14', '16', '12', '1']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
11,"['042A01.JPG', '007A01.JPG', '076A00.JPG', '041A02.JPG']","['042', '007', '076', '041']","['1', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['034A13.JPG', '081A12.JPG', '066A08.JPG', '049A16.JPG']","['034', '081', '066', '049']","['13', '12', '8', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
196,"['018A29.JPG', '067A33.JPG', '023A16.JPG', '008A31.JPG']","['018', '067', '023', '008']","['29', '33', '16', '31']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
175,"['038A13.JPG', '039A13.JPG', '078A14.JPG', '045A08.JPG']","['038', '039', '078', '045']","['13', '13', '14', '8']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
7,"['072A27.JPG', '044A25.JPG', '010A10.JPG', '052A04.JPG']","['072', '044', '010', '052']","['27', '25', '10', '4']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
113,"['031A02.JPG', '026A00.JPG', '066A02a.JPG', '041A00.JPG']","['031', '026', '066', '041']","['2', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['034A13.JPG', '081A12.JPG', '066A08.JPG', '049A16.JPG']","['034', '081', '066', '049']","['13', '12', '8', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
16,"['065A09.JPG', '073A04.JPG', '059A06.JPG', '026A11.JPG']","['065', '073', '059', '026']","['9', '4', '6', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
74,"['009A22b.JPG', '015A17.JPG', '047A15.JPG', '034A15.JPG']","['009', '015', '047', '034']","['22', '17', '15', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
177,"['008A35.JPG', '002A26.JPG', '045A32.JPG', '004A21.JPG']","['008', '002', '045', '004']","['35', '26', '32', '21']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
118,"['061A07.JPG', '043A04.JPG', '079A06.JPG', '064A04.JPG']","['061', '043', '079', '064']","['7', '4', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['076A03.JPG', '056A01.JPG', '081A02.JPG', '035A00.JPG']","['076', '056', '081', '035']","['3', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
71,"['030A00.JPG', '038A00.JPG', '040A02.JPG', '072A02.JPG']","['030', '038', '040', '072']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
131,"['009A03.JPG', '058A01.JPG', '068A00.JPG', '039A02.JPG']","['009', '058', '068', '039']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
182,"['014A18.JPG', '022A23.JPG', '022A11.JPG', '048A15.JPG']","['014', '022', '022', '048']","['18', '23', '11', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
63,"['062A15.JPG', '035A12.JPG', '055A12.JPG', '010A12.JPG']","['062', '035', '055', '010']","['15', '12', '12', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
12,"['008A41.JPG', '028A41.JPG', '059A07.JPG', '076A06.JPG']","['008', '028', '059', '076']","['41', '41', '7', '6']","['41+', '41+', '04-11', '04-11']","""41+"""
94,"['065A07a.JPG', '039A07.JPG', '046A08.JPG', '072A11.JPG']","['065', '039', '046', '072']","['7', '7', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
48,"['003A49.JPG', '005A52.JPG', '045A19.JPG', '030A04.JPG']","['003', '005', '045', '030']","['49', '52', '19', '4']","['41+', '41+', '17-24', '04-11']","""41+"""
33,"['053A13.JPG', '073A13.JPG', '040A03b.JPG', '009A11.JPG']","['053', '073', '040', '009']","['13', '13', '3', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
147,"['011A13.JPG', '076A14.JPG', '080A06.JPG', '046A16.JPG']","['011', '076', '080', '046']","['13', '14', '6', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
117,"['044A15.JPG', '080A14.JPG', '079A12.JPG', '044A13.JPG']","['044', '080', '079', '044']","['15', '14', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
128,"['012A21.JPG', '033A21.JPG', '013A18.JPG', '035A08.JPG']","['012', '033', '013', '035']","['21', '21', '18', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
163,"['082A16.JPG', '009A14.JPG', '061A10.JPG', '035A14.JPG']","['082', '009', '061', '035']","['16', '14', '10', '14']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
108,"['048A49.JPG', '006A51.JPG', '082A20.JPG', '054A12.JPG']","['048', '006', '082', '054']","['49', '51', '20', '12']","['41+', '41+', '17-24', '12-16']","""41+"""
72,"['006A55.JPG', '005A48.JPG', '082A25.JPG', '046A10.JPG']","['006', '005', '082', '046']","['55', '48', '25', '10']","['41+', '41+', '25-40', '04-11']","""41+"""
66,"['062A45.JPG', '071A43.JPG', '041A13.JPG', '050A16.JPG']","['062', '071', '041', '050']","['45', '43', '13', '16']","['41+', '41+', '12-16', '12-16']","""41+"""
44,"['045A18.JPG', '046A20.JPG', '057A18.JPG', '046A06.JPG']","['045', '046', '057', '046']","['18', '20', '18', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
116,"['061A19.JPG', '063A18.JPG', '002A18.JPG', '031A14.JPG']","['061', '063', '002', '031']","['19', '18', '18', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
135,"['069A05.JPG', '056A06.JPG', '053A06.JPG', '051A05.JPG']","['069', '056', '053', '051']","['5', '6', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
52,"['029A11.JPG', '032A10.JPG', '064A10.JPG', '039A11.JPG']","['029', '032', '064', '039']","['11', '10', '10', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
141,"['011A27.JPG', '034A35.JPG', '030A26.JPG', '002A12.JPG']","['011', '034', '030', '002']","['27', '35', '26', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
119,"['070A00.JPG', '010A01.JPG', '036A01.JPG', '025A03.JPG']","['070', '010', '036', '025']","['0', '1', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
41,"['009A00.JPG', '075A02.JPG', '023A00.JPG', '013A00.JPG']","['009', '075', '023', '013']","['0', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
100,"['068A10a.JPG', '057A05.JPG', '051A00.JPG', '080A04.JPG']","['068', '057', '051', '080']","['10', '5', '0', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
113,"['031A02.JPG', '026A00.JPG', '066A02a.JPG', '041A00.JPG']","['031', '026', '066', '041']","['2', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
17,"['053A01.JPG', '071A00.JPG', '080A00.JPG', '063A02.JPG']","['053', '071', '080', '063']","['1', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
168,"['036A06.JPG', '041A04.JPG', '065A06b.JPG', '055A06.JPG']","['036', '041', '065', '055']","['6', '4', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
85,"['029A33.JPG', '001A29.JPG', '051A12.JPG', '037A04.JPG']","['029', '001', '051', '037']","['33', '29', '12', '4']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
24,"['048A46.JPG', '006A61.JPG', '039A52.JPG', '003A58.JPG']","['048', '006', '039', '003']","['46', '61', '52', '58']","['41+', '41+', '41+', '41+']","""41+"""
159,"['064A15.JPG', '010A16.JPG', '081A07.JPG', '059A14.JPG']","['064', '010', '081', '059']","['15', '16', '7', '14']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
49,"['006A40.JPG', '021A35.JPG', '040A19.JPG', '057A12.JPG']","['006', '021', '040', '057']","['40', '35', '19', '12']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
48,"['003A49.JPG', '005A52.JPG', '045A19.JPG', '030A04.JPG']","['003', '005', '045', '030']","['49', '52', '19', '4']","['41+', '41+', '17-24', '04-11']","""41+"""
107,"['051A02.JPG', '081A01.JPG', '033A02.JPG', '080A03.JPG']","['051', '081', '033', '080']","['2', '1', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
31,"['019A30.JPG', '018A28.JPG', '052A07.JPG', '057A17.JPG']","['019', '018', '052', '057']","['30', '28', '7', '17']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
6,"['005A45.JPG', '062A41.JPG', '028A28.JPG', '028A16.JPG']","['005', '062', '028', '028']","['45', '41', '28', '16']","['41+', '41+', '25-40', '12-16']","""41+"""
36,"['004A51.JPG', '004A53.JPG', '002A05.JPG', '081A06.JPG']","['004', '004', '002', '081']","['51', '53', '5', '6']","['41+', '41+', '04-11', '04-11']","""41+"""
135,"['069A05.JPG', '056A06.JPG', '053A06.JPG', '051A05.JPG']","['069', '056', '053', '051']","['5', '6', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
45,"['010A15.JPG', '077A13.JPG', '026A06.JPG', '016A05.JPG']","['010', '077', '026', '016']","['15', '13', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
101,"['073A01.JPG', '019A03.JPG', '014A03.JPG', '070A02.JPG']","['073', '019', '014', '070']","['1', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
45,"['010A15.JPG', '077A13.JPG', '026A06.JPG', '016A05.JPG']","['010', '077', '026', '016']","['15', '13', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
132,"['011A30.JPG', '002A38.JPG', '073A14.JPG', '077A09.JPG']","['011', '002', '073', '077']","['30', '38', '14', '9']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
