,img_name,subject,age,age_group,age_group_bag
102,"['006A55.JPG', '071A42.JPG', '044A25.JPG', '079A05.JPG']","['006', '071', '044', '079']","['55', '42', '25', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
136,"['047A09.JPG', '078A08.JPG', '008A08.JPG', '079A04.JPG']","['047', '078', '008', '079']","['9', '8', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
41,"['053A01.JPG', '045A03.JPG', '054A02.JPG', '058A02.JPG']","['053', '045', '054', '058']","['1', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
148,"['031A11.JPG', '058A10.JPG', '071A10.JPG', '080A09.JPG']","['031', '058', '071', '080']","['11', '10', '10', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
56,"['036A17.JPG', '008A17.JPG', '074A02.JPG', '019A07.JPG']","['036', '008', '074', '019']","['17', '17', '2', '7']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
162,"['036A18.JPG', '001A19.JPG', '074A07.JPG', '037A17.JPG']","['036', '001', '074', '037']","['18', '19', '7', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
29,"['065A02a.JPG', '076A01.JPG', '075A00.JPG', '041A00.JPG']","['065', '076', '075', '041']","['2', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
40,"['025A07.JPG', '001A10.JPG', '030A10.JPG', '042A01.JPG']","['025', '001', '030', '042']","['7', '10', '10', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
31,"['002A26.JPG', '011A27.JPG', '016A08.JPG', '009A18.JPG']","['002', '011', '016', '009']","['26', '27', '8', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
186,"['018A22.JPG', '052A20.JPG', '031A14.JPG', '029A20.JPG']","['018', '052', '031', '029']","['22', '20', '14', '20']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
144,"['067A04.JPG', '035A05.JPG', '068A04.JPG', '061A07.JPG']","['067', '035', '068', '061']","['4', '5', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
118,"['017A07.JPG', '057A07.JPG', '081A03.JPG', '059A04.JPG']","['017', '057', '081', '059']","['7', '7', '3', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
85,"['039A35.JPG', '002A38.JPG', '020A36.JPG', '055A04.JPG']","['039', '002', '020', '055']","['35', '38', '36', '4']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
137,"['032A35.JPG', '062A38.JPG', '039A11.JPG', '076A15.JPG']","['032', '062', '039', '076']","['35', '38', '11', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
54,"['001A43a.JPG', '005A48.JPG', '074A06.JPG', '021A39.JPG']","['001', '005', '074', '021']","['43', '48', '6', '39']","['41+', '41+', '04-11', '25-40']","""41+"""
0,"['003A51.JPG', '011A42.JPG', '042A18.JPG', '056A02.JPG']","['003', '011', '042', '056']","['51', '42', '18', '2']","['41+', '41+', '17-24', '00-03']","""41+"""
34,"['047A11.JPG', '069A05.JPG', '037A08.JPG', '070A06.JPG']","['047', '069', '037', '070']","['11', '5', '8', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
162,"['036A18.JPG', '001A19.JPG', '074A07.JPG', '037A17.JPG']","['036', '001', '074', '037']","['18', '19', '7', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
47,"['074A00.JPG', '022A00.JPG', '070A01.JPG', '073A02.JPG']","['074', '022', '070', '073']","['0', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
136,"['047A09.JPG', '078A08.JPG', '008A08.JPG', '079A04.JPG']","['047', '078', '008', '079']","['9', '8', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
83,"['001A02.JPG', '053A00.JPG', '023A00.JPG', '029A01.JPG']","['001', '053', '023', '029']","['2', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
177,"['027A36.JPG', '072A34.JPG', '065A06a.JPG', '017A26.JPG']","['027', '072', '065', '017']","['36', '34', '6', '26']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
36,"['006A51.JPG', '001A43b.JPG', '073A13.JPG', '068A10a.JPG']","['006', '001', '073', '068']","['51', '43', '13', '10']","['41+', '41+', '12-16', '04-11']","""41+"""
64,"['063A08.JPG', '054A10.JPG', '078A11.JPG', '034A04.JPG']","['063', '054', '078', '034']","['8', '10', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
17,"['038A01.JPG', '038A03.JPG', '015A00.JPG', '021A03.JPG']","['038', '038', '015', '021']","['1', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
196,"['034A30.JPG', '033A25.JPG', '045A28.JPG', '011A20.JPG']","['034', '033', '045', '011']","['30', '25', '28', '20']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
178,"['035A18.JPG', '020A20.JPG', '053A18.JPG', '041A24.JPG']","['035', '020', '053', '041']","['18', '20', '18', '24']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
60,"['007A45.JPG', '028A46.JPG', '016A17.JPG', '036A08.JPG']","['007', '028', '016', '036']","['45', '46', '17', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
197,"['067A33.JPG', '022A27.JPG', '061A30.JPG', '025A34.JPG']","['067', '022', '061', '025']","['33', '27', '30', '34']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
71,"['077A03.JPG', '037A01.JPG', '057A00.JPG', '041A02.JPG']","['077', '037', '057', '041']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
163,"['022A14.JPG', '053A12.JPG', '044A15.JPG', '077A11.JPG']","['022', '053', '044', '077']","['14', '12', '15', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
100,"['044A07.JPG', '031A06.JPG', '052A07.JPG', '043A05.JPG']","['044', '031', '052', '043']","['7', '6', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
104,"['071A22.JPG', '072A19.JPG', '039A05.JPG', '046A16.JPG']","['071', '072', '039', '046']","['22', '19', '5', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
50,"['010A18.JPG', '057A18.JPG', '073A01.JPG', '002A07.JPG']","['010', '057', '073', '002']","['18', '18', '1', '7']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
5,"['016A03.JPG', '037A00.JPG', '080A02.JPG', '039A02.JPG']","['016', '037', '080', '039']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
7,"['034A39.JPG', '027A25.JPG', '021A20.JPG', '053A06.JPG']","['034', '027', '021', '053']","['39', '25', '20', '6']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
17,"['038A01.JPG', '038A03.JPG', '015A00.JPG', '021A03.JPG']","['038', '038', '015', '021']","['1', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
110,"['051A17.JPG', '008A18.JPG', '079A00.JPG', '052A13.JPG']","['051', '008', '079', '052']","['17', '18', '0', '13']","['17-24', '17-24', '00-03', '12-16']","""17-24"""
133,"['022A26.JPG', '005A40.JPG', '018A33.JPG', '038A17.JPG']","['022', '005', '018', '038']","['26', '40', '33', '17']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
66,"['005A49.JPG', '004A62.JPG', '073A09.JPG', '002A03.JPG']","['005', '004', '073', '002']","['49', '62', '9', '3']","['41+', '41+', '04-11', '00-03']","""41+"""
124,"['047A06.JPG', '010A04.JPG', '063A04.JPG', '049A10.JPG']","['047', '010', '063', '049']","['6', '4', '4', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
92,"['024A23.JPG', '002A21.JPG', '035A09.JPG', '052A10.JPG']","['024', '002', '035', '052']","['23', '21', '9', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
96,"['006A69.JPG', '003A60.JPG', '067A14.JPG', '033A18.JPG']","['006', '003', '067', '033']","['69', '60', '14', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
87,"['036A15.JPG', '077A12.JPG', '066A11.JPG', '001A05.JPG']","['036', '077', '066', '001']","['15', '12', '11', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
144,"['067A04.JPG', '035A05.JPG', '068A04.JPG', '061A07.JPG']","['067', '035', '068', '061']","['4', '5', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
30,"['013A41.JPG', '048A54.JPG', '024A30.JPG', '062A45.JPG']","['013', '048', '024', '062']","['41', '54', '30', '45']","['41+', '41+', '25-40', '41+']","""41+"""
80,"['032A24.JPG', '060A19.JPG', '060A12.JPG', '017A15.JPG']","['032', '060', '060', '017']","['24', '19', '12', '15']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
107,"['073A03.JPG', '079A01.JPG', '064A01.JPG', '070A02.JPG']","['073', '079', '064', '070']","['3', '1', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
153,"['057A25.JPG', '013A25.JPG', '082A18.JPG', '030A23.JPG']","['057', '013', '082', '030']","['25', '25', '18', '23']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
171,"['059A16.JPG', '011A13.JPG', '038A14.JPG', '076A14.JPG']","['059', '011', '038', '076']","['16', '13', '14', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
184,"['073A07.JPG', '036A11.JPG', '079A09.JPG', '060A07.JPG']","['073', '036', '079', '060']","['7', '11', '9', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
132,"['005A52.JPG', '071A44.JPG', '063A33.JPG', '049A15.JPG']","['005', '071', '063', '049']","['52', '44', '33', '15']","['41+', '41+', '25-40', '12-16']","""41+"""
109,"['048A33.JPG', '023A25.JPG', '032A06.JPG', '029A23.JPG']","['048', '023', '032', '029']","['33', '25', '6', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
121,"['002A29.JPG', '028A28.JPG', '002A05.JPG', '008A31.JPG']","['002', '028', '002', '008']","['29', '28', '5', '31']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
62,"['052A17.JPG', '036A19.JPG', '042A14.JPG', '014A14.JPG']","['052', '036', '042', '014']","['17', '19', '14', '14']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
114,"['062A54.JPG', '013A44.JPG', '024A18.JPG', '078A06.JPG']","['062', '013', '024', '078']","['54', '44', '18', '6']","['41+', '41+', '17-24', '04-11']","""41+"""
116,"['076A17.JPG', '007A18.JPG', '074A05.JPG', '078A05.JPG']","['076', '007', '074', '078']","['17', '18', '5', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
90,"['006A42.JPG', '039A45.JPG', '060A20.JPG', '021A05.JPG']","['006', '039', '060', '021']","['42', '45', '20', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
185,"['004A40.JPG', '061A26.JPG', '025A28.JPG', '035A12.JPG']","['004', '061', '025', '035']","['40', '26', '28', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
71,"['077A03.JPG', '037A01.JPG', '057A00.JPG', '041A02.JPG']","['077', '037', '057', '041']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
57,"['034A15.JPG', '029A13.JPG', '031A15.JPG', '077A15.JPG']","['034', '029', '031', '077']","['15', '13', '15', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
89,"['082A03.JPG', '077A00.JPG', '080A01.JPG', '070A03.JPG']","['082', '077', '080', '070']","['3', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
108,"['033A44.JPG', '017A42.JPG', '008A29.JPG', '051A12.JPG']","['033', '017', '008', '051']","['44', '42', '29', '12']","['41+', '41+', '25-40', '12-16']","""41+"""
5,"['016A03.JPG', '037A00.JPG', '080A02.JPG', '039A02.JPG']","['016', '037', '080', '039']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
138,"['046A18.JPG', '082A23.JPG', '059A06.JPG', '016A16.JPG']","['046', '082', '059', '016']","['18', '23', '6', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
129,"['025A15.JPG', '031A16.JPG', '001A08.JPG', '075A07.JPG']","['025', '031', '001', '075']","['15', '16', '8', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
163,"['022A14.JPG', '053A12.JPG', '044A15.JPG', '077A11.JPG']","['022', '053', '044', '077']","['14', '12', '15', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
114,"['062A54.JPG', '013A44.JPG', '024A18.JPG', '078A06.JPG']","['062', '013', '024', '078']","['54', '44', '18', '6']","['41+', '41+', '17-24', '04-11']","""41+"""
0,"['003A51.JPG', '011A42.JPG', '042A18.JPG', '056A02.JPG']","['003', '011', '042', '056']","['51', '42', '18', '2']","['41+', '41+', '17-24', '00-03']","""41+"""
42,"['045A48.JPG', '062A47.JPG', '082A00.JPG', '073A16.JPG']","['045', '062', '082', '073']","['48', '47', '0', '16']","['41+', '41+', '00-03', '12-16']","""41+"""
90,"['006A42.JPG', '039A45.JPG', '060A20.JPG', '021A05.JPG']","['006', '039', '060', '021']","['42', '45', '20', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
10,"['019A05.JPG', '042A10.JPG', '055A08.JPG', '068A03.JPG']","['019', '042', '055', '068']","['5', '10', '8', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
124,"['047A06.JPG', '010A04.JPG', '063A04.JPG', '049A10.JPG']","['047', '010', '063', '049']","['6', '4', '4', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
144,"['067A04.JPG', '035A05.JPG', '068A04.JPG', '061A07.JPG']","['067', '035', '068', '061']","['4', '5', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
73,"['002A36.JPG', '062A35.JPG', '026A11.JPG', '006A40.JPG']","['002', '062', '026', '006']","['36', '35', '11', '40']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
109,"['048A33.JPG', '023A25.JPG', '032A06.JPG', '029A23.JPG']","['048', '023', '032', '029']","['33', '25', '6', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
162,"['036A18.JPG', '001A19.JPG', '074A07.JPG', '037A17.JPG']","['036', '001', '074', '037']","['18', '19', '7', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
109,"['048A33.JPG', '023A25.JPG', '032A06.JPG', '029A23.JPG']","['048', '023', '032', '029']","['33', '25', '6', '23']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
107,"['073A03.JPG', '079A01.JPG', '064A01.JPG', '070A02.JPG']","['073', '079', '064', '070']","['3', '1', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['023A16.JPG', '078A14.JPG', '055A14.JPG', '072A13.JPG']","['023', '078', '055', '072']","['16', '14', '14', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
106,"['026A04.JPG', '033A05.JPG', '012A07.JPG', '050A06.JPG']","['026', '033', '012', '050']","['4', '5', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
65,"['009A01.JPG', '011A02.JPG', '065A02b.JPG', '080A03.JPG']","['009', '011', '065', '080']","['1', '2', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
81,"['001A16.JPG', '069A13.JPG', '010A09.JPG', '078A04.JPG']","['001', '069', '010', '078']","['16', '13', '9', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
190,"['013A23.JPG', '038A21.JPG', '025A19.JPG', '044A17.JPG']","['013', '038', '025', '044']","['23', '21', '19', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
81,"['001A16.JPG', '069A13.JPG', '010A09.JPG', '078A04.JPG']","['001', '069', '010', '078']","['16', '13', '9', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
188,"['022A23.JPG', '064A19.JPG', '024A19.JPG', '039A16.JPG']","['022', '064', '024', '039']","['23', '19', '19', '16']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
90,"['006A42.JPG', '039A45.JPG', '060A20.JPG', '021A05.JPG']","['006', '039', '060', '021']","['42', '45', '20', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
37,"['020A30.JPG', '019A30.JPG', '028A35.JPG', '020A11.JPG']","['020', '019', '028', '020']","['30', '30', '35', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
10,"['019A05.JPG', '042A10.JPG', '055A08.JPG', '068A03.JPG']","['019', '042', '055', '068']","['5', '10', '8', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
105,"['008A16.JPG', '072A14.JPG', '065A06b.JPG', '027A11.JPG']","['008', '072', '065', '027']","['16', '14', '6', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
23,"['066A02a.JPG', '076A03.JPG', '023A03.JPG', '066A00.JPG']","['066', '076', '023', '066']","['2', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
94,"['009A11.JPG', '046A10.JPG', '010A05.JPG', '021A06.JPG']","['009', '046', '010', '021']","['11', '10', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
59,"['064A03.JPG', '068A00.JPG', '043A00.JPG', '075A02.JPG']","['064', '068', '043', '075']","['3', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
41,"['053A01.JPG', '045A03.JPG', '054A02.JPG', '058A02.JPG']","['053', '045', '054', '058']","['1', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
186,"['018A22.JPG', '052A20.JPG', '031A14.JPG', '029A20.JPG']","['018', '052', '031', '029']","['22', '20', '14', '20']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
157,"['032A33.JPG', '028A37.JPG', '006A24.JPG', '046A14.JPG']","['032', '028', '006', '046']","['33', '37', '24', '14']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
48,"['004A51.JPG', '062A53.JPG', '035A03.JPG', '025A39.JPG']","['004', '062', '035', '025']","['51', '53', '3', '39']","['41+', '41+', '00-03', '25-40']","""41+"""
17,"['038A01.JPG', '038A03.JPG', '015A00.JPG', '021A03.JPG']","['038', '038', '015', '021']","['1', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
123,"['033A14.JPG', '039A13.JPG', '040A09.JPG', '065A10.JPG']","['033', '039', '040', '065']","['14', '13', '9', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
30,"['013A41.JPG', '048A54.JPG', '024A30.JPG', '062A45.JPG']","['013', '048', '024', '062']","['41', '54', '30', '45']","['41+', '41+', '25-40', '41+']","""41+"""
59,"['064A03.JPG', '068A00.JPG', '043A00.JPG', '075A02.JPG']","['064', '068', '043', '075']","['3', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
30,"['013A41.JPG', '048A54.JPG', '024A30.JPG', '062A45.JPG']","['013', '048', '024', '062']","['41', '54', '30', '45']","['41+', '41+', '25-40', '41+']","""41+"""
100,"['044A07.JPG', '031A06.JPG', '052A07.JPG', '043A05.JPG']","['044', '031', '052', '043']","['7', '6', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['038A00.JPG', '071A00.JPG', '035A00.JPG', '025A00.JPG']","['038', '071', '035', '025']","['0', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
44,"['049A17.JPG', '071A18.JPG', '009A22a.JPG', '056A04.JPG']","['049', '071', '009', '056']","['17', '18', '22', '4']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
143,"['080A13.JPG', '051A16.JPG', '035A08.JPG', '036A00.JPG']","['080', '051', '035', '036']","['13', '16', '8', '0']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
63,"['068A13.JPG', '026A13.JPG', '043A15.JPG', '054A04.JPG']","['068', '026', '043', '054']","['13', '13', '15', '4']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
102,"['006A55.JPG', '071A42.JPG', '044A25.JPG', '079A05.JPG']","['006', '071', '044', '079']","['55', '42', '25', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
91,"['008A30.JPG', '012A30.JPG', '011A17.JPG', '081A04.JPG']","['008', '012', '011', '081']","['30', '30', '17', '4']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
175,"['053A15.JPG', '010A12.JPG', '068A10b.JPG', '036A13.JPG']","['053', '010', '068', '036']","['15', '12', '10', '13']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
54,"['001A43a.JPG', '005A48.JPG', '074A06.JPG', '021A39.JPG']","['001', '005', '074', '021']","['43', '48', '6', '39']","['41+', '41+', '04-11', '25-40']","""41+"""
115,"['006A36.JPG', '063A25.JPG', '067A26.JPG', '053A10.JPG']","['006', '063', '067', '053']","['36', '25', '26', '10']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
89,"['082A03.JPG', '077A00.JPG', '080A01.JPG', '070A03.JPG']","['082', '077', '080', '070']","['3', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
129,"['025A15.JPG', '031A16.JPG', '001A08.JPG', '075A07.JPG']","['025', '031', '001', '075']","['15', '16', '8', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
78,"['006A61.JPG', '071A45.JPG', '081A10.JPG', '021A23.JPG']","['006', '071', '081', '021']","['61', '45', '10', '23']","['41+', '41+', '04-11', '17-24']","""41+"""
166,"['031A19.JPG', '016A19.JPG', '066A08.JPG', '029A10.JPG']","['031', '016', '066', '029']","['19', '19', '8', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
187,"['018A34.JPG', '042A28.JPG', '007A26.JPG', '007A39.JPG']","['018', '042', '007', '007']","['34', '28', '26', '39']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
144,"['067A04.JPG', '035A05.JPG', '068A04.JPG', '061A07.JPG']","['067', '035', '068', '061']","['4', '5', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
173,"['017A29.JPG', '034A35.JPG', '081A07.JPG', '048A27.JPG']","['017', '034', '081', '048']","['29', '35', '7', '27']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
177,"['027A36.JPG', '072A34.JPG', '065A06a.JPG', '017A26.JPG']","['027', '072', '065', '017']","['36', '34', '6', '26']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
150,"['044A21.JPG', '047A20.JPG', '076A09.JPG', '015A19.JPG']","['044', '047', '076', '015']","['21', '20', '9', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
34,"['047A11.JPG', '069A05.JPG', '037A08.JPG', '070A06.JPG']","['047', '069', '037', '070']","['11', '5', '8', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
171,"['059A16.JPG', '011A13.JPG', '038A14.JPG', '076A14.JPG']","['059', '011', '038', '076']","['16', '13', '14', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
