,img_name,subject,age,age_group,age_group_bag
92,"['049A17.JPG', '054A18.JPG', '073A05.JPG', '049A10.JPG']","['049', '054', '073', '049']","['17', '18', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
111,"['031A15.JPG', '026A15.JPG', '034A13.JPG', '041A13.JPG']","['031', '026', '034', '041']","['15', '15', '13', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
108,"['004A53.JPG', '001A43a.JPG', '024A30.JPG', '041A20.JPG']","['004', '001', '024', '041']","['53', '43', '30', '20']","['41+', '41+', '25-40', '17-24']","""41+"""
141,"['022A14.JPG', '008A16.JPG', '077A04.JPG', '041A06.JPG']","['022', '008', '077', '041']","['14', '16', '4', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
85,"['032A35.JPG', '061A25.JPG', '042A28.JPG', '036A19.JPG']","['032', '061', '042', '036']","['35', '25', '28', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
118,"['052A04.JPG', '031A09.JPG', '037A04.JPG', '065A11.JPG']","['052', '031', '037', '065']","['4', '9', '4', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
70,"['075A05.JPG', '016A08.JPG', '001A05.JPG', '051A05.JPG']","['075', '016', '001', '051']","['5', '8', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
47,"['026A00.JPG', '053A02.JPG', '073A02.JPG', '051A02.JPG']","['026', '053', '073', '051']","['0', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
34,"['053A08.JPG', '026A07.JPG', '035A08.JPG', '002A07.JPG']","['053', '026', '035', '002']","['8', '7', '8', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
130,"['021A03.JPG', '015A00.JPG', '078A02.JPG', '027A02.JPG']","['021', '015', '078', '027']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
153,"['044A13.JPG', '017A12.JPG', '076A12.JPG', '011A15.JPG']","['044', '017', '076', '011']","['13', '12', '12', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
102,"['006A61.JPG', '039A50.JPG', '029A22.JPG', '020A08.JPG']","['006', '039', '029', '020']","['61', '50', '22', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
58,"['076A05.JPG', '038A08.JPG', '035A05.JPG', '056A03.JPG']","['076', '038', '035', '056']","['5', '8', '5', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
24,"['013A41.JPG', '006A51.JPG', '033A21.JPG', '039A15.JPG']","['013', '006', '033', '039']","['41', '51', '21', '15']","['41+', '41+', '17-24', '12-16']","""41+"""
186,"['026A04.JPG', '036A08.JPG', '048A11.JPG', '050A10.JPG']","['026', '036', '048', '050']","['4', '8', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
23,"['066A03.JPG', '025A00.JPG', '020A02.JPG', '037A02.JPG']","['066', '025', '020', '037']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
184,"['048A17.JPG', '019A23.JPG', '048A18.JPG', '037A18.JPG']","['048', '019', '048', '037']","['17', '23', '18', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
171,"['045A25.JPG', '061A30.JPG', '039A05.JPG', '046A14.JPG']","['045', '061', '039', '046']","['25', '30', '5', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
45,"['077A13.JPG', '034A16.JPG', '077A10.JPG', '039A07.JPG']","['077', '034', '077', '039']","['13', '16', '10', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
42,"['045A48.JPG', '048A50.JPG', '035A23b.JPG', '057A05.JPG']","['045', '048', '035', '057']","['48', '50', '23', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
107,"['075A00.JPG', '076A03.JPG', '074A01.JPG', '066A00.JPG']","['075', '076', '074', '066']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
159,"['025A34.JPG', '019A27.JPG', '082A18.JPG', '015A05.JPG']","['025', '019', '082', '015']","['34', '27', '18', '5']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
39,"['010A16.JPG', '011A13.JPG', '045A12.JPG', '035A16.JPG']","['010', '011', '045', '035']","['16', '13', '12', '16']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
34,"['053A08.JPG', '026A07.JPG', '035A08.JPG', '002A07.JPG']","['053', '026', '035', '002']","['8', '7', '8', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
59,"['050A00.JPG', '081A00.JPG', '043A03.JPG', '070A00.JPG']","['050', '081', '043', '070']","['0', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
180,"['007A23.JPG', '072A17.JPG', '014A18.JPG', '047A15.JPG']","['007', '072', '014', '047']","['23', '17', '18', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
4,"['074A08.JPG', '017A05.JPG', '008A06.JPG', '019A05.JPG']","['074', '017', '008', '019']","['8', '5', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
94,"['015A07.JPG', '069A06.JPG', '027A11.JPG', '065A06a.JPG']","['015', '069', '027', '065']","['7', '6', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['051A00.JPG', '053A03.JPG', '078A01.JPG', '030A00.JPG']","['051', '053', '078', '030']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
167,"['001A33.JPG', '022A26.JPG', '016A04.JPG', '028A16.JPG']","['001', '022', '016', '028']","['33', '26', '4', '16']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
78,"['039A45.JPG', '006A42.JPG', '058A05.JPG', '053A01.JPG']","['039', '006', '058', '053']","['45', '42', '5', '1']","['41+', '41+', '04-11', '00-03']","""41+"""
130,"['021A03.JPG', '015A00.JPG', '078A02.JPG', '027A02.JPG']","['021', '015', '078', '027']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
13,"['071A35.JPG', '021A30.JPG', '060A06.JPG', '015A04.JPG']","['071', '021', '060', '015']","['35', '30', '6', '4']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
71,"['079A01.JPG', '071A00.JPG', '080A02.JPG', '077A02.JPG']","['079', '071', '080', '077']","['1', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
56,"['040A21.JPG', '038A21.JPG', '016A19.JPG', '050A22.JPG']","['040', '038', '016', '050']","['21', '21', '19', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
69,"['037A13.JPG', '072A14.JPG', '058A02.JPG', '072A02.JPG']","['037', '072', '058', '072']","['13', '14', '2', '2']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
60,"['034A44.JPG', '006A46.JPG', '072A13.JPG', '076A06.JPG']","['034', '006', '072', '076']","['44', '46', '13', '6']","['41+', '41+', '12-16', '04-11']","""41+"""
66,"['003A60.JPG', '062A47.JPG', '075A10.JPG', '062A35.JPG']","['003', '062', '075', '062']","['60', '47', '10', '35']","['41+', '41+', '04-11', '25-40']","""41+"""
124,"['042A05.JPG', '068A04.JPG', '069A02.JPG', '074A11.JPG']","['042', '068', '069', '074']","['5', '4', '2', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
46,"['054A06.JPG', '076A09.JPG', '038A03.JPG', '066A06b.JPG']","['054', '076', '038', '066']","['6', '9', '3', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
198,"['017A32.JPG', '018A25.JPG', '007A38.JPG', '020A22.JPG']","['017', '018', '007', '020']","['32', '25', '38', '22']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
72,"['028A41.JPG', '001A43b.JPG', '007A37.JPG', '055A04.JPG']","['028', '001', '007', '055']","['41', '43', '37', '4']","['41+', '41+', '25-40', '04-11']","""41+"""
60,"['034A44.JPG', '006A46.JPG', '072A13.JPG', '076A06.JPG']","['034', '006', '072', '076']","['44', '46', '13', '6']","['41+', '41+', '12-16', '04-11']","""41+"""
84,"['062A53.JPG', '048A49.JPG', '005A52.JPG', '032A18.JPG']","['062', '048', '005', '032']","['53', '49', '52', '18']","['41+', '41+', '41+', '17-24']","""41+"""
166,"['060A08.JPG', '068A11.JPG', '024A07.JPG', '077A03.JPG']","['060', '068', '024', '077']","['8', '11', '7', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
144,"['055A23.JPG', '030A17.JPG', '063A18.JPG', '040A09.JPG']","['055', '030', '063', '040']","['23', '17', '18', '9']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
96,"['047A45.JPG', '047A55.JPG', '073A06.JPG', '016A03.JPG']","['047', '047', '073', '016']","['45', '55', '6', '3']","['41+', '41+', '04-11', '00-03']","""41+"""
55,"['021A35.JPG', '067A30.JPG', '042A04.JPG', '082A22.JPG']","['021', '067', '042', '082']","['35', '30', '4', '22']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
35,"['081A01.JPG', '009A00.JPG', '070A02.JPG', '080A03.JPG']","['081', '009', '070', '080']","['1', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
141,"['022A14.JPG', '008A16.JPG', '077A04.JPG', '041A06.JPG']","['022', '008', '077', '041']","['14', '16', '4', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
4,"['074A08.JPG', '017A05.JPG', '008A06.JPG', '019A05.JPG']","['074', '017', '008', '019']","['8', '5', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
166,"['060A08.JPG', '068A11.JPG', '024A07.JPG', '077A03.JPG']","['060', '068', '024', '077']","['8', '11', '7', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
120,"['005A61.JPG', '006A55.JPG', '023A07.JPG', '073A14.JPG']","['005', '006', '023', '073']","['61', '55', '7', '14']","['41+', '41+', '04-11', '12-16']","""41+"""
95,"['040A00.JPG', '080A01.JPG', '042A00.JPG', '053A00.JPG']","['040', '080', '042', '053']","['0', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
140,"['001A22.JPG', '012A21.JPG', '079A05.JPG', '034A21.JPG']","['001', '012', '079', '034']","['22', '21', '5', '21']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
42,"['045A48.JPG', '048A50.JPG', '035A23b.JPG', '057A05.JPG']","['045', '048', '035', '057']","['48', '50', '23', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
120,"['005A61.JPG', '006A55.JPG', '023A07.JPG', '073A14.JPG']","['005', '006', '023', '073']","['61', '55', '7', '14']","['41+', '41+', '04-11', '12-16']","""41+"""
112,"['029A11.JPG', '079A09.JPG', '029A04.JPG', '042A06.JPG']","['029', '079', '029', '042']","['11', '9', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
130,"['021A03.JPG', '015A00.JPG', '078A02.JPG', '027A02.JPG']","['021', '015', '078', '027']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
78,"['039A45.JPG', '006A42.JPG', '058A05.JPG', '053A01.JPG']","['039', '006', '058', '053']","['45', '42', '5', '1']","['41+', '41+', '04-11', '00-03']","""41+"""
190,"['082A23.JPG', '052A17.JPG', '072A19.JPG', '023A22.JPG']","['082', '052', '072', '023']","['23', '17', '19', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
177,"['035A12.JPG', '040A12.JPG', '038A10.JPG', '054A09.JPG']","['035', '040', '038', '054']","['12', '12', '10', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
153,"['044A13.JPG', '017A12.JPG', '076A12.JPG', '011A15.JPG']","['044', '017', '076', '011']","['13', '12', '12', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
187,"['007A39.JPG', '005A35.JPG', '025A23.JPG', '052A19.JPG']","['007', '005', '025', '052']","['39', '35', '23', '19']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
67,"['012A36.JPG', '067A39.JPG', '033A05.JPG', '012A14.JPG']","['012', '067', '033', '012']","['36', '39', '5', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
96,"['047A45.JPG', '047A55.JPG', '073A06.JPG', '016A03.JPG']","['047', '047', '073', '016']","['45', '55', '6', '3']","['41+', '41+', '04-11', '00-03']","""41+"""
184,"['048A17.JPG', '019A23.JPG', '048A18.JPG', '037A18.JPG']","['048', '019', '048', '037']","['17', '23', '18', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
109,"['043A27.JPG', '038A34.JPG', '026A18.JPG', '077A09.JPG']","['043', '038', '026', '077']","['27', '34', '18', '9']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
45,"['077A13.JPG', '034A16.JPG', '077A10.JPG', '039A07.JPG']","['077', '034', '077', '039']","['13', '16', '10', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
173,"['001A16.JPG', '049A15.JPG', '042A12.JPG', '040A10.JPG']","['001', '049', '042', '040']","['16', '15', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
143,"['067A33.JPG', '029A29.JPG', '027A20.JPG', '036A17.JPG']","['067', '029', '027', '036']","['33', '29', '20', '17']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
107,"['075A00.JPG', '076A03.JPG', '074A01.JPG', '066A00.JPG']","['075', '076', '074', '066']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
163,"['011A27.JPG', '061A29.JPG', '042A14.JPG', '018A18.JPG']","['011', '061', '042', '018']","['27', '29', '14', '18']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
54,"['013A44.JPG', '072A45.JPG', '012A30.JPG', '018A29.JPG']","['013', '072', '012', '018']","['44', '45', '30', '29']","['41+', '41+', '25-40', '25-40']","""41+"""
56,"['040A21.JPG', '038A21.JPG', '016A19.JPG', '050A22.JPG']","['040', '038', '016', '050']","['21', '21', '19', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
74,"['036A18.JPG', '017A22.JPG', '065A10.JPG', '052A14.JPG']","['036', '017', '065', '052']","['18', '22', '10', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
107,"['075A00.JPG', '076A03.JPG', '074A01.JPG', '066A00.JPG']","['075', '076', '074', '066']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
37,"['044A25.JPG', '022A30.JPG', '073A03.JPG', '079A12.JPG']","['044', '022', '073', '079']","['25', '30', '3', '12']","['25-40', '25-40', '00-03', '12-16']","""25-40"""
67,"['012A36.JPG', '067A39.JPG', '033A05.JPG', '012A14.JPG']","['012', '067', '033', '012']","['36', '39', '5', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
35,"['081A01.JPG', '009A00.JPG', '070A02.JPG', '080A03.JPG']","['081', '009', '070', '080']","['1', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
70,"['075A05.JPG', '016A08.JPG', '001A05.JPG', '051A05.JPG']","['075', '016', '001', '051']","['5', '8', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
156,"['026A17.JPG', '037A19.JPG', '053A15.JPG', '051A08.JPG']","['026', '037', '053', '051']","['17', '19', '15', '8']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
63,"['078A15.JPG', '048A16.JPG', '053A06.JPG', '078A06.JPG']","['078', '048', '053', '078']","['15', '16', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
91,"['008A30.JPG', '072A25.JPG', '047A23.JPG', '025A12.JPG']","['008', '072', '047', '025']","['30', '25', '23', '12']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
68,"['039A17.JPG', '023A21.JPG', '056A10.JPG', '065A12.JPG']","['039', '023', '056', '065']","['17', '21', '10', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
42,"['045A48.JPG', '048A50.JPG', '035A23b.JPG', '057A05.JPG']","['045', '048', '035', '057']","['48', '50', '23', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
80,"['027A18.JPG', '012A23.JPG', '065A03b.JPG', '077A06.JPG']","['027', '012', '065', '077']","['18', '23', '3', '6']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
113,"['051A00.JPG', '053A03.JPG', '078A01.JPG', '030A00.JPG']","['051', '053', '078', '030']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
52,"['061A04.JPG', '015A10.JPG', '048A09.JPG', '016A05.JPG']","['061', '015', '048', '016']","['4', '10', '9', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
162,"['074A04.JPG', '056A06.JPG', '031A04.JPG', '037A08.JPG']","['074', '056', '031', '037']","['4', '6', '4', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
62,"['060A17.JPG', '032A24.JPG', '014A22.JPG', '031A11.JPG']","['060', '032', '014', '031']","['17', '24', '22', '11']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
85,"['032A35.JPG', '061A25.JPG', '042A28.JPG', '036A19.JPG']","['032', '061', '042', '036']","['35', '25', '28', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
172,"['005A24.JPG', '009A22a.JPG', '055A06.JPG', '065A04.JPG']","['005', '009', '055', '065']","['24', '22', '6', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
29,"['015A01.JPG', '081A02.JPG', '038A00.JPG', '082A03.JPG']","['015', '081', '038', '082']","['1', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
140,"['001A22.JPG', '012A21.JPG', '079A05.JPG', '034A21.JPG']","['001', '012', '079', '034']","['22', '21', '5', '21']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
177,"['035A12.JPG', '040A12.JPG', '038A10.JPG', '054A09.JPG']","['035', '040', '038', '054']","['12', '12', '10', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
67,"['012A36.JPG', '067A39.JPG', '033A05.JPG', '012A14.JPG']","['012', '067', '033', '012']","['36', '39', '5', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
65,"['009A03.JPG', '035A00.JPG', '054A02.JPG', '052A02.JPG']","['009', '035', '054', '052']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
35,"['081A01.JPG', '009A00.JPG', '070A02.JPG', '080A03.JPG']","['081', '009', '070', '080']","['1', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
195,"['063A33.JPG', '028A34.JPG', '054A19.JPG', '012A24.JPG']","['063', '028', '054', '012']","['33', '34', '19', '24']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
26,"['045A18.JPG', '029A23.JPG', '076A13.JPG', '049A07.JPG']","['045', '029', '076', '049']","['18', '23', '13', '7']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
40,"['058A06.JPG', '030A07.JPG', '023A05.JPG', '009A11.JPG']","['058', '030', '023', '009']","['6', '7', '5', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
19,"['027A30.JPG', '002A36.JPG', '041A00.JPG', '020A20.JPG']","['027', '002', '041', '020']","['30', '36', '0', '20']","['25-40', '25-40', '00-03', '17-24']","""25-40"""
77,"['079A00.JPG', '045A03.JPG', '029A01.JPG', '068A03.JPG']","['079', '045', '029', '068']","['0', '3', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
103,"['027A25.JPG', '023A29.JPG', '067A21.JPG', '081A12.JPG']","['027', '023', '067', '081']","['25', '29', '21', '12']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
