,img_name,subject,age,age_group,age_group_bag
44,"['082A18.JPG', '012A21.JPG', '082A20.JPG', '010A06.JPG']","['082', '012', '082', '010']","['18', '21', '20', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
90,"['028A41.JPG', '062A41.JPG', '072A29.JPG', '057A16.JPG']","['028', '062', '072', '057']","['41', '41', '29', '16']","['41+', '41+', '25-40', '12-16']","""41+"""
76,"['080A04.JPG', '019A05.JPG', '068A00.JPG', '074A00.JPG']","['080', '019', '068', '074']","['4', '5', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
45,"['010A16.JPG', '048A16.JPG', '082A03.JPG', '023A16.JPG']","['010', '048', '082', '023']","['16', '16', '3', '16']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
173,"['005A35.JPG', '048A33.JPG', '052A18.JPG', '004A28.JPG']","['005', '048', '052', '004']","['35', '33', '18', '28']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
71,"['074A01.JPG', '078A00.JPG', '025A03.JPG', '042A00.JPG']","['074', '078', '025', '042']","['1', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
27,"['022A14.JPG', '046A12.JPG', '035A09.JPG', '072A11.JPG']","['022', '046', '035', '072']","['14', '12', '9', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
164,"['012A07.JPG', '030A05.JPG', '063A08.JPG', '079A07.JPG']","['012', '030', '063', '079']","['7', '5', '8', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
119,"['036A01.JPG', '077A03.JPG', '033A02.JPG', '059A03.JPG']","['036', '077', '033', '059']","['1', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
19,"['013A25.JPG', '018A36.JPG', '005A18.JPG', '075A07.JPG']","['013', '018', '005', '075']","['25', '36', '18', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
34,"['077A06.JPG', '066A09.JPG', '057A05.JPG', '074A04.JPG']","['077', '066', '057', '074']","['6', '9', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
80,"['036A19.JPG', '033A21.JPG', '061A10.JPG', '011A05.JPG']","['036', '033', '061', '011']","['19', '21', '10', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
35,"['040A03b.JPG', '016A01.JPG', '077A00.JPG', '079A01.JPG']","['040', '016', '077', '079']","['3', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
112,"['042A05.JPG', '026A07.JPG', '049A07.JPG', '073A09.JPG']","['042', '026', '049', '073']","['5', '7', '7', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
53,"['051A00.JPG', '058A01.JPG', '066A02b.JPG', '079A02.JPG']","['051', '058', '066', '079']","['0', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
76,"['080A04.JPG', '019A05.JPG', '068A00.JPG', '074A00.JPG']","['080', '019', '068', '074']","['4', '5', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
66,"['005A61.JPG', '003A61.JPG', '030A17.JPG', '070A00.JPG']","['005', '003', '030', '070']","['61', '61', '17', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
53,"['051A00.JPG', '058A01.JPG', '066A02b.JPG', '079A02.JPG']","['051', '058', '066', '079']","['0', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
161,"['004A30.JPG', '019A27.JPG', '032A13.JPG', '077A12.JPG']","['004', '019', '032', '077']","['30', '27', '13', '12']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
113,"['037A01.JPG', '070A01.JPG', '059A02b.JPG', '034A02.JPG']","['037', '070', '059', '034']","['1', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['027A13.JPG', '001A16.JPG', '031A07.JPG', '010A07a.JPG']","['027', '001', '031', '010']","['13', '16', '7', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
163,"['065A12.JPG', '080A13.JPG', '001A14.JPG', '039A13.JPG']","['065', '080', '001', '039']","['12', '13', '14', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
159,"['031A16.JPG', '067A14.JPG', '054A13.JPG', '066A06b.JPG']","['031', '067', '054', '066']","['16', '14', '13', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
3,"['025A12.JPG', '073A13.JPG', '074A13.JPG', '073A16.JPG']","['025', '073', '074', '073']","['12', '13', '13', '16']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
97,"['018A34.JPG', '012A32.JPG', '043A17.JPG', '002A05.JPG']","['018', '012', '043', '002']","['34', '32', '17', '5']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
101,"['065A02b.JPG', '056A01.JPG', '063A00.JPG', '079A00.JPG']","['065', '056', '063', '079']","['2', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
54,"['003A60.JPG', '048A52.JPG', '061A19.JPG', '022A16.JPG']","['003', '048', '061', '022']","['60', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
61,"['061A30.JPG', '030A26.JPG', '074A12.JPG', '014A16.JPG']","['061', '030', '074', '014']","['30', '26', '12', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
54,"['003A60.JPG', '048A52.JPG', '061A19.JPG', '022A16.JPG']","['003', '048', '061', '022']","['60', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
172,"['049A08.JPG', '025A07.JPG', '023A03.JPG', '016A04.JPG']","['049', '025', '023', '016']","['8', '7', '3', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
131,"['013A00.JPG', '021A03.JPG', '076A03.JPG', '066A03.JPG']","['013', '021', '076', '066']","['0', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
37,"['012A30.JPG', '007A38.JPG', '042A01.JPG', '060A08.JPG']","['012', '007', '042', '060']","['30', '38', '1', '8']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
18,"['006A51.JPG', '045A48.JPG', '031A15.JPG', '026A13.JPG']","['006', '045', '031', '026']","['51', '48', '15', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
0,"['071A44.JPG', '039A50.JPG', '045A06.JPG', '068A12.JPG']","['071', '039', '045', '068']","['44', '50', '6', '12']","['41+', '41+', '04-11', '12-16']","""41+"""
154,"['042A18.JPG', '062A18.JPG', '045A19.JPG', '016A19.JPG']","['042', '062', '045', '016']","['18', '18', '19', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
50,"['001A19.JPG', '052A19.JPG', '075A02.JPG', '001A02.JPG']","['001', '052', '075', '001']","['19', '19', '2', '2']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
99,"['049A15.JPG', '011A13.JPG', '073A12.JPG', '038A11.JPG']","['049', '011', '073', '038']","['15', '13', '12', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
88,"['074A09.JPG', '010A05.JPG', '060A10.JPG', '045A08.JPG']","['074', '010', '060', '045']","['9', '5', '10', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
102,"['028A46.JPG', '062A53.JPG', '002A21.JPG', '051A15.JPG']","['028', '062', '002', '051']","['46', '53', '21', '15']","['41+', '41+', '17-24', '12-16']","""41+"""
49,"['067A33.JPG', '014A36.JPG', '016A05.JPG', '009A00.JPG']","['067', '014', '016', '009']","['33', '36', '5', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
14,"['072A19.JPG', '036A17.JPG', '061A15.JPG', '047A09.JPG']","['072', '036', '061', '047']","['19', '17', '15', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
153,"['072A34.JPG', '008A29.JPG', '032A40.JPG', '035A08.JPG']","['072', '008', '032', '035']","['34', '29', '40', '8']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
129,"['047A15.JPG', '046A16.JPG', '070A12.JPG', '041A06.JPG']","['047', '046', '070', '041']","['15', '16', '12', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
27,"['022A14.JPG', '046A12.JPG', '035A09.JPG', '072A11.JPG']","['022', '046', '035', '072']","['14', '12', '9', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
101,"['065A02b.JPG', '056A01.JPG', '063A00.JPG', '079A00.JPG']","['065', '056', '063', '079']","['2', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
96,"['001A43b.JPG', '006A42.JPG', '058A05.JPG', '048A27.JPG']","['001', '006', '058', '048']","['43', '42', '5', '27']","['41+', '41+', '04-11', '25-40']","""41+"""
68,"['026A18.JPG', '016A17.JPG', '077A07.JPG', '071A18.JPG']","['026', '016', '077', '071']","['18', '17', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
54,"['003A60.JPG', '048A52.JPG', '061A19.JPG', '022A16.JPG']","['003', '048', '061', '022']","['60', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
30,"['013A44.JPG', '007A45.JPG', '025A15.JPG', '026A15.JPG']","['013', '007', '025', '026']","['44', '45', '15', '15']","['41+', '41+', '12-16', '12-16']","""41+"""
68,"['026A18.JPG', '016A17.JPG', '077A07.JPG', '071A18.JPG']","['026', '016', '077', '071']","['18', '17', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
147,"['035A12.JPG', '082A16.JPG', '059A16.JPG', '077A15.JPG']","['035', '082', '059', '077']","['12', '16', '16', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
20,"['035A23a.JPG', '002A23.JPG', '021A11.JPG', '029A13.JPG']","['035', '002', '021', '029']","['23', '23', '11', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
75,"['052A14.JPG', '008A16.JPG', '052A16.JPG', '076A12.JPG']","['052', '008', '052', '076']","['14', '16', '16', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
83,"['025A00.JPG', '046A01.JPG', '044A03.JPG', '082A00.JPG']","['025', '046', '044', '082']","['0', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['046A04.JPG', '033A10.JPG', '045A03.JPG', '029A04.JPG']","['046', '033', '045', '029']","['4', '10', '3', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
184,"['068A04.JPG', '020A11.JPG', '079A06.JPG', '081A06.JPG']","['068', '020', '079', '081']","['4', '11', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
57,"['079A13.JPG', '009A14.JPG', '021A06.JPG', '073A14.JPG']","['079', '009', '021', '073']","['13', '14', '6', '14']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
12,"['005A45.JPG', '039A45.JPG', '046A00.JPG', '041A19.JPG']","['005', '039', '046', '041']","['45', '45', '0', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
184,"['068A04.JPG', '020A11.JPG', '079A06.JPG', '081A06.JPG']","['068', '020', '079', '081']","['4', '11', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
23,"['053A01.JPG', '007A01.JPG', '076A00.JPG', '026A00.JPG']","['053', '007', '076', '026']","['1', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
68,"['026A18.JPG', '016A17.JPG', '077A07.JPG', '071A18.JPG']","['026', '016', '077', '071']","['18', '17', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
121,"['043A27.JPG', '044A25.JPG', '008A33.JPG', '042A10.JPG']","['043', '044', '008', '042']","['27', '25', '33', '10']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
18,"['006A51.JPG', '045A48.JPG', '031A15.JPG', '026A13.JPG']","['006', '045', '031', '026']","['51', '48', '15', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
22,"['054A06.JPG', '075A11.JPG', '020A08.JPG', '078A04.JPG']","['054', '075', '020', '078']","['6', '11', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
65,"['079A03.JPG', '074A03.JPG', '037A00.JPG', '065A03b.JPG']","['079', '074', '037', '065']","['3', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
71,"['074A01.JPG', '078A00.JPG', '025A03.JPG', '042A00.JPG']","['074', '078', '025', '042']","['1', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
72,"['072A41.JPG', '006A61.JPG', '067A26.JPG', '037A02.JPG']","['072', '006', '067', '037']","['41', '61', '26', '2']","['41+', '41+', '25-40', '00-03']","""41+"""
71,"['074A01.JPG', '078A00.JPG', '025A03.JPG', '042A00.JPG']","['074', '078', '025', '042']","['1', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
124,"['049A10.JPG', '079A05.JPG', '031A09.JPG', '023A09.JPG']","['049', '079', '031', '023']","['10', '5', '9', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
171,"['017A12.JPG', '064A15.JPG', '008A06.JPG', '069A07.JPG']","['017', '064', '008', '069']","['12', '15', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
31,"['045A40.JPG', '012A34.JPG', '080A10.JPG', '036A00.JPG']","['045', '012', '080', '036']","['40', '34', '10', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
71,"['074A01.JPG', '078A00.JPG', '025A03.JPG', '042A00.JPG']","['074', '078', '025', '042']","['1', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
84,"['062A45.JPG', '006A69.JPG', '074A14.JPG', '048A11.JPG']","['062', '006', '074', '048']","['45', '69', '14', '11']","['41+', '41+', '12-16', '04-11']","""41+"""
157,"['045A28.JPG', '034A25.JPG', '009A13.JPG', '009A22a.JPG']","['045', '034', '009', '009']","['28', '25', '13', '22']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
134,"['042A20.JPG', '010A18.JPG', '060A17.JPG', '076A13.JPG']","['042', '010', '060', '076']","['20', '18', '17', '13']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
126,"['048A54.JPG', '027A41.JPG', '029A20.JPG', '009A18.JPG']","['048', '027', '029', '009']","['54', '41', '20', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
72,"['072A41.JPG', '006A61.JPG', '067A26.JPG', '037A02.JPG']","['072', '006', '067', '037']","['41', '61', '26', '2']","['41+', '41+', '25-40', '00-03']","""41+"""
184,"['068A04.JPG', '020A11.JPG', '079A06.JPG', '081A06.JPG']","['068', '020', '079', '081']","['4', '11', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
11,"['073A03.JPG', '080A01.JPG', '066A00.JPG', '065A02a.JPG']","['073', '080', '066', '065']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
180,"['001A10.JPG', '032A06.JPG', '065A07a.JPG', '076A11.JPG']","['001', '032', '065', '076']","['10', '6', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
153,"['072A34.JPG', '008A29.JPG', '032A40.JPG', '035A08.JPG']","['072', '008', '032', '035']","['34', '29', '40', '8']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
41,"['008A03.JPG', '080A03.JPG', '076A01.JPG', '020A02.JPG']","['008', '080', '076', '020']","['3', '3', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
23,"['053A01.JPG', '007A01.JPG', '076A00.JPG', '026A00.JPG']","['053', '007', '076', '026']","['1', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['072A19.JPG', '036A17.JPG', '061A15.JPG', '047A09.JPG']","['072', '036', '061', '047']","['19', '17', '15', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
64,"['046A04.JPG', '033A10.JPG', '045A03.JPG', '029A04.JPG']","['046', '033', '045', '029']","['4', '10', '3', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
72,"['072A41.JPG', '006A61.JPG', '067A26.JPG', '037A02.JPG']","['072', '006', '067', '037']","['41', '61', '26', '2']","['41+', '41+', '25-40', '00-03']","""41+"""
157,"['045A28.JPG', '034A25.JPG', '009A13.JPG', '009A22a.JPG']","['045', '034', '009', '009']","['28', '25', '13', '22']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
54,"['003A60.JPG', '048A52.JPG', '061A19.JPG', '022A16.JPG']","['003', '048', '061', '022']","['60', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
193,"['011A27.JPG', '027A36.JPG', '023A25.JPG', '020A20.JPG']","['011', '027', '023', '020']","['27', '36', '25', '20']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
105,"['051A12.JPG', '078A14.JPG', '038A01.JPG', '018A16.JPG']","['051', '078', '038', '018']","['12', '14', '1', '16']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
89,"['015A00.JPG', '070A02.JPG', '068A03.JPG', '041A00.JPG']","['015', '070', '068', '041']","['0', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
61,"['061A30.JPG', '030A26.JPG', '074A12.JPG', '014A16.JPG']","['061', '030', '074', '014']","['30', '26', '12', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
17,"['038A03.JPG', '046A02.JPG', '056A03.JPG', '022A00.JPG']","['038', '046', '056', '022']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
101,"['065A02b.JPG', '056A01.JPG', '063A00.JPG', '079A00.JPG']","['065', '056', '063', '079']","['2', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
18,"['006A51.JPG', '045A48.JPG', '031A15.JPG', '026A13.JPG']","['006', '045', '031', '026']","['51', '48', '15', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
5,"['030A00.JPG', '016A03.JPG', '066A02a.JPG', '057A00.JPG']","['030', '016', '066', '057']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
70,"['073A07.JPG', '069A10.JPG', '058A02.JPG', '060A05.JPG']","['073', '069', '058', '060']","['7', '10', '2', '5']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
21,"['054A16.JPG', '020A13.JPG', '035A03.JPG', '055A08.JPG']","['054', '020', '035', '055']","['16', '13', '3', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
26,"['052A20.JPG', '024A23.JPG', '053A04.JPG', '027A11.JPG']","['052', '024', '053', '027']","['20', '23', '4', '11']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
136,"['078A11.JPG', '073A05.JPG', '075A08.JPG', '011A11.JPG']","['078', '073', '075', '011']","['11', '5', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
179,"['027A13.JPG', '001A16.JPG', '031A07.JPG', '010A07a.JPG']","['027', '001', '031', '010']","['13', '16', '7', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
86,"['008A18.JPG', '016A18.JPG', '062A16.JPG', '016A12.JPG']","['008', '016', '062', '016']","['18', '18', '16', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
138,"['003A18.JPG', '037A17.JPG', '057A07.JPG', '081A05.JPG']","['003', '037', '057', '081']","['18', '17', '7', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
20,"['035A23a.JPG', '002A23.JPG', '021A11.JPG', '029A13.JPG']","['035', '002', '021', '029']","['23', '23', '11', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
65,"['079A03.JPG', '074A03.JPG', '037A00.JPG', '065A03b.JPG']","['079', '074', '037', '065']","['3', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['013A30.JPG', '005A30.JPG', '008A12.JPG', '009A16a.JPG']","['013', '005', '008', '009']","['30', '30', '12', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
167,"['028A16.JPG', '002A12.JPG', '050A06.JPG', '036A06.JPG']","['028', '002', '050', '036']","['16', '12', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
139,"['009A16b.JPG', '038A14.JPG', '064A04.JPG', '076A09.JPG']","['009', '038', '064', '076']","['16', '14', '4', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
73,"['001A29.JPG', '071A35.JPG', '034A04.JPG', '053A12.JPG']","['001', '071', '034', '053']","['29', '35', '4', '12']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
145,"['017A38.JPG', '033A35.JPG', '020A26.JPG', '003A23.JPG']","['017', '033', '020', '003']","['38', '35', '26', '23']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
35,"['040A03b.JPG', '016A01.JPG', '077A00.JPG', '079A01.JPG']","['040', '016', '077', '079']","['3', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
15,"['076A14.JPG', '068A13.JPG', '074A08.JPG', '080A08.JPG']","['076', '068', '074', '080']","['14', '13', '8', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
46,"['074A05.JPG', '059A06.JPG', '056A02.JPG', '043A03.JPG']","['074', '059', '056', '043']","['5', '6', '2', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
113,"['037A01.JPG', '070A01.JPG', '059A02b.JPG', '034A02.JPG']","['037', '070', '059', '034']","['1', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
126,"['048A54.JPG', '027A41.JPG', '029A20.JPG', '009A18.JPG']","['048', '027', '029', '009']","['54', '41', '20', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
123,"['076A15.JPG', '080A14.JPG', '056A06.JPG', '034A15.JPG']","['076', '080', '056', '034']","['15', '14', '6', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
111,"['010A12.JPG', '013A16.JPG', '031A04.JPG', '076A06.JPG']","['010', '013', '031', '076']","['12', '16', '4', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
6,"['011A42.JPG', '017A42.JPG', '065A03a.JPG', '080A07.JPG']","['011', '017', '065', '080']","['42', '42', '3', '7']","['41+', '41+', '00-03', '04-11']","""41+"""
66,"['005A61.JPG', '003A61.JPG', '030A17.JPG', '070A00.JPG']","['005', '003', '030', '070']","['61', '61', '17', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
21,"['054A16.JPG', '020A13.JPG', '035A03.JPG', '055A08.JPG']","['054', '020', '035', '055']","['16', '13', '3', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
54,"['003A60.JPG', '048A52.JPG', '061A19.JPG', '022A16.JPG']","['003', '048', '061', '022']","['60', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
123,"['076A15.JPG', '080A14.JPG', '056A06.JPG', '034A15.JPG']","['076', '080', '056', '034']","['15', '14', '6', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
166,"['036A20.JPG', '048A18.JPG', '041A13.JPG', '009A09.JPG']","['036', '048', '041', '009']","['20', '18', '13', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
26,"['052A20.JPG', '024A23.JPG', '053A04.JPG', '027A11.JPG']","['052', '024', '053', '027']","['20', '23', '4', '11']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
18,"['006A51.JPG', '045A48.JPG', '031A15.JPG', '026A13.JPG']","['006', '045', '031', '026']","['51', '48', '15', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
134,"['042A20.JPG', '010A18.JPG', '060A17.JPG', '076A13.JPG']","['042', '010', '060', '076']","['20', '18', '17', '13']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
56,"['046A18.JPG', '067A17.JPG', '015A04.JPG', '043A23.JPG']","['046', '067', '015', '043']","['18', '17', '4', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
107,"['064A03.JPG', '053A00.JPG', '010A01.JPG', '051A02.JPG']","['064', '053', '010', '051']","['3', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
136,"['078A11.JPG', '073A05.JPG', '075A08.JPG', '011A11.JPG']","['078', '073', '075', '011']","['11', '5', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
95,"['031A03.JPG', '040A02.JPG', '078A01.JPG', '014A03.JPG']","['031', '040', '078', '014']","['3', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
174,"['021A23.JPG', '029A22.JPG', '065A07b.JPG', '018A18.JPG']","['021', '029', '065', '018']","['23', '22', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
66,"['005A61.JPG', '003A61.JPG', '030A17.JPG', '070A00.JPG']","['005', '003', '030', '070']","['61', '61', '17', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
68,"['026A18.JPG', '016A17.JPG', '077A07.JPG', '071A18.JPG']","['026', '016', '077', '071']","['18', '17', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
182,"['072A17.JPG', '017A17.JPG', '067A21.JPG', '044A21.JPG']","['072', '017', '067', '044']","['17', '17', '21', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
59,"['069A02.JPG', '058A00.JPG', '009A01.JPG', '081A02.JPG']","['069', '058', '009', '081']","['2', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
188,"['004A21.JPG', '021A18.JPG', '025A19.JPG', '076A17.JPG']","['004', '021', '025', '076']","['21', '18', '19', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
68,"['026A18.JPG', '016A17.JPG', '077A07.JPG', '071A18.JPG']","['026', '016', '077', '071']","['18', '17', '7', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
