,img_name,subject,age,age_group,age_group_bag
136,"['010A15.JPG', '014A14.JPG', '077A09.JPG', '036A11.JPG']","['010', '014', '077', '036']","['15', '14', '9', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
171,"['071A18.JPG', '082A23.JPG', '059A07.JPG', '038A13.JPG']","['071', '082', '059', '038']","['18', '23', '7', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
78,"['017A42.JPG', '062A54.JPG', '057A18.JPG', '044A07.JPG']","['017', '062', '057', '044']","['42', '54', '18', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
100,"['019A05.JPG', '052A10.JPG', '060A10.JPG', '068A10b.JPG']","['019', '052', '060', '068']","['5', '10', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
49,"['001A40.JPG', '008A30.JPG', '001A05.JPG', '028A14.JPG']","['001', '008', '001', '028']","['40', '30', '5', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
17,"['073A00.JPG', '059A02a.JPG', '080A01.JPG', '078A00.JPG']","['073', '059', '080', '078']","['0', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
143,"['051A24.JPG', '058A17.JPG', '010A06.JPG', '007A18.JPG']","['051', '058', '010', '007']","['24', '17', '6', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
123,"['051A12.JPG', '077A14.JPG', '038A08.JPG', '059A12.JPG']","['051', '077', '038', '059']","['12', '14', '8', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
51,"['054A16.JPG', '051A16.JPG', '055A08.JPG', '080A04.JPG']","['054', '051', '055', '080']","['16', '16', '8', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
120,"['033A44.JPG', '014A42.JPG', '019A18.JPG', '018A25.JPG']","['033', '014', '019', '018']","['44', '42', '18', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
35,"['024A00.JPG', '074A01.JPG', '023A00.JPG', '037A00.JPG']","['024', '074', '023', '037']","['0', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['081A06.JPG', '031A06.JPG', '032A06.JPG', '023A05.JPG']","['081', '031', '032', '023']","['6', '6', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
60,"['001A43a.JPG', '013A44.JPG', '074A04.JPG', '047A27.JPG']","['001', '013', '074', '047']","['43', '44', '4', '27']","['41+', '41+', '04-11', '25-40']","""41+"""
84,"['005A52.JPG', '045A48.JPG', '042A14.JPG', '015A17.JPG']","['005', '045', '042', '015']","['52', '48', '14', '17']","['41+', '41+', '12-16', '17-24']","""41+"""
81,"['032A13.JPG', '059A16.JPG', '034A04.JPG', '008A03.JPG']","['032', '059', '034', '008']","['13', '16', '4', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
83,"['071A00.JPG', '015A03.JPG', '053A02.JPG', '038A03.JPG']","['071', '015', '053', '038']","['0', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
120,"['033A44.JPG', '014A42.JPG', '019A18.JPG', '018A25.JPG']","['033', '014', '019', '018']","['44', '42', '18', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
88,"['078A05.JPG', '024A07.JPG', '063A08.JPG', '064A01.JPG']","['078', '024', '063', '064']","['5', '7', '8', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
198,"['067A26.JPG', '062A30.JPG', '017A29.JPG', '025A34.JPG']","['067', '062', '017', '025']","['26', '30', '29', '34']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
13,"['033A35.JPG', '039A35.JPG', '053A12.JPG', '008A21.JPG']","['033', '039', '053', '008']","['35', '35', '12', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
168,"['077A15.JPG', '031A12.JPG', '079A06.JPG', '073A16.JPG']","['077', '031', '079', '073']","['15', '12', '6', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
58,"['081A04.JPG', '041A04.JPG', '060A06.JPG', '074A09.JPG']","['081', '041', '060', '074']","['4', '4', '6', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
135,"['003A20.JPG', '048A18.JPG', '021A16.JPG', '074A12.JPG']","['003', '048', '021', '074']","['20', '18', '16', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
140,"['057A12.JPG', '048A16.JPG', '076A13.JPG', '075A05.JPG']","['057', '048', '076', '075']","['12', '16', '13', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
30,"['004A63.JPG', '062A45.JPG', '028A26.JPG', '065A09.JPG']","['004', '062', '028', '065']","['63', '45', '26', '9']","['41+', '41+', '25-40', '04-11']","""41+"""
72,"['011A42.JPG', '071A44.JPG', '069A00.JPG', '079A00.JPG']","['011', '071', '069', '079']","['42', '44', '0', '0']","['41+', '41+', '00-03', '00-03']","""41+"""
74,"['024A23.JPG', '013A18.JPG', '017A15.JPG', '065A03b.JPG']","['024', '013', '017', '065']","['23', '18', '15', '3']","['17-24', '17-24', '12-16', '00-03']","""17-24"""
90,"['006A42.JPG', '006A55.JPG', '074A08.JPG', '071A27.JPG']","['006', '006', '074', '071']","['42', '55', '8', '27']","['41+', '41+', '04-11', '25-40']","""41+"""
96,"['001A43b.JPG', '047A55.JPG', '027A22.JPG', '009A22b.JPG']","['001', '047', '027', '009']","['43', '55', '22', '22']","['41+', '41+', '17-24', '17-24']","""41+"""
77,"['015A00.JPG', '026A00.JPG', '065A03a.JPG', '064A03.JPG']","['015', '026', '065', '064']","['0', '0', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
76,"['031A04.JPG', '023A07.JPG', '057A05.JPG', '015A07.JPG']","['031', '023', '057', '015']","['4', '7', '5', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
109,"['001A28.JPG', '014A36.JPG', '006A36.JPG', '002A18.JPG']","['001', '014', '006', '002']","['28', '36', '36', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
46,"['069A04.JPG', '070A09.JPG', '081A11.JPG', '051A05.JPG']","['069', '070', '081', '051']","['4', '9', '11', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
145,"['063A04.JPG', '061A06.JPG', '069A06.JPG', '048A09.JPG']","['063', '061', '069', '048']","['4', '6', '6', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
196,"['040A19.JPG', '016A19.JPG', '023A18.JPG', '001A18.JPG']","['040', '016', '023', '001']","['19', '19', '18', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
90,"['006A42.JPG', '006A55.JPG', '074A08.JPG', '071A27.JPG']","['006', '006', '074', '071']","['42', '55', '8', '27']","['41+', '41+', '04-11', '25-40']","""41+"""
182,"['067A28.JPG', '022A26.JPG', '067A33.JPG', '001A19.JPG']","['067', '022', '067', '001']","['28', '26', '33', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
20,"['045A19.JPG', '030A18.JPG', '017A07.JPG', '060A07.JPG']","['045', '030', '017', '060']","['19', '18', '7', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
33,"['009A16a.JPG', '076A16.JPG', '009A11.JPG', '075A07.JPG']","['009', '076', '009', '075']","['16', '16', '11', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
198,"['067A26.JPG', '062A30.JPG', '017A29.JPG', '025A34.JPG']","['067', '062', '017', '025']","['26', '30', '29', '34']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
75,"['043A15.JPG', '054A12.JPG', '015A05.JPG', '041A06.JPG']","['043', '054', '015', '041']","['15', '12', '5', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
137,"['026A11.JPG', '031A09.JPG', '038A05.JPG', '080A08.JPG']","['026', '031', '038', '080']","['11', '9', '5', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['041A00.JPG', '060A02.JPG', '029A01.JPG', '068A00.JPG']","['041', '060', '029', '068']","['0', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
98,"['036A20.JPG', '064A19.JPG', '012A14.JPG', '049A17.JPG']","['036', '064', '012', '049']","['20', '19', '14', '17']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
32,"['071A22.JPG', '021A18.JPG', '005A24.JPG', '058A03.JPG']","['071', '021', '005', '058']","['22', '18', '24', '3']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
95,"['079A02.JPG', '059A03.JPG', '074A03.JPG', '025A03.JPG']","['079', '059', '074', '025']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
63,"['073A13.JPG', '023A14.JPG', '065A06a.JPG', '065A06b.JPG']","['073', '023', '065', '065']","['13', '14', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
93,"['027A16.JPG', '078A15.JPG', '075A01.JPG', '035A00.JPG']","['027', '078', '075', '035']","['16', '15', '1', '0']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
163,"['057A23.JPG', '060A20.JPG', '076A17.JPG', '049A12.JPG']","['057', '060', '076', '049']","['23', '20', '17', '12']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
125,"['054A00.JPG', '063A00.JPG', '065A02b.JPG', '038A01.JPG']","['054', '063', '065', '038']","['0', '0', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
79,"['024A28.JPG', '061A29.JPG', '042A05.JPG', '082A25.JPG']","['024', '061', '042', '082']","['28', '29', '5', '25']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
135,"['003A20.JPG', '048A18.JPG', '021A16.JPG', '074A12.JPG']","['003', '048', '021', '074']","['20', '18', '16', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
20,"['045A19.JPG', '030A18.JPG', '017A07.JPG', '060A07.JPG']","['045', '030', '017', '060']","['19', '18', '7', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
105,"['029A16.JPG', '027A13.JPG', '018A11.JPG', '049A06.JPG']","['029', '027', '018', '049']","['16', '13', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
120,"['033A44.JPG', '014A42.JPG', '019A18.JPG', '018A25.JPG']","['033', '014', '019', '018']","['44', '42', '18', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
112,"['035A07.JPG', '072A07.JPG', '060A05.JPG', '046A06.JPG']","['035', '072', '060', '046']","['7', '7', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
53,"['022A00.JPG', '009A03.JPG', '042A01.JPG', '023A03.JPG']","['022', '009', '042', '023']","['0', '3', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['016A03.JPG', '074A02.JPG', '080A03.JPG', '051A00.JPG']","['016', '074', '080', '051']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
36,"['027A41.JPG', '062A53.JPG', '082A22.JPG', '027A02.JPG']","['027', '062', '082', '027']","['41', '53', '22', '2']","['41+', '41+', '17-24', '00-03']","""41+"""
13,"['033A35.JPG', '039A35.JPG', '053A12.JPG', '008A21.JPG']","['033', '039', '053', '008']","['35', '35', '12', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
98,"['036A20.JPG', '064A19.JPG', '012A14.JPG', '049A17.JPG']","['036', '064', '012', '049']","['20', '19', '14', '17']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
25,"['020A36.JPG', '012A25.JPG', '033A18.JPG', '009A01.JPG']","['020', '012', '033', '009']","['36', '25', '18', '1']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
1,"['017A26.JPG', '012A34.JPG', '061A04.JPG', '009A16b.JPG']","['017', '012', '061', '009']","['26', '34', '4', '16']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
114,"['004A51.JPG', '028A41.JPG', '070A08.JPG', '026A19.JPG']","['004', '028', '070', '026']","['51', '41', '8', '19']","['41+', '41+', '04-11', '17-24']","""41+"""
103,"['012A32.JPG', '045A32.JPG', '016A18.JPG', '076A06.JPG']","['012', '045', '016', '076']","['32', '32', '18', '6']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
90,"['006A42.JPG', '006A55.JPG', '074A08.JPG', '071A27.JPG']","['006', '006', '074', '071']","['42', '55', '8', '27']","['41+', '41+', '04-11', '25-40']","""41+"""
173,"['011A07.JPG', '029A04.JPG', '068A11.JPG', '059A06.JPG']","['011', '029', '068', '059']","['7', '4', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
18,"['047A45.JPG', '045A43.JPG', '002A21.JPG', '031A11.JPG']","['047', '045', '002', '031']","['45', '43', '21', '11']","['41+', '41+', '17-24', '04-11']","""41+"""
6,"['006A46.JPG', '034A44.JPG', '082A03.JPG', '039A16.JPG']","['006', '034', '082', '039']","['46', '44', '3', '16']","['41+', '41+', '00-03', '12-16']","""41+"""
6,"['006A46.JPG', '034A44.JPG', '082A03.JPG', '039A16.JPG']","['006', '034', '082', '039']","['46', '44', '3', '16']","['41+', '41+', '00-03', '12-16']","""41+"""
123,"['051A12.JPG', '077A14.JPG', '038A08.JPG', '059A12.JPG']","['051', '077', '038', '059']","['12', '14', '8', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
83,"['071A00.JPG', '015A03.JPG', '053A02.JPG', '038A03.JPG']","['071', '015', '053', '038']","['0', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
143,"['051A24.JPG', '058A17.JPG', '010A06.JPG', '007A18.JPG']","['051', '058', '010', '007']","['24', '17', '6', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
120,"['033A44.JPG', '014A42.JPG', '019A18.JPG', '018A25.JPG']","['033', '014', '019', '018']","['44', '42', '18', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
23,"['045A03.JPG', '042A00.JPG', '057A00.JPG', '062A03.JPG']","['045', '042', '057', '062']","['3', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
4,"['078A11.JPG', '024A05.JPG', '026A02.JPG', '036A00.JPG']","['078', '024', '026', '036']","['11', '5', '2', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
100,"['019A05.JPG', '052A10.JPG', '060A10.JPG', '068A10b.JPG']","['019', '052', '060', '068']","['5', '10', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
138,"['071A40.JPG', '032A35.JPG', '008A31.JPG', '067A39.JPG']","['071', '032', '008', '067']","['40', '35', '31', '39']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
109,"['001A28.JPG', '014A36.JPG', '006A36.JPG', '002A18.JPG']","['001', '014', '006', '002']","['28', '36', '36', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
63,"['073A13.JPG', '023A14.JPG', '065A06a.JPG', '065A06b.JPG']","['073', '023', '065', '065']","['13', '14', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
138,"['071A40.JPG', '032A35.JPG', '008A31.JPG', '067A39.JPG']","['071', '032', '008', '067']","['40', '35', '31', '39']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
11,"['066A02b.JPG', '030A00.JPG', '056A01.JPG', '013A00.JPG']","['066', '030', '056', '013']","['2', '0', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
163,"['057A23.JPG', '060A20.JPG', '076A17.JPG', '049A12.JPG']","['057', '060', '076', '049']","['23', '20', '17', '12']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
188,"['002A15.JPG', '069A13.JPG', '048A15.JPG', '031A02.JPG']","['002', '069', '048', '031']","['15', '13', '15', '2']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
102,"['039A50.JPG', '048A54.JPG', '044A13.JPG', '006A40.JPG']","['039', '048', '044', '006']","['50', '54', '13', '40']","['41+', '41+', '12-16', '25-40']","""41+"""
181,"['009A05.JPG', '040A09.JPG', '048A10.JPG', '058A10.JPG']","['009', '040', '048', '058']","['5', '9', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
145,"['063A04.JPG', '061A06.JPG', '069A06.JPG', '048A09.JPG']","['063', '061', '069', '048']","['4', '6', '6', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
63,"['073A13.JPG', '023A14.JPG', '065A06a.JPG', '065A06b.JPG']","['073', '023', '065', '065']","['13', '14', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
104,"['002A20.JPG', '062A18.JPG', '069A03.JPG', '069A10.JPG']","['002', '062', '069', '069']","['20', '18', '3', '10']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
140,"['057A12.JPG', '048A16.JPG', '076A13.JPG', '075A05.JPG']","['057', '048', '076', '075']","['12', '16', '13', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
29,"['056A03.JPG', '040A02.JPG', '081A03.JPG', '053A01.JPG']","['056', '040', '081', '053']","['3', '2', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['026A18.JPG', '072A17.JPG', '056A02.JPG', '067A23.JPG']","['026', '072', '056', '067']","['18', '17', '2', '23']","['17-24', '17-24', '00-03', '17-24']","""17-24"""
178,"['032A28.JPG', '002A38.JPG', '035A16.JPG', '032A33.JPG']","['032', '002', '035', '032']","['28', '38', '16', '33']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
131,"['052A20.JPG', '046A20.JPG', '055A22.JPG', '078A12.JPG']","['052', '046', '055', '078']","['20', '20', '22', '12']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
42,"['005A61.JPG', '048A50.JPG', '038A11.JPG', '021A11.JPG']","['005', '048', '038', '021']","['61', '50', '11', '11']","['41+', '41+', '04-11', '04-11']","""41+"""
139,"['020A20.JPG', '054A18.JPG', '072A19.JPG', '033A14.JPG']","['020', '054', '072', '033']","['20', '18', '19', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
29,"['056A03.JPG', '040A02.JPG', '081A03.JPG', '053A01.JPG']","['056', '040', '081', '053']","['3', '2', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['016A03.JPG', '074A02.JPG', '080A03.JPG', '051A00.JPG']","['016', '074', '080', '051']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['016A03.JPG', '074A02.JPG', '080A03.JPG', '051A00.JPG']","['016', '074', '080', '051']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
105,"['029A16.JPG', '027A13.JPG', '018A11.JPG', '049A06.JPG']","['029', '027', '018', '049']","['16', '13', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
89,"['002A03.JPG', '080A02.JPG', '076A01.JPG', '059A02b.JPG']","['002', '080', '076', '059']","['3', '2', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
63,"['073A13.JPG', '023A14.JPG', '065A06a.JPG', '065A06b.JPG']","['073', '023', '065', '065']","['13', '14', '6', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
141,"['045A06.JPG', '076A08.JPG', '021A05.JPG', '020A08.JPG']","['045', '076', '021', '020']","['6', '8', '5', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
89,"['002A03.JPG', '080A02.JPG', '076A01.JPG', '059A02b.JPG']","['002', '080', '076', '059']","['3', '2', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
102,"['039A50.JPG', '048A54.JPG', '044A13.JPG', '006A40.JPG']","['039', '048', '044', '006']","['50', '54', '13', '40']","['41+', '41+', '12-16', '25-40']","""41+"""
54,"['006A67.JPG', '007A45.JPG', '073A01.JPG', '047A23.JPG']","['006', '007', '073', '047']","['67', '45', '1', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
34,"['015A10.JPG', '073A04.JPG', '016A08.JPG', '078A10.JPG']","['015', '073', '016', '078']","['10', '4', '8', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
66,"['003A49.JPG', '003A58.JPG', '019A03.JPG', '060A04.JPG']","['003', '003', '019', '060']","['49', '58', '3', '4']","['41+', '41+', '00-03', '04-11']","""41+"""
149,"['022A11.JPG', '049A04.JPG', '055A05.JPG', '058A04.JPG']","['022', '049', '055', '058']","['11', '4', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
92,"['020A18.JPG', '034A21.JPG', '040A05.JPG', '016A04.JPG']","['020', '034', '040', '016']","['18', '21', '5', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
173,"['011A07.JPG', '029A04.JPG', '068A11.JPG', '059A06.JPG']","['011', '029', '068', '059']","['7', '4', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['017A42.JPG', '062A54.JPG', '057A18.JPG', '044A07.JPG']","['017', '062', '057', '044']","['42', '54', '18', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
106,"['073A11.JPG', '066A09.JPG', '069A05.JPG', '043A05.JPG']","['073', '066', '069', '043']","['11', '9', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['041A00.JPG', '060A02.JPG', '029A01.JPG', '068A00.JPG']","['041', '060', '029', '068']","['0', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
152,"['022A14.JPG', '039A15.JPG', '053A11.JPG', '042A12.JPG']","['022', '039', '053', '042']","['14', '15', '11', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
0,"['008A41.JPG', '003A60.JPG', '054A13.JPG', '042A24.JPG']","['008', '003', '054', '042']","['41', '60', '13', '24']","['41+', '41+', '12-16', '17-24']","""41+"""
37,"['004A37.JPG', '019A30.JPG', '007A22.JPG', '029A05.JPG']","['004', '019', '007', '029']","['37', '30', '22', '5']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
140,"['057A12.JPG', '048A16.JPG', '076A13.JPG', '075A05.JPG']","['057', '048', '076', '075']","['12', '16', '13', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
0,"['008A41.JPG', '003A60.JPG', '054A13.JPG', '042A24.JPG']","['008', '003', '054', '042']","['41', '60', '13', '24']","['41+', '41+', '12-16', '17-24']","""41+"""
107,"['033A02.JPG', '011A02.JPG', '051A02.JPG', '044A01.JPG']","['033', '011', '051', '044']","['2', '2', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
