,img_name,subject,age,age_group,age_group_bag
5,"['046A00.JPG', '022A00.JPG', '074A02.JPG', '054A02.JPG']","['046', '022', '074', '054']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
190,"['021A35.JPG', '029A33.JPG', '032A40.JPG', '008A21.JPG']","['021', '029', '032', '008']","['35', '33', '40', '21']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
113,"['034A02.JPG', '075A01.JPG', '075A03.JPG', '056A02.JPG']","['034', '075', '075', '056']","['2', '1', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
24,"['062A53.JPG', '047A55.JPG', '068A09.JPG', '034A25.JPG']","['062', '047', '068', '034']","['53', '55', '9', '25']","['41+', '41+', '04-11', '25-40']","""41+"""
107,"['042A00.JPG', '037A01.JPG', '080A00.JPG', '035A00.JPG']","['042', '037', '080', '035']","['0', '1', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['053A10.JPG', '047A06.JPG', '058A06.JPG', '038A05.JPG']","['053', '047', '058', '038']","['10', '6', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
136,"['078A03.JPG', '035A01.JPG', '015A00.JPG', '053A02.JPG']","['078', '035', '015', '053']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
109,"['002A26.JPG', '005A31.JPG', '072A25.JPG', '035A08.JPG']","['002', '005', '072', '035']","['26', '31', '25', '8']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
30,"['006A51.JPG', '062A45.JPG', '023A25.JPG', '071A22.JPG']","['006', '062', '023', '071']","['51', '45', '25', '22']","['41+', '41+', '25-40', '17-24']","""41+"""
126,"['006A55.JPG', '048A49.JPG', '040A10.JPG', '040A07.JPG']","['006', '048', '040', '040']","['55', '49', '10', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
11,"['058A02.JPG', '077A00.JPG', '025A00.JPG', '002A03.JPG']","['058', '077', '025', '002']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
84,"['007A45.JPG', '004A48.JPG', '040A02.JPG', '052A04.JPG']","['007', '004', '040', '052']","['45', '48', '2', '4']","['41+', '41+', '00-03', '04-11']","""41+"""
96,"['001A43b.JPG', '045A43.JPG', '003A51.JPG', '046A12.JPG']","['001', '045', '003', '046']","['43', '43', '51', '12']","['41+', '41+', '41+', '12-16']","""41+"""
104,"['057A23.JPG', '038A17.JPG', '079A07.JPG', '045A06.JPG']","['057', '038', '079', '045']","['23', '17', '7', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
138,"['004A21.JPG', '023A18.JPG', '054A10.JPG', '016A12.JPG']","['004', '023', '054', '016']","['21', '18', '10', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
22,"['060A08.JPG', '072A11.JPG', '080A08.JPG', '042A05.JPG']","['060', '072', '080', '042']","['8', '11', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
37,"['013A25.JPG', '022A27.JPG', '078A07.JPG', '027A18.JPG']","['013', '022', '078', '027']","['25', '27', '7', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
147,"['069A13.JPG', '044A15.JPG', '066A06a.JPG', '068A12.JPG']","['069', '044', '066', '068']","['13', '15', '6', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
14,"['003A20.JPG', '041A21.JPG', '041A19.JPG', '034A21.JPG']","['003', '041', '041', '034']","['20', '21', '19', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
51,"['078A15.JPG', '038A14.JPG', '080A01.JPG', '081A07.JPG']","['078', '038', '080', '081']","['15', '14', '1', '7']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
147,"['069A13.JPG', '044A15.JPG', '066A06a.JPG', '068A12.JPG']","['069', '044', '066', '068']","['13', '15', '6', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
63,"['074A12.JPG', '001A14.JPG', '081A06.JPG', '058A13.JPG']","['074', '001', '081', '058']","['12', '14', '6', '13']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
28,"['019A07.JPG', '079A09.JPG', '002A04.JPG', '070A01.JPG']","['019', '079', '002', '070']","['7', '9', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
54,"['011A42.JPG', '071A45.JPG', '002A18.JPG', '001A18.JPG']","['011', '071', '002', '001']","['42', '45', '18', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
39,"['008A12.JPG', '049A15.JPG', '074A07.JPG', '052A07.JPG']","['008', '049', '074', '052']","['12', '15', '7', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
48,"['045A48.JPG', '008A41.JPG', '076A15.JPG', '069A09.JPG']","['045', '008', '076', '069']","['48', '41', '15', '9']","['41+', '41+', '12-16', '04-11']","""41+"""
135,"['073A04.JPG', '066A04.JPG', '036A01.JPG', '063A08.JPG']","['073', '066', '036', '063']","['4', '4', '1', '8']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
170,"['055A23.JPG', '002A23.JPG', '043A17.JPG', '047A20.JPG']","['055', '002', '043', '047']","['23', '23', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
59,"['050A00.JPG', '016A03.JPG', '040A00.JPG', '063A00.JPG']","['050', '016', '040', '063']","['0', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
34,"['061A04.JPG', '061A06.JPG', '065A06b.JPG', '016A10.JPG']","['061', '061', '065', '016']","['4', '6', '6', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
159,"['039A15.JPG', '011A15.JPG', '054A06.JPG', '069A05.JPG']","['039', '011', '054', '069']","['15', '15', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
25,"['012A36.JPG', '018A25.JPG', '065A11.JPG', '043A03.JPG']","['012', '018', '065', '043']","['36', '25', '11', '3']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
114,"['004A53.JPG', '006A67.JPG', '067A39.JPG', '012A24.JPG']","['004', '006', '067', '012']","['53', '67', '39', '24']","['41+', '41+', '25-40', '17-24']","""41+"""
155,"['080A14.JPG', '038A13.JPG', '070A14.JPG', '039A13.JPG']","['080', '038', '070', '039']","['14', '13', '14', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
10,"['074A09.JPG', '056A10.JPG', '015A09.JPG', '026A11.JPG']","['074', '056', '015', '026']","['9', '10', '9', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
24,"['062A53.JPG', '047A55.JPG', '068A09.JPG', '034A25.JPG']","['062', '047', '068', '034']","['53', '55', '9', '25']","['41+', '41+', '04-11', '25-40']","""41+"""
30,"['006A51.JPG', '062A45.JPG', '023A25.JPG', '071A22.JPG']","['006', '062', '023', '071']","['51', '45', '25', '22']","['41+', '41+', '25-40', '17-24']","""41+"""
46,"['036A06.JPG', '066A10.JPG', '050A10.JPG', '049A07.JPG']","['036', '066', '050', '049']","['6', '10', '10', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
143,"['048A16.JPG', '012A12.JPG', '075A05.JPG', '040A09.JPG']","['048', '012', '075', '040']","['16', '12', '5', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
84,"['007A45.JPG', '004A48.JPG', '040A02.JPG', '052A04.JPG']","['007', '004', '040', '052']","['45', '48', '2', '4']","['41+', '41+', '00-03', '04-11']","""41+"""
54,"['011A42.JPG', '071A45.JPG', '002A18.JPG', '001A18.JPG']","['011', '071', '002', '001']","['42', '45', '18', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
20,"['043A19.JPG', '030A18.JPG', '067A17.JPG', '046A20.JPG']","['043', '030', '067', '046']","['19', '18', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
194,"['072A29.JPG', '017A32.JPG', '025A28.JPG', '035A05.JPG']","['072', '017', '025', '035']","['29', '32', '28', '5']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
143,"['048A16.JPG', '012A12.JPG', '075A05.JPG', '040A09.JPG']","['048', '012', '075', '040']","['16', '12', '5', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
62,"['029A23.JPG', '008A18.JPG', '076A05.JPG', '016A16.JPG']","['029', '008', '076', '016']","['23', '18', '5', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
146,"['032A20.JPG', '013A18.JPG', '032A18.JPG', '048A17.JPG']","['032', '013', '032', '048']","['20', '18', '18', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
185,"['052A17.JPG', '057A18.JPG', '075A08.JPG', '010A18.JPG']","['052', '057', '075', '010']","['17', '18', '8', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
32,"['067A21.JPG', '017A17.JPG', '038A00.JPG', '065A07b.JPG']","['067', '017', '038', '065']","['21', '17', '0', '7']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
154,"['024A19.JPG', '001A22.JPG', '005A24.JPG', '079A06.JPG']","['024', '001', '005', '079']","['19', '22', '24', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
173,"['048A33.JPG', '012A26.JPG', '008A13.JPG', '078A06.JPG']","['048', '012', '008', '078']","['33', '26', '13', '6']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
5,"['046A00.JPG', '022A00.JPG', '074A02.JPG', '054A02.JPG']","['046', '022', '074', '054']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
44,"['015A17.JPG', '023A21.JPG', '077A06.JPG', '036A20.JPG']","['015', '023', '077', '036']","['17', '21', '6', '20']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
55,"['022A28.JPG', '012A32.JPG', '007A18.JPG', '038A21.JPG']","['022', '012', '007', '038']","['28', '32', '18', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
32,"['067A21.JPG', '017A17.JPG', '038A00.JPG', '065A07b.JPG']","['067', '017', '038', '065']","['21', '17', '0', '7']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
2,"['020A20.JPG', '082A23.JPG', '009A09.JPG', '016A14.JPG']","['020', '082', '009', '016']","['20', '23', '9', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
185,"['052A17.JPG', '057A18.JPG', '075A08.JPG', '010A18.JPG']","['052', '057', '075', '010']","['17', '18', '8', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
136,"['078A03.JPG', '035A01.JPG', '015A00.JPG', '053A02.JPG']","['078', '035', '015', '053']","['3', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
115,"['002A38.JPG', '027A25.JPG', '011A05.JPG', '040A19.JPG']","['002', '027', '011', '040']","['38', '25', '5', '19']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
160,"['043A10.JPG', '066A11.JPG', '023A05.JPG', '024A07.JPG']","['043', '066', '023', '024']","['10', '11', '5', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
20,"['043A19.JPG', '030A18.JPG', '067A17.JPG', '046A20.JPG']","['043', '030', '067', '046']","['19', '18', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
83,"['068A00.JPG', '078A00.JPG', '069A02.JPG', '066A03.JPG']","['068', '078', '069', '066']","['0', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
69,"['080A12.JPG', '008A16.JPG', '038A04.JPG', '029A01.JPG']","['080', '008', '038', '029']","['12', '16', '4', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
192,"['004A37.JPG', '004A28.JPG', '035A23a.JPG', '007A38.JPG']","['004', '004', '035', '007']","['37', '28', '23', '38']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
11,"['058A02.JPG', '077A00.JPG', '025A00.JPG', '002A03.JPG']","['058', '077', '025', '002']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
112,"['068A04.JPG', '001A10.JPG', '021A11.JPG', '020A04.JPG']","['068', '001', '021', '020']","['4', '10', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
142,"['002A20.JPG', '009A22a.JPG', '076A02.JPG', '060A06.JPG']","['002', '009', '076', '060']","['20', '22', '2', '6']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
71,"['041A02.JPG', '078A02.JPG', '074A00.JPG', '021A03.JPG']","['041', '078', '074', '021']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
103,"['034A30.JPG', '048A27.JPG', '049A17.JPG', '040A06.JPG']","['034', '048', '049', '040']","['30', '27', '17', '6']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
179,"['037A13.JPG', '062A16.JPG', '039A05.JPG', '048A10.JPG']","['037', '062', '039', '048']","['13', '16', '5', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
70,"['065A07a.JPG', '071A10.JPG', '025A07.JPG', '051A02.JPG']","['065', '071', '025', '051']","['7', '10', '7', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
170,"['055A23.JPG', '002A23.JPG', '043A17.JPG', '047A20.JPG']","['055', '002', '043', '047']","['23', '23', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
17,"['077A01.JPG', '078A01.JPG', '079A03.JPG', '069A00.JPG']","['077', '078', '079', '069']","['1', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
176,"['053A11.JPG', '022A07.JPG', '073A07.JPG', '056A06.JPG']","['053', '022', '073', '056']","['11', '7', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
159,"['039A15.JPG', '011A15.JPG', '054A06.JPG', '069A05.JPG']","['039', '011', '054', '069']","['15', '15', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
165,"['061A29.JPG', '001A33.JPG', '032A06.JPG', '060A10.JPG']","['061', '001', '032', '060']","['29', '33', '6', '10']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
137,"['030A26.JPG', '057A25.JPG', '079A13.JPG', '034A15.JPG']","['030', '057', '079', '034']","['26', '25', '13', '15']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
96,"['001A43b.JPG', '045A43.JPG', '003A51.JPG', '046A12.JPG']","['001', '045', '003', '046']","['43', '43', '51', '12']","['41+', '41+', '41+', '12-16']","""41+"""
140,"['081A08.JPG', '075A06.JPG', '031A06.JPG', '024A10.JPG']","['081', '075', '031', '024']","['8', '6', '6', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
117,"['073A13.JPG', '011A13.JPG', '078A13.JPG', '076A10.JPG']","['073', '011', '078', '076']","['13', '13', '13', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
198,"['082A27.JPG', '012A27.JPG', '042A24.JPG', '005A30.JPG']","['082', '012', '042', '005']","['27', '27', '24', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
8,"['052A19.JPG', '038A23.JPG', '080A03.JPG', '060A12.JPG']","['052', '038', '080', '060']","['19', '23', '3', '12']","['17-24', '17-24', '00-03', '12-16']","""17-24"""
119,"['081A01.JPG', '075A02.JPG', '066A00.JPG', '039A02.JPG']","['081', '075', '066', '039']","['1', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
105,"['036A13.JPG', '015A12.JPG', '070A07.JPG', '030A10.JPG']","['036', '015', '070', '030']","['13', '12', '7', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
96,"['001A43b.JPG', '045A43.JPG', '003A51.JPG', '046A12.JPG']","['001', '045', '003', '046']","['43', '43', '51', '12']","['41+', '41+', '41+', '12-16']","""41+"""
51,"['078A15.JPG', '038A14.JPG', '080A01.JPG', '081A07.JPG']","['078', '038', '080', '081']","['15', '14', '1', '7']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
101,"['076A00.JPG', '058A01.JPG', '070A02.JPG', '064A01.JPG']","['076', '058', '070', '064']","['0', '1', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['053A10.JPG', '047A06.JPG', '058A06.JPG', '038A05.JPG']","['053', '047', '058', '038']","['10', '6', '6', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
187,"['004A26.JPG', '028A35.JPG', '080A07.JPG', '017A15.JPG']","['004', '028', '080', '017']","['26', '35', '7', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
110,"['015A19.JPG', '042A18.JPG', '002A07.JPG', '069A06.JPG']","['015', '042', '002', '069']","['19', '18', '7', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
25,"['012A36.JPG', '018A25.JPG', '065A11.JPG', '043A03.JPG']","['012', '018', '065', '043']","['36', '25', '11', '3']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
1,"['025A39.JPG', '028A28.JPG', '018A28.JPG', '012A23.JPG']","['025', '028', '018', '012']","['39', '28', '28', '23']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
152,"['055A08.JPG', '066A08.JPG', '022A11.JPG', '051A05.JPG']","['055', '066', '022', '051']","['8', '8', '11', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
137,"['030A26.JPG', '057A25.JPG', '079A13.JPG', '034A15.JPG']","['030', '057', '079', '034']","['26', '25', '13', '15']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
71,"['041A02.JPG', '078A02.JPG', '074A00.JPG', '021A03.JPG']","['041', '078', '074', '021']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
181,"['018A36.JPG', '039A35.JPG', '019A30.JPG', '063A09.JPG']","['018', '039', '019', '063']","['36', '35', '30', '9']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
44,"['015A17.JPG', '023A21.JPG', '077A06.JPG', '036A20.JPG']","['015', '023', '077', '036']","['17', '21', '6', '20']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
84,"['007A45.JPG', '004A48.JPG', '040A02.JPG', '052A04.JPG']","['007', '004', '040', '052']","['45', '48', '2', '4']","['41+', '41+', '00-03', '04-11']","""41+"""
72,"['048A54.JPG', '006A46.JPG', '065A13.JPG', '039A07.JPG']","['048', '006', '065', '039']","['54', '46', '13', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
177,"['042A28.JPG', '006A31.JPG', '017A22.JPG', '038A10.JPG']","['042', '006', '017', '038']","['28', '31', '22', '10']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
