,img_name,subject,age,age_group,age_group_bag
129,"['056A02.JPG', '075A00.JPG', '024A00.JPG', '042A00.JPG']","['056', '075', '024', '042']","['2', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
177,"['059A12.JPG', '018A16.JPG', '046A06.JPG', '052A07.JPG']","['059', '018', '046', '052']","['12', '16', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
194,"['012A23.JPG', '076A17.JPG', '054A18.JPG', '067A14.JPG']","['012', '076', '054', '067']","['23', '17', '18', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
2,"['025A23.JPG', '055A22.JPG', '016A05.JPG', '081A04.JPG']","['025', '055', '016', '081']","['23', '22', '5', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
8,"['048A17.JPG', '057A17.JPG', '033A21.JPG', '082A00.JPG']","['048', '057', '033', '082']","['17', '17', '21', '0']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
33,"['052A14.JPG', '016A12.JPG', '046A02.JPG', '053A00.JPG']","['052', '016', '046', '053']","['14', '12', '2', '0']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
23,"['069A00.JPG', '019A03.JPG', '058A02.JPG', '079A00.JPG']","['069', '019', '058', '079']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
131,"['031A19.JPG', '058A17.JPG', '076A08.JPG', '045A12.JPG']","['031', '058', '076', '045']","['19', '17', '8', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
80,"['030A18.JPG', '016A19.JPG', '031A15.JPG', '009A01.JPG']","['030', '016', '031', '009']","['18', '19', '15', '1']","['17-24', '17-24', '12-16', '00-03']","""17-24"""
90,"['003A61.JPG', '062A47.JPG', '058A01.JPG', '052A19.JPG']","['003', '062', '058', '052']","['61', '47', '1', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
22,"['034A11.JPG', '048A11.JPG', '077A09.JPG', '029A01.JPG']","['034', '048', '077', '029']","['11', '11', '9', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
9,"['023A14.JPG', '062A15.JPG', '020A08.JPG', '079A12.JPG']","['023', '062', '020', '079']","['14', '15', '8', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
79,"['027A30.JPG', '005A35.JPG', '065A13.JPG', '052A02.JPG']","['027', '005', '065', '052']","['30', '35', '13', '2']","['25-40', '25-40', '12-16', '00-03']","""25-40"""
36,"['005A61.JPG', '006A61.JPG', '044A13.JPG', '019A07.JPG']","['005', '006', '044', '019']","['61', '61', '13', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
124,"['080A02.JPG', '009A03.JPG', '066A00.JPG', '011A02.JPG']","['080', '009', '066', '011']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
72,"['047A55.JPG', '001A43b.JPG', '076A11.JPG', '076A07.JPG']","['047', '001', '076', '076']","['55', '43', '11', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
30,"['006A51.JPG', '048A49.JPG', '074A01.JPG', '022A18.JPG']","['006', '048', '074', '022']","['51', '49', '1', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
119,"['053A01.JPG', '075A01.JPG', '059A02b.JPG', '060A02.JPG']","['053', '075', '059', '060']","['1', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
102,"['011A42.JPG', '033A44.JPG', '029A11.JPG', '077A06.JPG']","['011', '033', '029', '077']","['42', '44', '11', '6']","['41+', '41+', '04-11', '04-11']","""41+"""
24,"['034A44.JPG', '005A48.JPG', '071A44.JPG', '061A18.JPG']","['034', '005', '071', '061']","['44', '48', '44', '18']","['41+', '41+', '41+', '17-24']","""41+"""
47,"['073A01.JPG', '080A00.JPG', '065A03a.JPG', '079A01.JPG']","['073', '080', '065', '079']","['1', '0', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
72,"['047A55.JPG', '001A43b.JPG', '076A11.JPG', '076A07.JPG']","['047', '001', '076', '076']","['55', '43', '11', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
41,"['066A02b.JPG', '009A00.JPG', '025A00.JPG', '053A03.JPG']","['066', '009', '025', '053']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
2,"['025A23.JPG', '055A22.JPG', '016A05.JPG', '081A04.JPG']","['025', '055', '016', '081']","['23', '22', '5', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
7,"['043A27.JPG', '028A34.JPG', '003A25.JPG', '032A40.JPG']","['043', '028', '003', '032']","['27', '34', '25', '40']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
80,"['030A18.JPG', '016A19.JPG', '031A15.JPG', '009A01.JPG']","['030', '016', '031', '009']","['18', '19', '15', '1']","['17-24', '17-24', '12-16', '00-03']","""17-24"""
106,"['073A06.JPG', '047A11.JPG', '068A04.JPG', '010A07b.JPG']","['073', '047', '068', '010']","['6', '11', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
16,"['039A05.JPG', '012A07.JPG', '081A01.JPG', '060A07.JPG']","['039', '012', '081', '060']","['5', '7', '1', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
131,"['031A19.JPG', '058A17.JPG', '076A08.JPG', '045A12.JPG']","['031', '058', '076', '045']","['19', '17', '8', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
127,"['065A12.JPG', '051A14.JPG', '035A05.JPG', '068A09.JPG']","['065', '051', '035', '068']","['12', '14', '5', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
194,"['012A23.JPG', '076A17.JPG', '054A18.JPG', '067A14.JPG']","['012', '076', '054', '067']","['23', '17', '18', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
10,"['066A11.JPG', '035A08.JPG', '007A01.JPG', '039A07.JPG']","['066', '035', '007', '039']","['11', '8', '1', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
89,"['020A02.JPG', '080A01.JPG', '040A00.JPG', '070A01.JPG']","['020', '080', '040', '070']","['2', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
101,"['077A03.JPG', '059A02a.JPG', '065A02b.JPG', '022A00.JPG']","['077', '059', '065', '022']","['3', '2', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
132,"['029A16.JPG', '078A13.JPG', '074A09.JPG', '077A04.JPG']","['029', '078', '074', '077']","['16', '13', '9', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
169,"['078A14.JPG', '040A12.JPG', '018A11.JPG', '026A04.JPG']","['078', '040', '018', '026']","['14', '12', '11', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
149,"['041A13.JPG', '015A12.JPG', '080A12.JPG', '014A16.JPG']","['041', '015', '080', '014']","['13', '12', '12', '16']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
17,"['026A00.JPG', '051A00.JPG', '081A02.JPG', '046A00.JPG']","['026', '051', '081', '046']","['0', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
148,"['003A20.JPG', '049A17.JPG', '042A18.JPG', '044A15.JPG']","['003', '049', '042', '044']","['20', '17', '18', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
41,"['066A02b.JPG', '009A00.JPG', '025A00.JPG', '053A03.JPG']","['066', '009', '025', '053']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['027A25.JPG', '020A30.JPG', '055A05.JPG', '032A18.JPG']","['027', '020', '055', '032']","['25', '30', '5', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
125,"['002A38.JPG', '008A35.JPG', '025A34.JPG', '082A16.JPG']","['002', '008', '025', '082']","['38', '35', '34', '16']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
181,"['002A16.JPG', '073A16.JPG', '073A05.JPG', '069A09.JPG']","['002', '073', '073', '069']","['16', '16', '5', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
149,"['041A13.JPG', '015A12.JPG', '080A12.JPG', '014A16.JPG']","['041', '015', '080', '014']","['13', '12', '12', '16']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
117,"['038A14.JPG', '010A12.JPG', '053A12.JPG', '056A10.JPG']","['038', '010', '053', '056']","['14', '12', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
77,"['013A00.JPG', '079A03.JPG', '038A00.JPG', '070A00.JPG']","['013', '079', '038', '070']","['0', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['022A27.JPG', '002A36.JPG', '038A10.JPG', '030A26.JPG']","['022', '002', '038', '030']","['27', '36', '10', '26']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
174,"['026A07.JPG', '022A11.JPG', '079A11.JPG', '078A06.JPG']","['026', '022', '079', '078']","['7', '11', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
0,"['072A41.JPG', '006A46.JPG', '002A03.JPG', '081A06.JPG']","['072', '006', '002', '081']","['41', '46', '3', '6']","['41+', '41+', '00-03', '04-11']","""41+"""
165,"['034A13.JPG', '080A14.JPG', '027A11.JPG', '050A06.JPG']","['034', '080', '027', '050']","['13', '14', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
164,"['071A23.JPG', '020A24.JPG', '001A18.JPG', '032A15.JPG']","['071', '020', '001', '032']","['23', '24', '18', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
147,"['024A25.JPG', '032A33.JPG', '046A18.JPG', '019A30.JPG']","['024', '032', '046', '019']","['25', '33', '18', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
143,"['022A25.JPG', '072A25.JPG', '005A24.JPG', '077A11.JPG']","['022', '072', '005', '077']","['25', '25', '24', '11']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
122,"['072A13.JPG', '077A13.JPG', '038A05.JPG', '053A08.JPG']","['072', '077', '038', '053']","['13', '13', '5', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
175,"['048A33.JPG', '001A29.JPG', '057A23.JPG', '061A26.JPG']","['048', '001', '057', '061']","['33', '29', '23', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
130,"['012A27.JPG', '029A33.JPG', '061A17.JPG', '058A06.JPG']","['012', '029', '061', '058']","['27', '33', '17', '6']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
54,"['071A42.JPG', '028A41.JPG', '044A07.JPG', '072A17.JPG']","['071', '028', '044', '072']","['42', '41', '7', '17']","['41+', '41+', '04-11', '17-24']","""41+"""
165,"['034A13.JPG', '080A14.JPG', '027A11.JPG', '050A06.JPG']","['034', '080', '027', '050']","['13', '14', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
167,"['018A29.JPG', '012A34.JPG', '034A18.JPG', '008A21.JPG']","['018', '012', '034', '008']","['29', '34', '18', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
12,"['004A51.JPG', '047A45.JPG', '020A36.JPG', '077A02.JPG']","['004', '047', '020', '077']","['51', '45', '36', '2']","['41+', '41+', '25-40', '00-03']","""41+"""
126,"['072A19.JPG', '030A17.JPG', '032A24.JPG', '052A18.JPG']","['072', '030', '032', '052']","['19', '17', '24', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
112,"['063A04.JPG', '017A07.JPG', '080A06.JPG', '056A04.JPG']","['063', '017', '080', '056']","['4', '7', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
23,"['069A00.JPG', '019A03.JPG', '058A02.JPG', '079A00.JPG']","['069', '019', '058', '079']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
2,"['025A23.JPG', '055A22.JPG', '016A05.JPG', '081A04.JPG']","['025', '055', '016', '081']","['23', '22', '5', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
112,"['063A04.JPG', '017A07.JPG', '080A06.JPG', '056A04.JPG']","['063', '017', '080', '056']","['4', '7', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
27,"['016A14.JPG', '056A15.JPG', '032A06.JPG', '078A15.JPG']","['016', '056', '032', '078']","['14', '15', '6', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
100,"['032A10.JPG', '001A05.JPG', '073A02.JPG', '040A07.JPG']","['032', '001', '073', '040']","['10', '5', '2', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
48,"['062A53.JPG', '039A45.JPG', '034A21.JPG', '006A28.JPG']","['062', '039', '034', '006']","['53', '45', '21', '28']","['41+', '41+', '17-24', '25-40']","""41+"""
81,"['068A13.JPG', '042A12.JPG', '031A04.JPG', '029A05.JPG']","['068', '042', '031', '029']","['13', '12', '4', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
36,"['005A61.JPG', '006A61.JPG', '044A13.JPG', '019A07.JPG']","['005', '006', '044', '019']","['61', '61', '13', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
129,"['056A02.JPG', '075A00.JPG', '024A00.JPG', '042A00.JPG']","['056', '075', '024', '042']","['2', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
151,"['021A35.JPG', '022A28.JPG', '054A11.JPG', '049A12.JPG']","['021', '022', '054', '049']","['35', '28', '11', '12']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
11,"['030A00.JPG', '077A01.JPG', '036A00.JPG', '066A02a.JPG']","['030', '077', '036', '066']","['0', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
177,"['059A12.JPG', '018A16.JPG', '046A06.JPG', '052A07.JPG']","['059', '018', '046', '052']","['12', '16', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
165,"['034A13.JPG', '080A14.JPG', '027A11.JPG', '050A06.JPG']","['034', '080', '027', '050']","['13', '14', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
124,"['080A02.JPG', '009A03.JPG', '066A00.JPG', '011A02.JPG']","['080', '009', '066', '011']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
116,"['019A18.JPG', '002A21.JPG', '049A08.JPG', '050A10.JPG']","['019', '002', '049', '050']","['18', '21', '8', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
128,"['030A04.JPG', '066A09.JPG', '055A08.JPG', '024A07.JPG']","['030', '066', '055', '024']","['4', '9', '8', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
44,"['067A21.JPG', '023A18.JPG', '066A07.JPG', '081A07.JPG']","['067', '023', '066', '081']","['21', '18', '7', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
176,"['036A18.JPG', '026A18.JPG', '037A19.JPG', '013A21.JPG']","['036', '026', '037', '013']","['18', '18', '19', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
56,"['028A18.JPG', '014A18.JPG', '002A23.JPG', '040A19.JPG']","['028', '014', '002', '040']","['18', '18', '23', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
113,"['058A00.JPG', '075A02.JPG', '058A03.JPG', '054A02.JPG']","['058', '075', '058', '054']","['0', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
127,"['065A12.JPG', '051A14.JPG', '035A05.JPG', '068A09.JPG']","['065', '051', '035', '068']","['12', '14', '5', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
17,"['026A00.JPG', '051A00.JPG', '081A02.JPG', '046A00.JPG']","['026', '051', '081', '046']","['0', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
113,"['058A00.JPG', '075A02.JPG', '058A03.JPG', '054A02.JPG']","['058', '075', '058', '054']","['0', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
193,"['007A38.JPG', '067A39.JPG', '019A27.JPG', '006A40.JPG']","['007', '067', '019', '006']","['38', '39', '27', '40']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
6,"['048A54.JPG', '005A52.JPG', '022A30.JPG', '036A01.JPG']","['048', '005', '022', '036']","['54', '52', '30', '1']","['41+', '41+', '25-40', '00-03']","""41+"""
97,"['042A28.JPG', '034A39.JPG', '045A03.JPG', '066A06a.JPG']","['042', '034', '045', '066']","['28', '39', '3', '6']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
18,"['048A50.JPG', '071A45.JPG', '017A36.JPG', '012A18.JPG']","['048', '071', '017', '012']","['50', '45', '36', '18']","['41+', '41+', '25-40', '17-24']","""41+"""
162,"['001A08.JPG', '081A05.JPG', '032A08.JPG', '075A11.JPG']","['001', '081', '032', '075']","['8', '5', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
117,"['038A14.JPG', '010A12.JPG', '053A12.JPG', '056A10.JPG']","['038', '010', '053', '056']","['14', '12', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
120,"['038A34.JPG', '033A25.JPG', '053A10.JPG', '019A15.JPG']","['038', '033', '053', '019']","['34', '25', '10', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
112,"['063A04.JPG', '017A07.JPG', '080A06.JPG', '056A04.JPG']","['063', '017', '080', '056']","['4', '7', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
11,"['030A00.JPG', '077A01.JPG', '036A00.JPG', '066A02a.JPG']","['030', '077', '036', '066']","['0', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
45,"['074A13.JPG', '019A12.JPG', '053A02.JPG', '074A08.JPG']","['074', '019', '053', '074']","['13', '12', '2', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
193,"['007A38.JPG', '067A39.JPG', '019A27.JPG', '006A40.JPG']","['007', '067', '019', '006']","['38', '39', '27', '40']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
5,"['035A00.JPG', '076A03.JPG', '076A00.JPG', '037A02.JPG']","['035', '076', '076', '037']","['0', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
108,"['003A58.JPG', '045A43.JPG', '006A31.JPG', '011A27.JPG']","['003', '045', '006', '011']","['58', '43', '31', '27']","['41+', '41+', '25-40', '25-40']","""41+"""
182,"['011A11.JPG', '052A10.JPG', '038A04.JPG', '065A08.JPG']","['011', '052', '038', '065']","['11', '10', '4', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
162,"['001A08.JPG', '081A05.JPG', '032A08.JPG', '075A11.JPG']","['001', '081', '032', '075']","['8', '5', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
96,"['003A60.JPG', '004A53.JPG', '022A16.JPG', '014A30.JPG']","['003', '004', '022', '014']","['60', '53', '16', '30']","['41+', '41+', '12-16', '25-40']","""41+"""
91,"['007A39.JPG', '028A26.JPG', '055A23.JPG', '039A02.JPG']","['007', '028', '055', '039']","['39', '26', '23', '2']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
102,"['011A42.JPG', '033A44.JPG', '029A11.JPG', '077A06.JPG']","['011', '033', '029', '077']","['42', '44', '11', '6']","['41+', '41+', '04-11', '04-11']","""41+"""
30,"['006A51.JPG', '048A49.JPG', '074A01.JPG', '022A18.JPG']","['006', '048', '074', '022']","['51', '49', '1', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
129,"['056A02.JPG', '075A00.JPG', '024A00.JPG', '042A00.JPG']","['056', '075', '024', '042']","['2', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
52,"['023A09.JPG', '074A06.JPG', '060A04.JPG', '059A04.JPG']","['023', '074', '060', '059']","['9', '6', '4', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
159,"['012A26.JPG', '002A29.JPG', '011A17.JPG', '043A13.JPG']","['012', '002', '011', '043']","['26', '29', '17', '13']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
117,"['038A14.JPG', '010A12.JPG', '053A12.JPG', '056A10.JPG']","['038', '010', '053', '056']","['14', '12', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
90,"['003A61.JPG', '062A47.JPG', '058A01.JPG', '052A19.JPG']","['003', '062', '058', '052']","['61', '47', '1', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
163,"['071A35.JPG', '082A31.JPG', '008A06.JPG', '004A40.JPG']","['071', '082', '008', '004']","['35', '31', '6', '40']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
115,"['048A27.JPG', '061A25.JPG', '015A01.JPG', '071A22.JPG']","['048', '061', '015', '071']","['27', '25', '1', '22']","['25-40', '25-40', '00-03', '17-24']","""25-40"""
35,"['057A00.JPG', '078A00.JPG', '063A02.JPG', '008A03.JPG']","['057', '078', '063', '008']","['0', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
123,"['059A06.JPG', '065A07a.JPG', '050A03.JPG', '066A06b.JPG']","['059', '065', '050', '066']","['6', '7', '3', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
183,"['008A30.JPG', '067A28.JPG', '047A06.JPG', '054A06.JPG']","['008', '067', '047', '054']","['30', '28', '6', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
137,"['079A13.JPG', '039A16.JPG', '056A06.JPG', '066A08.JPG']","['079', '039', '056', '066']","['13', '16', '6', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
196,"['001A22.JPG', '060A19.JPG', '020A18.JPG', '023A21.JPG']","['001', '060', '020', '023']","['22', '19', '18', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
135,"['018A25.JPG', '032A28.JPG', '015A15.JPG', '061A06.JPG']","['018', '032', '015', '061']","['25', '28', '15', '6']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
78,"['006A42.JPG', '005A49.JPG', '072A21.JPG', '050A14.JPG']","['006', '005', '072', '050']","['42', '49', '21', '14']","['41+', '41+', '17-24', '12-16']","""41+"""
134,"['068A03.JPG', '051A02.JPG', '021A03.JPG', '081A03.JPG']","['068', '051', '021', '081']","['3', '2', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
125,"['002A38.JPG', '008A35.JPG', '025A34.JPG', '082A16.JPG']","['002', '008', '025', '082']","['38', '35', '34', '16']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
