,img_name,subject,age,age_group,age_group_bag
9,"['010A15.JPG', '057A16.JPG', '059A12.JPG', '011A13.JPG']","['010', '057', '059', '011']","['15', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
115,"['001A28.JPG', '012A36.JPG', '049A15.JPG', '002A21.JPG']","['001', '012', '049', '002']","['28', '36', '15', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
121,"['016A17.JPG', '057A23.JPG', '075A11.JPG', '079A12.JPG']","['016', '057', '075', '079']","['17', '23', '11', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
0,"['048A49.JPG', '003A49.JPG', '073A02.JPG', '072A19.JPG']","['048', '003', '073', '072']","['49', '49', '2', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
152,"['037A06.JPG', '038A08.JPG', '077A11.JPG', '016A10.JPG']","['037', '038', '077', '016']","['6', '8', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
143,"['079A13.JPG', '031A12.JPG', '039A15.JPG', '045A06.JPG']","['079', '031', '039', '045']","['13', '12', '15', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
118,"['046A06.JPG', '010A07b.JPG', '068A11.JPG', '053A04.JPG']","['046', '010', '068', '053']","['6', '7', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
35,"['066A03.JPG', '034A02.JPG', '081A03.JPG', '081A00.JPG']","['066', '034', '081', '081']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
147,"['034A15.JPG', '011A14.JPG', '043A05.JPG', '016A04.JPG']","['034', '011', '043', '016']","['15', '14', '5', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
30,"['047A55.JPG', '006A46.JPG', '073A03.JPG', '062A18.JPG']","['047', '006', '073', '062']","['55', '46', '3', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
35,"['066A03.JPG', '034A02.JPG', '081A03.JPG', '081A00.JPG']","['066', '034', '081', '081']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
118,"['046A06.JPG', '010A07b.JPG', '068A11.JPG', '053A04.JPG']","['046', '010', '068', '053']","['6', '7', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
147,"['034A15.JPG', '011A14.JPG', '043A05.JPG', '016A04.JPG']","['034', '011', '043', '016']","['15', '14', '5', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
166,"['076A17.JPG', '055A23.JPG', '076A13.JPG', '057A18.JPG']","['076', '055', '076', '057']","['17', '23', '13', '18']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
136,"['011A05.JPG', '024A10.JPG', '065A07b.JPG', '079A07.JPG']","['011', '024', '065', '079']","['5', '10', '7', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
18,"['028A41.JPG', '003A51.JPG', '079A04.JPG', '060A11.JPG']","['028', '003', '079', '060']","['41', '51', '4', '11']","['41+', '41+', '04-11', '04-11']","""41+"""
166,"['076A17.JPG', '055A23.JPG', '076A13.JPG', '057A18.JPG']","['076', '055', '076', '057']","['17', '23', '13', '18']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
170,"['041A24.JPG', '014A18.JPG', '045A18.JPG', '037A18.JPG']","['041', '014', '045', '037']","['24', '18', '18', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
46,"['044A07.JPG', '035A09.JPG', '013A00.JPG', '063A00.JPG']","['044', '035', '013', '063']","['7', '9', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
115,"['001A28.JPG', '012A36.JPG', '049A15.JPG', '002A21.JPG']","['001', '012', '049', '002']","['28', '36', '15', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
111,"['048A15.JPG', '020A16.JPG', '019A00.JPG', '022A11.JPG']","['048', '020', '019', '022']","['15', '16', '0', '11']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
184,"['036A05.JPG', '080A06.JPG', '081A07.JPG', '079A05.JPG']","['036', '080', '081', '079']","['5', '6', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['006A61.JPG', '039A45.JPG', '029A04.JPG', '070A00.JPG']","['006', '039', '029', '070']","['61', '45', '4', '0']","['41+', '41+', '04-11', '00-03']","""41+"""
84,"['062A45.JPG', '047A45.JPG', '044A15.JPG', '032A33.JPG']","['062', '047', '044', '032']","['45', '45', '15', '33']","['41+', '41+', '12-16', '25-40']","""41+"""
118,"['046A06.JPG', '010A07b.JPG', '068A11.JPG', '053A04.JPG']","['046', '010', '068', '053']","['6', '7', '11', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
140,"['073A05.JPG', '075A08.JPG', '047A06.JPG', '055A06.JPG']","['073', '075', '047', '055']","['5', '8', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
158,"['055A22.JPG', '045A19.JPG', '025A07.JPG', '034A21.JPG']","['055', '045', '025', '034']","['22', '19', '7', '21']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
10,"['034A11.JPG', '070A05.JPG', '058A02.JPG', '031A11.JPG']","['034', '070', '058', '031']","['11', '5', '2', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
62,"['047A23.JPG', '025A23.JPG', '048A09.JPG', '078A14.JPG']","['047', '025', '048', '078']","['23', '23', '9', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
89,"['060A02.JPG', '009A03.JPG', '077A02.JPG', '016A03.JPG']","['060', '009', '077', '016']","['2', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
36,"['072A45.JPG', '001A43a.JPG', '022A30.JPG', '036A00.JPG']","['072', '001', '022', '036']","['45', '43', '30', '0']","['41+', '41+', '25-40', '00-03']","""41+"""
173,"['062A35.JPG', '028A37.JPG', '006A31.JPG', '064A10.JPG']","['062', '028', '006', '064']","['35', '37', '31', '10']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
22,"['015A04.JPG', '053A11.JPG', '080A07.JPG', '075A07.JPG']","['015', '053', '080', '075']","['4', '11', '7', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
125,"['082A27.JPG', '033A25.JPG', '048A27.JPG', '057A05.JPG']","['082', '033', '048', '057']","['27', '25', '27', '5']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
77,"['009A00.JPG', '080A01.JPG', '019A03.JPG', '050A03.JPG']","['009', '080', '019', '050']","['0', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
43,"['043A27.JPG', '025A28.JPG', '068A13.JPG', '032A40.JPG']","['043', '025', '068', '032']","['27', '28', '13', '40']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
83,"['041A00.JPG', '010A01.JPG', '081A02.JPG', '023A03.JPG']","['041', '010', '081', '023']","['0', '1', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
148,"['061A06.JPG', '078A05.JPG', '031A09.JPG', '076A08.JPG']","['061', '078', '031', '076']","['6', '5', '9', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
84,"['062A45.JPG', '047A45.JPG', '044A15.JPG', '032A33.JPG']","['062', '047', '044', '032']","['45', '45', '15', '33']","['41+', '41+', '12-16', '25-40']","""41+"""
36,"['072A45.JPG', '001A43a.JPG', '022A30.JPG', '036A00.JPG']","['072', '001', '022', '036']","['45', '43', '30', '0']","['41+', '41+', '25-40', '00-03']","""41+"""
70,"['030A07.JPG', '070A06.JPG', '042A08.JPG', '030A05.JPG']","['030', '070', '042', '030']","['7', '6', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
16,"['048A11.JPG', '058A04.JPG', '066A11.JPG', '057A00.JPG']","['048', '058', '066', '057']","['11', '4', '11', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
9,"['010A15.JPG', '057A16.JPG', '059A12.JPG', '011A13.JPG']","['010', '057', '059', '011']","['15', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
161,"['024A28.JPG', '017A38.JPG', '082A31.JPG', '043A13.JPG']","['024', '017', '082', '043']","['28', '38', '31', '13']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
108,"['048A50.JPG', '004A53.JPG', '024A17.JPG', '025A15.JPG']","['048', '004', '024', '025']","['50', '53', '17', '15']","['41+', '41+', '17-24', '12-16']","""41+"""
3,"['015A15.JPG', '023A16.JPG', '076A01.JPG', '065A09.JPG']","['015', '023', '076', '065']","['15', '16', '1', '9']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
9,"['010A15.JPG', '057A16.JPG', '059A12.JPG', '011A13.JPG']","['010', '057', '059', '011']","['15', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
115,"['001A28.JPG', '012A36.JPG', '049A15.JPG', '002A21.JPG']","['001', '012', '049', '002']","['28', '36', '15', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
24,"['005A52.JPG', '062A54.JPG', '022A18.JPG', '002A38.JPG']","['005', '062', '022', '002']","['52', '54', '18', '38']","['41+', '41+', '17-24', '25-40']","""41+"""
9,"['010A15.JPG', '057A16.JPG', '059A12.JPG', '011A13.JPG']","['010', '057', '059', '011']","['15', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
84,"['062A45.JPG', '047A45.JPG', '044A15.JPG', '032A33.JPG']","['062', '047', '044', '032']","['45', '45', '15', '33']","['41+', '41+', '12-16', '25-40']","""41+"""
12,"['006A67.JPG', '027A41.JPG', '015A17.JPG', '058A05.JPG']","['006', '027', '015', '058']","['67', '41', '17', '5']","['41+', '41+', '17-24', '04-11']","""41+"""
0,"['048A49.JPG', '003A49.JPG', '073A02.JPG', '072A19.JPG']","['048', '003', '073', '072']","['49', '49', '2', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
90,"['011A42.JPG', '014A42.JPG', '034A44.JPG', '081A10.JPG']","['011', '014', '034', '081']","['42', '42', '44', '10']","['41+', '41+', '41+', '04-11']","""41+"""
140,"['073A05.JPG', '075A08.JPG', '047A06.JPG', '055A06.JPG']","['073', '075', '047', '055']","['5', '8', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['009A00.JPG', '080A01.JPG', '019A03.JPG', '050A03.JPG']","['009', '080', '019', '050']","['0', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
143,"['079A13.JPG', '031A12.JPG', '039A15.JPG', '045A06.JPG']","['079', '031', '039', '045']","['13', '12', '15', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
88,"['040A06.JPG', '079A06.JPG', '049A07.JPG', '074A07.JPG']","['040', '079', '049', '074']","['6', '6', '7', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
67,"['034A30.JPG', '001A40.JPG', '065A13.JPG', '077A07.JPG']","['034', '001', '065', '077']","['30', '40', '13', '7']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
5,"['037A00.JPG', '074A02.JPG', '069A02.JPG', '015A00.JPG']","['037', '074', '069', '015']","['0', '2', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
9,"['010A15.JPG', '057A16.JPG', '059A12.JPG', '011A13.JPG']","['010', '057', '059', '011']","['15', '16', '12', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
41,"['048A00.JPG', '053A03.JPG', '062A03.JPG', '046A01.JPG']","['048', '053', '062', '046']","['0', '3', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
54,"['045A43.JPG', '033A44.JPG', '076A10.JPG', '035A14.JPG']","['045', '033', '076', '035']","['43', '44', '10', '14']","['41+', '41+', '04-11', '12-16']","""41+"""
0,"['048A49.JPG', '003A49.JPG', '073A02.JPG', '072A19.JPG']","['048', '003', '073', '072']","['49', '49', '2', '19']","['41+', '41+', '00-03', '17-24']","""41+"""
113,"['040A03a.JPG', '078A01.JPG', '054A00.JPG', '058A03.JPG']","['040', '078', '054', '058']","['3', '1', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
41,"['048A00.JPG', '053A03.JPG', '062A03.JPG', '046A01.JPG']","['048', '053', '062', '046']","['0', '3', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
185,"['005A31.JPG', '012A25.JPG', '082A25.JPG', '008A33.JPG']","['005', '012', '082', '008']","['31', '25', '25', '33']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
66,"['003A60.JPG', '006A42.JPG', '061A15.JPG', '073A04.JPG']","['003', '006', '061', '073']","['60', '42', '15', '4']","['41+', '41+', '12-16', '04-11']","""41+"""
98,"['003A20.JPG', '051A24.JPG', '030A00.JPG', '002A05.JPG']","['003', '051', '030', '002']","['20', '24', '0', '5']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
185,"['005A31.JPG', '012A25.JPG', '082A25.JPG', '008A33.JPG']","['005', '012', '082', '008']","['31', '25', '25', '33']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
113,"['040A03a.JPG', '078A01.JPG', '054A00.JPG', '058A03.JPG']","['040', '078', '054', '058']","['3', '1', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['059A02b.JPG', '043A00.JPG', '074A03.JPG', '051A02.JPG']","['059', '043', '074', '051']","['2', '0', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
165,"['061A29.JPG', '011A30.JPG', '014A30.JPG', '055A05.JPG']","['061', '011', '014', '055']","['29', '30', '30', '5']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
66,"['003A60.JPG', '006A42.JPG', '061A15.JPG', '073A04.JPG']","['003', '006', '061', '073']","['60', '42', '15', '4']","['41+', '41+', '12-16', '04-11']","""41+"""
23,"['078A02.JPG', '066A02b.JPG', '027A02.JPG', '068A00.JPG']","['078', '066', '027', '068']","['2', '2', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
43,"['043A27.JPG', '025A28.JPG', '068A13.JPG', '032A40.JPG']","['043', '025', '068', '032']","['27', '28', '13', '40']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
11,"['080A02.JPG', '079A03.JPG', '015A03.JPG', '069A00.JPG']","['080', '079', '015', '069']","['2', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
46,"['044A07.JPG', '035A09.JPG', '013A00.JPG', '063A00.JPG']","['044', '035', '013', '063']","['7', '9', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
101,"['031A02.JPG', '029A01.JPG', '046A02.JPG', '072A02.JPG']","['031', '029', '046', '072']","['2', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
86,"['052A19.JPG', '012A23.JPG', '020A04.JPG', '031A19.JPG']","['052', '012', '020', '031']","['19', '23', '4', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
156,"['052A10.JPG', '008A06.JPG', '061A07.JPG', '015A05.JPG']","['052', '008', '061', '015']","['10', '6', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
21,"['031A14.JPG', '065A12.JPG', '053A12.JPG', '035A07.JPG']","['031', '065', '053', '035']","['14', '12', '12', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
50,"['067A17.JPG', '035A23a.JPG', '065A08.JPG', '054A09.JPG']","['067', '035', '065', '054']","['17', '23', '8', '9']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
119,"['069A03.JPG', '077A01.JPG', '016A01.JPG', '033A02.JPG']","['069', '077', '016', '033']","['3', '1', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
48,"['071A44.JPG', '062A53.JPG', '021A27.JPG', '001A43b.JPG']","['071', '062', '021', '001']","['44', '53', '27', '43']","['41+', '41+', '25-40', '41+']","""41+"""
71,"['044A03.JPG', '059A03.JPG', '078A03.JPG', '043A03.JPG']","['044', '059', '078', '043']","['3', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
153,"['033A35.JPG', '018A25.JPG', '003A23.JPG', '030A18.JPG']","['033', '018', '003', '030']","['35', '25', '23', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
198,"['024A25.JPG', '017A36.JPG', '011A40.JPG', '072A25.JPG']","['024', '017', '011', '072']","['25', '36', '40', '25']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
159,"['073A13.JPG', '011A15.JPG', '067A04.JPG', '054A10.JPG']","['073', '011', '067', '054']","['13', '15', '4', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
137,"['042A28.JPG', '034A39.JPG', '017A26.JPG', '020A30.JPG']","['042', '034', '017', '020']","['28', '39', '26', '30']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
60,"['003A58.JPG', '004A63.JPG', '038A11.JPG', '046A20.JPG']","['003', '004', '038', '046']","['58', '63', '11', '20']","['41+', '41+', '04-11', '17-24']","""41+"""
171,"['031A16.JPG', '040A14.JPG', '039A13.JPG', '009A16a.JPG']","['031', '040', '039', '009']","['16', '14', '13', '16']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
57,"['072A13.JPG', '047A15.JPG', '012A14.JPG', '060A07.JPG']","['072', '047', '012', '060']","['13', '15', '14', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
157,"['012A32.JPG', '014A40.JPG', '071A22.JPG', '005A24.JPG']","['012', '014', '071', '005']","['32', '40', '22', '24']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
59,"['059A02b.JPG', '043A00.JPG', '074A03.JPG', '051A02.JPG']","['059', '043', '074', '051']","['2', '0', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
185,"['005A31.JPG', '012A25.JPG', '082A25.JPG', '008A33.JPG']","['005', '012', '082', '008']","['31', '25', '25', '33']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
83,"['041A00.JPG', '010A01.JPG', '081A02.JPG', '023A03.JPG']","['041', '010', '081', '023']","['0', '1', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
42,"['045A48.JPG', '039A50.JPG', '039A16.JPG', '060A19.JPG']","['045', '039', '039', '060']","['48', '50', '16', '19']","['41+', '41+', '12-16', '17-24']","""41+"""
15,"['078A15.JPG', '059A16.JPG', '026A13.JPG', '073A01.JPG']","['078', '059', '026', '073']","['15', '16', '13', '1']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
121,"['016A17.JPG', '057A23.JPG', '075A11.JPG', '079A12.JPG']","['016', '057', '075', '079']","['17', '23', '11', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
58,"['051A08.JPG', '079A10.JPG', '069A11.JPG', '032A06.JPG']","['051', '079', '069', '032']","['8', '10', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
195,"['029A29.JPG', '017A29.JPG', '032A35.JPG', '025A18.JPG']","['029', '017', '032', '025']","['29', '29', '35', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
194,"['036A20.JPG', '028A18.JPG', '044A17.JPG', '063A22.JPG']","['036', '028', '044', '063']","['20', '18', '17', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
133,"['007A39.JPG', '067A26.JPG', '012A27.JPG', '079A11.JPG']","['007', '067', '012', '079']","['39', '26', '27', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
63,"['046A14.JPG', '076A16.JPG', '073A08.JPG', '002A07.JPG']","['046', '076', '073', '002']","['14', '16', '8', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
132,"['075A10.JPG', '078A10.JPG', '077A09.JPG', '044A05.JPG']","['075', '078', '077', '044']","['10', '10', '9', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
56,"['052A17.JPG', '019A18.JPG', '076A05.JPG', '055A08.JPG']","['052', '019', '076', '055']","['17', '18', '5', '8']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
183,"['019A15.JPG', '014A14.JPG', '077A15.JPG', '015A10.JPG']","['019', '014', '077', '015']","['15', '14', '15', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
48,"['071A44.JPG', '062A53.JPG', '021A27.JPG', '001A43b.JPG']","['071', '062', '021', '001']","['44', '53', '27', '43']","['41+', '41+', '25-40', '41+']","""41+"""
2,"['072A21.JPG', '071A18.JPG', '077A00.JPG', '070A03.JPG']","['072', '071', '077', '070']","['21', '18', '0', '3']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
107,"['064A01.JPG', '035A03.JPG', '052A02.JPG', '064A03.JPG']","['064', '035', '052', '064']","['1', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
142,"['023A22.JPG', '013A23.JPG', '064A04.JPG', '076A06.JPG']","['023', '013', '064', '076']","['22', '23', '4', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
180,"['077A04.JPG', '046A10.JPG', '053A06.JPG', '058A10.JPG']","['077', '046', '053', '058']","['4', '10', '6', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
8,"['044A21.JPG', '035A18.JPG', '038A04.JPG', '078A13.JPG']","['044', '035', '038', '078']","['21', '18', '4', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
107,"['064A01.JPG', '035A03.JPG', '052A02.JPG', '064A03.JPG']","['064', '035', '052', '064']","['1', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
151,"['014A12.JPG', '031A15.JPG', '041A06.JPG', '017A07.JPG']","['014', '031', '041', '017']","['12', '15', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
157,"['012A32.JPG', '014A40.JPG', '071A22.JPG', '005A24.JPG']","['012', '014', '071', '005']","['32', '40', '22', '24']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
133,"['007A39.JPG', '067A26.JPG', '012A27.JPG', '079A11.JPG']","['007', '067', '012', '079']","['39', '26', '27', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
68,"['021A18.JPG', '082A20.JPG', '021A23.JPG', '009A16b.JPG']","['021', '082', '021', '009']","['18', '20', '23', '16']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
194,"['036A20.JPG', '028A18.JPG', '044A17.JPG', '063A22.JPG']","['036', '028', '044', '063']","['20', '18', '17', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
79,"['005A30.JPG', '048A33.JPG', '031A04.JPG', '078A00.JPG']","['005', '048', '031', '078']","['30', '33', '4', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
30,"['047A55.JPG', '006A46.JPG', '073A03.JPG', '062A18.JPG']","['047', '006', '073', '062']","['55', '46', '3', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
184,"['036A05.JPG', '080A06.JPG', '081A07.JPG', '079A05.JPG']","['036', '080', '081', '079']","['5', '6', '7', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
123,"['054A06.JPG', '034A04.JPG', '020A02.JPG', '030A04.JPG']","['054', '034', '020', '030']","['6', '4', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
34,"['047A11.JPG', '021A05.JPG', '079A08.JPG', '017A05.JPG']","['047', '021', '079', '017']","['11', '5', '8', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
158,"['055A22.JPG', '045A19.JPG', '025A07.JPG', '034A21.JPG']","['055', '045', '025', '034']","['22', '19', '7', '21']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
147,"['034A15.JPG', '011A14.JPG', '043A05.JPG', '016A04.JPG']","['034', '011', '043', '016']","['15', '14', '5', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
96,"['004A62.JPG', '013A44.JPG', '065A04.JPG', '035A23b.JPG']","['004', '013', '065', '035']","['62', '44', '4', '23']","['41+', '41+', '04-11', '17-24']","""41+"""
148,"['061A06.JPG', '078A05.JPG', '031A09.JPG', '076A08.JPG']","['061', '078', '031', '076']","['6', '5', '9', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
14,"['051A18.JPG', '082A18.JPG', '042A05.JPG', '029A23.JPG']","['051', '082', '042', '029']","['18', '18', '5', '23']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
6,"['007A45.JPG', '017A42.JPG', '052A14.JPG', '075A05.JPG']","['007', '017', '052', '075']","['45', '42', '14', '5']","['41+', '41+', '12-16', '04-11']","""41+"""
53,"['051A00.JPG', '082A03.JPG', '044A01.JPG', '038A03.JPG']","['051', '082', '044', '038']","['0', '3', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
196,"['050A22.JPG', '016A19.JPG', '012A24.JPG', '054A18.JPG']","['050', '016', '012', '054']","['22', '19', '24', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
35,"['066A03.JPG', '034A02.JPG', '081A03.JPG', '081A00.JPG']","['066', '034', '081', '081']","['3', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
