,img_name,subject,age,age_group,age_group_bag
27,"['034A13.JPG', '002A16.JPG', '059A04.JPG', '053A03.JPG']","['034', '002', '059', '053']","['13', '16', '4', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
151,"['060A08.JPG', '066A07.JPG', '041A06.JPG', '055A08.JPG']","['060', '066', '041', '055']","['8', '7', '6', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
140,"['003A35.JPG', '001A40.JPG', '039A10.JPG', '062A15.JPG']","['003', '001', '039', '062']","['35', '40', '10', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
194,"['007A38.JPG', '043A27.JPG', '013A30.JPG', '018A29.JPG']","['007', '043', '013', '018']","['38', '27', '30', '29']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
182,"['049A15.JPG', '068A14.JPG', '052A07.JPG', '077A06.JPG']","['049', '068', '052', '077']","['15', '14', '7', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
51,"['031A15.JPG', '054A13.JPG', '080A13.JPG', '022A14.JPG']","['031', '054', '080', '022']","['15', '13', '13', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
107,"['068A00.JPG', '065A02a.JPG', '082A03.JPG', '034A02.JPG']","['068', '065', '082', '034']","['0', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
198,"['017A32.JPG', '019A27.JPG', '012A18.JPG', '064A19.JPG']","['017', '019', '012', '064']","['32', '27', '18', '19']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
89,"['022A00.JPG', '063A00.JPG', '011A02.JPG', '029A01.JPG']","['022', '063', '011', '029']","['0', '0', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
35,"['073A00.JPG', '076A03.JPG', '065A03b.JPG', '037A02.JPG']","['073', '076', '065', '037']","['0', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
1,"['061A30.JPG', '001A29.JPG', '082A00.JPG', '065A10.JPG']","['061', '001', '082', '065']","['30', '29', '0', '10']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
44,"['041A19.JPG', '020A22.JPG', '004A19.JPG', '074A12.JPG']","['041', '020', '004', '074']","['19', '22', '19', '12']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
66,"['013A41.JPG', '001A43a.JPG', '057A23.JPG', '051A08.JPG']","['013', '001', '057', '051']","['41', '43', '23', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
119,"['048A00.JPG', '016A03.JPG', '069A02.JPG', '050A00.JPG']","['048', '016', '069', '050']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
88,"['059A06.JPG', '064A04.JPG', '061A04.JPG', '035A01.JPG']","['059', '064', '061', '035']","['6', '4', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
149,"['050A22.JPG', '047A23.JPG', '060A05.JPG', '030A18.JPG']","['050', '047', '060', '030']","['22', '23', '5', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
54,"['072A45.JPG', '034A44.JPG', '002A29.JPG', '032A28.JPG']","['072', '034', '002', '032']","['45', '44', '29', '28']","['41+', '41+', '25-40', '25-40']","""41+"""
82,"['026A07.JPG', '033A10.JPG', '035A09.JPG', '039A07.JPG']","['026', '033', '035', '039']","['7', '10', '9', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
145,"['002A23.JPG', '041A20.JPG', '008A21.JPG', '022A07.JPG']","['002', '041', '008', '022']","['23', '20', '21', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
38,"['082A21.JPG', '027A18.JPG', '010A15.JPG', '054A19.JPG']","['082', '027', '010', '054']","['21', '18', '15', '19']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
88,"['059A06.JPG', '064A04.JPG', '061A04.JPG', '035A01.JPG']","['059', '064', '061', '035']","['6', '4', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
35,"['073A00.JPG', '076A03.JPG', '065A03b.JPG', '037A02.JPG']","['073', '076', '065', '037']","['0', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
166,"['035A12.JPG', '027A16.JPG', '069A07.JPG', '042A08.JPG']","['035', '027', '069', '042']","['12', '16', '7', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
179,"['026A04.JPG', '069A05.JPG', '037A08.JPG', '001A08.JPG']","['026', '069', '037', '001']","['4', '5', '8', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
171,"['031A11.JPG', '042A06.JPG', '075A10.JPG', '076A05.JPG']","['031', '042', '075', '076']","['11', '6', '10', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
35,"['073A00.JPG', '076A03.JPG', '065A03b.JPG', '037A02.JPG']","['073', '076', '065', '037']","['0', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
83,"['076A02.JPG', '075A00.JPG', '075A01.JPG', '077A03.JPG']","['076', '075', '075', '077']","['2', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
102,"['072A41.JPG', '004A53.JPG', '069A10.JPG', '071A35.JPG']","['072', '004', '069', '071']","['41', '53', '10', '35']","['41+', '41+', '04-11', '25-40']","""41+"""
102,"['072A41.JPG', '004A53.JPG', '069A10.JPG', '071A35.JPG']","['072', '004', '069', '071']","['41', '53', '10', '35']","['41+', '41+', '04-11', '25-40']","""41+"""
91,"['021A35.JPG', '024A30.JPG', '044A25.JPG', '016A04.JPG']","['021', '024', '044', '016']","['35', '30', '25', '4']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
74,"['016A18.JPG', '038A21.JPG', '060A06.JPG', '017A15.JPG']","['016', '038', '060', '017']","['18', '21', '6', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
164,"['063A33.JPG', '048A30.JPG', '054A16.JPG', '052A20.JPG']","['063', '048', '054', '052']","['33', '30', '16', '20']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
131,"['076A01.JPG', '069A03.JPG', '080A03.JPG', '038A00.JPG']","['076', '069', '080', '038']","['1', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
88,"['059A06.JPG', '064A04.JPG', '061A04.JPG', '035A01.JPG']","['059', '064', '061', '035']","['6', '4', '4', '1']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
41,"['043A03.JPG', '020A02.JPG', '009A01.JPG', '060A02.JPG']","['043', '020', '009', '060']","['3', '2', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
145,"['002A23.JPG', '041A20.JPG', '008A21.JPG', '022A07.JPG']","['002', '041', '008', '022']","['23', '20', '21', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
138,"['081A12.JPG', '039A15.JPG', '060A11.JPG', '017A07.JPG']","['081', '039', '060', '017']","['12', '15', '11', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
10,"['057A05.JPG', '070A09.JPG', '076A09.JPG', '056A06.JPG']","['057', '070', '076', '056']","['5', '9', '9', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
41,"['043A03.JPG', '020A02.JPG', '009A01.JPG', '060A02.JPG']","['043', '020', '009', '060']","['3', '2', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
23,"['064A01.JPG', '070A00.JPG', '065A02b.JPG', '054A00.JPG']","['064', '070', '065', '054']","['1', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
171,"['031A11.JPG', '042A06.JPG', '075A10.JPG', '076A05.JPG']","['031', '042', '075', '076']","['11', '6', '10', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
71,"['035A00.JPG', '074A01.JPG', '053A02.JPG', '058A00.JPG']","['035', '074', '053', '058']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
120,"['062A47.JPG', '006A46.JPG', '073A05.JPG', '025A22.JPG']","['062', '006', '073', '025']","['47', '46', '5', '22']","['41+', '41+', '04-11', '17-24']","""41+"""
107,"['068A00.JPG', '065A02a.JPG', '082A03.JPG', '034A02.JPG']","['068', '065', '082', '034']","['0', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
12,"['004A51.JPG', '045A48.JPG', '081A03.JPG', '033A25.JPG']","['004', '045', '081', '033']","['51', '48', '3', '25']","['41+', '41+', '00-03', '25-40']","""41+"""
27,"['034A13.JPG', '002A16.JPG', '059A04.JPG', '053A03.JPG']","['034', '002', '059', '053']","['13', '16', '4', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
119,"['048A00.JPG', '016A03.JPG', '069A02.JPG', '050A00.JPG']","['048', '016', '069', '050']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
28,"['076A08.JPG', '066A11.JPG', '016A01.JPG', '019A07.JPG']","['076', '066', '016', '019']","['8', '11', '1', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
3,"['076A13.JPG', '051A16.JPG', '042A00.JPG', '073A08.JPG']","['076', '051', '042', '073']","['13', '16', '0', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
36,"['006A69.JPG', '071A45.JPG', '046A01.JPG', '025A39.JPG']","['006', '071', '046', '025']","['69', '45', '1', '39']","['41+', '41+', '00-03', '25-40']","""41+"""
3,"['076A13.JPG', '051A16.JPG', '042A00.JPG', '073A08.JPG']","['076', '051', '042', '073']","['13', '16', '0', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
47,"['066A03.JPG', '078A02.JPG', '046A00.JPG', '075A03.JPG']","['066', '078', '046', '075']","['3', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
145,"['002A23.JPG', '041A20.JPG', '008A21.JPG', '022A07.JPG']","['002', '041', '008', '022']","['23', '20', '21', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
171,"['031A11.JPG', '042A06.JPG', '075A10.JPG', '076A05.JPG']","['031', '042', '075', '076']","['11', '6', '10', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
56,"['014A18.JPG', '045A19.JPG', '055A04.JPG', '082A18.JPG']","['014', '045', '055', '082']","['18', '19', '4', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
157,"['032A20.JPG', '039A17.JPG', '031A19.JPG', '079A06.JPG']","['032', '039', '031', '079']","['20', '17', '19', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
148,"['004A28.JPG', '038A34.JPG', '021A16.JPG', '018A22.JPG']","['004', '038', '021', '018']","['28', '34', '16', '22']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
64,"['048A10.JPG', '076A06.JPG', '040A02.JPG', '079A11.JPG']","['048', '076', '040', '079']","['10', '6', '2', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
120,"['062A47.JPG', '006A46.JPG', '073A05.JPG', '025A22.JPG']","['062', '006', '073', '025']","['47', '46', '5', '22']","['41+', '41+', '04-11', '17-24']","""41+"""
74,"['016A18.JPG', '038A21.JPG', '060A06.JPG', '017A15.JPG']","['016', '038', '060', '017']","['18', '21', '6', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
22,"['037A04.JPG', '035A08.JPG', '058A01.JPG', '065A11.JPG']","['037', '035', '058', '065']","['4', '8', '1', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
28,"['076A08.JPG', '066A11.JPG', '016A01.JPG', '019A07.JPG']","['076', '066', '016', '019']","['8', '11', '1', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
194,"['007A38.JPG', '043A27.JPG', '013A30.JPG', '018A29.JPG']","['007', '043', '013', '018']","['38', '27', '30', '29']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
48,"['071A43.JPG', '062A53.JPG', '042A05.JPG', '021A18.JPG']","['071', '062', '042', '021']","['43', '53', '5', '18']","['41+', '41+', '04-11', '17-24']","""41+"""
174,"['016A16.JPG', '077A13.JPG', '077A11.JPG', '065A04.JPG']","['016', '077', '077', '065']","['16', '13', '11', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
36,"['006A69.JPG', '071A45.JPG', '046A01.JPG', '025A39.JPG']","['006', '071', '046', '025']","['69', '45', '1', '39']","['41+', '41+', '00-03', '25-40']","""41+"""
66,"['013A41.JPG', '001A43a.JPG', '057A23.JPG', '051A08.JPG']","['013', '001', '057', '051']","['41', '43', '23', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
94,"['073A11.JPG', '056A04.JPG', '002A07.JPG', '044A07.JPG']","['073', '056', '002', '044']","['11', '4', '7', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
124,"['070A08.JPG', '046A06.JPG', '051A02.JPG', '056A03.JPG']","['070', '046', '051', '056']","['8', '6', '2', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
48,"['071A43.JPG', '062A53.JPG', '042A05.JPG', '021A18.JPG']","['071', '062', '042', '021']","['43', '53', '5', '18']","['41+', '41+', '04-11', '17-24']","""41+"""
6,"['003A47.JPG', '028A41.JPG', '070A05.JPG', '060A10.JPG']","['003', '028', '070', '060']","['47', '41', '5', '10']","['41+', '41+', '04-11', '04-11']","""41+"""
147,"['040A06.JPG', '015A09.JPG', '007A01.JPG', '010A07b.JPG']","['040', '015', '007', '010']","['6', '9', '1', '7']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
57,"['046A14.JPG', '039A16.JPG', '048A11.JPG', '076A16.JPG']","['046', '039', '048', '076']","['14', '16', '11', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
171,"['031A11.JPG', '042A06.JPG', '075A10.JPG', '076A05.JPG']","['031', '042', '075', '076']","['11', '6', '10', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
11,"['068A03.JPG', '078A01.JPG', '073A03.JPG', '019A03.JPG']","['068', '078', '073', '019']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
114,"['027A41.JPG', '006A51.JPG', '061A29.JPG', '080A12.JPG']","['027', '006', '061', '080']","['41', '51', '29', '12']","['41+', '41+', '25-40', '12-16']","""41+"""
119,"['048A00.JPG', '016A03.JPG', '069A02.JPG', '050A00.JPG']","['048', '016', '069', '050']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
21,"['079A13.JPG', '049A12.JPG', '038A11.JPG', '059A12.JPG']","['079', '049', '038', '059']","['13', '12', '11', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
52,"['009A11.JPG', '001A05.JPG', '046A02.JPG', '080A04.JPG']","['009', '001', '046', '080']","['11', '5', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
89,"['022A00.JPG', '063A00.JPG', '011A02.JPG', '029A01.JPG']","['022', '063', '011', '029']","['0', '0', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
131,"['076A01.JPG', '069A03.JPG', '080A03.JPG', '038A00.JPG']","['076', '069', '080', '038']","['1', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
178,"['002A12.JPG', '059A16.JPG', '009A14.JPG', '065A08.JPG']","['002', '059', '009', '065']","['12', '16', '14', '8']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
134,"['030A16.JPG', '008A13.JPG', '037A11.JPG', '019A15.JPG']","['030', '008', '037', '019']","['16', '13', '11', '15']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
75,"['052A14.JPG', '032A15.JPG', '054A09.JPG', '055A06.JPG']","['052', '032', '054', '055']","['14', '15', '9', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
183,"['060A07.JPG', '034A11.JPG', '080A10.JPG', '052A10.JPG']","['060', '034', '080', '052']","['7', '11', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
192,"['016A17.JPG', '027A20.JPG', '024A19.JPG', '045A18.JPG']","['016', '027', '024', '045']","['17', '20', '19', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
161,"['067A17.JPG', '047A20.JPG', '072A19.JPG', '030A23.JPG']","['067', '047', '072', '030']","['17', '20', '19', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
119,"['048A00.JPG', '016A03.JPG', '069A02.JPG', '050A00.JPG']","['048', '016', '069', '050']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
171,"['031A11.JPG', '042A06.JPG', '075A10.JPG', '076A05.JPG']","['031', '042', '075', '076']","['11', '6', '10', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
117,"['076A12.JPG', '010A16.JPG', '067A04.JPG', '054A10.JPG']","['076', '010', '067', '054']","['12', '16', '4', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
158,"['038A14.JPG', '025A15.JPG', '079A08.JPG', '035A16.JPG']","['038', '025', '079', '035']","['14', '15', '8', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
50,"['007A23.JPG', '054A17.JPG', '001A22.JPG', '078A14.JPG']","['007', '054', '001', '078']","['23', '17', '22', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
125,"['021A03.JPG', '056A01.JPG', '077A02.JPG', '013A00.JPG']","['021', '056', '077', '013']","['3', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
97,"['018A28.JPG', '012A30.JPG', '025A23.JPG', '012A27.JPG']","['018', '012', '025', '012']","['28', '30', '23', '27']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
71,"['035A00.JPG', '074A01.JPG', '053A02.JPG', '058A00.JPG']","['035', '074', '053', '058']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
102,"['072A41.JPG', '004A53.JPG', '069A10.JPG', '071A35.JPG']","['072', '004', '069', '071']","['41', '53', '10', '35']","['41+', '41+', '04-11', '25-40']","""41+"""
43,"['018A34.JPG', '005A30.JPG', '040A19.JPG', '015A05.JPG']","['018', '005', '040', '015']","['34', '30', '19', '5']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
194,"['007A38.JPG', '043A27.JPG', '013A30.JPG', '018A29.JPG']","['007', '043', '013', '018']","['38', '27', '30', '29']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
76,"['053A06.JPG', '070A07.JPG', '058A10.JPG', '059A07.JPG']","['053', '070', '058', '059']","['6', '7', '10', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
159,"['080A08.JPG', '040A05.JPG', '026A06.JPG', '081A04.JPG']","['080', '040', '026', '081']","['8', '5', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
21,"['079A13.JPG', '049A12.JPG', '038A11.JPG', '059A12.JPG']","['079', '049', '038', '059']","['13', '12', '11', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
35,"['073A00.JPG', '076A03.JPG', '065A03b.JPG', '037A02.JPG']","['073', '076', '065', '037']","['0', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
80,"['033A18.JPG', '046A20.JPG', '017A22.JPG', '079A01.JPG']","['033', '046', '017', '079']","['18', '20', '22', '1']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
129,"['082A16.JPG', '042A12.JPG', '078A09.JPG', '040A16.JPG']","['082', '042', '078', '040']","['16', '12', '9', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
66,"['013A41.JPG', '001A43a.JPG', '057A23.JPG', '051A08.JPG']","['013', '001', '057', '051']","['41', '43', '23', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
155,"['040A10.JPG', '075A07.JPG', '077A08.JPG', '066A09.JPG']","['040', '075', '077', '066']","['10', '7', '8', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
68,"['017A17.JPG', '036A17.JPG', '029A22.JPG', '068A13.JPG']","['017', '036', '029', '068']","['17', '17', '22', '13']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
51,"['031A15.JPG', '054A13.JPG', '080A13.JPG', '022A14.JPG']","['031', '054', '080', '022']","['15', '13', '13', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
29,"['077A01.JPG', '072A02.JPG', '063A02.JPG', '070A02.JPG']","['077', '072', '063', '070']","['1', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
16,"['032A06.JPG', '069A09.JPG', '051A00.JPG', '020A04.JPG']","['032', '069', '051', '020']","['6', '9', '0', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
67,"['072A29.JPG', '025A28.JPG', '020A26.JPG', '012A26.JPG']","['072', '025', '020', '012']","['29', '28', '26', '26']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
159,"['080A08.JPG', '040A05.JPG', '026A06.JPG', '081A04.JPG']","['080', '040', '026', '081']","['8', '5', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
73,"['020A30.JPG', '008A33.JPG', '011A13.JPG', '076A00.JPG']","['020', '008', '011', '076']","['30', '33', '13', '0']","['25-40', '25-40', '12-16', '00-03']","""25-40"""
135,"['074A11.JPG', '049A07.JPG', '049A05.JPG', '053A11.JPG']","['074', '049', '049', '053']","['11', '7', '5', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
79,"['032A40.JPG', '030A26.JPG', '015A10.JPG', '080A05.JPG']","['032', '030', '015', '080']","['40', '26', '10', '5']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
17,"['080A00.JPG', '038A03.JPG', '019A00.JPG', '040A00.JPG']","['080', '038', '019', '040']","['0', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
131,"['076A01.JPG', '069A03.JPG', '080A03.JPG', '038A00.JPG']","['076', '069', '080', '038']","['1', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
83,"['076A02.JPG', '075A00.JPG', '075A01.JPG', '077A03.JPG']","['076', '075', '075', '077']","['2', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
71,"['035A00.JPG', '074A01.JPG', '053A02.JPG', '058A00.JPG']","['035', '074', '053', '058']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
192,"['016A17.JPG', '027A20.JPG', '024A19.JPG', '045A18.JPG']","['016', '027', '024', '045']","['17', '20', '19', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
177,"['012A21.JPG', '012A23.JPG', '078A06.JPG', '011A17.JPG']","['012', '012', '078', '011']","['21', '23', '6', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
141,"['082A20.JPG', '053A18.JPG', '081A10.JPG', '081A06.JPG']","['082', '053', '081', '081']","['20', '18', '10', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
166,"['035A12.JPG', '027A16.JPG', '069A07.JPG', '042A08.JPG']","['035', '027', '069', '042']","['12', '16', '7', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
121,"['023A25.JPG', '045A25.JPG', '032A33.JPG', '045A12.JPG']","['023', '045', '032', '045']","['25', '25', '33', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
151,"['060A08.JPG', '066A07.JPG', '041A06.JPG', '055A08.JPG']","['060', '066', '041', '055']","['8', '7', '6', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
52,"['009A11.JPG', '001A05.JPG', '046A02.JPG', '080A04.JPG']","['009', '001', '046', '080']","['11', '5', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
32,"['018A18.JPG', '071A22.JPG', '058A17.JPG', '053A10.JPG']","['018', '071', '058', '053']","['18', '22', '17', '10']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
53,"['081A02.JPG', '025A00.JPG', '073A02.JPG', '056A02.JPG']","['081', '025', '073', '056']","['2', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
39,"['023A14.JPG', '014A16.JPG', '073A06.JPG', '041A04.JPG']","['023', '014', '073', '041']","['14', '16', '6', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
11,"['068A03.JPG', '078A01.JPG', '073A03.JPG', '019A03.JPG']","['068', '078', '073', '019']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
105,"['074A14.JPG', '078A12.JPG', '053A00.JPG', '081A01.JPG']","['074', '078', '053', '081']","['14', '12', '0', '1']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
8,"['048A17.JPG', '042A18.JPG', '036A01.JPG', '066A02b.JPG']","['048', '042', '036', '066']","['17', '18', '1', '2']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
121,"['023A25.JPG', '045A25.JPG', '032A33.JPG', '045A12.JPG']","['023', '045', '032', '045']","['25', '25', '33', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
67,"['072A29.JPG', '025A28.JPG', '020A26.JPG', '012A26.JPG']","['072', '025', '020', '012']","['29', '28', '26', '26']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
36,"['006A69.JPG', '071A45.JPG', '046A01.JPG', '025A39.JPG']","['006', '071', '046', '025']","['69', '45', '1', '39']","['41+', '41+', '00-03', '25-40']","""41+"""
50,"['007A23.JPG', '054A17.JPG', '001A22.JPG', '078A14.JPG']","['007', '054', '001', '078']","['23', '17', '22', '14']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
18,"['005A52.JPG', '047A55.JPG', '031A03.JPG', '008A08.JPG']","['005', '047', '031', '008']","['52', '55', '3', '8']","['41+', '41+', '00-03', '04-11']","""41+"""
6,"['003A47.JPG', '028A41.JPG', '070A05.JPG', '060A10.JPG']","['003', '028', '070', '060']","['47', '41', '5', '10']","['41+', '41+', '04-11', '04-11']","""41+"""
