,img_name,subject,age,age_group,age_group_bag
72,"['006A42.JPG', '007A45.JPG', '018A28.JPG', '040A06.JPG']","['006', '007', '018', '040']","['42', '45', '28', '6']","['41+', '41+', '25-40', '04-11']","""41+"""
74,"['035A23b.JPG', '013A21.JPG', '020A22.JPG', '042A04.JPG']","['035', '013', '020', '042']","['23', '21', '22', '4']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
141,"['078A09.JPG', '012A07.JPG', '008A08.JPG', '038A04.JPG']","['078', '012', '008', '038']","['9', '7', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
59,"['050A03.JPG', '053A01.JPG', '050A00.JPG', '056A03.JPG']","['050', '053', '050', '056']","['3', '1', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
3,"['061A15.JPG', '049A12.JPG', '060A10.JPG', '069A11.JPG']","['061', '049', '060', '069']","['15', '12', '10', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
6,"['006A51.JPG', '027A41.JPG', '039A02.JPG', '029A11.JPG']","['006', '027', '039', '029']","['51', '41', '2', '11']","['41+', '41+', '00-03', '04-11']","""41+"""
47,"['070A02.JPG', '029A01.JPG', '078A01.JPG', '075A00.JPG']","['070', '029', '078', '075']","['2', '1', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
109,"['032A28.JPG', '012A27.JPG', '035A12.JPG', '012A21.JPG']","['032', '012', '035', '012']","['28', '27', '12', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
72,"['006A42.JPG', '007A45.JPG', '018A28.JPG', '040A06.JPG']","['006', '007', '018', '040']","['42', '45', '28', '6']","['41+', '41+', '25-40', '04-11']","""41+"""
42,"['006A55.JPG', '001A43a.JPG', '038A23.JPG', '030A07.JPG']","['006', '001', '038', '030']","['55', '43', '23', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
87,"['039A15.JPG', '078A15.JPG', '019A07.JPG', '015A04.JPG']","['039', '078', '019', '015']","['15', '15', '7', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
119,"['075A03.JPG', '077A01.JPG', '030A00.JPG', '081A01.JPG']","['075', '077', '030', '081']","['3', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
97,"['012A36.JPG', '020A30.JPG', '044A07.JPG', '022A16.JPG']","['012', '020', '044', '022']","['36', '30', '7', '16']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
22,"['076A04.JPG', '034A11.JPG', '022A11.JPG', '081A10.JPG']","['076', '034', '022', '081']","['4', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
192,"['005A35.JPG', '029A33.JPG', '025A23.JPG', '063A25.JPG']","['005', '029', '025', '063']","['35', '33', '23', '25']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
165,"['042A06.JPG', '036A08.JPG', '047A11.JPG', '049A06.JPG']","['042', '036', '047', '049']","['6', '8', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
124,"['010A09.JPG', '080A05.JPG', '079A09.JPG', '026A04.JPG']","['010', '080', '079', '026']","['9', '5', '9', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['068A03.JPG', '063A00.JPG', '076A02.JPG', '066A02b.JPG']","['068', '063', '076', '066']","['3', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
66,"['005A61.JPG', '011A42.JPG', '019A15.JPG', '035A21.JPG']","['005', '011', '019', '035']","['61', '42', '15', '21']","['41+', '41+', '12-16', '17-24']","""41+"""
11,"['065A03a.JPG', '026A00.JPG', '046A01.JPG', '058A02.JPG']","['065', '026', '046', '058']","['3', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['040A21.JPG', '061A17.JPG', '073A08.JPG', '073A13.JPG']","['040', '061', '073', '073']","['21', '17', '8', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
144,"['067A14.JPG', '080A13.JPG', '072A14.JPG', '068A13.JPG']","['067', '080', '072', '068']","['14', '13', '14', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
23,"['015A00.JPG', '070A01.JPG', '065A02a.JPG', '053A00.JPG']","['015', '070', '065', '053']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['045A18.JPG', '054A18.JPG', '058A06.JPG', '068A11.JPG']","['045', '054', '058', '068']","['18', '18', '6', '11']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
34,"['048A11.JPG', '033A10.JPG', '073A03.JPG', '009A11.JPG']","['048', '033', '073', '009']","['11', '10', '3', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
198,"['032A33.JPG', '008A30.JPG', '039A17.JPG', '017A32.JPG']","['032', '008', '039', '017']","['33', '30', '17', '32']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
36,"['039A45.JPG', '033A44.JPG', '026A17.JPG', '073A01.JPG']","['039', '033', '026', '073']","['45', '44', '17', '1']","['41+', '41+', '17-24', '00-03']","""41+"""
44,"['076A17.JPG', '063A20.JPG', '016A10.JPG', '019A03.JPG']","['076', '063', '016', '019']","['17', '20', '10', '3']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
81,"['064A15.JPG', '026A15.JPG', '051A08.JPG', '076A09.JPG']","['064', '026', '051', '076']","['15', '15', '8', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
96,"['003A60.JPG', '013A41.JPG', '033A39.JPG', '049A15.JPG']","['003', '013', '033', '049']","['60', '41', '39', '15']","['41+', '41+', '25-40', '12-16']","""41+"""
19,"['028A37.JPG', '020A26.JPG', '011A05.JPG', '019A00.JPG']","['028', '020', '011', '019']","['37', '26', '5', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
189,"['036A19.JPG', '036A20.JPG', '021A18.JPG', '067A17.JPG']","['036', '036', '021', '067']","['19', '20', '18', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
49,"['006A31.JPG', '048A27.JPG', '072A19.JPG', '034A02.JPG']","['006', '048', '072', '034']","['31', '27', '19', '2']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
150,"['023A25.JPG', '048A30.JPG', '021A35.JPG', '003A18.JPG']","['023', '048', '021', '003']","['25', '30', '35', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
90,"['071A42.JPG', '006A69.JPG', '004A26.JPG', '010A01.JPG']","['071', '006', '004', '010']","['42', '69', '26', '1']","['41+', '41+', '25-40', '00-03']","""41+"""
66,"['005A61.JPG', '011A42.JPG', '019A15.JPG', '035A21.JPG']","['005', '011', '019', '035']","['61', '42', '15', '21']","['41+', '41+', '12-16', '17-24']","""41+"""
6,"['006A51.JPG', '027A41.JPG', '039A02.JPG', '029A11.JPG']","['006', '027', '039', '029']","['51', '41', '2', '11']","['41+', '41+', '00-03', '04-11']","""41+"""
19,"['028A37.JPG', '020A26.JPG', '011A05.JPG', '019A00.JPG']","['028', '020', '011', '019']","['37', '26', '5', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
188,"['002A31.JPG', '072A29.JPG', '023A21.JPG', '065A07a.JPG']","['002', '072', '023', '065']","['31', '29', '21', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
3,"['061A15.JPG', '049A12.JPG', '060A10.JPG', '069A11.JPG']","['061', '049', '060', '069']","['15', '12', '10', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
20,"['032A24.JPG', '042A18.JPG', '060A04.JPG', '015A09.JPG']","['032', '042', '060', '015']","['24', '18', '4', '9']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
165,"['042A06.JPG', '036A08.JPG', '047A11.JPG', '049A06.JPG']","['042', '036', '047', '049']","['6', '8', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
0,"['047A45.JPG', '039A50.JPG', '012A23.JPG', '027A25.JPG']","['047', '039', '012', '027']","['45', '50', '23', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
133,"['065A06a.JPG', '050A06.JPG', '036A11.JPG', '049A08.JPG']","['065', '050', '036', '049']","['6', '6', '11', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
24,"['003A47.JPG', '071A45.JPG', '080A00.JPG', '043A03.JPG']","['003', '071', '080', '043']","['47', '45', '0', '3']","['41+', '41+', '00-03', '00-03']","""41+"""
151,"['053A18.JPG', '016A18.JPG', '077A12.JPG', '002A12.JPG']","['053', '016', '077', '002']","['18', '18', '12', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
103,"['045A40.JPG', '014A30.JPG', '020A04.JPG', '075A07.JPG']","['045', '014', '020', '075']","['40', '30', '4', '7']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
11,"['065A03a.JPG', '026A00.JPG', '046A01.JPG', '058A02.JPG']","['065', '026', '046', '058']","['3', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
139,"['036A18.JPG', '082A23.JPG', '037A19.JPG', '031A11.JPG']","['036', '082', '037', '031']","['18', '23', '19', '11']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
29,"['036A00.JPG', '080A02.JPG', '082A00.JPG', '048A00.JPG']","['036', '080', '082', '048']","['0', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
81,"['064A15.JPG', '026A15.JPG', '051A08.JPG', '076A09.JPG']","['064', '026', '051', '076']","['15', '15', '8', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
60,"['003A61.JPG', '045A48.JPG', '069A09.JPG', '004A40.JPG']","['003', '045', '069', '004']","['61', '48', '9', '40']","['41+', '41+', '04-11', '25-40']","""41+"""
48,"['071A43.JPG', '003A49.JPG', '072A41.JPG', '006A28.JPG']","['071', '003', '072', '006']","['43', '49', '41', '28']","['41+', '41+', '41+', '25-40']","""41+"""
33,"['036A15.JPG', '033A14.JPG', '054A11.JPG', '009A01.JPG']","['036', '033', '054', '009']","['15', '14', '11', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
35,"['074A03.JPG', '081A03.JPG', '079A01.JPG', '059A02a.JPG']","['074', '081', '079', '059']","['3', '3', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
36,"['039A45.JPG', '033A44.JPG', '026A17.JPG', '073A01.JPG']","['039', '033', '026', '073']","['45', '44', '17', '1']","['41+', '41+', '17-24', '00-03']","""41+"""
22,"['076A04.JPG', '034A11.JPG', '022A11.JPG', '081A10.JPG']","['076', '034', '022', '081']","['4', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
159,"['009A22a.JPG', '011A20.JPG', '048A18.JPG', '066A06b.JPG']","['009', '011', '048', '066']","['22', '20', '18', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
95,"['051A02.JPG', '073A00.JPG', '072A02.JPG', '073A02.JPG']","['051', '073', '072', '073']","['2', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
192,"['005A35.JPG', '029A33.JPG', '025A23.JPG', '063A25.JPG']","['005', '029', '025', '063']","['35', '33', '23', '25']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
165,"['042A06.JPG', '036A08.JPG', '047A11.JPG', '049A06.JPG']","['042', '036', '047', '049']","['6', '8', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['006A61.JPG', '001A43b.JPG', '010A15.JPG', '076A12.JPG']","['006', '001', '010', '076']","['61', '43', '15', '12']","['41+', '41+', '12-16', '12-16']","""41+"""
84,"['013A44.JPG', '006A46.JPG', '012A14.JPG', '060A17.JPG']","['013', '006', '012', '060']","['44', '46', '14', '17']","['41+', '41+', '12-16', '17-24']","""41+"""
36,"['039A45.JPG', '033A44.JPG', '026A17.JPG', '073A01.JPG']","['039', '033', '026', '073']","['45', '44', '17', '1']","['41+', '41+', '17-24', '00-03']","""41+"""
0,"['047A45.JPG', '039A50.JPG', '012A23.JPG', '027A25.JPG']","['047', '039', '012', '027']","['45', '50', '23', '25']","['41+', '41+', '17-24', '25-40']","""41+"""
16,"['031A06.JPG', '054A06.JPG', '073A06.JPG', '063A02.JPG']","['031', '054', '073', '063']","['6', '6', '6', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
101,"['080A03.JPG', '069A02.JPG', '035A01.JPG', '059A02b.JPG']","['080', '069', '035', '059']","['3', '2', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
102,"['005A52.JPG', '034A44.JPG', '034A30.JPG', '012A30.JPG']","['005', '034', '034', '012']","['52', '44', '30', '30']","['41+', '41+', '25-40', '25-40']","""41+"""
22,"['076A04.JPG', '034A11.JPG', '022A11.JPG', '081A10.JPG']","['076', '034', '022', '081']","['4', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
118,"['009A09.JPG', '068A09.JPG', '001A08.JPG', '080A09.JPG']","['009', '068', '001', '080']","['9', '9', '8', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
109,"['032A28.JPG', '012A27.JPG', '035A12.JPG', '012A21.JPG']","['032', '012', '035', '012']","['28', '27', '12', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
174,"['028A26.JPG', '028A34.JPG', '037A13.JPG', '001A29.JPG']","['028', '028', '037', '001']","['26', '34', '13', '29']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
180,"['040A14.JPG', '018A16.JPG', '038A10.JPG', '002A16.JPG']","['040', '018', '038', '002']","['14', '16', '10', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
150,"['023A25.JPG', '048A30.JPG', '021A35.JPG', '003A18.JPG']","['023', '048', '021', '003']","['25', '30', '35', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
113,"['079A00.JPG', '020A02.JPG', '022A00.JPG', '058A03.JPG']","['079', '020', '022', '058']","['0', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
53,"['009A00.JPG', '013A00.JPG', '075A02.JPG', '053A02.JPG']","['009', '013', '075', '053']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
47,"['070A02.JPG', '029A01.JPG', '078A01.JPG', '075A00.JPG']","['070', '029', '078', '075']","['2', '1', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
114,"['004A53.JPG', '072A45.JPG', '032A20.JPG', '025A19.JPG']","['004', '072', '032', '025']","['53', '45', '20', '19']","['41+', '41+', '17-24', '17-24']","""41+"""
181,"['048A10.JPG', '023A07.JPG', '010A05.JPG', '066A02a.JPG']","['048', '023', '010', '066']","['10', '7', '5', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
108,"['048A50.JPG', '071A44.JPG', '067A04.JPG', '031A04.JPG']","['048', '071', '067', '031']","['50', '44', '4', '4']","['41+', '41+', '04-11', '04-11']","""41+"""
157,"['060A08.JPG', '031A07.JPG', '037A06.JPG', '057A07.JPG']","['060', '031', '037', '057']","['8', '7', '6', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
156,"['059A12.JPG', '076A13.JPG', '017A15.JPG', '076A06.JPG']","['059', '076', '017', '076']","['12', '13', '15', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
188,"['002A31.JPG', '072A29.JPG', '023A21.JPG', '065A07a.JPG']","['002', '072', '023', '065']","['31', '29', '21', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
184,"['031A14.JPG', '039A16.JPG', '054A12.JPG', '008A12.JPG']","['031', '039', '054', '008']","['14', '16', '12', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
91,"['004A37.JPG', '082A31.JPG', '025A15.JPG', '018A29.JPG']","['004', '082', '025', '018']","['37', '31', '15', '29']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
36,"['039A45.JPG', '033A44.JPG', '026A17.JPG', '073A01.JPG']","['039', '033', '026', '073']","['45', '44', '17', '1']","['41+', '41+', '17-24', '00-03']","""41+"""
75,"['047A15.JPG', '051A14.JPG', '079A05.JPG', '053A11.JPG']","['047', '051', '079', '053']","['15', '14', '5', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
151,"['053A18.JPG', '016A18.JPG', '077A12.JPG', '002A12.JPG']","['053', '016', '077', '002']","['18', '18', '12', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
136,"['053A15.JPG', '031A15.JPG', '043A05.JPG', '081A06.JPG']","['053', '031', '043', '081']","['15', '15', '5', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
71,"['080A01.JPG', '037A02.JPG', '057A00.JPG', '036A01.JPG']","['080', '037', '057', '036']","['1', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
116,"['027A18.JPG', '082A21.JPG', '027A13.JPG', '081A12.JPG']","['027', '082', '027', '081']","['18', '21', '13', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
154,"['048A33.JPG', '004A30.JPG', '036A17.JPG', '054A04.JPG']","['048', '004', '036', '054']","['33', '30', '17', '4']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
1,"['067A33.JPG', '027A30.JPG', '064A04.JPG', '018A25.JPG']","['067', '027', '064', '018']","['33', '30', '4', '25']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
68,"['014A22.JPG', '031A19.JPG', '042A00.JPG', '016A19.JPG']","['014', '031', '042', '016']","['22', '19', '0', '19']","['17-24', '17-24', '00-03', '17-24']","""17-24"""
111,"['011A15.JPG', '016A16.JPG', '033A05.JPG', '040A02.JPG']","['011', '016', '033', '040']","['15', '16', '5', '2']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
23,"['015A00.JPG', '070A01.JPG', '065A02a.JPG', '053A00.JPG']","['015', '070', '065', '053']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
105,"['077A14.JPG', '073A16.JPG', '051A16.JPG', '026A06.JPG']","['077', '073', '051', '026']","['14', '16', '16', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
104,"['021A23.JPG', '055A22.JPG', '074A08.JPG', '034A15.JPG']","['021', '055', '074', '034']","['23', '22', '8', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
82,"['053A10.JPG', '052A07.JPG', '079A04.JPG', '059A04.JPG']","['053', '052', '079', '059']","['10', '7', '4', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
188,"['002A31.JPG', '072A29.JPG', '023A21.JPG', '065A07a.JPG']","['002', '072', '023', '065']","['31', '29', '21', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
128,"['026A13.JPG', '065A12.JPG', '080A06.JPG', '052A10.JPG']","['026', '065', '080', '052']","['13', '12', '6', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
165,"['042A06.JPG', '036A08.JPG', '047A11.JPG', '049A06.JPG']","['042', '036', '047', '049']","['6', '8', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
10,"['002A04.JPG', '080A08.JPG', '019A05.JPG', '074A00.JPG']","['002', '080', '019', '074']","['4', '8', '5', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
93,"['073A14.JPG', '077A13.JPG', '046A06.JPG', '007A01.JPG']","['073', '077', '046', '007']","['14', '13', '6', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
22,"['076A04.JPG', '034A11.JPG', '022A11.JPG', '081A10.JPG']","['076', '034', '022', '081']","['4', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
44,"['076A17.JPG', '063A20.JPG', '016A10.JPG', '019A03.JPG']","['076', '063', '016', '019']","['17', '20', '10', '3']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
16,"['031A06.JPG', '054A06.JPG', '073A06.JPG', '063A02.JPG']","['031', '054', '073', '063']","['6', '6', '6', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
67,"['063A33.JPG', '043A27.JPG', '056A04.JPG', '002A38.JPG']","['063', '043', '056', '002']","['33', '27', '4', '38']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
189,"['036A19.JPG', '036A20.JPG', '021A18.JPG', '067A17.JPG']","['036', '036', '021', '067']","['19', '20', '18', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
125,"['071A00.JPG', '069A00.JPG', '009A03.JPG', '053A03.JPG']","['071', '069', '009', '053']","['0', '0', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
38,"['057A23.JPG', '029A20.JPG', '008A16.JPG', '079A13.JPG']","['057', '029', '008', '079']","['23', '20', '16', '13']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
60,"['003A61.JPG', '045A48.JPG', '069A09.JPG', '004A40.JPG']","['003', '045', '069', '004']","['61', '48', '9', '40']","['41+', '41+', '04-11', '25-40']","""41+"""
23,"['015A00.JPG', '070A01.JPG', '065A02a.JPG', '053A00.JPG']","['015', '070', '065', '053']","['0', '1', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
151,"['053A18.JPG', '016A18.JPG', '077A12.JPG', '002A12.JPG']","['053', '016', '077', '002']","['18', '18', '12', '12']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
59,"['050A03.JPG', '053A01.JPG', '050A00.JPG', '056A03.JPG']","['050', '053', '050', '056']","['3', '1', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['022A07.JPG', '039A07.JPG', '065A10.JPG', '040A10.JPG']","['022', '039', '065', '040']","['7', '7', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
33,"['036A15.JPG', '033A14.JPG', '054A11.JPG', '009A01.JPG']","['036', '033', '054', '009']","['15', '14', '11', '1']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
105,"['077A14.JPG', '073A16.JPG', '051A16.JPG', '026A06.JPG']","['077', '073', '051', '026']","['14', '16', '16', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
51,"['074A15.JPG', '008A13.JPG', '065A03b.JPG', '074A06.JPG']","['074', '008', '065', '074']","['15', '13', '3', '6']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
31,"['045A25.JPG', '005A40.JPG', '041A06.JPG', '030A26.JPG']","['045', '005', '041', '030']","['25', '40', '6', '26']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
