,img_name,subject,age,age_group,age_group_bag
76,"['069A06.JPG', '065A10.JPG', '031A00.JPG', '059A02b.JPG']","['069', '065', '031', '059']","['6', '10', '0', '2']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
2,"['057A18.JPG', '023A21.JPG', '023A03.JPG', '070A06.JPG']","['057', '023', '023', '070']","['18', '21', '3', '6']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
61,"['021A39.JPG', '005A40.JPG', '003A38.JPG', '077A08.JPG']","['021', '005', '003', '077']","['39', '40', '38', '8']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
90,"['013A41.JPG', '003A60.JPG', '021A35.JPG', '041A20.JPG']","['013', '003', '021', '041']","['41', '60', '35', '20']","['41+', '41+', '25-40', '17-24']","""41+"""
63,"['019A12.JPG', '056A12.JPG', '066A04.JPG', '045A03.JPG']","['019', '056', '066', '045']","['12', '12', '4', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
92,"['025A18.JPG', '030A23.JPG', '036A03.JPG', '039A11.JPG']","['025', '030', '036', '039']","['18', '23', '3', '11']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
151,"['015A12.JPG', '018A16.JPG', '016A05.JPG', '008A12.JPG']","['015', '018', '016', '008']","['12', '16', '5', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
30,"['006A51.JPG', '048A52.JPG', '022A28.JPG', '055A08.JPG']","['006', '048', '022', '055']","['51', '52', '28', '8']","['41+', '41+', '25-40', '04-11']","""41+"""
114,"['048A49.JPG', '005A48.JPG', '032A40.JPG', '047A13.JPG']","['048', '005', '032', '047']","['49', '48', '40', '13']","['41+', '41+', '25-40', '12-16']","""41+"""
173,"['067A39.JPG', '027A25.JPG', '058A04.JPG', '032A35.JPG']","['067', '027', '058', '032']","['39', '25', '4', '35']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
107,"['075A01.JPG', '037A01.JPG', '051A02.JPG', '077A02.JPG']","['075', '037', '051', '077']","['1', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
106,"['065A06a.JPG', '041A09.JPG', '057A07.JPG', '080A08.JPG']","['065', '041', '057', '080']","['6', '9', '7', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
131,"['044A01.JPG', '071A00.JPG', '058A00.JPG', '009A01.JPG']","['044', '071', '058', '009']","['1', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
29,"['041A00.JPG', '044A03.JPG', '014A03.JPG', '069A03.JPG']","['041', '044', '014', '069']","['0', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
173,"['067A39.JPG', '027A25.JPG', '058A04.JPG', '032A35.JPG']","['067', '027', '058', '032']","['39', '25', '4', '35']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
101,"['069A02.JPG', '031A03.JPG', '066A03.JPG', '029A01.JPG']","['069', '031', '066', '029']","['2', '3', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
54,"['006A55.JPG', '034A44.JPG', '045A08.JPG', '073A09.JPG']","['006', '034', '045', '073']","['55', '44', '8', '9']","['41+', '41+', '04-11', '04-11']","""41+"""
71,"['038A00.JPG', '038A03.JPG', '078A03.JPG', '015A00.JPG']","['038', '038', '078', '015']","['0', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
25,"['023A25.JPG', '013A25.JPG', '048A10.JPG', '025A00.JPG']","['023', '013', '048', '025']","['25', '25', '10', '0']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
20,"['025A22.JPG', '072A17.JPG', '055A05.JPG', '059A02a.JPG']","['025', '072', '055', '059']","['22', '17', '5', '2']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
20,"['025A22.JPG', '072A17.JPG', '055A05.JPG', '059A02a.JPG']","['025', '072', '055', '059']","['22', '17', '5', '2']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
91,"['018A36.JPG', '071A35.JPG', '022A18.JPG', '061A04.JPG']","['018', '071', '022', '061']","['36', '35', '18', '4']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
77,"['040A02.JPG', '015A03.JPG', '074A00.JPG', '039A02.JPG']","['040', '015', '074', '039']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
163,"['043A13.JPG', '042A12.JPG', '060A12.JPG', '054A09.JPG']","['043', '042', '060', '054']","['13', '12', '12', '9']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
179,"['076A13.JPG', '059A14.JPG', '079A06.JPG', '065A11.JPG']","['076', '059', '079', '065']","['13', '14', '6', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
178,"['033A21.JPG', '002A18.JPG', '060A11.JPG', '060A19.JPG']","['033', '002', '060', '060']","['21', '18', '11', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
41,"['075A03.JPG', '058A02.JPG', '040A00.JPG', '058A03.JPG']","['075', '058', '040', '058']","['3', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
64,"['020A04.JPG', '063A04.JPG', '046A00.JPG', '024A10.JPG']","['020', '063', '046', '024']","['4', '4', '0', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
90,"['013A41.JPG', '003A60.JPG', '021A35.JPG', '041A20.JPG']","['013', '003', '021', '041']","['41', '60', '35', '20']","['41+', '41+', '25-40', '17-24']","""41+"""
71,"['038A00.JPG', '038A03.JPG', '078A03.JPG', '015A00.JPG']","['038', '038', '078', '015']","['0', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
28,"['046A10.JPG', '076A05.JPG', '057A05.JPG', '042A10.JPG']","['046', '076', '057', '042']","['10', '5', '5', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
86,"['013A23.JPG', '011A17.JPG', '040A16.JPG', '023A05.JPG']","['013', '011', '040', '023']","['23', '17', '16', '5']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
114,"['048A49.JPG', '005A48.JPG', '032A40.JPG', '047A13.JPG']","['048', '005', '032', '047']","['49', '48', '40', '13']","['41+', '41+', '25-40', '12-16']","""41+"""
97,"['012A25.JPG', '062A30.JPG', '069A04.JPG', '047A11.JPG']","['012', '062', '069', '047']","['25', '30', '4', '11']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
38,"['002A23.JPG', '071A22.JPG', '026A04.JPG', '015A14.JPG']","['002', '071', '026', '015']","['23', '22', '4', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
41,"['075A03.JPG', '058A02.JPG', '040A00.JPG', '058A03.JPG']","['075', '058', '040', '058']","['3', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
11,"['069A00.JPG', '041A02.JPG', '076A03.JPG', '054A00.JPG']","['069', '041', '076', '054']","['0', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
188,"['080A05.JPG', '065A07a.JPG', '078A02.JPG', '001A10.JPG']","['080', '065', '078', '001']","['5', '7', '2', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
53,"['010A01.JPG', '060A02.JPG', '073A02.JPG', '007A01.JPG']","['010', '060', '073', '007']","['1', '2', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
35,"['054A02.JPG', '065A02a.JPG', '070A02.JPG', '070A03.JPG']","['054', '065', '070', '070']","['2', '2', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
93,"['058A13.JPG', '008A13.JPG', '036A13.JPG', '059A07.JPG']","['058', '008', '036', '059']","['13', '13', '13', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
23,"['037A02.JPG', '036A01.JPG', '042A00.JPG', '016A01.JPG']","['037', '036', '042', '016']","['2', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
33,"['077A16.JPG', '078A13.JPG', '043A00.JPG', '073A03.JPG']","['077', '078', '043', '073']","['16', '13', '0', '3']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
112,"['060A05.JPG', '021A11.JPG', '081A05.JPG', '076A04.JPG']","['060', '021', '081', '076']","['5', '11', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
39,"['008A16.JPG', '014A12.JPG', '058A10.JPG', '030A00.JPG']","['008', '014', '058', '030']","['16', '12', '10', '0']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
128,"['029A23.JPG', '002A20.JPG', '062A18.JPG', '034A21.JPG']","['029', '002', '062', '034']","['23', '20', '18', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
173,"['067A39.JPG', '027A25.JPG', '058A04.JPG', '032A35.JPG']","['067', '027', '058', '032']","['39', '25', '4', '35']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
191,"['017A26.JPG', '021A27.JPG', '034A25.JPG', '034A18.JPG']","['017', '021', '034', '034']","['26', '27', '25', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
178,"['033A21.JPG', '002A18.JPG', '060A11.JPG', '060A19.JPG']","['033', '002', '060', '060']","['21', '18', '11', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
144,"['032A06.JPG', '009A05.JPG', '049A08.JPG', '068A11.JPG']","['032', '009', '049', '068']","['6', '5', '8', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
145,"['045A25.JPG', '017A38.JPG', '015A19.JPG', '048A17.JPG']","['045', '017', '015', '048']","['25', '38', '19', '17']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
174,"['037A19.JPG', '028A20.JPG', '039A05.JPG', '017A17.JPG']","['037', '028', '039', '017']","['19', '20', '5', '17']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
48,"['045A43.JPG', '071A42.JPG', '053A03.JPG', '042A24.JPG']","['045', '071', '053', '042']","['43', '42', '3', '24']","['41+', '41+', '00-03', '17-24']","""41+"""
35,"['054A02.JPG', '065A02a.JPG', '070A02.JPG', '070A03.JPG']","['054', '065', '070', '070']","['2', '2', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
72,"['006A42.JPG', '028A41.JPG', '078A04.JPG', '061A26.JPG']","['006', '028', '078', '061']","['42', '41', '4', '26']","['41+', '41+', '04-11', '25-40']","""41+"""
18,"['004A51.JPG', '001A43b.JPG', '045A18.JPG', '030A10.JPG']","['004', '001', '045', '030']","['51', '43', '18', '10']","['41+', '41+', '17-24', '04-11']","""41+"""
162,"['032A18.JPG', '046A18.JPG', '075A07.JPG', '002A04.JPG']","['032', '046', '075', '002']","['18', '18', '7', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
64,"['020A04.JPG', '063A04.JPG', '046A00.JPG', '024A10.JPG']","['020', '063', '046', '024']","['4', '4', '0', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
37,"['012A34.JPG', '012A30.JPG', '079A03.JPG', '042A20.JPG']","['012', '012', '079', '042']","['34', '30', '3', '20']","['25-40', '25-40', '00-03', '17-24']","""25-40"""
196,"['052A20.JPG', '037A18.JPG', '035A23a.JPG', '066A02b.JPG']","['052', '037', '035', '066']","['20', '18', '23', '2']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
75,"['011A15.JPG', '044A15.JPG', '061A10.JPG', '010A12.JPG']","['011', '044', '061', '010']","['15', '15', '10', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
27,"['044A13.JPG', '023A16.JPG', '074A09.JPG', '016A04.JPG']","['044', '023', '074', '016']","['13', '16', '9', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
29,"['041A00.JPG', '044A03.JPG', '014A03.JPG', '069A03.JPG']","['041', '044', '014', '069']","['0', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
112,"['060A05.JPG', '021A11.JPG', '081A05.JPG', '076A04.JPG']","['060', '021', '081', '076']","['5', '11', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
120,"['013A44.JPG', '003A47.JPG', '008A03.JPG', '017A29.JPG']","['013', '003', '008', '017']","['44', '47', '3', '29']","['41+', '41+', '00-03', '25-40']","""41+"""
85,"['045A32.JPG', '008A30.JPG', '074A05.JPG', '053A13.JPG']","['045', '008', '074', '053']","['32', '30', '5', '13']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
113,"['053A00.JPG', '073A01.JPG', '070A01.JPG', '050A00.JPG']","['053', '073', '070', '050']","['0', '1', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
40,"['017A07.JPG', '076A10.JPG', '060A10.JPG', '056A04.JPG']","['017', '076', '060', '056']","['7', '10', '10', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
148,"['017A05.JPG', '032A10.JPG', '041A04.JPG', '061A07.JPG']","['017', '032', '041', '061']","['5', '10', '4', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
