,img_name,subject,age,age_group,age_group_bag
60,"['045A43.JPG', '006A61.JPG', '001A05.JPG', '063A09.JPG']","['045', '006', '001', '063']","['43', '61', '5', '9']","['41+', '41+', '04-11', '04-11']","""41+"""
195,"['021A18.JPG', '030A23.JPG', '072A17.JPG', '029A20.JPG']","['021', '030', '072', '029']","['18', '23', '17', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
174,"['073A13.JPG', '015A14.JPG', '079A06.JPG', '035A09.JPG']","['073', '015', '079', '035']","['13', '14', '6', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
39,"['044A15.JPG', '008A16.JPG', '046A00.JPG', '078A08.JPG']","['044', '008', '046', '078']","['15', '16', '0', '8']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
64,"['079A04.JPG', '001A08.JPG', '064A03.JPG', '066A02b.JPG']","['079', '001', '064', '066']","['4', '8', '3', '2']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
148,"['022A27.JPG', '012A25.JPG', '027A22.JPG', '077A07.JPG']","['022', '012', '027', '077']","['27', '25', '22', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
94,"['069A05.JPG', '081A07.JPG', '079A05.JPG', '057A06.JPG']","['069', '081', '079', '057']","['5', '7', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
173,"['020A24.JPG', '010A18.JPG', '023A07.JPG', '055A12.JPG']","['020', '010', '023', '055']","['24', '18', '7', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
75,"['053A15.JPG', '061A15.JPG', '002A05.JPG', '066A00.JPG']","['053', '061', '002', '066']","['15', '15', '5', '0']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
44,"['013A19.JPG', '082A22.JPG', '049A05.JPG', '078A04.JPG']","['013', '082', '049', '078']","['19', '22', '5', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
76,"['017A05.JPG', '059A06.JPG', '070A01.JPG', '052A10.JPG']","['017', '059', '070', '052']","['5', '6', '1', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
59,"['066A03.JPG', '068A00.JPG', '076A01.JPG', '052A02.JPG']","['066', '068', '076', '052']","['3', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
17,"['073A02.JPG', '044A03.JPG', '073A03.JPG', '008A03.JPG']","['073', '044', '073', '008']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['017A29.JPG', '002A26.JPG', '013A23.JPG', '004A19.JPG']","['017', '002', '013', '004']","['29', '26', '23', '19']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
80,"['036A19.JPG', '062A18.JPG', '031A07.JPG', '032A06.JPG']","['036', '062', '031', '032']","['19', '18', '7', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
73,"['003A25.JPG', '048A30.JPG', '001A28.JPG', '066A11.JPG']","['003', '048', '001', '066']","['25', '30', '28', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
6,"['048A54.JPG', '013A44.JPG', '009A11.JPG', '016A03.JPG']","['048', '013', '009', '016']","['54', '44', '11', '3']","['41+', '41+', '04-11', '00-03']","""41+"""
72,"['005A45.JPG', '004A53.JPG', '045A48.JPG', '033A25.JPG']","['005', '004', '045', '033']","['45', '53', '48', '25']","['41+', '41+', '41+', '25-40']","""41+"""
16,"['042A05.JPG', '048A10.JPG', '035A00.JPG', '051A00.JPG']","['042', '048', '035', '051']","['5', '10', '0', '0']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
80,"['036A19.JPG', '062A18.JPG', '031A07.JPG', '032A06.JPG']","['036', '062', '031', '032']","['19', '18', '7', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
1,"['072A25.JPG', '019A27.JPG', '042A18.JPG', '013A08.JPG']","['072', '019', '042', '013']","['25', '27', '18', '8']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
5,"['079A00.JPG', '009A00.JPG', '071A00.JPG', '001A02.JPG']","['079', '009', '071', '001']","['0', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
2,"['009A22b.JPG', '002A23.JPG', '058A05.JPG', '001A10.JPG']","['009', '002', '058', '001']","['22', '23', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
13,"['062A30.JPG', '004A37.JPG', '074A08.JPG', '025A28.JPG']","['062', '004', '074', '025']","['30', '37', '8', '28']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
35,"['046A02.JPG', '021A03.JPG', '074A02.JPG', '043A00.JPG']","['046', '021', '074', '043']","['2', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
154,"['051A16.JPG', '001A14.JPG', '016A04.JPG', '077A03.JPG']","['051', '001', '016', '077']","['16', '14', '4', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
130,"['042A06.JPG', '080A05.JPG', '079A09.JPG', '065A11.JPG']","['042', '080', '079', '065']","['6', '5', '9', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
174,"['073A13.JPG', '015A14.JPG', '079A06.JPG', '035A09.JPG']","['073', '015', '079', '035']","['13', '14', '6', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
76,"['017A05.JPG', '059A06.JPG', '070A01.JPG', '052A10.JPG']","['017', '059', '070', '052']","['5', '6', '1', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
76,"['017A05.JPG', '059A06.JPG', '070A01.JPG', '052A10.JPG']","['017', '059', '070', '052']","['5', '6', '1', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
18,"['071A42.JPG', '008A41.JPG', '007A26.JPG', '066A08.JPG']","['071', '008', '007', '066']","['42', '41', '26', '8']","['41+', '41+', '25-40', '04-11']","""41+"""
122,"['042A20.JPG', '030A17.JPG', '028A20.JPG', '063A08.JPG']","['042', '030', '028', '063']","['20', '17', '20', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
2,"['009A22b.JPG', '002A23.JPG', '058A05.JPG', '001A10.JPG']","['009', '002', '058', '001']","['22', '23', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
46,"['040A09.JPG', '069A10.JPG', '065A10.JPG', '055A08.JPG']","['040', '069', '065', '055']","['9', '10', '10', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
126,"['062A53.JPG', '006A46.JPG', '067A26.JPG', '082A23.JPG']","['062', '006', '067', '082']","['53', '46', '26', '23']","['41+', '41+', '25-40', '17-24']","""41+"""
123,"['025A12.JPG', '064A15.JPG', '069A11.JPG', '072A11.JPG']","['025', '064', '069', '072']","['12', '15', '11', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
196,"['003A38.JPG', '008A31.JPG', '018A25.JPG', '048A18.JPG']","['003', '008', '018', '048']","['38', '31', '25', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
40,"['081A06.JPG', '010A05.JPG', '038A11.JPG', '065A02a.JPG']","['081', '010', '038', '065']","['6', '5', '11', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
0,"['005A49.JPG', '003A51.JPG', '052A17.JPG', '047A18.JPG']","['005', '003', '052', '047']","['49', '51', '17', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
106,"['041A09.JPG', '017A07.JPG', '081A03.JPG', '031A03.JPG']","['041', '017', '081', '031']","['9', '7', '3', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
119,"['046A01.JPG', '074A01.JPG', '070A03.JPG', '040A03b.JPG']","['046', '074', '070', '040']","['1', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
85,"['017A29.JPG', '002A26.JPG', '013A23.JPG', '004A19.JPG']","['017', '002', '013', '004']","['29', '26', '23', '19']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
53,"['057A00.JPG', '069A00.JPG', '036A00.JPG', '029A01.JPG']","['057', '069', '036', '029']","['0', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
99,"['073A16.JPG', '059A14.JPG', '069A13.JPG', '031A11.JPG']","['073', '059', '069', '031']","['16', '14', '13', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
93,"['059A12.JPG', '009A16a.JPG', '021A11.JPG', '080A07.JPG']","['059', '009', '021', '080']","['12', '16', '11', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
60,"['045A43.JPG', '006A61.JPG', '001A05.JPG', '063A09.JPG']","['045', '006', '001', '063']","['43', '61', '5', '9']","['41+', '41+', '04-11', '04-11']","""41+"""
17,"['073A02.JPG', '044A03.JPG', '073A03.JPG', '008A03.JPG']","['073', '044', '073', '008']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
178,"['076A16.JPG', '080A13.JPG', '080A02.JPG', '040A14.JPG']","['076', '080', '080', '040']","['16', '13', '2', '14']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
32,"['018A18.JPG', '029A23.JPG', '031A04.JPG', '070A12.JPG']","['018', '029', '031', '070']","['18', '23', '4', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
48,"['005A48.JPG', '072A41.JPG', '070A05.JPG', '011A13.JPG']","['005', '072', '070', '011']","['48', '41', '5', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
85,"['017A29.JPG', '002A26.JPG', '013A23.JPG', '004A19.JPG']","['017', '002', '013', '004']","['29', '26', '23', '19']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
94,"['069A05.JPG', '081A07.JPG', '079A05.JPG', '057A06.JPG']","['069', '081', '079', '057']","['5', '7', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
68,"['003A23.JPG', '050A22.JPG', '042A10.JPG', '082A18.JPG']","['003', '050', '042', '082']","['23', '22', '10', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
42,"['004A62.JPG', '047A55.JPG', '014A36.JPG', '045A28.JPG']","['004', '047', '014', '045']","['62', '55', '36', '28']","['41+', '41+', '25-40', '25-40']","""41+"""
171,"['035A05.JPG', '026A06.JPG', '026A11.JPG', '076A11.JPG']","['035', '026', '026', '076']","['5', '6', '11', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
97,"['042A28.JPG', '004A26.JPG', '024A30.JPG', '045A12.JPG']","['042', '004', '024', '045']","['28', '26', '30', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
2,"['009A22b.JPG', '002A23.JPG', '058A05.JPG', '001A10.JPG']","['009', '002', '058', '001']","['22', '23', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
37,"['063A33.JPG', '061A32.JPG', '047A13.JPG', '015A00.JPG']","['063', '061', '047', '015']","['33', '32', '13', '0']","['25-40', '25-40', '12-16', '00-03']","""25-40"""
19,"['020A30.JPG', '001A29.JPG', '008A08.JPG', '076A14.JPG']","['020', '001', '008', '076']","['30', '29', '8', '14']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
104,"['032A18.JPG', '061A19.JPG', '040A16.JPG', '024A10.JPG']","['032', '061', '040', '024']","['18', '19', '16', '10']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
131,"['071A45.JPG', '048A46.JPG', '024A18.JPG', '008A13.JPG']","['071', '048', '024', '008']","['45', '46', '18', '13']","['41+', '41+', '17-24', '12-16']","""41+"""
113,"['058A03.JPG', '002A03.JPG', '076A00.JPG', '022A00.JPG']","['058', '002', '076', '022']","['3', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
67,"['004A40.JPG', '028A34.JPG', '077A14.JPG', '036A20.JPG']","['004', '028', '077', '036']","['40', '34', '14', '20']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
2,"['009A22b.JPG', '002A23.JPG', '058A05.JPG', '001A10.JPG']","['009', '002', '058', '001']","['22', '23', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
138,"['051A15.JPG', '027A13.JPG', '008A06.JPG', '046A12.JPG']","['051', '027', '008', '046']","['15', '13', '6', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
120,"['017A42.JPG', '028A46.JPG', '060A20.JPG', '034A16.JPG']","['017', '028', '060', '034']","['42', '46', '20', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
45,"['025A15.JPG', '017A15.JPG', '058A15.JPG', '065A03a.JPG']","['025', '017', '058', '065']","['15', '15', '15', '3']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
114,"['006A55.JPG', '001A43b.JPG', '013A30.JPG', '012A24.JPG']","['006', '001', '013', '012']","['55', '43', '30', '24']","['41+', '41+', '25-40', '17-24']","""41+"""
60,"['045A43.JPG', '006A61.JPG', '001A05.JPG', '063A09.JPG']","['045', '006', '001', '063']","['43', '61', '5', '9']","['41+', '41+', '04-11', '04-11']","""41+"""
64,"['079A04.JPG', '001A08.JPG', '064A03.JPG', '066A02b.JPG']","['079', '001', '064', '066']","['4', '8', '3', '2']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
17,"['073A02.JPG', '044A03.JPG', '073A03.JPG', '008A03.JPG']","['073', '044', '073', '008']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
190,"['017A26.JPG', '043A27.JPG', '062A38.JPG', '001A19.JPG']","['017', '043', '062', '001']","['26', '27', '38', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
65,"['058A02.JPG', '050A00.JPG', '081A02.JPG', '035A03.JPG']","['058', '050', '081', '035']","['2', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
146,"['001A16.JPG', '023A16.JPG', '076A15.JPG', '078A07.JPG']","['001', '023', '076', '078']","['16', '16', '15', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
84,"['062A45.JPG', '027A41.JPG', '044A17.JPG', '038A00.JPG']","['062', '027', '044', '038']","['45', '41', '17', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
71,"['009A01.JPG', '053A00.JPG', '063A00.JPG', '011A02.JPG']","['009', '053', '063', '011']","['1', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
82,"['075A05.JPG', '080A08.JPG', '040A06.JPG', '060A07.JPG']","['075', '080', '040', '060']","['5', '8', '6', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
190,"['017A26.JPG', '043A27.JPG', '062A38.JPG', '001A19.JPG']","['017', '043', '062', '001']","['26', '27', '38', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
53,"['057A00.JPG', '069A00.JPG', '036A00.JPG', '029A01.JPG']","['057', '069', '036', '029']","['0', '0', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
97,"['042A28.JPG', '004A26.JPG', '024A30.JPG', '045A12.JPG']","['042', '004', '024', '045']","['28', '26', '30', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
137,"['041A24.JPG', '025A19.JPG', '073A05.JPG', '081A12.JPG']","['041', '025', '073', '081']","['24', '19', '5', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
89,"['073A00.JPG', '069A02.JPG', '038A01.JPG', '015A03.JPG']","['073', '069', '038', '015']","['0', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
43,"['039A35.JPG', '018A34.JPG', '020A16.JPG', '072A34.JPG']","['039', '018', '020', '072']","['35', '34', '16', '34']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
143,"['077A11.JPG', '050A06.JPG', '074A05.JPG', '055A05.JPG']","['077', '050', '074', '055']","['11', '6', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
101,"['059A03.JPG', '041A02.JPG', '025A03.JPG', '078A02.JPG']","['059', '041', '025', '078']","['3', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
47,"['065A02b.JPG', '065A03b.JPG', '036A01.JPG', '030A00.JPG']","['065', '065', '036', '030']","['2', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
35,"['046A02.JPG', '021A03.JPG', '074A02.JPG', '043A00.JPG']","['046', '021', '074', '043']","['2', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
94,"['069A05.JPG', '081A07.JPG', '079A05.JPG', '057A06.JPG']","['069', '081', '079', '057']","['5', '7', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
93,"['059A12.JPG', '009A16a.JPG', '021A11.JPG', '080A07.JPG']","['059', '009', '021', '080']","['12', '16', '11', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
167,"['061A06.JPG', '078A09.JPG', '063A04.JPG', '074A06.JPG']","['061', '078', '063', '074']","['6', '9', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
61,"['045A25.JPG', '028A35.JPG', '076A09.JPG', '034A13.JPG']","['045', '028', '076', '034']","['25', '35', '9', '13']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
49,"['018A33.JPG', '034A30.JPG', '005A40.JPG', '039A19.JPG']","['018', '034', '005', '039']","['33', '30', '40', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
103,"['027A36.JPG', '014A40.JPG', '063A25.JPG', '020A18.JPG']","['027', '014', '063', '020']","['36', '40', '25', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
60,"['045A43.JPG', '006A61.JPG', '001A05.JPG', '063A09.JPG']","['045', '006', '001', '063']","['43', '61', '5', '9']","['41+', '41+', '04-11', '04-11']","""41+"""
103,"['027A36.JPG', '014A40.JPG', '063A25.JPG', '020A18.JPG']","['027', '014', '063', '020']","['36', '40', '25', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
48,"['005A48.JPG', '072A41.JPG', '070A05.JPG', '011A13.JPG']","['005', '072', '070', '011']","['48', '41', '5', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
63,"['010A12.JPG', '073A14.JPG', '046A16.JPG', '070A00.JPG']","['010', '073', '046', '070']","['12', '14', '16', '0']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
50,"['054A17.JPG', '038A21.JPG', '023A14.JPG', '037A19.JPG']","['054', '038', '023', '037']","['17', '21', '14', '19']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
83,"['053A03.JPG', '079A01.JPG', '059A02b.JPG', '059A02a.JPG']","['053', '079', '059', '059']","['3', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
