,img_name,subject,age,age_group,age_group_bag
0,"['033A44.JPG', '001A43a.JPG', '078A00.JPG', '041A06.JPG']","['033', '001', '078', '041']","['44', '43', '0', '6']","['41+', '41+', '00-03', '04-11']","""41+"""
26,"['042A20.JPG', '002A18.JPG', '080A03.JPG', '011A02.JPG']","['042', '002', '080', '011']","['20', '18', '3', '2']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
25,"['012A25.JPG', '029A33.JPG', '065A02b.JPG', '065A07b.JPG']","['012', '029', '065', '065']","['25', '33', '2', '7']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
78,"['071A44.JPG', '048A54.JPG', '009A16a.JPG', '007A39.JPG']","['071', '048', '009', '007']","['44', '54', '16', '39']","['41+', '41+', '12-16', '25-40']","""41+"""
24,"['003A49.JPG', '005A61.JPG', '050A18.JPG', '022A28.JPG']","['003', '005', '050', '022']","['49', '61', '18', '28']","['41+', '41+', '17-24', '25-40']","""41+"""
5,"['026A02.JPG', '023A00.JPG', '016A01.JPG', '045A03.JPG']","['026', '023', '016', '045']","['2', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
174,"['005A31.JPG', '033A39.JPG', '045A40.JPG', '034A30.JPG']","['005', '033', '045', '034']","['31', '39', '40', '30']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
90,"['047A55.JPG', '007A45.JPG', '069A00.JPG', '013A18.JPG']","['047', '007', '069', '013']","['55', '45', '0', '18']","['41+', '41+', '00-03', '17-24']","""41+"""
27,"['055A14.JPG', '002A16.JPG', '034A02.JPG', '054A06.JPG']","['055', '002', '034', '054']","['14', '16', '2', '6']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
163,"['045A19.JPG', '037A18.JPG', '042A24.JPG', '054A19.JPG']","['045', '037', '042', '054']","['19', '18', '24', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
6,"['062A53.JPG', '004A63.JPG', '057A16.JPG', '023A07.JPG']","['062', '004', '057', '023']","['53', '63', '16', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
30,"['006A46.JPG', '006A61.JPG', '074A12.JPG', '031A16.JPG']","['006', '006', '074', '031']","['46', '61', '12', '16']","['41+', '41+', '12-16', '12-16']","""41+"""
188,"['044A13.JPG', '016A14.JPG', '051A15.JPG', '012A07.JPG']","['044', '016', '051', '012']","['13', '14', '15', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
81,"['038A14.JPG', '062A15.JPG', '035A16.JPG', '046A01.JPG']","['038', '062', '035', '046']","['14', '15', '16', '1']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
192,"['038A34.JPG', '029A31.JPG', '029A29.JPG', '028A34.JPG']","['038', '029', '029', '028']","['34', '31', '29', '34']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
140,"['079A12.JPG', '040A14.JPG', '043A04.JPG', '052A07.JPG']","['079', '040', '043', '052']","['12', '14', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
148,"['022A14.JPG', '029A16.JPG', '053A12.JPG', '049A06.JPG']","['022', '029', '053', '049']","['14', '16', '12', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
129,"['026A00.JPG', '031A02.JPG', '046A02.JPG', '074A01.JPG']","['026', '031', '046', '074']","['0', '2', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
4,"['035A09.JPG', '010A05.JPG', '019A03.JPG', '016A10.JPG']","['035', '010', '019', '016']","['9', '5', '3', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
51,"['035A12.JPG', '028A14.JPG', '008A03.JPG', '079A05.JPG']","['035', '028', '008', '079']","['12', '14', '3', '5']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
179,"['002A23.JPG', '035A23a.JPG', '054A17.JPG', '023A21.JPG']","['002', '035', '054', '023']","['23', '23', '17', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
195,"['001A18.JPG', '044A17.JPG', '052A20.JPG', '029A20.JPG']","['001', '044', '052', '029']","['18', '17', '20', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
143,"['031A19.JPG', '025A23.JPG', '065A06b.JPG', '010A04.JPG']","['031', '025', '065', '010']","['19', '23', '6', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
114,"['003A51.JPG', '008A41.JPG', '078A13.JPG', '076A13.JPG']","['003', '008', '078', '076']","['51', '41', '13', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
77,"['073A00.JPG', '058A02.JPG', '040A02.JPG', '069A02.JPG']","['073', '058', '040', '069']","['0', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
93,"['039A13.JPG', '047A12.JPG', '016A12.JPG', '077A07.JPG']","['039', '047', '016', '077']","['13', '12', '12', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
53,"['044A03.JPG', '056A01.JPG', '053A03.JPG', '073A03.JPG']","['044', '056', '053', '073']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['070A03.JPG', '076A01.JPG', '079A01.JPG', '015A00.JPG']","['070', '076', '079', '015']","['3', '1', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
6,"['062A53.JPG', '004A63.JPG', '057A16.JPG', '023A07.JPG']","['062', '004', '057', '023']","['53', '63', '16', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
153,"['031A07.JPG', '018A11.JPG', '080A10.JPG', '077A09.JPG']","['031', '018', '080', '077']","['7', '11', '10', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
179,"['002A23.JPG', '035A23a.JPG', '054A17.JPG', '023A21.JPG']","['002', '035', '054', '023']","['23', '23', '17', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
107,"['074A02.JPG', '079A03.JPG', '038A01.JPG', '002A03.JPG']","['074', '079', '038', '002']","['2', '3', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
84,"['045A48.JPG', '072A45.JPG', '023A25.JPG', '042A12.JPG']","['045', '072', '023', '042']","['48', '45', '25', '12']","['41+', '41+', '25-40', '12-16']","""41+"""
0,"['033A44.JPG', '001A43a.JPG', '078A00.JPG', '041A06.JPG']","['033', '001', '078', '041']","['44', '43', '0', '6']","['41+', '41+', '00-03', '04-11']","""41+"""
29,"['077A01.JPG', '074A00.JPG', '050A03.JPG', '033A02.JPG']","['077', '074', '050', '033']","['1', '0', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
190,"['028A37.JPG', '062A35.JPG', '004A37.JPG', '004A21.JPG']","['028', '062', '004', '004']","['37', '35', '37', '21']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
116,"['012A23.JPG', '057A17.JPG', '082A21.JPG', '045A08.JPG']","['012', '057', '082', '045']","['23', '17', '21', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
83,"['013A00.JPG', '030A00.JPG', '036A00.JPG', '058A03.JPG']","['013', '030', '036', '058']","['0', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
40,"['009A11.JPG', '080A06.JPG', '060A07.JPG', '076A06.JPG']","['009', '080', '060', '076']","['11', '6', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
70,"['073A11.JPG', '020A04.JPG', '009A00.JPG', '076A03.JPG']","['073', '020', '009', '076']","['11', '4', '0', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
196,"['045A32.JPG', '005A30.JPG', '018A25.JPG', '023A22.JPG']","['045', '005', '018', '023']","['32', '30', '25', '22']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
71,"['042A00.JPG', '075A00.JPG', '058A01.JPG', '081A03.JPG']","['042', '075', '058', '081']","['0', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
3,"['010A12.JPG', '027A13.JPG', '031A14.JPG', '048A15.JPG']","['010', '027', '031', '048']","['12', '13', '14', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
80,"['048A18.JPG', '043A17.JPG', '081A04.JPG', '081A06.JPG']","['048', '043', '081', '081']","['18', '17', '4', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
54,"['028A41.JPG', '001A43b.JPG', '020A22.JPG', '009A22b.JPG']","['028', '001', '020', '009']","['41', '43', '22', '22']","['41+', '41+', '17-24', '17-24']","""41+"""
151,"['020A20.JPG', '019A23.JPG', '047A11.JPG', '034A15.JPG']","['020', '019', '047', '034']","['20', '23', '11', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
29,"['077A01.JPG', '074A00.JPG', '050A03.JPG', '033A02.JPG']","['077', '074', '050', '033']","['1', '0', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
162,"['032A35.JPG', '001A40.JPG', '030A16.JPG', '048A16.JPG']","['032', '001', '030', '048']","['35', '40', '16', '16']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
170,"['012A27.JPG', '002A26.JPG', '036A15.JPG', '066A07.JPG']","['012', '002', '036', '066']","['27', '26', '15', '7']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
57,"['031A12.JPG', '011A14.JPG', '065A09.JPG', '017A07.JPG']","['031', '011', '065', '017']","['12', '14', '9', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
41,"['015A03.JPG', '025A03.JPG', '079A00.JPG', '073A02.JPG']","['015', '025', '079', '073']","['3', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
86,"['012A24.JPG', '071A22.JPG', '002A20.JPG', '053A02.JPG']","['012', '071', '002', '053']","['24', '22', '20', '2']","['17-24', '17-24', '17-24', '00-03']","""17-24"""
161,"['054A11.JPG', '065A10.JPG', '081A08.JPG', '074A04.JPG']","['054', '065', '081', '074']","['11', '10', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
114,"['003A51.JPG', '008A41.JPG', '078A13.JPG', '076A13.JPG']","['003', '008', '078', '076']","['51', '41', '13', '13']","['41+', '41+', '12-16', '12-16']","""41+"""
115,"['067A33.JPG', '014A30.JPG', '051A12.JPG', '003A35.JPG']","['067', '014', '051', '003']","['33', '30', '12', '35']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
111,"['032A15.JPG', '076A16.JPG', '052A10.JPG', '040A05.JPG']","['032', '076', '052', '040']","['15', '16', '10', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
57,"['031A12.JPG', '011A14.JPG', '065A09.JPG', '017A07.JPG']","['031', '011', '065', '017']","['12', '14', '9', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
68,"['047A20.JPG', '017A22.JPG', '071A18.JPG', '016A16.JPG']","['047', '017', '071', '016']","['20', '22', '18', '16']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
192,"['038A34.JPG', '029A31.JPG', '029A29.JPG', '028A34.JPG']","['038', '029', '029', '028']","['34', '31', '29', '34']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
123,"['068A09.JPG', '041A09.JPG', '076A08.JPG', '073A09.JPG']","['068', '041', '076', '073']","['9', '9', '8', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
158,"['072A29.JPG', '061A26.JPG', '044A15.JPG', '011A30.JPG']","['072', '061', '044', '011']","['29', '26', '15', '30']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
42,"['034A44.JPG', '027A41.JPG', '021A27.JPG', '069A05.JPG']","['034', '027', '021', '069']","['44', '41', '27', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
5,"['026A02.JPG', '023A00.JPG', '016A01.JPG', '045A03.JPG']","['026', '023', '016', '045']","['2', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
42,"['034A44.JPG', '027A41.JPG', '021A27.JPG', '069A05.JPG']","['034', '027', '021', '069']","['44', '41', '27', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
61,"['039A35.JPG', '005A40.JPG', '011A27.JPG', '005A24.JPG']","['039', '005', '011', '005']","['35', '40', '27', '24']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
46,"['035A07.JPG', '024A05.JPG', '075A07.JPG', '081A11.JPG']","['035', '024', '075', '081']","['7', '5', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
106,"['080A04.JPG', '029A11.JPG', '078A05.JPG', '036A06.JPG']","['080', '029', '078', '036']","['4', '11', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
106,"['080A04.JPG', '029A11.JPG', '078A05.JPG', '036A06.JPG']","['080', '029', '078', '036']","['4', '11', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
26,"['042A20.JPG', '002A18.JPG', '080A03.JPG', '011A02.JPG']","['042', '002', '080', '011']","['20', '18', '3', '2']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
93,"['039A13.JPG', '047A12.JPG', '016A12.JPG', '077A07.JPG']","['039', '047', '016', '077']","['13', '12', '12', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
89,"['079A02.JPG', '040A03a.JPG', '009A01.JPG', '082A00.JPG']","['079', '040', '009', '082']","['2', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
80,"['048A18.JPG', '043A17.JPG', '081A04.JPG', '081A06.JPG']","['048', '043', '081', '081']","['18', '17', '4', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
65,"['022A00.JPG', '037A00.JPG', '081A02.JPG', '015A01.JPG']","['022', '037', '081', '015']","['0', '0', '2', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
46,"['035A07.JPG', '024A05.JPG', '075A07.JPG', '081A11.JPG']","['035', '024', '075', '081']","['7', '5', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
32,"['028A18.JPG', '060A20.JPG', '072A21.JPG', '010A15.JPG']","['028', '060', '072', '010']","['18', '20', '21', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
43,"['043A27.JPG', '048A27.JPG', '019A05.JPG', '046A20.JPG']","['043', '048', '019', '046']","['27', '27', '5', '20']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
77,"['073A00.JPG', '058A02.JPG', '040A02.JPG', '069A02.JPG']","['073', '058', '040', '069']","['0', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
61,"['039A35.JPG', '005A40.JPG', '011A27.JPG', '005A24.JPG']","['039', '005', '011', '005']","['35', '40', '27', '24']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
58,"['075A10.JPG', '058A04.JPG', '059A03.JPG', '035A08.JPG']","['075', '058', '059', '035']","['10', '4', '3', '8']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
85,"['017A29.JPG', '006A31.JPG', '038A11.JPG', '043A03.JPG']","['017', '006', '038', '043']","['29', '31', '11', '3']","['25-40', '25-40', '04-11', '00-03']","""25-40"""
23,"['059A02b.JPG', '043A00.JPG', '077A02.JPG', '016A03.JPG']","['059', '043', '077', '016']","['2', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
16,"['075A08.JPG', '038A05.JPG', '059A06.JPG', '051A02.JPG']","['075', '038', '059', '051']","['8', '5', '6', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
42,"['034A44.JPG', '027A41.JPG', '021A27.JPG', '069A05.JPG']","['034', '027', '021', '069']","['44', '41', '27', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
57,"['031A12.JPG', '011A14.JPG', '065A09.JPG', '017A07.JPG']","['031', '011', '065', '017']","['12', '14', '9', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
113,"['065A03b.JPG', '052A02.JPG', '081A00.JPG', '080A02.JPG']","['065', '052', '081', '080']","['3', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
127,"['052A13.JPG', '019A15.JPG', '054A12.JPG', '057A12.JPG']","['052', '019', '054', '057']","['13', '15', '12', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
72,"['003A60.JPG', '017A42.JPG', '015A09.JPG', '015A17.JPG']","['003', '017', '015', '015']","['60', '42', '9', '17']","['41+', '41+', '04-11', '17-24']","""41+"""
182,"['004A30.JPG', '006A40.JPG', '072A07.JPG', '063A08.JPG']","['004', '006', '072', '063']","['30', '40', '7', '8']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
175,"['050A22.JPG', '004A19.JPG', '040A16.JPG', '076A17.JPG']","['050', '004', '040', '076']","['22', '19', '16', '17']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
28,"['030A04.JPG', '021A06.JPG', '035A00.JPG', '065A06a.JPG']","['030', '021', '035', '065']","['4', '6', '0', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
133,"['060A11.JPG', '080A08.JPG', '049A04.JPG', '069A06.JPG']","['060', '080', '049', '069']","['11', '8', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
41,"['015A03.JPG', '025A03.JPG', '079A00.JPG', '073A02.JPG']","['015', '025', '079', '073']","['3', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
28,"['030A04.JPG', '021A06.JPG', '035A00.JPG', '065A06a.JPG']","['030', '021', '035', '065']","['4', '6', '0', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
76,"['024A07.JPG', '010A07b.JPG', '074A03.JPG', '042A06.JPG']","['024', '010', '074', '042']","['7', '7', '3', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
158,"['072A29.JPG', '061A26.JPG', '044A15.JPG', '011A30.JPG']","['072', '061', '044', '011']","['29', '26', '15', '30']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
40,"['009A11.JPG', '080A06.JPG', '060A07.JPG', '076A06.JPG']","['009', '080', '060', '076']","['11', '6', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
115,"['067A33.JPG', '014A30.JPG', '051A12.JPG', '003A35.JPG']","['067', '014', '051', '003']","['33', '30', '12', '35']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
19,"['021A39.JPG', '025A28.JPG', '019A00.JPG', '065A07a.JPG']","['021', '025', '019', '065']","['39', '28', '0', '7']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
27,"['055A14.JPG', '002A16.JPG', '034A02.JPG', '054A06.JPG']","['055', '002', '034', '054']","['14', '16', '2', '6']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
37,"['061A29.JPG', '008A31.JPG', '001A05.JPG', '047A05.JPG']","['061', '008', '001', '047']","['29', '31', '5', '5']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
111,"['032A15.JPG', '076A16.JPG', '052A10.JPG', '040A05.JPG']","['032', '076', '052', '040']","['15', '16', '10', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
96,"['004A51.JPG', '006A67.JPG', '081A07.JPG', '073A06.JPG']","['004', '006', '081', '073']","['51', '67', '7', '6']","['41+', '41+', '04-11', '04-11']","""41+"""
177,"['032A08.JPG', '052A04.JPG', '031A04.JPG', '075A06.JPG']","['032', '052', '031', '075']","['8', '4', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['065A03b.JPG', '052A02.JPG', '081A00.JPG', '080A02.JPG']","['065', '052', '081', '080']","['3', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['033A44.JPG', '001A43a.JPG', '078A00.JPG', '041A06.JPG']","['033', '001', '078', '041']","['44', '43', '0', '6']","['41+', '41+', '00-03', '04-11']","""41+"""
1,"['007A37.JPG', '067A28.JPG', '023A03.JPG', '061A15.JPG']","['007', '067', '023', '061']","['37', '28', '3', '15']","['25-40', '25-40', '00-03', '12-16']","""25-40"""
151,"['020A20.JPG', '019A23.JPG', '047A11.JPG', '034A15.JPG']","['020', '019', '047', '034']","['20', '23', '11', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
7,"['071A27.JPG', '033A30.JPG', '025A39.JPG', '075A01.JPG']","['071', '033', '025', '075']","['27', '30', '39', '1']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
76,"['024A07.JPG', '010A07b.JPG', '074A03.JPG', '042A06.JPG']","['024', '010', '074', '042']","['7', '7', '3', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
140,"['079A12.JPG', '040A14.JPG', '043A04.JPG', '052A07.JPG']","['079', '040', '043', '052']","['12', '14', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
196,"['045A32.JPG', '005A30.JPG', '018A25.JPG', '023A22.JPG']","['045', '005', '018', '023']","['32', '30', '25', '22']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
125,"['001A28.JPG', '032A33.JPG', '023A29.JPG', '069A07.JPG']","['001', '032', '023', '069']","['28', '33', '29', '7']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
77,"['073A00.JPG', '058A02.JPG', '040A02.JPG', '069A02.JPG']","['073', '058', '040', '069']","['0', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
52,"['068A10b.JPG', '063A04.JPG', '036A05.JPG', '078A07.JPG']","['068', '063', '036', '078']","['10', '4', '5', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
95,"['082A03.JPG', '042A01.JPG', '024A00.JPG', '056A03.JPG']","['082', '042', '024', '056']","['3', '1', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
140,"['079A12.JPG', '040A14.JPG', '043A04.JPG', '052A07.JPG']","['079', '040', '043', '052']","['12', '14', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
36,"['005A52.JPG', '048A49.JPG', '020A36.JPG', '002A15.JPG']","['005', '048', '020', '002']","['52', '49', '36', '15']","['41+', '41+', '25-40', '12-16']","""41+"""
63,"['027A16.JPG', '018A16.JPG', '061A04.JPG', '079A06.JPG']","['027', '018', '061', '079']","['16', '16', '4', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
197,"['071A40.JPG', '004A40.JPG', '071A35.JPG', '033A35.JPG']","['071', '004', '071', '033']","['40', '40', '35', '35']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
181,"['039A05.JPG', '072A11.JPG', '027A11.JPG', '001A10.JPG']","['039', '072', '027', '001']","['5', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
53,"['044A03.JPG', '056A01.JPG', '053A03.JPG', '073A03.JPG']","['044', '056', '053', '073']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
142,"['024A25.JPG', '017A26.JPG', '022A27.JPG', '031A09.JPG']","['024', '017', '022', '031']","['25', '26', '27', '9']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
42,"['034A44.JPG', '027A41.JPG', '021A27.JPG', '069A05.JPG']","['034', '027', '021', '069']","['44', '41', '27', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
46,"['035A07.JPG', '024A05.JPG', '075A07.JPG', '081A11.JPG']","['035', '024', '075', '081']","['7', '5', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
35,"['062A03.JPG', '029A01.JPG', '035A03.JPG', '078A03.JPG']","['062', '029', '035', '078']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
6,"['062A53.JPG', '004A63.JPG', '057A16.JPG', '023A07.JPG']","['062', '004', '057', '023']","['53', '63', '16', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
71,"['042A00.JPG', '075A00.JPG', '058A01.JPG', '081A03.JPG']","['042', '075', '058', '081']","['0', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
71,"['042A00.JPG', '075A00.JPG', '058A01.JPG', '081A03.JPG']","['042', '075', '058', '081']","['0', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
98,"['082A22.JPG', '003A23.JPG', '072A17.JPG', '035A18.JPG']","['082', '003', '072', '035']","['22', '23', '17', '18']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
112,"['063A09.JPG', '064A10.JPG', '060A04.JPG', '053A06.JPG']","['063', '064', '060', '053']","['9', '10', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
