,img_name,subject,age,age_group,age_group_bag
97,"['008A30.JPG', '082A25.JPG', '048A18.JPG', '012A14.JPG']","['008', '082', '048', '012']","['30', '25', '18', '14']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
132,"['004A63.JPG', '039A45.JPG', '004A40.JPG', '013A25.JPG']","['004', '039', '004', '013']","['63', '45', '40', '25']","['41+', '41+', '25-40', '25-40']","""41+"""
131,"['033A02.JPG', '040A02.JPG', '071A00.JPG', '081A03.JPG']","['033', '040', '071', '081']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
183,"['009A18.JPG', '002A21.JPG', '042A20.JPG', '035A21.JPG']","['009', '002', '042', '035']","['18', '21', '20', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
140,"['079A13.JPG', '077A15.JPG', '040A09.JPG', '079A09.JPG']","['079', '077', '040', '079']","['13', '15', '9', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
21,"['044A15.JPG', '074A14.JPG', '060A08.JPG', '049A10.JPG']","['044', '074', '060', '049']","['15', '14', '8', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
195,"['021A20.JPG', '045A17.JPG', '011A13.JPG', '022A18.JPG']","['021', '045', '011', '022']","['20', '17', '13', '18']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
25,"['045A32.JPG', '005A40.JPG', '018A16.JPG', '019A30.JPG']","['045', '005', '018', '019']","['32', '40', '16', '30']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
131,"['033A02.JPG', '040A02.JPG', '071A00.JPG', '081A03.JPG']","['033', '040', '071', '081']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
171,"['029A23.JPG', '036A19.JPG', '055A23.JPG', '041A24.JPG']","['029', '036', '055', '041']","['23', '19', '23', '24']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
157,"['076A11.JPG', '035A08.JPG', '023A09.JPG', '010A07b.JPG']","['076', '035', '023', '010']","['11', '8', '9', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
88,"['035A07.JPG', '075A08.JPG', '080A02.JPG', '009A09.JPG']","['035', '075', '080', '009']","['7', '8', '2', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
42,"['062A41.JPG', '003A60.JPG', '039A16.JPG', '051A24.JPG']","['062', '003', '039', '051']","['41', '60', '16', '24']","['41+', '41+', '12-16', '17-24']","""41+"""
46,"['076A06.JPG', '026A07.JPG', '057A05.JPG', '058A02.JPG']","['076', '026', '057', '058']","['6', '7', '5', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
164,"['080A14.JPG', '077A13.JPG', '021A05.JPG', '054A06.JPG']","['080', '077', '021', '054']","['14', '13', '5', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
5,"['076A01.JPG', '078A00.JPG', '073A00.JPG', '069A00.JPG']","['076', '078', '073', '069']","['1', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
48,"['011A42.JPG', '045A43.JPG', '027A20.JPG', '043A00.JPG']","['011', '045', '027', '043']","['42', '43', '20', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
3,"['061A15.JPG', '009A16b.JPG', '032A10.JPG', '033A10.JPG']","['061', '009', '032', '033']","['15', '16', '10', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
168,"['016A16.JPG', '073A12.JPG', '054A11.JPG', '026A06.JPG']","['016', '073', '054', '026']","['16', '12', '11', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
65,"['079A00.JPG', '059A03.JPG', '073A01.JPG', '057A00.JPG']","['079', '059', '073', '057']","['0', '3', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
142,"['017A36.JPG', '014A36.JPG', '067A14.JPG', '055A05.JPG']","['017', '014', '067', '055']","['36', '36', '14', '5']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
161,"['060A10.JPG', '065A04.JPG', '035A05.JPG', '043A10.JPG']","['060', '065', '035', '043']","['10', '4', '5', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
167,"['003A18.JPG', '018A22.JPG', '060A17.JPG', '033A05.JPG']","['003', '018', '060', '033']","['18', '22', '17', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
137,"['003A51.JPG', '047A55.JPG', '013A30.JPG', '001A05.JPG']","['003', '047', '013', '001']","['51', '55', '30', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
89,"['016A03.JPG', '036A01.JPG', '066A03.JPG', '035A03.JPG']","['016', '036', '066', '035']","['3', '1', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
145,"['029A05.JPG', '009A05.JPG', '066A07.JPG', '057A07.JPG']","['029', '009', '066', '057']","['5', '5', '7', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
60,"['005A52.JPG', '001A43b.JPG', '048A11.JPG', '037A17.JPG']","['005', '001', '048', '037']","['52', '43', '11', '17']","['41+', '41+', '04-11', '17-24']","""41+"""
163,"['061A19.JPG', '067A23.JPG', '064A15.JPG', '041A13.JPG']","['061', '067', '064', '041']","['19', '23', '15', '13']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
57,"['017A15.JPG', '031A15.JPG', '001A16.JPG', '036A00.JPG']","['017', '031', '001', '036']","['15', '15', '16', '0']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
173,"['042A08.JPG', '055A04.JPG', '029A04.JPG', '063A04.JPG']","['042', '055', '029', '063']","['8', '4', '4', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
133,"['028A37.JPG', '017A29.JPG', '078A04.JPG', '002A36.JPG']","['028', '017', '078', '002']","['37', '29', '4', '36']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
63,"['057A12.JPG', '060A12.JPG', '063A08.JPG', '077A03.JPG']","['057', '060', '063', '077']","['12', '12', '8', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
85,"['033A25.JPG', '012A26.JPG', '053A04.JPG', '051A15.JPG']","['033', '012', '053', '051']","['25', '26', '4', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
119,"['046A01.JPG', '064A01.JPG', '058A03.JPG', '063A00.JPG']","['046', '064', '058', '063']","['1', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
74,"['051A18.JPG', '001A22.JPG', '054A04.JPG', '022A00.JPG']","['051', '001', '054', '022']","['18', '22', '4', '0']","['17-24', '17-24', '04-11', '00-03']","""17-24"""
7,"['013A34.JPG', '047A27.JPG', '020A36.JPG', '038A01.JPG']","['013', '047', '020', '038']","['34', '27', '36', '1']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
92,"['045A19.JPG', '047A23.JPG', '067A04.JPG', '068A04.JPG']","['045', '047', '067', '068']","['19', '23', '4', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
23,"['029A01.JPG', '001A02.JPG', '015A03.JPG', '066A00.JPG']","['029', '001', '015', '066']","['1', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
181,"['039A05.JPG', '060A04.JPG', '019A05.JPG', '038A11.JPG']","['039', '060', '019', '038']","['5', '4', '5', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
72,"['013A41.JPG', '006A61.JPG', '061A07.JPG', '069A13.JPG']","['013', '006', '061', '069']","['41', '61', '7', '13']","['41+', '41+', '04-11', '12-16']","""41+"""
52,"['031A06.JPG', '026A04.JPG', '044A07.JPG', '031A03.JPG']","['031', '026', '044', '031']","['6', '4', '7', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
63,"['057A12.JPG', '060A12.JPG', '063A08.JPG', '077A03.JPG']","['057', '060', '063', '077']","['12', '12', '8', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
78,"['028A41.JPG', '007A45.JPG', '074A01.JPG', '069A06.JPG']","['028', '007', '074', '069']","['41', '45', '1', '6']","['41+', '41+', '00-03', '04-11']","""41+"""
105,"['033A14.JPG', '017A12.JPG', '076A16.JPG', '015A14.JPG']","['033', '017', '076', '015']","['14', '12', '16', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
102,"['062A54.JPG', '013A44.JPG', '032A33.JPG', '045A25.JPG']","['062', '013', '032', '045']","['54', '44', '33', '25']","['41+', '41+', '25-40', '25-40']","""41+"""
36,"['071A45.JPG', '003A61.JPG', '026A11.JPG', '014A40.JPG']","['071', '003', '026', '014']","['45', '61', '11', '40']","['41+', '41+', '04-11', '25-40']","""41+"""
119,"['046A01.JPG', '064A01.JPG', '058A03.JPG', '063A00.JPG']","['046', '064', '058', '063']","['1', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
96,"['045A48.JPG', '072A41.JPG', '020A02.JPG', '025A12.JPG']","['045', '072', '020', '025']","['48', '41', '2', '12']","['41+', '41+', '00-03', '12-16']","""41+"""
99,"['016A12.JPG', '081A12.JPG', '058A10.JPG', '066A06b.JPG']","['016', '081', '058', '066']","['12', '12', '10', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
134,"['031A19.JPG', '013A23.JPG', '082A23.JPG', '070A12.JPG']","['031', '013', '082', '070']","['19', '23', '23', '12']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
170,"['034A35.JPG', '038A34.JPG', '001A10.JPG', '017A07.JPG']","['034', '038', '001', '017']","['35', '34', '10', '7']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
101,"['046A00.JPG', '023A00.JPG', '081A02.JPG', '065A02b.JPG']","['046', '023', '081', '065']","['0', '0', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
37,"['019A27.JPG', '001A29.JPG', '056A04.JPG', '015A10.JPG']","['019', '001', '056', '015']","['27', '29', '4', '10']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
115,"['033A39.JPG', '022A27.JPG', '070A00.JPG', '024A07.JPG']","['033', '022', '070', '024']","['39', '27', '0', '7']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
18,"['001A43a.JPG', '008A41.JPG', '009A13.JPG', '077A00.JPG']","['001', '008', '009', '077']","['43', '41', '13', '0']","['41+', '41+', '12-16', '00-03']","""41+"""
8,"['007A23.JPG', '063A18.JPG', '004A21.JPG', '076A08.JPG']","['007', '063', '004', '076']","['23', '18', '21', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
160,"['076A15.JPG', '051A12.JPG', '078A14.JPG', '070A05.JPG']","['076', '051', '078', '070']","['15', '12', '14', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
129,"['047A15.JPG', '010A16.JPG', '027A13.JPG', '037A13.JPG']","['047', '010', '027', '037']","['15', '16', '13', '13']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
151,"['057A17.JPG', '067A17.JPG', '026A13.JPG', '031A07.JPG']","['057', '067', '026', '031']","['17', '17', '13', '7']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
147,"['052A19.JPG', '030A23.JPG', '074A09.JPG', '060A11.JPG']","['052', '030', '074', '060']","['19', '23', '9', '11']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
177,"['031A04.JPG', '078A07.JPG', '066A11.JPG', '080A06.JPG']","['031', '078', '066', '080']","['4', '7', '11', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
99,"['016A12.JPG', '081A12.JPG', '058A10.JPG', '066A06b.JPG']","['016', '081', '058', '066']","['12', '12', '10', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
53,"['025A00.JPG', '025A03.JPG', '011A02.JPG', '068A03.JPG']","['025', '025', '011', '068']","['0', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
36,"['071A45.JPG', '003A61.JPG', '026A11.JPG', '014A40.JPG']","['071', '003', '026', '014']","['45', '61', '11', '40']","['41+', '41+', '04-11', '25-40']","""41+"""
104,"['007A18.JPG', '064A19.JPG', '002A16.JPG', '020A22.JPG']","['007', '064', '002', '020']","['18', '19', '16', '22']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
114,"['062A53.JPG', '005A45.JPG', '060A19.JPG', '015A15.JPG']","['062', '005', '060', '015']","['53', '45', '19', '15']","['41+', '41+', '17-24', '12-16']","""41+"""
83,"['079A02.JPG', '007A01.JPG', '050A00.JPG', '046A02.JPG']","['079', '007', '050', '046']","['2', '1', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
50,"['082A21.JPG', '016A19.JPG', '031A11.JPG', '026A18.JPG']","['082', '016', '031', '026']","['21', '19', '11', '18']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
68,"['071A18.JPG', '050A22.JPG', '035A16.JPG', '051A16.JPG']","['071', '050', '035', '051']","['18', '22', '16', '16']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
194,"['045A40.JPG', '082A27.JPG', '024A30.JPG', '062A35.JPG']","['045', '082', '024', '062']","['40', '27', '30', '35']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
180,"['045A12.JPG', '076A13.JPG', '074A06.JPG', '080A09.JPG']","['045', '076', '074', '080']","['12', '13', '6', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
88,"['035A07.JPG', '075A08.JPG', '080A02.JPG', '009A09.JPG']","['035', '075', '080', '009']","['7', '8', '2', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
59,"['073A02.JPG', '076A03.JPG', '074A00.JPG', '066A02b.JPG']","['073', '076', '074', '066']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
125,"['075A02.JPG', '039A02.JPG', '016A01.JPG', '065A03b.JPG']","['075', '039', '016', '065']","['2', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['048A52.JPG', '005A49.JPG', '035A23a.JPG', '047A20.JPG']","['048', '005', '035', '047']","['52', '49', '23', '20']","['41+', '41+', '17-24', '17-24']","""41+"""
126,"['028A46.JPG', '006A42.JPG', '074A07.JPG', '002A07.JPG']","['028', '006', '074', '002']","['46', '42', '7', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
28,"['045A08.JPG', '060A06.JPG', '070A01.JPG', '079A04.JPG']","['045', '060', '070', '079']","['8', '6', '1', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
24,"['048A54.JPG', '006A55.JPG', '021A30.JPG', '036A20.JPG']","['048', '006', '021', '036']","['54', '55', '30', '20']","['41+', '41+', '25-40', '17-24']","""41+"""
9,"['073A13.JPG', '014A14.JPG', '065A07b.JPG', '074A03.JPG']","['073', '014', '065', '074']","['13', '14', '7', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
154,"['048A27.JPG', '062A30.JPG', '072A17.JPG', '020A26.JPG']","['048', '062', '072', '020']","['27', '30', '17', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
5,"['076A01.JPG', '078A00.JPG', '073A00.JPG', '069A00.JPG']","['076', '078', '073', '069']","['1', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
14,"['020A24.JPG', '012A24.JPG', '050A06.JPG', '056A06.JPG']","['020', '012', '050', '056']","['24', '24', '6', '6']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
139,"['009A22b.JPG', '018A18.JPG', '010A04.JPG', '075A05.JPG']","['009', '018', '010', '075']","['22', '18', '4', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
131,"['033A02.JPG', '040A02.JPG', '071A00.JPG', '081A03.JPG']","['033', '040', '071', '081']","['2', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
38,"['030A18.JPG', '008A21.JPG', '021A03.JPG', '017A17.JPG']","['030', '008', '021', '017']","['18', '21', '3', '17']","['17-24', '17-24', '00-03', '17-24']","""17-24"""
17,"['053A00.JPG', '065A03a.JPG', '082A00.JPG', '056A03.JPG']","['053', '065', '082', '056']","['0', '3', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['048A52.JPG', '005A49.JPG', '035A23a.JPG', '047A20.JPG']","['048', '005', '035', '047']","['52', '49', '23', '20']","['41+', '41+', '17-24', '17-24']","""41+"""
41,"['015A00.JPG', '078A01.JPG', '073A03.JPG', '026A00.JPG']","['015', '078', '073', '026']","['0', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
118,"['020A04.JPG', '034A04.JPG', '039A11.JPG', '010A07a.JPG']","['020', '034', '039', '010']","['4', '4', '11', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
98,"['033A21.JPG', '020A18.JPG', '064A03.JPG', '020A11.JPG']","['033', '020', '064', '020']","['21', '18', '3', '11']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
160,"['076A15.JPG', '051A12.JPG', '078A14.JPG', '070A05.JPG']","['076', '051', '078', '070']","['15', '12', '14', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
75,"['049A15.JPG', '052A16.JPG', '034A15.JPG', '080A05.JPG']","['049', '052', '034', '080']","['15', '16', '15', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
135,"['068A12.JPG', '048A15.JPG', '035A12.JPG', '038A10.JPG']","['068', '048', '035', '038']","['12', '15', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
27,"['021A16.JPG', '076A12.JPG', '028A14.JPG', '080A07.JPG']","['021', '076', '028', '080']","['16', '12', '14', '7']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
186,"['034A30.JPG', '018A33.JPG', '052A20.JPG', '063A33.JPG']","['034', '018', '052', '063']","['30', '33', '20', '33']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
154,"['048A27.JPG', '062A30.JPG', '072A17.JPG', '020A26.JPG']","['048', '062', '072', '020']","['27', '30', '17', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
117,"['072A14.JPG', '053A12.JPG', '039A07.JPG', '043A05.JPG']","['072', '053', '039', '043']","['14', '12', '7', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
4,"['020A08.JPG', '076A10.JPG', '059A07.JPG', '082A03.JPG']","['020', '076', '059', '082']","['8', '10', '7', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
171,"['029A23.JPG', '036A19.JPG', '055A23.JPG', '041A24.JPG']","['029', '036', '055', '041']","['23', '19', '23', '24']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
92,"['045A19.JPG', '047A23.JPG', '067A04.JPG', '068A04.JPG']","['045', '047', '067', '068']","['19', '23', '4', '4']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
63,"['057A12.JPG', '060A12.JPG', '063A08.JPG', '077A03.JPG']","['057', '060', '063', '077']","['12', '12', '8', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
79,"['039A35.JPG', '047A33.JPG', '028A35.JPG', '013A19.JPG']","['039', '047', '028', '013']","['35', '33', '35', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
108,"['033A44.JPG', '071A43.JPG', '059A14.JPG', '012A07.JPG']","['033', '071', '059', '012']","['44', '43', '14', '7']","['41+', '41+', '12-16', '04-11']","""41+"""
174,"['001A28.JPG', '020A30.JPG', '034A21.JPG', '008A18.JPG']","['001', '020', '034', '008']","['28', '30', '21', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
135,"['068A12.JPG', '048A15.JPG', '035A12.JPG', '038A10.JPG']","['068', '048', '035', '038']","['12', '15', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
165,"['059A06.JPG', '075A07.JPG', '081A04.JPG', '075A06.JPG']","['059', '075', '081', '075']","['6', '7', '4', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
21,"['044A15.JPG', '074A14.JPG', '060A08.JPG', '049A10.JPG']","['044', '074', '060', '049']","['15', '14', '8', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
118,"['020A04.JPG', '034A04.JPG', '039A11.JPG', '010A07a.JPG']","['020', '034', '039', '010']","['4', '4', '11', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
110,"['076A17.JPG', '044A17.JPG', '066A06a.JPG', '014A16.JPG']","['076', '044', '066', '014']","['17', '17', '6', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
114,"['062A53.JPG', '005A45.JPG', '060A19.JPG', '015A15.JPG']","['062', '005', '060', '015']","['53', '45', '19', '15']","['41+', '41+', '17-24', '12-16']","""41+"""
118,"['020A04.JPG', '034A04.JPG', '039A11.JPG', '010A07a.JPG']","['020', '034', '039', '010']","['4', '4', '11', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
35,"['009A01.JPG', '069A02.JPG', '068A00.JPG', '074A02.JPG']","['009', '069', '068', '074']","['1', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
13,"['021A39.JPG', '032A35.JPG', '024A05.JPG', '057A18.JPG']","['021', '032', '024', '057']","['39', '35', '5', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
95,"['070A02.JPG', '060A02.JPG', '066A02a.JPG', '078A02.JPG']","['070', '060', '066', '078']","['2', '2', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['073A02.JPG', '076A03.JPG', '074A00.JPG', '066A02b.JPG']","['073', '076', '074', '066']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['046A01.JPG', '064A01.JPG', '058A03.JPG', '063A00.JPG']","['046', '064', '058', '063']","['1', '1', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
37,"['019A27.JPG', '001A29.JPG', '056A04.JPG', '015A10.JPG']","['019', '001', '056', '015']","['27', '29', '4', '10']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
190,"['072A25.JPG', '018A34.JPG', '072A19.JPG', '055A08.JPG']","['072', '018', '072', '055']","['25', '34', '19', '8']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
137,"['003A51.JPG', '047A55.JPG', '013A30.JPG', '001A05.JPG']","['003', '047', '013', '001']","['51', '55', '30', '5']","['41+', '41+', '25-40', '04-11']","""41+"""
36,"['071A45.JPG', '003A61.JPG', '026A11.JPG', '014A40.JPG']","['071', '003', '026', '014']","['45', '61', '11', '40']","['41+', '41+', '04-11', '25-40']","""41+"""
39,"['058A13.JPG', '010A12.JPG', '030A10.JPG', '069A05.JPG']","['058', '010', '030', '069']","['13', '12', '10', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
32,"['036A18.JPG', '082A20.JPG', '036A05.JPG', '061A10.JPG']","['036', '082', '036', '061']","['18', '20', '5', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
1,"['018A29.JPG', '007A38.JPG', '018A36.JPG', '047A13.JPG']","['018', '007', '018', '047']","['29', '38', '36', '13']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
118,"['020A04.JPG', '034A04.JPG', '039A11.JPG', '010A07a.JPG']","['020', '034', '039', '010']","['4', '4', '11', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
53,"['025A00.JPG', '025A03.JPG', '011A02.JPG', '068A03.JPG']","['025', '025', '011', '068']","['0', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
120,"['006A46.JPG', '017A42.JPG', '027A18.JPG', '038A14.JPG']","['006', '017', '027', '038']","['46', '42', '18', '14']","['41+', '41+', '17-24', '12-16']","""41+"""
153,"['070A06.JPG', '034A11.JPG', '077A07.JPG', '037A08.JPG']","['070', '034', '077', '037']","['6', '11', '7', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
