,img_name,subject,age,age_group,age_group_bag
141,"['005A24.JPG', '060A19.JPG', '059A14.JPG', '051A24.JPG']","['005', '060', '059', '051']","['24', '19', '14', '24']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
181,"['030A18.JPG', '020A22.JPG', '019A12.JPG', '029A22.JPG']","['030', '020', '019', '029']","['18', '22', '12', '22']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
48,"['071A42.JPG', '003A61.JPG', '009A05.JPG', '024A18.JPG']","['071', '003', '009', '024']","['42', '61', '5', '18']","['41+', '41+', '04-11', '17-24']","""41+"""
39,"['052A14.JPG', '055A12.JPG', '049A06.JPG', '010A07b.JPG']","['052', '055', '049', '010']","['14', '12', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
63,"['039A16.JPG', '076A14.JPG', '076A02.JPG', '040A10.JPG']","['039', '076', '076', '040']","['16', '14', '2', '10']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
59,"['048A00.JPG', '063A00.JPG', '076A00.JPG', '008A03.JPG']","['048', '063', '076', '008']","['0', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
79,"['061A26.JPG', '002A26.JPG', '009A18.JPG', '051A02.JPG']","['061', '002', '009', '051']","['26', '26', '18', '2']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
39,"['052A14.JPG', '055A12.JPG', '049A06.JPG', '010A07b.JPG']","['052', '055', '049', '010']","['14', '12', '6', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
126,"['048A46.JPG', '003A49.JPG', '067A17.JPG', '046A14.JPG']","['048', '003', '067', '046']","['46', '49', '17', '14']","['41+', '41+', '17-24', '12-16']","""41+"""
87,"['010A16.JPG', '054A13.JPG', '011A05.JPG', '056A10.JPG']","['010', '054', '011', '056']","['16', '13', '5', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
71,"['053A02.JPG', '050A03.JPG', '040A03b.JPG', '025A00.JPG']","['053', '050', '040', '025']","['2', '3', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
88,"['020A04.JPG', '070A09.JPG', '070A01.JPG', '079A06.JPG']","['020', '070', '070', '079']","['4', '9', '1', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
88,"['020A04.JPG', '070A09.JPG', '070A01.JPG', '079A06.JPG']","['020', '070', '070', '079']","['4', '9', '1', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
175,"['024A05.JPG', '079A10.JPG', '061A10.JPG', '043A03.JPG']","['024', '079', '061', '043']","['5', '10', '10', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
27,"['008A16.JPG', '025A15.JPG', '001A16.JPG', '054A00.JPG']","['008', '025', '001', '054']","['16', '15', '16', '0']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
96,"['007A45.JPG', '027A41.JPG', '031A02.JPG', '078A09.JPG']","['007', '027', '031', '078']","['45', '41', '2', '9']","['41+', '41+', '00-03', '04-11']","""41+"""
92,"['008A18.JPG', '037A17.JPG', '046A08.JPG', '011A11.JPG']","['008', '037', '046', '011']","['18', '17', '8', '11']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
78,"['048A50.JPG', '003A51.JPG', '036A11.JPG', '029A16.JPG']","['048', '003', '036', '029']","['50', '51', '11', '16']","['41+', '41+', '04-11', '12-16']","""41+"""
33,"['040A14.JPG', '078A15.JPG', '069A09.JPG', '037A04.JPG']","['040', '078', '069', '037']","['14', '15', '9', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
105,"['069A13.JPG', '062A15.JPG', '068A13.JPG', '073A14.JPG']","['069', '062', '068', '073']","['13', '15', '13', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
165,"['041A19.JPG', '030A23.JPG', '035A23a.JPG', '060A11.JPG']","['041', '030', '035', '060']","['19', '23', '23', '11']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
186,"['047A12.JPG', '008A13.JPG', '016A12.JPG', '046A10.JPG']","['047', '008', '016', '046']","['12', '13', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
133,"['020A20.JPG', '072A19.JPG', '057A05.JPG', '073A15.JPG']","['020', '072', '057', '073']","['20', '19', '5', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
63,"['039A16.JPG', '076A14.JPG', '076A02.JPG', '040A10.JPG']","['039', '076', '076', '040']","['16', '14', '2', '10']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
194,"['028A28.JPG', '027A25.JPG', '008A30.JPG', '046A12.JPG']","['028', '027', '008', '046']","['28', '25', '30', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
90,"['004A51.JPG', '005A48.JPG', '014A12.JPG', '062A45.JPG']","['004', '005', '014', '062']","['51', '48', '12', '45']","['41+', '41+', '12-16', '41+']","""41+"""
154,"['040A12.JPG', '029A13.JPG', '055A14.JPG', '070A06.JPG']","['040', '029', '055', '070']","['12', '13', '14', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
95,"['021A03.JPG', '023A00.JPG', '041A02.JPG', '065A03b.JPG']","['021', '023', '041', '065']","['3', '0', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
43,"['063A33.JPG', '072A25.JPG', '038A23.JPG', '004A21.JPG']","['063', '072', '038', '004']","['33', '25', '23', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
125,"['058A01.JPG', '014A03.JPG', '078A03.JPG', '066A02a.JPG']","['058', '014', '078', '066']","['1', '3', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
139,"['021A11.JPG', '022A07.JPG', '018A11.JPG', '024A10.JPG']","['021', '022', '018', '024']","['11', '7', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
66,"['028A41.JPG', '001A43b.JPG', '038A14.JPG', '033A18.JPG']","['028', '001', '038', '033']","['41', '43', '14', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
113,"['069A03.JPG', '082A00.JPG', '029A01.JPG', '038A01.JPG']","['069', '082', '029', '038']","['3', '0', '1', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
185,"['024A19.JPG', '025A18.JPG', '054A18.JPG', '057A07.JPG']","['024', '025', '054', '057']","['19', '18', '18', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
151,"['040A07.JPG', '058A05.JPG', '026A06.JPG', '010A09.JPG']","['040', '058', '026', '010']","['7', '5', '6', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
98,"['040A21.JPG', '067A21.JPG', '048A16.JPG', '049A17.JPG']","['040', '067', '048', '049']","['21', '21', '16', '17']","['17-24', '17-24', '12-16', '17-24']","""17-24"""
20,"['057A18.JPG', '029A20.JPG', '025A23.JPG', '038A05.JPG']","['057', '029', '025', '038']","['18', '20', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
85,"['048A27.JPG', '028A35.JPG', '082A16.JPG', '077A13.JPG']","['048', '028', '082', '077']","['27', '35', '16', '13']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
152,"['011A27.JPG', '001A40.JPG', '031A06.JPG', '076A17.JPG']","['011', '001', '031', '076']","['27', '40', '6', '17']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
143,"['073A09.JPG', '058A06.JPG', '016A05.JPG', '048A10.JPG']","['073', '058', '016', '048']","['9', '6', '5', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
146,"['039A15.JPG', '047A15.JPG', '049A08.JPG', '035A09.JPG']","['039', '047', '049', '035']","['15', '15', '8', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
77,"['069A00.JPG', '052A02.JPG', '068A00.JPG', '046A00.JPG']","['069', '052', '068', '046']","['0', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
8,"['032A24.JPG', '060A17.JPG', '016A04.JPG', '048A15.JPG']","['032', '060', '016', '048']","['24', '17', '4', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
100,"['010A05.JPG', '030A07.JPG', '010A04.JPG', '068A11.JPG']","['010', '030', '010', '068']","['5', '7', '4', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['048A50.JPG', '003A51.JPG', '036A11.JPG', '029A16.JPG']","['048', '003', '036', '029']","['50', '51', '11', '16']","['41+', '41+', '04-11', '12-16']","""41+"""
25,"['071A40.JPG', '017A32.JPG', '032A20.JPG', '062A35.JPG']","['071', '017', '032', '062']","['40', '32', '20', '35']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
177,"['071A23.JPG', '036A19.JPG', '041A24.JPG', '033A21.JPG']","['071', '036', '041', '033']","['23', '19', '24', '21']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
111,"['036A15.JPG', '046A16.JPG', '031A04.JPG', '016A14.JPG']","['036', '046', '031', '016']","['15', '16', '4', '14']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
57,"['031A12.JPG', '027A16.JPG', '033A10.JPG', '034A11.JPG']","['031', '027', '033', '034']","['12', '16', '10', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
169,"['028A18.JPG', '016A19.JPG', '041A21.JPG', '043A17.JPG']","['028', '016', '041', '043']","['18', '19', '21', '17']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
46,"['002A05.JPG', '045A08.JPG', '050A10.JPG', '066A10.JPG']","['002', '045', '050', '066']","['5', '8', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
84,"['008A41.JPG', '062A53.JPG', '075A10.JPG', '011A20.JPG']","['008', '062', '075', '011']","['41', '53', '10', '20']","['41+', '41+', '04-11', '17-24']","""41+"""
110,"['006A24.JPG', '048A18.JPG', '063A22.JPG', '001A10.JPG']","['006', '048', '063', '001']","['24', '18', '22', '10']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
108,"['034A44.JPG', '006A67.JPG', '035A16.JPG', '037A09.JPG']","['034', '006', '035', '037']","['44', '67', '16', '9']","['41+', '41+', '12-16', '04-11']","""41+"""
20,"['057A18.JPG', '029A20.JPG', '025A23.JPG', '038A05.JPG']","['057', '029', '025', '038']","['18', '20', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
188,"['012A26.JPG', '032A28.JPG', '021A23.JPG', '013A18.JPG']","['012', '032', '021', '013']","['26', '28', '23', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
21,"['073A13.JPG', '001A14.JPG', '036A06.JPG', '030A05.JPG']","['073', '001', '036', '030']","['13', '14', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
1,"['001A33.JPG', '017A29.JPG', '042A28.JPG', '019A27.JPG']","['001', '017', '042', '019']","['33', '29', '28', '27']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
162,"['034A16.JPG', '042A12.JPG', '074A10.JPG', '035A08.JPG']","['034', '042', '074', '035']","['16', '12', '10', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
149,"['008A21.JPG', '008A17.JPG', '080A10.JPG', '049A16.JPG']","['008', '008', '080', '049']","['21', '17', '10', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
114,"['014A42.JPG', '013A44.JPG', '017A12.JPG', '013A30.JPG']","['014', '013', '017', '013']","['42', '44', '12', '30']","['41+', '41+', '12-16', '25-40']","""41+"""
121,"['045A32.JPG', '018A29.JPG', '030A10.JPG', '032A15.JPG']","['045', '018', '030', '032']","['32', '29', '10', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
175,"['024A05.JPG', '079A10.JPG', '061A10.JPG', '043A03.JPG']","['024', '079', '061', '043']","['5', '10', '10', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
110,"['006A24.JPG', '048A18.JPG', '063A22.JPG', '001A10.JPG']","['006', '048', '063', '001']","['24', '18', '22', '10']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
82,"['002A07.JPG', '016A07.JPG', '011A02.JPG', '053A04.JPG']","['002', '016', '011', '053']","['7', '7', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
61,"['005A31.JPG', '014A36.JPG', '025A39.JPG', '012A27.JPG']","['005', '014', '025', '012']","['31', '36', '39', '27']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
106,"['080A06.JPG', '021A05.JPG', '076A06.JPG', '081A06.JPG']","['080', '021', '076', '081']","['6', '5', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
143,"['073A09.JPG', '058A06.JPG', '016A05.JPG', '048A10.JPG']","['073', '058', '016', '048']","['9', '6', '5', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
160,"['029A33.JPG', '033A39.JPG', '014A18.JPG', '075A07.JPG']","['029', '033', '014', '075']","['33', '39', '18', '7']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
183,"['012A07.JPG', '026A07.JPG', '015A09.JPG', '066A11.JPG']","['012', '026', '015', '066']","['7', '7', '9', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
26,"['050A22.JPG', '051A17.JPG', '079A00.JPG', '013A00.JPG']","['050', '051', '079', '013']","['22', '17', '0', '0']","['17-24', '17-24', '00-03', '00-03']","""17-24"""
63,"['039A16.JPG', '076A14.JPG', '076A02.JPG', '040A10.JPG']","['039', '076', '076', '040']","['16', '14', '2', '10']","['12-16', '12-16', '00-03', '04-11']","""12-16"""
60,"['048A49.JPG', '004A53.JPG', '043A05.JPG', '014A30.JPG']","['048', '004', '043', '014']","['49', '53', '5', '30']","['41+', '41+', '04-11', '25-40']","""41+"""
58,"['058A10.JPG', '038A04.JPG', '039A11.JPG', '011A07.JPG']","['058', '038', '039', '011']","['10', '4', '11', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
115,"['028A26.JPG', '020A36.JPG', '060A10.JPG', '078A08.JPG']","['028', '020', '060', '078']","['26', '36', '10', '8']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
38,"['001A22.JPG', '004A19.JPG', '029A23.JPG', '078A11.JPG']","['001', '004', '029', '078']","['22', '19', '23', '11']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
20,"['057A18.JPG', '029A20.JPG', '025A23.JPG', '038A05.JPG']","['057', '029', '025', '038']","['18', '20', '23', '5']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
57,"['031A12.JPG', '027A16.JPG', '033A10.JPG', '034A11.JPG']","['031', '027', '033', '034']","['12', '16', '10', '11']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
47,"['030A00.JPG', '019A03.JPG', '076A03.JPG', '062A03.JPG']","['030', '019', '076', '062']","['0', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
53,"['077A03.JPG', '043A00.JPG', '081A03.JPG', '016A03.JPG']","['077', '043', '081', '016']","['3', '0', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
166,"['059A12.JPG', '045A12.JPG', '078A12.JPG', '047A11.JPG']","['059', '045', '078', '047']","['12', '12', '12', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
18,"['072A45.JPG', '006A69.JPG', '077A15.JPG', '065A12.JPG']","['072', '006', '077', '065']","['45', '69', '15', '12']","['41+', '41+', '12-16', '12-16']","""41+"""
24,"['006A46.JPG', '006A42.JPG', '034A30.JPG', '013A25.JPG']","['006', '006', '034', '013']","['46', '42', '30', '25']","['41+', '41+', '25-40', '25-40']","""41+"""
42,"['033A44.JPG', '048A54.JPG', '075A01.JPG', '005A45.JPG']","['033', '048', '075', '005']","['44', '54', '1', '45']","['41+', '41+', '00-03', '41+']","""41+"""
133,"['020A20.JPG', '072A19.JPG', '057A05.JPG', '073A15.JPG']","['020', '072', '057', '073']","['20', '19', '5', '15']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
70,"['038A08.JPG', '073A05.JPG', '068A04.JPG', '074A02.JPG']","['038', '073', '068', '074']","['8', '5', '4', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
77,"['069A00.JPG', '052A02.JPG', '068A00.JPG', '046A00.JPG']","['069', '052', '068', '046']","['0', '2', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
43,"['063A33.JPG', '072A25.JPG', '038A23.JPG', '004A21.JPG']","['063', '072', '038', '004']","['33', '25', '23', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
16,"['065A11.JPG', '069A10.JPG', '046A06.JPG', '047A06.JPG']","['065', '069', '046', '047']","['11', '10', '6', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
35,"['040A00.JPG', '026A00.JPG', '042A01.JPG', '065A02a.JPG']","['040', '026', '042', '065']","['0', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
107,"['016A01.JPG', '058A03.JPG', '070A00.JPG', '019A00.JPG']","['016', '058', '070', '019']","['1', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
86,"['082A18.JPG', '003A18.JPG', '018A18.JPG', '032A08.JPG']","['082', '003', '018', '032']","['18', '18', '18', '8']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
10,"['019A07.JPG', '054A10.JPG', '031A09.JPG', '040A05.JPG']","['019', '054', '031', '040']","['7', '10', '9', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
183,"['012A07.JPG', '026A07.JPG', '015A09.JPG', '066A11.JPG']","['012', '026', '015', '066']","['7', '7', '9', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
120,"['005A49.JPG', '071A43.JPG', '055A08.JPG', '079A07.JPG']","['005', '071', '055', '079']","['49', '43', '8', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
24,"['006A46.JPG', '006A42.JPG', '034A30.JPG', '013A25.JPG']","['006', '006', '034', '013']","['46', '42', '30', '25']","['41+', '41+', '25-40', '25-40']","""41+"""
11,"['074A03.JPG', '073A02.JPG', '057A00.JPG', '065A03a.JPG']","['074', '073', '057', '065']","['3', '2', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
175,"['024A05.JPG', '079A10.JPG', '061A10.JPG', '043A03.JPG']","['024', '079', '061', '043']","['5', '10', '10', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
23,"['059A02b.JPG', '024A00.JPG', '056A01.JPG', '080A02.JPG']","['059', '024', '056', '080']","['2', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
59,"['048A00.JPG', '063A00.JPG', '076A00.JPG', '008A03.JPG']","['048', '063', '076', '008']","['0', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
126,"['048A46.JPG', '003A49.JPG', '067A17.JPG', '046A14.JPG']","['048', '003', '067', '046']","['46', '49', '17', '14']","['41+', '41+', '17-24', '12-16']","""41+"""
93,"['023A16.JPG', '054A16.JPG', '014A16.JPG', '008A12.JPG']","['023', '054', '014', '008']","['16', '16', '16', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
1,"['001A33.JPG', '017A29.JPG', '042A28.JPG', '019A27.JPG']","['001', '017', '042', '019']","['33', '29', '28', '27']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
184,"['027A36.JPG', '061A30.JPG', '007A26.JPG', '042A18.JPG']","['027', '061', '007', '042']","['36', '30', '26', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
84,"['008A41.JPG', '062A53.JPG', '075A10.JPG', '011A20.JPG']","['008', '062', '075', '011']","['41', '53', '10', '20']","['41+', '41+', '04-11', '17-24']","""41+"""
36,"['006A61.JPG', '039A45.JPG', '077A07.JPG', '067A14.JPG']","['006', '039', '077', '067']","['61', '45', '7', '14']","['41+', '41+', '04-11', '12-16']","""41+"""
150,"['011A15.JPG', '072A13.JPG', '035A12.JPG', '038A10.JPG']","['011', '072', '035', '038']","['15', '13', '12', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
41,"['079A01.JPG', '060A02.JPG', '081A01.JPG', '078A00.JPG']","['079', '060', '081', '078']","['1', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
197,"['018A28.JPG', '024A30.JPG', '019A30.JPG', '034A35.JPG']","['018', '024', '019', '034']","['28', '30', '30', '35']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
144,"['023A25.JPG', '067A30.JPG', '082A21.JPG', '060A06.JPG']","['023', '067', '082', '060']","['25', '30', '21', '6']","['25-40', '25-40', '17-24', '04-11']","""25-40"""
192,"['014A40.JPG', '082A31.JPG', '022A28.JPG', '058A17.JPG']","['014', '082', '022', '058']","['40', '31', '28', '17']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
7,"['005A30.JPG', '062A38.JPG', '050A06.JPG', '015A19.JPG']","['005', '062', '050', '015']","['30', '38', '6', '19']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
53,"['077A03.JPG', '043A00.JPG', '081A03.JPG', '016A03.JPG']","['077', '043', '081', '016']","['3', '0', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
66,"['028A41.JPG', '001A43b.JPG', '038A14.JPG', '033A18.JPG']","['028', '001', '038', '033']","['41', '43', '14', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
84,"['008A41.JPG', '062A53.JPG', '075A10.JPG', '011A20.JPG']","['008', '062', '075', '011']","['41', '53', '10', '20']","['41+', '41+', '04-11', '17-24']","""41+"""
197,"['018A28.JPG', '024A30.JPG', '019A30.JPG', '034A35.JPG']","['018', '024', '019', '034']","['28', '30', '30', '35']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
13,"['004A40.JPG', '033A35.JPG', '061A32.JPG', '069A04.JPG']","['004', '033', '061', '069']","['40', '35', '32', '4']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
48,"['071A42.JPG', '003A61.JPG', '009A05.JPG', '024A18.JPG']","['071', '003', '009', '024']","['42', '61', '5', '18']","['41+', '41+', '04-11', '17-24']","""41+"""
131,"['080A00.JPG', '064A03.JPG', '042A00.JPG', '026A02.JPG']","['080', '064', '042', '026']","['0', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
41,"['079A01.JPG', '060A02.JPG', '081A01.JPG', '078A00.JPG']","['079', '060', '081', '078']","['1', '2', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
107,"['016A01.JPG', '058A03.JPG', '070A00.JPG', '019A00.JPG']","['016', '058', '070', '019']","['1', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
4,"['073A06.JPG', '009A09.JPG', '066A00.JPG', '010A06.JPG']","['073', '009', '066', '010']","['6', '9', '0', '6']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
121,"['045A32.JPG', '018A29.JPG', '030A10.JPG', '032A15.JPG']","['045', '018', '030', '032']","['32', '29', '10', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
17,"['039A02.JPG', '058A02.JPG', '080A01.JPG', '044A01.JPG']","['039', '058', '080', '044']","['2', '2', '1', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
120,"['005A49.JPG', '071A43.JPG', '055A08.JPG', '079A07.JPG']","['005', '071', '055', '079']","['49', '43', '8', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
44,"['041A20.JPG', '035A18.JPG', '065A07a.JPG', '038A13.JPG']","['041', '035', '065', '038']","['20', '18', '7', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
101,"['044A03.JPG', '037A02.JPG', '009A03.JPG', '082A03.JPG']","['044', '037', '009', '082']","['3', '2', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
148,"['011A34.JPG', '067A39.JPG', '079A05.JPG', '029A29.JPG']","['011', '067', '079', '029']","['34', '39', '5', '29']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
149,"['008A21.JPG', '008A17.JPG', '080A10.JPG', '049A16.JPG']","['008', '008', '080', '049']","['21', '17', '10', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
154,"['040A12.JPG', '029A13.JPG', '055A14.JPG', '070A06.JPG']","['040', '029', '055', '070']","['12', '13', '14', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
